https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1679961600,2023-03-28,LTC/USD,89.439,91.617,85.425,89.738,189.44277624,17000.21585422512
1679875200,2023-03-27,LTC/USD,93.761,94.031,88.634,89.337,529.20730022,47277.79257975414
1679788800,2023-03-26,LTC/USD,91.533,95.325,91.324,93.868,290.0681011,27228.112514054796
1679702400,2023-03-25,LTC/USD,94.037,95.685,90.601,91.637,260.67632146,23887.59606963002
1679616000,2023-03-24,LTC/USD,93.983,95.976,89.743,93.947,692.97864303,65103.264576739406
1679529600,2023-03-23,LTC/USD,87.602,98.0,86.167,93.876,981.55957023,92144.88621491149
1679443200,2023-03-22,LTC/USD,82.803,88.34,79.655,87.596,1220.23713249,106887.89185759405
1679356800,2023-03-21,LTC/USD,78.362,83.564,77.957,82.852,438.13115964,36300.04283849328
1679270400,2023-03-20,LTC/USD,84.256,84.353,78.45,78.45,303.20131467,23786.1431358615
1679184000,2023-03-19,LTC/USD,83.214,90.92,82.66,84.221,410.18476574,34546.17115538854
1679097600,2023-03-18,LTC/USD,85.796,87.941,82.174,83.119,692.81569887,57586.14807437553
1679011200,2023-03-17,LTC/USD,79.586,85.698,79.073,85.698,313.51065517,26867.23612675866
1678924800,2023-03-16,LTC/USD,76.647,80.975,76.542,79.677,291.13224662,23196.54401394174
1678838400,2023-03-15,LTC/USD,84.545,85.705,75.996,76.56,520.28209624,39832.7972881344
1678752000,2023-03-14,LTC/USD,81.951,88.556,79.916,84.642,947.70808169,80215.90745040498
1678665600,2023-03-13,LTC/USD,76.865,83.369,75.356,82.084,667.99561552,54831.75210434368
1678579200,2023-03-12,LTC/USD,69.941,76.778,68.406,76.778,720.50508021,55318.93904836338
1678492800,2023-03-11,LTC/USD,71.828,74.64,66.024,70.048,1409.05137921,98701.23101090209
1678406400,2023-03-10,LTC/USD,76.838,77.585,68.705,71.91,695.68336534,50026.5908015994
1678320000,2023-03-09,LTC/USD,83.065,86.536,75.73,76.806,470.98908495,36174.7876586697
1678233600,2023-03-08,LTC/USD,86.47,86.576,82.2,83.098,190.38071803,15820.25690685694
1678147200,2023-03-07,LTC/USD,87.981,89.53,85.155,86.371,389.0938845,33606.4278981495
1678060800,2023-03-06,LTC/USD,90.194,90.385,87.617,87.947,234.26258492,20602.69155595924
1677974400,2023-03-05,LTC/USD,89.724,92.251,89.724,90.093,82.51470644,7433.99744729892
1677888000,2023-03-04,LTC/USD,90.864,91.729,88.26,89.687,167.77806098,15047.51095511326
1677801600,2023-03-03,LTC/USD,95.391,95.534,87.653,90.821,422.67352235,38387.63197334935
1677715200,2023-03-02,LTC/USD,98.205,99.378,94.432,95.308,251.04506772,23926.60331425776
1677628800,2023-03-01,LTC/USD,94.199,98.971,94.199,98.147,309.85631815,30411.46805746805
1677542400,2023-02-28,LTC/USD,94.307,96.211,93.763,94.236,150.2169652,14155.8459325872
1677456000,2023-02-27,LTC/USD,95.355,96.482,93.001,94.199,223.7419189,21076.2650184611
1677369600,2023-02-26,LTC/USD,93.888,96.23,93.312,95.317,242.85860358,23148.55351743486
1677283200,2023-02-25,LTC/USD,91.653,94.027,91.596,94.027,121.25440638,11401.188068692261
1677196800,2023-02-24,LTC/USD,94.763,95.353,90.812,91.551,343.66626536,31462.99025997336
1677110400,2023-02-23,LTC/USD,95.275,96.943,93.679,94.655,256.52370812,24281.251592098597
1677024000,2023-02-22,LTC/USD,93.778,95.5,92.201,95.166,189.59710935,18043.1985084021
1676937600,2023-02-21,LTC/USD,96.011,97.777,92.644,93.713,314.56018569,29478.37868156697
1676851200,2023-02-20,LTC/USD,97.897,98.894,93.893,95.902,293.29398331,28127.479587395617
1676764800,2023-02-19,LTC/USD,100.424,101.254,97.859,98.017,318.6346186,31231.6094113162
1676678400,2023-02-18,LTC/USD,100.29,101.732,99.63,100.422,205.17782828,20604.36787153416
1676592000,2023-02-17,LTC/USD,98.917,101.797,98.5,100.16,312.27267408,31277.231035852798
1676505600,2023-02-16,LTC/USD,103.021,105.486,98.746,98.893,313.2079468,30974.0734828924
1676419200,2023-02-15,LTC/USD,96.145,104.991,95.702,103.019,383.13316504,39469.995529255764
1676332800,2023-02-14,LTC/USD,91.09,96.999,90.575,96.026,591.89011608,56836.840286698076
1676246400,2023-02-13,LTC/USD,92.495,94.691,89.082,91.068,362.15365609,32980.60915280412
1676160000,2023-02-12,LTC/USD,94.625,94.629,92.354,92.354,172.89042353,15967.122174689619
1676073600,2023-02-11,LTC/USD,93.87,97.774,92.974,94.546,251.48765285,23777.1516263561
1675987200,2023-02-10,LTC/USD,92.5,94.027,91.556,93.765,215.41512317,20198.39902403505
1675900800,2023-02-09,LTC/USD,99.96,102.186,91.011,92.554,685.48273609,63444.16915607386
1675814400,2023-02-08,LTC/USD,101.313,102.999,98.247,99.922,286.27703092,28605.373483588242
1675728000,2023-02-07,LTC/USD,96.989,101.736,96.837,101.311,190.1143819,19260.678144670903
1675641600,2023-02-06,LTC/USD,96.853,98.495,96.054,96.949,225.85948548,21896.851257800517
1675555200,2023-02-05,LTC/USD,99.252,101.43,96.084,96.851,387.71869863,37550.94368101413
1675468800,2023-02-04,LTC/USD,100.493,103.0,99.297,99.365,419.75482935,41708.93861836275
1675382400,2023-02-03,LTC/USD,99.51,103.0,98.5,100.378,275.35703482,27639.788441161963
1675296000,2023-02-02,LTC/USD,100.729,102.159,99.063,99.357,236.34345957,23482.377112496488
1675209600,2023-02-01,LTC/USD,94.437,102.266,94.251,100.814,702.36010488,70807.73161337232
1675123200,2023-01-31,LTC/USD,91.204,95.939,91.204,94.33,135.64710811,12795.5917080163
1675036800,2023-01-30,LTC/USD,95.134,97.027,89.357,91.208,305.10639282,27828.143876326558
1674950400,2023-01-29,LTC/USD,89.893,97.604,89.893,95.243,546.38100175,52038.96574967525
1674864000,2023-01-28,LTC/USD,89.025,90.999,87.498,89.79,194.23173105,17440.067130979503
1674777600,2023-01-27,LTC/USD,87.518,90.888,86.5,89.124,247.71011142,22076.915970196078
1674691200,2023-01-26,LTC/USD,89.457,89.912,87.284,87.482,65.29831047,5712.426796536541
1674604800,2023-01-25,LTC/USD,87.069,91.61,86.096,89.377,147.82962784,13212.568647455679
1674518400,2023-01-24,LTC/USD,89.915,91.343,86.693,87.131,276.80729572,24118.49648337932
1674432000,2023-01-23,LTC/USD,87.711,92.75,87.573,90.018,254.79943054,22936.535138349722
1674345600,2023-01-22,LTC/USD,87.974,89.788,86.698,87.675,134.52005183,11794.045544195249
1674259200,2023-01-21,LTC/USD,90.446,91.732,88.085,88.085,350.04191637,30833.44220345145
1674172800,2023-01-20,LTC/USD,84.194,91.0,83.319,90.55,360.83639876,32673.735907718
1674086400,2023-01-19,LTC/USD,83.051,84.851,82.906,84.196,152.02310229,12799.73712040884
1674000000,2023-01-18,LTC/USD,87.458,89.339,82.893,83.0,358.02053453,29715.70436599
1673913600,2023-01-17,LTC/USD,85.97,89.131,84.792,87.422,428.99238467,37503.372252620735
1673827200,2023-01-16,LTC/USD,87.409,88.929,85.091,86.068,283.58093571,24407.24397468828
1673740800,2023-01-15,LTC/USD,87.921,88.545,85.861,87.279,111.79309004,9757.18910560116
1673654400,2023-01-14,LTC/USD,86.477,93.0,86.477,87.975,594.26191555,52280.19202051125
1673568000,2023-01-13,LTC/USD,86.095,87.628,84.19,86.443,292.87912268,25317.350001827243
1673481600,2023-01-12,LTC/USD,84.342,87.422,81.734,86.0,512.25571009,44053.99106774
1673395200,2023-01-11,LTC/USD,81.075,84.749,80.384,84.462,289.34390107,24438.564572174342
1673308800,2023-01-10,LTC/USD,81.956,82.669,80.042,81.021,334.41173931,27094.37353063551
1673222400,2023-01-09,LTC/USD,78.503,83.499,78.503,81.99,522.65174552,42852.21661518479
1673136000,2023-01-08,LTC/USD,76.758,78.534,75.445,78.534,363.78081498,28569.162523639323
1673049600,2023-01-07,LTC/USD,75.831,76.71,75.515,76.707,369.92088713,28375.521489080907
1672963200,2023-01-06,LTC/USD,74.512,76.569,73.305,75.85,478.71749621,36310.7220875285
1672876800,2023-01-05,LTC/USD,75.544,76.244,74.193,74.597,138.24731408,10312.83488842576
1672790400,2023-01-04,LTC/USD,75.936,77.999,74.8,75.458,509.84358126,38471.77695471708
1672704000,2023-01-03,LTC/USD,75.161,76.415,74.0,76.009,373.95122491,28423.65865418419
1672617600,2023-01-02,LTC/USD,70.966,77.215,70.537,75.163,675.72723749,50789.68635146087
1672531200,2023-01-01,LTC/USD,70.169,72.028,69.421,71.047,79.10021882,5619.83324650454
1672444800,2022-12-31,LTC/USD,68.136,70.834,67.905,70.198,140.35817593,9852.863233934138
1672358400,2022-12-30,LTC/USD,66.928,68.47,66.403,68.237,190.89072904,13025.810677502479
1672272000,2022-12-29,LTC/USD,66.471,68.106,66.111,66.851,131.22518293,8772.534704053429
1672185600,2022-12-28,LTC/USD,68.704,69.359,65.963,66.431,357.28484214,23734.78934820234
1672099200,2022-12-27,LTC/USD,70.77,71.221,68.153,68.733,145.39901304,9993.71036327832
1672012800,2022-12-26,LTC/USD,69.367,71.207,68.835,70.689,338.62582273,23937.120782960967
1671926400,2022-12-25,LTC/USD,65.839,69.629,65.414,69.473,155.87860658,10829.35443493234
1671840000,2022-12-24,LTC/USD,66.025,66.7,64.889,65.739,201.39626629,13239.58914963831
1671753600,2022-12-23,LTC/USD,66.355,66.568,65.297,66.078,102.08497528,6745.57099655184
1671667200,2022-12-22,LTC/USD,65.528,67.448,64.71,66.37,220.3643543,14625.582194891002
1671580800,2022-12-21,LTC/USD,65.91,66.797,64.592,65.603,211.03370303,13844.444019877088
1671494400,2022-12-20,LTC/USD,63.544,66.043,63.453,65.905,239.7427982,15800.249115371002
1671408000,2022-12-19,LTC/USD,64.577,65.649,61.696,63.542,382.57799623,24309.771036446662
1671321600,2022-12-18,LTC/USD,65.055,66.147,63.475,64.65,307.76353487,19896.912529345504
1671235200,2022-12-17,LTC/USD,66.329,69.025,62.938,65.111,402.70424419,26220.47604345509
1671148800,2022-12-16,LTC/USD,72.368,74.555,65.612,66.259,476.34721613,31562.29019355767
1671062400,2022-12-15,LTC/USD,75.497,76.425,72.17,72.378,281.69774365,20388.719289899702
1670976000,2022-12-14,LTC/USD,77.521,79.748,74.463,75.613,317.26643154,23989.46668803402
1670889600,2022-12-13,LTC/USD,76.281,79.788,75.045,77.433,491.16579529,38032.441026690576
1670803200,2022-12-12,LTC/USD,76.58,76.618,73.588,76.349,249.95493624,19083.809426987762
1670716800,2022-12-11,LTC/USD,76.409,78.495,76.409,76.667,430.13142156,32976.885696740515
1670630400,2022-12-10,LTC/USD,76.436,77.285,76.0,76.393,411.32989389,31422.72458393877
1670544000,2022-12-09,LTC/USD,78.55,78.656,76.253,76.468,97.68005707,7469.398604028761
1670457600,2022-12-08,LTC/USD,77.14,78.663,74.975,78.663,311.23415213,24482.612109002188
1670371200,2022-12-07,LTC/USD,79.991,80.343,76.001,77.248,263.91962805,20387.2634276064
1670284800,2022-12-06,LTC/USD,80.425,81.682,78.0,79.991,168.48171702,13477.02102614682
1670198400,2022-12-05,LTC/USD,77.183,84.745,76.842,80.392,661.17019382,53152.79422157744
1670112000,2022-12-04,LTC/USD,76.808,77.301,76.009,77.189,310.46482615,23964.46946569235
1670025600,2022-12-03,LTC/USD,78.034,78.402,75.667,76.777,96.82346414,7433.81510627678
1669939200,2022-12-02,LTC/USD,77.557,80.0,75.79,78.162,183.72760287,14360.516895524941
1669852800,2022-12-01,LTC/USD,79.298,80.413,76.47,77.646,300.97021109,23369.133010294143
1669766400,2022-11-30,LTC/USD,76.065,80.43,75.86,79.388,398.33715861,31623.190347730684
1669680000,2022-11-29,LTC/USD,74.06,80.0,73.736,76.059,337.77393033,25690.747366969466
1669593600,2022-11-28,LTC/USD,74.998,75.833,70.508,74.145,469.20331463,34789.07976324135
1669507200,2022-11-27,LTC/USD,76.526,79.026,74.466,74.912,255.70320427,19155.238438274242
1669420800,2022-11-26,LTC/USD,74.273,79.761,73.94,76.444,411.65792739,31468.77860140116
1669334400,2022-11-25,LTC/USD,78.934,79.547,73.299,74.244,578.09680195,42920.2189639758
1669248000,2022-11-24,LTC/USD,78.993,79.761,75.494,78.989,470.12007557,37134.31464919873
1669161600,2022-11-23,LTC/USD,70.513,82.999,69.892,79.083,4501.95421852,356028.04546321713
1669075200,2022-11-22,LTC/USD,61.605,71.0,61.294,70.427,1309.3550643,92213.94911345611
1668988800,2022-11-21,LTC/USD,62.097,63.26,59.75,61.579,694.05155958,42739.00098737682
1668902400,2022-11-20,LTC/USD,64.036,64.683,61.028,62.123,278.20012254,17282.62621255242
1668816000,2022-11-19,LTC/USD,62.816,67.364,61.736,64.009,422.64428105,27053.03778572945
1668729600,2022-11-18,LTC/USD,62.599,63.777,61.84,62.887,386.19360304,24286.557114376483
1668643200,2022-11-17,LTC/USD,57.529,63.137,57.39,62.619,664.080293,41584.043867367
1668556800,2022-11-16,LTC/USD,57.984,59.947,57.103,57.369,255.47823308,14656.53075356652
1668470400,2022-11-15,LTC/USD,56.708,59.531,56.691,58.05,647.90961238,37611.152998658996
1668384000,2022-11-14,LTC/USD,57.429,59.152,53.806,56.643,595.2737256,33718.089639160804
1668297600,2022-11-13,LTC/USD,59.772,60.255,56.501,57.501,299.70006367,17233.05336108867
1668211200,2022-11-12,LTC/USD,61.372,61.517,58.503,59.704,263.63973783,15740.34690740232
1668124800,2022-11-11,LTC/USD,60.32,63.995,58.853,61.227,938.39611813,57455.179124745504
1668038400,2022-11-10,LTC/USD,50.553,61.008,50.012,60.298,1676.71479334,101102.54860881531
1667952000,2022-11-09,LTC/USD,57.716,59.587,47.195,50.574,2581.78781218,130571.33681319132
1667865600,2022-11-08,LTC/USD,67.674,68.876,54.683,57.64,1872.49632824,107930.68835975359
1667779200,2022-11-07,LTC/USD,68.191,72.967,66.192,67.751,661.43498662,44812.881778491625
1667692800,2022-11-06,LTC/USD,69.525,70.677,67.867,68.163,262.58295439,17898.44192008557
1667606400,2022-11-05,LTC/USD,67.414,71.895,67.395,69.593,420.64642067,29274.04635368731
1667520000,2022-11-04,LTC/USD,62.06,70.005,61.718,67.442,861.36332934,58092.06565734827
1667433600,2022-11-03,LTC/USD,60.753,64.553,60.454,62.06,933.77017013,57949.7767582678
1667347200,2022-11-02,LTC/USD,55.275,62.434,54.953,60.773,2154.30958589,130923.85646329298
1667260800,2022-11-01,LTC/USD,55.21,55.853,54.669,55.275,256.50075288,14178.079115441999
1667174400,2022-10-31,LTC/USD,55.492,56.408,54.272,55.212,223.62476552,12346.770553890241
1667088000,2022-10-30,LTC/USD,56.644,57.408,55.064,55.469,177.7358694,9858.830939748601
1667001600,2022-10-29,LTC/USD,55.085,57.413,54.806,56.579,169.37887295,9583.287252638049
1666915200,2022-10-28,LTC/USD,54.877,55.493,53.741,55.041,289.76742797,15949.089002896771
1666828800,2022-10-27,LTC/USD,56.51,56.76,54.539,54.915,381.78049229,20965.47573410535
1666742400,2022-10-26,LTC/USD,56.081,57.55,55.906,56.486,280.84857342,15864.012518202118
1666656000,2022-10-25,LTC/USD,52.694,56.745,52.526,56.155,326.68096286,18344.7694694033
1666569600,2022-10-24,LTC/USD,54.012,54.348,52.3,52.616,164.4651366,8653.4976273456
1666483200,2022-10-23,LTC/USD,52.199,54.035,52.059,53.95,114.33470642,6168.357411359
1666396800,2022-10-22,LTC/USD,51.7,52.675,51.525,52.185,218.08314744,11380.6690491564
1666310400,2022-10-21,LTC/USD,51.188,51.898,49.661,51.675,210.14280517,10859.12945715975
1666224000,2022-10-20,LTC/USD,50.995,52.32,50.79,51.184,214.87502901,10998.163484847839
1666137600,2022-10-19,LTC/USD,51.949,51.998,50.815,50.978,226.98636141,11571.31073195898
1666051200,2022-10-18,LTC/USD,52.004,52.318,50.93,52.007,154.89244067,8055.4911619246905
1665964800,2022-10-17,LTC/USD,51.579,52.196,51.283,51.984,185.56231458,9646.271361126719
1665878400,2022-10-16,LTC/USD,50.535,51.918,50.473,51.577,108.52799191,5597.54823874207
1665792000,2022-10-15,LTC/USD,51.384,51.747,50.477,50.593,172.12330816,8708.23452973888
1665705600,2022-10-14,LTC/USD,51.24,52.53,51.067,51.341,279.02086025,14325.20998609525
1665619200,2022-10-13,LTC/USD,52.274,52.601,48.555,51.298,793.77130172,40718.88023563256
1665532800,2022-10-12,LTC/USD,52.036,52.938,51.83,52.252,185.68079297,9702.19279426844
1665446400,2022-10-11,LTC/USD,52.781,52.781,51.592,52.034,284.36854563,14796.83290331142
1665360000,2022-10-10,LTC/USD,53.904,54.423,52.548,52.841,160.4223642,8476.878146692201
1665273600,2022-10-09,LTC/USD,52.918,53.902,52.833,53.902,125.31308619,6754.625971813381
1665187200,2022-10-08,LTC/USD,52.86,53.627,52.595,52.88,604.43675429,31962.6155668552
1665100800,2022-10-07,LTC/USD,53.614,53.811,52.4,52.838,230.6572585,12187.468224623
1665014400,2022-10-06,LTC/USD,54.638,55.184,53.53,53.612,199.79814075,10711.577921889
1664928000,2022-10-05,LTC/USD,55.432,55.432,53.531,54.576,472.00282225,25760.026027116
1664841600,2022-10-04,LTC/USD,54.378,55.776,53.97,55.496,327.47998762,18173.82939295952
1664755200,2022-10-03,LTC/USD,51.911,54.422,51.792,54.355,186.73222963,10149.830341538649
1664668800,2022-10-02,LTC/USD,53.013,53.545,51.911,51.97,223.16077251,11597.665347344699
1664582400,2022-10-01,LTC/USD,53.568,53.91,52.686,53.055,188.43843132,9997.6009736826
1664496000,2022-09-30,LTC/USD,53.911,55.098,52.975,53.507,694.11332368,37139.92161014576
1664409600,2022-09-29,LTC/USD,53.411,54.089,52.47,53.993,277.51844319,14984.053303157672
1664323200,2022-09-28,LTC/USD,52.888,53.913,51.355,53.388,472.74741164,25239.038812636318
1664236800,2022-09-27,LTC/USD,53.542,55.456,51.988,52.842,624.70819738,33010.83056595396
1664150400,2022-09-26,LTC/USD,52.698,53.673,52.1,53.466,407.12193429,21767.181338749142
1664064000,2022-09-25,LTC/USD,53.653,54.491,52.573,52.681,218.54931318,11513.39636763558
1663977600,2022-09-24,LTC/USD,55.195,55.791,53.466,53.631,258.20369673,13847.72245932663
1663891200,2022-09-23,LTC/USD,53.571,55.27,51.71,55.269,592.69750539,32757.798425399906
1663804800,2022-09-22,LTC/USD,51.174,54.001,50.798,53.487,323.31844297,17293.33355913639
1663718400,2022-09-21,LTC/USD,52.391,55.385,50.48,51.169,1467.26082986,75078.26940310634
1663632000,2022-09-20,LTC/USD,52.889,53.678,51.129,52.366,377.64497223,19775.75661579618
1663545600,2022-09-19,LTC/USD,52.722,53.66,50.36,52.832,770.16302033,40689.25269007456
1663459200,2022-09-18,LTC/USD,57.828,57.828,52.614,52.696,469.16607819,24723.17565630024
1663372800,2022-09-17,LTC/USD,55.936,58.377,55.936,57.868,401.55041741,23236.91955468188
1663286400,2022-09-16,LTC/USD,56.302,56.896,54.783,55.887,876.40880555,48979.85891577285
1663200000,2022-09-15,LTC/USD,60.147,60.714,56.02,56.326,1441.17732081,81175.75377194406
1663113600,2022-09-14,LTC/USD,59.074,61.0,58.448,60.057,594.87835633,35726.60944611081
1663027200,2022-09-13,LTC/USD,61.388,67.381,58.382,59.007,1402.61551977,82764.13397506838
1662940800,2022-09-12,LTC/USD,62.197,63.098,60.375,61.414,304.21285395,18682.9282124853
1662854400,2022-09-11,LTC/USD,63.414,64.388,61.737,62.226,816.80700551,50826.63272486526
1662768000,2022-09-10,LTC/USD,61.197,64.585,60.908,63.443,1282.73821197,81380.76038201271
1662681600,2022-09-09,LTC/USD,58.311,61.709,57.981,61.222,520.24582028,31850.489609182157
1662595200,2022-09-08,LTC/USD,57.409,64.004,56.222,58.262,688.57147178,40117.55108884636
1662508800,2022-09-07,LTC/USD,54.35,58.297,53.336,57.474,624.40259516,35886.91475422584
1662422400,2022-09-06,LTC/USD,60.562,62.934,54.387,54.387,685.3395188,37273.560408975594
1662336000,2022-09-05,LTC/USD,60.986,61.487,59.526,60.537,334.05474544,20222.67212470128
1662249600,2022-09-04,LTC/USD,60.027,61.006,58.725,61.006,315.12401861,19224.45587932166
1662163200,2022-09-03,LTC/USD,61.154,62.069,59.826,60.052,342.46814455,20565.8970165166
1662076800,2022-09-02,LTC/USD,57.599,62.485,56.791,61.163,410.00390105,25077.06859992115
1661990400,2022-09-01,LTC/USD,53.936,57.736,53.505,57.665,421.56060528,24309.2923034712
1661904000,2022-08-31,LTC/USD,53.106,55.145,53.106,53.952,355.53343371,19181.73981552192
1661817600,2022-08-30,LTC/USD,55.934,56.122,51.836,53.083,507.08080752,26917.37050558416
1661731200,2022-08-29,LTC/USD,53.621,56.613,52.964,55.988,283.1135188,15850.9596905744
1661644800,2022-08-28,LTC/USD,53.036,56.062,52.614,53.7,432.12081547,23204.887790739
1661558400,2022-08-27,LTC/USD,52.641,53.332,51.959,53.093,460.91181096,24471.190779299282
1661472000,2022-08-26,LTC/USD,56.758,58.549,52.372,52.663,1615.05029374,85053.39361922961
1661385600,2022-08-25,LTC/USD,56.443,57.609,56.104,56.758,748.35226858,42474.978060063644
1661299200,2022-08-24,LTC/USD,57.114,57.71,55.809,56.43,409.55911735,23111.4209920605
1661212800,2022-08-23,LTC/USD,57.309,57.573,54.239,57.201,379.47285084,21706.22654089884
1661126400,2022-08-22,LTC/USD,55.565,57.414,52.451,57.243,432.78487519,24773.90461050117
1661040000,2022-08-21,LTC/USD,54.096,56.001,53.969,55.498,211.88872805,11759.4006293189
1660953600,2022-08-20,LTC/USD,53.987,55.523,52.865,54.09,364.6853657,19725.831430713
1660867200,2022-08-19,LTC/USD,59.991,59.991,53.37,53.909,687.02958369,37037.07782714421
1660780800,2022-08-18,LTC/USD,60.44,61.864,59.548,60.065,287.15763251,17248.12319671315
1660694400,2022-08-17,LTC/USD,61.319,64.559,59.807,60.411,337.8636844,20410.6830382884
1660608000,2022-08-16,LTC/USD,60.762,61.73,60.226,61.249,272.64687032,16699.34816022968
1660521600,2022-08-15,LTC/USD,63.176,65.32,59.855,60.769,518.72281277,31522.26660922013
1660435200,2022-08-14,LTC/USD,63.824,65.76,62.818,63.248,272.5482553,17238.132051214398
1660348800,2022-08-13,LTC/USD,62.899,65.629,62.899,63.803,180.44060434,11512.651878705019
1660262400,2022-08-12,LTC/USD,61.91,63.0,60.909,62.971,275.90364137,17373.92820071027
1660176000,2022-08-11,LTC/USD,61.69,63.368,61.635,61.994,147.88555064,9168.016826376159
1660089600,2022-08-10,LTC/USD,59.28,62.3,57.822,61.681,409.72569219,25272.29041997139
1660003200,2022-08-09,LTC/USD,62.64,62.755,58.276,59.361,305.01301161,18105.877382181206
1659916800,2022-08-08,LTC/USD,61.265,64.215,61.033,62.727,467.12279841,29301.211775864067
1659830400,2022-08-07,LTC/USD,60.98,62.045,60.233,61.254,314.19400328,19245.63947691312
1659744000,2022-08-06,LTC/USD,62.499,62.499,60.833,61.07,434.23542438,26518.7573668866
1659657600,2022-08-05,LTC/USD,59.858,62.455,59.858,62.422,249.21640513,15556.58644102486
1659571200,2022-08-04,LTC/USD,57.781,60.593,57.781,59.926,343.58425429,20589.63002258254
1659484800,2022-08-03,LTC/USD,58.086,60.025,56.913,57.736,545.23361889,31479.60822023304
1659398400,2022-08-02,LTC/USD,59.482,59.688,56.862,58.11,547.57215957,31819.418192612702
1659312000,2022-08-01,LTC/USD,59.939,60.654,58.31,59.416,326.23506552,19383.58265293632
1659225600,2022-07-31,LTC/USD,60.358,63.217,59.906,60.019,185.51703524,11134.546938069561
1659139200,2022-07-30,LTC/USD,60.743,63.963,60.264,60.289,661.60685322,39887.615573780575
1659052800,2022-07-29,LTC/USD,63.558,64.365,60.0,60.674,524.74264033,31838.23495938242
1658966400,2022-07-28,LTC/USD,59.042,64.077,58.241,63.483,530.00814807,33646.50726392781
1658880000,2022-07-27,LTC/USD,53.892,59.043,53.115,59.043,706.54557818,41716.57057248174
1658793600,2022-07-26,LTC/USD,54.213,54.213,52.233,53.843,369.11306641,19874.15483471363
1658707200,2022-07-25,LTC/USD,58.549,58.835,54.251,54.251,510.45629591,27692.76450941341
1658620800,2022-07-24,LTC/USD,56.474,59.713,56.474,58.499,351.74109544,20576.50234214456
1658534400,2022-07-23,LTC/USD,56.159,57.127,54.705,56.41,324.13994784,18284.7344576544
1658448000,2022-07-22,LTC/USD,58.198,59.147,55.802,56.217,294.87075274,16576.74910678458
1658361600,2022-07-21,LTC/USD,57.278,58.562,55.378,58.222,442.00790384,25734.58417737248
1658275200,2022-07-20,LTC/USD,57.92,61.65,56.692,57.233,838.64582014,47998.21622407262
1658188800,2022-07-19,LTC/USD,58.882,59.588,56.046,57.997,809.92596877,46973.27641075369
1658102400,2022-07-18,LTC/USD,55.627,59.234,55.627,58.901,504.52504036,29717.02940224436
1658016000,2022-07-17,LTC/USD,55.364,56.912,54.655,55.667,538.68055382,29986.73038949794
1657929600,2022-07-16,LTC/USD,51.902,55.347,51.359,55.341,578.14289079,31995.005719209392
1657843200,2022-07-15,LTC/USD,51.415,52.638,50.868,51.883,734.87380594,38127.45767358502
1657756800,2022-07-14,LTC/USD,49.735,51.832,48.21,51.356,1099.61740159,56471.95127605605
1657670400,2022-07-13,LTC/USD,47.446,49.751,46.649,49.714,1098.55676146,54613.650839222435
1657584000,2022-07-12,LTC/USD,48.762,49.301,47.392,47.466,528.23042528,25072.98536634048
1657497600,2022-07-11,LTC/USD,52.231,52.238,48.447,48.818,702.22621638,34281.279431238836
1657411200,2022-07-10,LTC/USD,54.22,55.025,50.854,52.316,1226.66263378,64174.08234883449
1657324800,2022-07-09,LTC/USD,51.429,54.756,51.429,54.208,724.32260818,39264.07994422144
1657238400,2022-07-08,LTC/USD,52.193,54.019,50.902,51.374,843.03290515,43309.9724691761
1657152000,2022-07-07,LTC/USD,50.41,52.61,49.803,52.174,975.33154703,50886.94813474322
1657065600,2022-07-06,LTC/USD,49.852,51.223,49.089,50.483,794.2859212,40097.93615993959
1656979200,2022-07-05,LTC/USD,52.275,52.46,48.094,49.909,966.43955428,48234.03171456052
1656892800,2022-07-04,LTC/USD,51.008,52.317,49.884,52.315,495.74752356,25935.031695041398
1656806400,2022-07-03,LTC/USD,50.646,52.083,49.283,50.905,902.54454724,45944.0301772522
1656720000,2022-07-02,LTC/USD,51.238,51.562,49.96,50.46,424.59750369,21425.1900361974
1656633600,2022-07-01,LTC/USD,53.984,57.0,50.266,51.562,2301.24830747,118656.96522976813
1656547200,2022-06-30,LTC/USD,53.554,54.073,50.47,53.875,1573.28859212,84760.922900465
1656460800,2022-06-29,LTC/USD,52.903,54.363,51.614,53.814,851.5919842,45827.571037738795
1656374400,2022-06-28,LTC/USD,56.0,56.942,52.775,52.82,894.10837955,47226.804607831
1656288000,2022-06-27,LTC/USD,56.5,58.436,55.112,55.796,393.2843945,21943.696075522003
1656201600,2022-06-26,LTC/USD,58.718,60.494,56.877,56.93,367.32057183,20911.5601542819
1656115200,2022-06-25,LTC/USD,55.649,59.589,54.618,59.173,990.72324155,58624.06637223815
1656028800,2022-06-24,LTC/USD,56.071,56.988,54.686,56.406,521.27341541,29402.94826961646
1655942400,2022-06-23,LTC/USD,52.295,56.642,51.999,55.75,962.56481687,53662.9885405025
1655856000,2022-06-22,LTC/USD,52.666,53.382,50.489,52.236,567.14652981,29625.466131155157
1655769600,2022-06-21,LTC/USD,52.69,55.363,52.086,53.313,1052.89954179,56133.23327145028
1655683200,2022-06-20,LTC/USD,53.8,54.073,51.534,52.907,927.35447881,49063.54341040067
1655596800,2022-06-19,LTC/USD,46.525,56.013,45.098,54.413,7373.10018833,401192.50054760027
1655510400,2022-06-18,LTC/USD,48.13,48.172,41.506,47.243,4139.73772421,195573.62930485304
