https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume FIL,Volume USDT,tradecount
1613001600000,2021-02-11,FILUSDT,39.7404,42.9083,36.8,40.3198,3092652.68,124436909.285087,189160
1612915200000,2021-02-10,FILUSDT,44.1,45.7821,35.0,39.761,7444640.48,304036674.160997,477644
1612828800000,2021-02-09,FILUSDT,27.6793,51.9635,27.088,44.1298,10360782.65,376151109.060643,597497
1612742400000,2021-02-08,FILUSDT,24.0399,28.8749,23.819,27.6608,3399727.31,87093654.327351,177109
1612656000000,2021-02-07,FILUSDT,24.2509,24.6031,23.6797,24.0475,1160116.26,27975756.271416,77537
1612569600000,2021-02-06,FILUSDT,24.4825,25.2454,23.7565,24.2434,1646885.21,40229949.139507,96172
1612483200000,2021-02-05,FILUSDT,22.886,25.6116,22.7803,24.4825,2207299.27,53177598.273735,135423
1612396800000,2021-02-04,FILUSDT,23.0507,23.2674,22.62,22.8902,899891.48,20656129.16797,72152
1612310400000,2021-02-03,FILUSDT,22.482,23.45,22.401,23.0537,790555.1,18060982.366498,59761
1612224000000,2021-02-02,FILUSDT,22.6209,22.9237,22.3019,22.4829,656229.33,14819479.835752,54817
1612137600000,2021-02-01,FILUSDT,22.249,24.0393,22.01,22.621,2060433.07,47255310.965755,129316
1612051200000,2021-01-31,FILUSDT,22.0393,22.6,22.0214,22.2488,703793.37,15683378.115521,51238
1611964800000,2021-01-30,FILUSDT,22.308,22.5888,21.9787,22.0354,668206.1,14839083.424339,53137
1611878400000,2021-01-29,FILUSDT,21.8921,22.8761,21.8526,22.3086,1136239.9,25335260.384753,86725
1611792000000,2021-01-28,FILUSDT,21.4197,22.0869,21.3011,21.8988,663617.54,14488796.978838,56480
1611705600000,2021-01-27,FILUSDT,22.2,22.2239,21.193,21.42,1006804.38,21731513.75219,83712
1611619200000,2021-01-26,FILUSDT,22.4278,22.75,21.8,22.1876,856507.16,19027525.689008,64355
1611532800000,2021-01-25,FILUSDT,22.7029,23.0362,22.359,22.4279,929176.03,21119030.639252,72707
1611446400000,2021-01-24,FILUSDT,22.7051,23.1669,22.4088,22.7027,996202.15,22725021.073862,74048
1611360000000,2021-01-23,FILUSDT,22.2926,23.5735,22.13,22.6979,1758652.81,40236877.011134,119324
1611273600000,2021-01-22,FILUSDT,21.3251,23.3054,20.7176,22.2845,2190609.41,48563673.76446,149911
1611187200000,2021-01-21,FILUSDT,22.3399,22.7194,20.9083,21.3251,1090302.7,23773206.465687,85058
1611100800000,2021-01-20,FILUSDT,22.6481,23.1255,21.7,22.339,1313276.86,29350738.458993,103955
1611014400000,2021-01-19,FILUSDT,23.7654,24.2885,22.6451,22.6578,1392163.3,32723198.049073,98515
1610928000000,2021-01-18,FILUSDT,24.3355,24.9271,23.51,23.7605,1575697.57,37931926.754904,97905
1610841600000,2021-01-17,FILUSDT,22.8426,26.1297,22.4001,24.3442,3324552.24,81460363.278847,195451
1610755200000,2021-01-16,FILUSDT,21.5391,25.0384,21.5163,22.8433,2154282.19,49682258.69798,112363
1610668800000,2021-01-15,FILUSDT,21.5778,22.2463,21.3222,21.5435,821873.19,17797413.908257,55790
1610582400000,2021-01-14,FILUSDT,21.7131,22.3102,21.3824,21.5738,773935.26,16843378.150413,49398
1610496000000,2021-01-13,FILUSDT,21.0435,21.9099,20.9602,21.7131,563074.33,12082178.108462,42177
1610409600000,2021-01-12,FILUSDT,21.6451,21.929,20.941,21.0413,813438.12,17446119.467889,54089
1610323200000,2021-01-11,FILUSDT,23.4136,23.5433,20.9158,21.6398,1484914.44,32329711.606057,89992
1610236800000,2021-01-10,FILUSDT,22.005,24.3442,22.005,23.4251,2178920.9,50583133.898285,117215
1610150400000,2021-01-09,FILUSDT,21.6045,22.6,21.34,22.0071,611335.11,13437616.76721,40080
1610064000000,2021-01-08,FILUSDT,22.0566,22.2902,20.8888,21.5989,737513.43,16005919.369116,48827
1609977600000,2021-01-07,FILUSDT,21.9407,22.967,21.7943,22.0598,1291722.6,28875694.425691,69866
1609891200000,2021-01-06,FILUSDT,21.6039,22.5778,21.5218,21.9407,953691.78,20846149.053014,61513
1609804800000,2021-01-05,FILUSDT,21.4015,22.4576,21.0014,21.6019,1083908.33,23362498.829807,73722
1609718400000,2021-01-04,FILUSDT,21.4398,22.98,20.9816,21.4059,1303846.94,28429235.486212,81502
1609632000000,2021-01-03,FILUSDT,21.7669,21.9999,20.9397,21.4253,1149838.47,24624284.918273,71930
1609545600000,2021-01-02,FILUSDT,22.2144,23.2285,21.3368,21.7766,1085360.74,24168123.588294,57578
1609459200000,2021-01-01,FILUSDT,24.3356,25.0,21.8948,22.2169,1975066.69,46240040.785192,118656
1609372800000,2020-12-31,FILUSDT,21.5175,26.2,21.0867,24.3284,1980304.58,46963749.975731,125293
1609286400000,2020-12-30,FILUSDT,20.4486,22.0122,20.2212,21.5173,1012089.23,21664798.473444,71215
1609200000000,2020-12-29,FILUSDT,21.9946,22.2755,19.959,20.4405,1136091.54,23774717.418964,89459
1609113600000,2020-12-28,FILUSDT,22.2373,23.1026,21.9515,21.9937,583942.93,13153067.470219,49159
1609027200000,2020-12-27,FILUSDT,23.5656,23.6979,22.2223,22.236,712076.66,16420775.022769,53526
1608940800000,2020-12-26,FILUSDT,24.3496,24.3785,23.4349,23.5652,318833.86,7590900.174244,28362
1608854400000,2020-12-25,FILUSDT,23.683,24.5903,23.12,24.349,1254489.78,29839567.505553,74750
1608768000000,2020-12-24,FILUSDT,22.3349,24.4495,21.8151,23.6991,952827.63,22006435.562354,68941
1608681600000,2020-12-23,FILUSDT,24.6215,25.0122,21.2126,22.3358,1171948.67,27567132.798362,89689
1608595200000,2020-12-22,FILUSDT,24.992,25.5892,24.4,24.6213,1231062.98,30611764.31956,106759
1608508800000,2020-12-21,FILUSDT,28.3897,28.3967,23.8392,24.9963,1351069.74,35117167.5806,106792
1608422400000,2020-12-20,FILUSDT,28.1994,28.4891,27.9342,28.3891,260830.23,7365488.844971,29835
1608336000000,2020-12-19,FILUSDT,28.4601,28.8968,28.0806,28.2008,504450.37,14366524.989953,44936
1608249600000,2020-12-18,FILUSDT,28.4366,28.8596,28.3101,28.4577,352202.43,10076987.327491,37496
1608163200000,2020-12-17,FILUSDT,28.4112,29.4608,28.2832,28.4405,723195.22,20857381.68256,65557
1608076800000,2020-12-16,FILUSDT,29.1237,29.5313,27.822,28.416,691678.7,19994103.914889,67746
1607990400000,2020-12-15,FILUSDT,29.3385,29.793,29.03,29.1237,457502.22,13460002.988587,41899
1607904000000,2020-12-14,FILUSDT,29.9843,30.1557,29.087,29.3347,535083.87,15904321.140377,41711
1607817600000,2020-12-13,FILUSDT,29.9156,30.3549,29.8509,29.99,313538.96,9435808.882261,28065
1607731200000,2020-12-12,FILUSDT,29.8293,30.3438,29.7696,29.9157,475286.21,14285014.868101,34643
1607644800000,2020-12-11,FILUSDT,30.538,30.7236,29.814,29.8306,998641.15,30233319.808804,68352
1607558400000,2020-12-10,FILUSDT,30.5001,32.8,30.4599,30.538,1475987.52,45952137.49902,90549
1607472000000,2020-12-09,FILUSDT,29.9322,31.4006,29.6552,30.5,1331319.47,40542976.201617,85646
1607385600000,2020-12-08,FILUSDT,30.4823,30.9461,29.7,29.937,929012.5,28242264.614242,67284
1607299200000,2020-12-07,FILUSDT,29.3252,34.0,29.2744,30.473,1383098.17,43101647.122949,106771
1607212800000,2020-12-06,FILUSDT,29.8593,30.0782,29.0152,29.3247,309980.14,9142660.136624,26461
1607126400000,2020-12-05,FILUSDT,29.0061,30.1836,28.9174,29.8579,378043.89,11190392.504801,31574
1607040000000,2020-12-04,FILUSDT,30.4205,30.5283,28.9173,29.0085,663311.68,19842263.821078,53386
1606953600000,2020-12-03,FILUSDT,30.5613,30.9001,30.2109,30.4246,468646.74,14327251.43107,37240
1606867200000,2020-12-02,FILUSDT,30.3229,31.2971,30.1,30.5754,644848.67,19719435.3299,57571
1606780800000,2020-12-01,FILUSDT,30.3768,31.9769,29.7195,30.323,819376.45,25033285.402785,58794
1606694400000,2020-11-30,FILUSDT,30.0193,30.8965,30.0016,30.3751,639113.1,19448698.295784,42537
1606608000000,2020-11-29,FILUSDT,29.9428,30.2,29.7272,30.0018,271826.75,8148652.630234,20619
1606521600000,2020-11-28,FILUSDT,29.9194,30.3754,29.6572,29.943,400740.0,11998959.12363,32745
1606435200000,2020-11-27,FILUSDT,29.8926,30.5211,29.2857,29.9387,578586.52,17261588.51295,47317
1606348800000,2020-11-26,FILUSDT,30.9917,32.0301,28.8302,29.8835,1725341.81,51712123.920015,125875
1606262400000,2020-11-25,FILUSDT,29.7589,35.3122,29.5,31.0128,2098325.9,68659860.872224,139856
1606176000000,2020-11-24,FILUSDT,29.1856,31.0,29.0002,29.7757,1081887.21,32258095.004054,75175
1606089600000,2020-11-23,FILUSDT,28.9279,29.48,28.7314,29.1832,528273.79,15366405.287386,48613
1606003200000,2020-11-22,FILUSDT,29.9369,30.2187,28.5873,28.9382,685662.82,20066235.625302,66995
1605916800000,2020-11-21,FILUSDT,29.0497,31.1452,28.8075,29.9369,1071209.41,31819775.474233,83887
1605830400000,2020-11-20,FILUSDT,28.8452,30.0,28.7314,29.0516,625457.86,18306391.069273,66522
1605744000000,2020-11-19,FILUSDT,28.8202,29.3398,28.3821,28.8326,369770.07,10671472.470003,31926
1605657600000,2020-11-18,FILUSDT,29.1068,29.7911,27.7213,28.8206,779951.97,22437842.237376,57958
1605571200000,2020-11-17,FILUSDT,27.4414,30.0167,27.3292,29.111,874683.52,25253788.659734,73453
1605484800000,2020-11-16,FILUSDT,27.7306,28.016,27.1839,27.448,603708.65,16679885.629403,51258
1605398400000,2020-11-15,FILUSDT,29.2825,29.3447,27.4413,27.7306,534821.82,15203645.003184,45944
1605312000000,2020-11-14,FILUSDT,29.16,29.4685,28.4731,29.2753,504114.99,14588166.379702,46689
1605225600000,2020-11-13,FILUSDT,29.4851,30.0507,29.0847,29.155,432455.91,12758838.316752,37889
1605139200000,2020-11-12,FILUSDT,30.1095,30.3338,28.6667,29.4952,602392.94,17883669.838103,53327
1605052800000,2020-11-11,FILUSDT,30.3614,30.9654,29.8457,30.0939,553179.49,16858450.071356,37492
1604966400000,2020-11-10,FILUSDT,31.2116,31.3165,30.2852,30.3614,711348.49,21906204.865014,65079
1604880000000,2020-11-09,FILUSDT,30.7588,32.3992,30.3332,31.2188,678300.25,21222399.247023,51430
1604793600000,2020-11-08,FILUSDT,29.9355,31.1902,29.5915,30.7588,356552.66,10863952.173712,34960
1604707200000,2020-11-07,FILUSDT,31.7016,33.3249,29.3275,29.9356,1342540.77,41997758.588604,101487
1604620800000,2020-11-06,FILUSDT,29.3518,33.3,29.1761,31.6801,1324665.71,41300301.497913,95078
1604534400000,2020-11-05,FILUSDT,28.8979,30.2522,28.3853,29.3544,628207.45,18343809.942382,77941
1604448000000,2020-11-04,FILUSDT,28.8386,29.5325,28.1668,28.8967,549375.41,15782367.984456,134836
1604361600000,2020-11-03,FILUSDT,29.6254,29.685,27.9081,28.8364,603170.03,17239091.4349,51948
1604275200000,2020-11-02,FILUSDT,31.5645,31.9782,29.36,29.6401,661737.85,19997634.977802,64365
1604188800000,2020-11-01,FILUSDT,31.3196,31.8877,30.5975,31.6076,334260.05,10404439.590408,35991
1604102400000,2020-10-31,FILUSDT,29.2173,32.431,28.1306,31.2848,677740.01,20485494.024528,68680
1604016000000,2020-10-30,FILUSDT,32.52,32.52,28.5677,29.2175,956640.96,28855090.04756,87376
1603929600000,2020-10-29,FILUSDT,33.5782,34.1836,31.8001,32.52,614406.89,20324040.307308,54548
1603843200000,2020-10-28,FILUSDT,35.1506,36.5,32.6309,33.6161,552030.18,18890620.853953,63240
1603756800000,2020-10-27,FILUSDT,33.854,37.9,32.6056,35.1693,571656.41,19941373.368345,74414
1603670400000,2020-10-26,FILUSDT,38.7826,40.8939,31.9795,33.7887,1061248.86,39141633.193815,128602
1603584000000,2020-10-25,FILUSDT,25.7672,39.7777,25.3386,38.6663,1500278.48,49366340.646332,165546
1603497600000,2020-10-24,FILUSDT,23.8806,26.7346,22.257,25.8076,772683.6,18735062.909447,73888
1603411200000,2020-10-23,FILUSDT,23.707,25.7,20.6023,23.8771,832249.99,19176249.765638,78476
1603324800000,2020-10-22,FILUSDT,26.5197,26.8362,22.6,23.739,703079.84,17508966.355803,73427
1603238400000,2020-10-21,FILUSDT,31.1293,31.8875,26.5013,26.5028,455344.06,13417064.61069,49170
1603152000000,2020-10-20,FILUSDT,33.9203,34.0,30.1783,31.175,310168.39,10001257.444526,35304
1603065600000,2020-10-19,FILUSDT,32.3569,35.0,29.9321,33.9755,814098.46,25991803.426603,83389
1602979200000,2020-10-18,FILUSDT,42.2364,42.3136,31.7722,32.4049,593629.16,21712478.074311,76375
1602892800000,2020-10-17,FILUSDT,44.3512,50.6273,40.3325,42.24,672950.78,30288097.443803,107899
1602806400000,2020-10-16,FILUSDT,62.5902,75.8725,38.8302,44.348,1696876.76,94610024.246734,240258
1602720000000,2020-10-15,FILUSDT,10.0,430.0,10.0,62.5418,1083589.84,71986882.81039,170124
