https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ADA,Volume USDT,tradecount
1703289600000,2023-12-23,ADAUSDT,0.6225,0.6231,0.5964,0.613,126272911.7,76532802.30518,159057
1703203200000,2023-12-22,ADAUSDT,0.6352,0.6513,0.6052,0.6226,214849930.8,134495989.9824,318419
1703116800000,2023-12-21,ADAUSDT,0.5893,0.6397,0.5818,0.6351,226299061.9,137818976.62745,306890
1703030400000,2023-12-20,ADAUSDT,0.576,0.61,0.5686,0.5894,198909767.8,117695306.98198,258663
1702944000000,2023-12-19,ADAUSDT,0.602,0.6173,0.5661,0.5761,198847462.1,117888095.70645,263424
1702857600000,2023-12-18,ADAUSDT,0.5805,0.6032,0.5435,0.6021,204175142.0,116740137.23098,268827
1702771200000,2023-12-17,ADAUSDT,0.6078,0.6182,0.5772,0.5804,133192915.3,79541096.25177,205560
1702684800000,2023-12-16,ADAUSDT,0.6004,0.6258,0.5865,0.6078,152365355.7,93165781.45232,225436
1702598400000,2023-12-15,ADAUSDT,0.6433,0.6541,0.5998,0.6004,240571744.1,150971686.86327,334803
1702512000000,2023-12-14,ADAUSDT,0.6677,0.68,0.61,0.6433,345212494.2,223926364.89631,563071
1702425600000,2023-12-13,ADAUSDT,0.5784,0.6788,0.5419,0.6675,493921678.8,301799580.12334,748404
1702339200000,2023-12-12,ADAUSDT,0.5507,0.6075,0.5506,0.5784,348838584.3,202207307.7595,468807
1702252800000,2023-12-11,ADAUSDT,0.5947,0.5984,0.5106,0.5507,403945042.2,221900781.0572,565844
1702166400000,2023-12-10,ADAUSDT,0.5791,0.6167,0.5694,0.5948,307447745.2,182506293.96298,411015
1702080000000,2023-12-09,ADAUSDT,0.5455,0.6474,0.5441,0.5791,716161289.8,430440055.48947,1024525
1701993600000,2023-12-08,ADAUSDT,0.4555,0.5719,0.4519,0.5454,514331728.7,268831873.28653,690430
1701907200000,2023-12-07,ADAUSDT,0.4431,0.4599,0.4312,0.4555,180487882.7,80570510.54735,213948
1701820800000,2023-12-06,ADAUSDT,0.4258,0.455,0.4162,0.4429,270929667.9,118328355.02696,317816
1701734400000,2023-12-05,ADAUSDT,0.4069,0.426,0.3969,0.4257,153779346.5,63266846.14246,169741
1701648000000,2023-12-04,ADAUSDT,0.3948,0.415,0.3911,0.4068,177280730.9,71595207.90761,199303
1701561600000,2023-12-03,ADAUSDT,0.3976,0.403,0.3878,0.3949,91882676.8,36255492.70863,99774
1701475200000,2023-12-02,ADAUSDT,0.3844,0.398,0.3827,0.3976,68638568.3,26791837.0559,77129
1701388800000,2023-12-01,ADAUSDT,0.376,0.3855,0.3736,0.3844,56334397.5,21463527.29523,64622
1701302400000,2023-11-30,ADAUSDT,0.3817,0.3829,0.3719,0.3759,59930456.8,22527228.97066,74829
1701216000000,2023-11-29,ADAUSDT,0.3857,0.3892,0.3775,0.3816,68200523.6,26203000.01848,78311
1701129600000,2023-11-28,ADAUSDT,0.3778,0.3883,0.3693,0.3858,79174386.6,30056629.96875,89287
1701043200000,2023-11-27,ADAUSDT,0.3874,0.3922,0.3712,0.3777,70669351.5,26862849.37163,90017
1700956800000,2023-11-26,ADAUSDT,0.3942,0.3956,0.3782,0.3873,64465067.7,25032105.93793,77297
1700870400000,2023-11-25,ADAUSDT,0.3862,0.3959,0.3845,0.3941,52139797.7,20428192.81009,62329
1700784000000,2023-11-24,ADAUSDT,0.3872,0.3977,0.3836,0.3862,108957051.4,42555097.07189,120145
1700697600000,2023-11-23,ADAUSDT,0.3805,0.3874,0.376,0.3873,68175668.9,26044261.13508,75262
1700611200000,2023-11-22,ADAUSDT,0.3566,0.3874,0.3553,0.3805,93647895.7,34925607.49804,107286
1700524800000,2023-11-21,ADAUSDT,0.3803,0.3899,0.3551,0.3566,169158003.7,63056688.07199,198812
1700438400000,2023-11-20,ADAUSDT,0.384,0.3994,0.378,0.3804,132991378.7,51637254.31026,144441
1700352000000,2023-11-19,ADAUSDT,0.3771,0.3857,0.3687,0.384,101902781.3,38387971.2018,108833
1700265600000,2023-11-18,ADAUSDT,0.3671,0.3777,0.3488,0.3772,112215311.8,40864280.0991,122169
1700179200000,2023-11-17,ADAUSDT,0.3707,0.3783,0.3527,0.3671,142430049.9,52290392.26441,167500
1700092800000,2023-11-16,ADAUSDT,0.3787,0.4095,0.3585,0.3706,307196631.1,118437307.09425,374557
1700006400000,2023-11-15,ADAUSDT,0.3579,0.3794,0.3534,0.3788,127946698.0,47114589.61189,150521
1699920000000,2023-11-14,ADAUSDT,0.3568,0.3719,0.34,0.3579,162292352.2,58129604.08352,200881
1699833600000,2023-11-13,ADAUSDT,0.3835,0.3885,0.3529,0.3568,173268736.2,64114557.64853,207312
1699747200000,2023-11-12,ADAUSDT,0.3844,0.3914,0.3705,0.3834,131765655.6,50376128.91699,148430
1699660800000,2023-11-11,ADAUSDT,0.386,0.3951,0.3694,0.3844,197565105.7,75793640.55903,231932
1699574400000,2023-11-10,ADAUSDT,0.3685,0.3886,0.3626,0.3859,191392833.4,71607868.4358,232056
1699488000000,2023-11-09,ADAUSDT,0.3577,0.3864,0.3417,0.3684,275776697.4,101472915.16402,309863
1699401600000,2023-11-08,ADAUSDT,0.3512,0.3603,0.3486,0.3577,113764823.7,40448414.89914,107540
1699315200000,2023-11-07,ADAUSDT,0.3624,0.3655,0.3335,0.3512,204897945.9,71696678.81331,184385
1699228800000,2023-11-06,ADAUSDT,0.3419,0.3757,0.3373,0.3624,179872075.7,64189613.6777,183270
1699142400000,2023-11-05,ADAUSDT,0.3278,0.35,0.326,0.3419,130046711.3,44191001.23457,140001
1699056000000,2023-11-04,ADAUSDT,0.3291,0.3306,0.3208,0.3278,63442713.4,20667223.7131,71145
1698969600000,2023-11-03,ADAUSDT,0.3231,0.3296,0.3114,0.3292,134180972.4,42962238.33213,154830
1698883200000,2023-11-02,ADAUSDT,0.3072,0.3295,0.2981,0.323,201974366.4,63495342.42994,224308
1698796800000,2023-11-01,ADAUSDT,0.2929,0.3087,0.2839,0.3071,144162060.8,42526447.21252,128657
1698710400000,2023-10-31,ADAUSDT,0.3031,0.3046,0.2845,0.293,115945883.2,34276010.96131,111078
1698624000000,2023-10-30,ADAUSDT,0.2955,0.3031,0.292,0.3031,88760107.7,26501988.39817,79257
1698537600000,2023-10-29,ADAUSDT,0.2909,0.2986,0.2881,0.2954,45363693.5,13386457.5176,53491
1698451200000,2023-10-28,ADAUSDT,0.2893,0.2975,0.2887,0.2909,43195418.6,12659989.33204,51041
1698364800000,2023-10-27,ADAUSDT,0.2871,0.2926,0.2806,0.2893,59005757.2,16908770.4292,81718
1698278400000,2023-10-26,ADAUSDT,0.2809,0.298,0.28,0.2872,126349394.6,36497978.93554,136549
1698192000000,2023-10-25,ADAUSDT,0.2793,0.29,0.2762,0.2808,100707132.0,28401732.32853,96877
1698105600000,2023-10-24,ADAUSDT,0.2808,0.2939,0.2733,0.2792,171131052.9,48362853.90133,163521
1698019200000,2023-10-23,ADAUSDT,0.264,0.2813,0.2616,0.2807,138213642.7,37265646.16111,120605
1697932800000,2023-10-22,ADAUSDT,0.2587,0.2644,0.2553,0.2639,59063453.1,15331212.63791,51730
1697846400000,2023-10-21,ADAUSDT,0.2513,0.2628,0.2495,0.2586,74687552.0,19151225.93565,50518
1697760000000,2023-10-20,ADAUSDT,0.247,0.2532,0.2454,0.2512,68958714.1,17244263.60553,47037
1697673600000,2023-10-19,ADAUSDT,0.243,0.247,0.2394,0.2469,47562468.3,11567426.0038,35846
1697587200000,2023-10-18,ADAUSDT,0.2464,0.2483,0.2422,0.243,35611192.0,8739210.47599,27613
1697500800000,2023-10-17,ADAUSDT,0.2514,0.2519,0.2446,0.2463,44841890.9,11130766.6538,34681
1697414400000,2023-10-16,ADAUSDT,0.2474,0.26,0.2472,0.2513,89063648.9,22544236.00118,57940
1697328000000,2023-10-15,ADAUSDT,0.247,0.2484,0.2454,0.2473,23294593.0,5754167.47415,19308
1697241600000,2023-10-14,ADAUSDT,0.2459,0.2478,0.2449,0.247,19550143.8,4819071.22241,16361
1697155200000,2023-10-13,ADAUSDT,0.2461,0.2498,0.2449,0.2458,35522662.0,8767684.43884,25660
1697068800000,2023-10-12,ADAUSDT,0.2481,0.2482,0.2422,0.246,35000900.0,8577259.5433,27555
1696982400000,2023-10-11,ADAUSDT,0.2491,0.2496,0.2447,0.2481,78623427.5,19437708.60217,45950
1696896000000,2023-10-10,ADAUSDT,0.2513,0.2538,0.2466,0.249,64320917.1,16077434.4915,40361
1696809600000,2023-10-09,ADAUSDT,0.2564,0.2586,0.2488,0.2513,75592665.2,19027305.90922,52712
1696723200000,2023-10-08,ADAUSDT,0.2588,0.2591,0.2553,0.2563,26666220.2,6852075.52164,23739
1696636800000,2023-10-07,ADAUSDT,0.2646,0.2657,0.2563,0.2587,52025210.8,13517018.6328,41096
1696550400000,2023-10-06,ADAUSDT,0.2603,0.267,0.2602,0.2646,43655463.6,11506617.84096,40151
1696464000000,2023-10-05,ADAUSDT,0.259,0.264,0.2566,0.2602,49552668.7,12901773.38456,45600
1696377600000,2023-10-04,ADAUSDT,0.2609,0.2614,0.2525,0.2589,63613390.5,16318546.84632,52637
1696291200000,2023-10-03,ADAUSDT,0.2591,0.2646,0.2574,0.261,58464738.7,15284375.8134,51790
1696204800000,2023-10-02,ADAUSDT,0.2659,0.2696,0.2574,0.2591,91440764.3,24190910.38458,70407
1696118400000,2023-10-01,ADAUSDT,0.254,0.2679,0.2537,0.2659,78880890.4,20563304.53711,64885
1696032000000,2023-09-30,ADAUSDT,0.2494,0.2548,0.2489,0.254,41541821.3,10454836.12506,32997
1695945600000,2023-09-29,ADAUSDT,0.249,0.2559,0.2476,0.2494,88297074.2,22192737.02842,62207
1695859200000,2023-09-28,ADAUSDT,0.2447,0.2508,0.2433,0.2489,49669473.6,12293501.96632,34943
1695772800000,2023-09-27,ADAUSDT,0.2455,0.2484,0.2426,0.2446,39114830.2,9594038.75778,30558
1695686400000,2023-09-26,ADAUSDT,0.2459,0.2479,0.243,0.2455,28346745.0,6961328.44214,25124
1695600000000,2023-09-25,ADAUSDT,0.2428,0.2463,0.2404,0.2459,39187490.9,9575587.39552,30114
1695513600000,2023-09-24,ADAUSDT,0.246,0.2463,0.2416,0.2427,27611468.8,6758618.41213,21445
1695427200000,2023-09-23,ADAUSDT,0.245,0.2468,0.2436,0.2461,25631020.4,6290454.80152,20061
1695340800000,2023-09-22,ADAUSDT,0.245,0.2465,0.2427,0.2449,73938896.4,18094000.44369,49763
1695254400000,2023-09-21,ADAUSDT,0.2517,0.2531,0.2448,0.2449,58361302.0,14500250.88454,43612
1695168000000,2023-09-20,ADAUSDT,0.2548,0.2565,0.25,0.2517,53146080.0,13452748.54193,40705
1695081600000,2023-09-19,ADAUSDT,0.2515,0.258,0.2506,0.2548,52966563.7,13501381.8277,35630
1694995200000,2023-09-18,ADAUSDT,0.2471,0.256,0.2441,0.2516,71770689.6,18069147.73772,45745
1694908800000,2023-09-17,ADAUSDT,0.2503,0.2513,0.2443,0.2471,42170651.7,10457169.10623,32799
1694822400000,2023-09-16,ADAUSDT,0.2506,0.2539,0.2483,0.2503,34777177.1,8720799.46446,29033
1694736000000,2023-09-15,ADAUSDT,0.2514,0.2552,0.2451,0.2505,68762333.2,17149210.20891,46161
1694649600000,2023-09-14,ADAUSDT,0.2487,0.2527,0.2465,0.2513,49307776.8,12314791.29239,38819
1694563200000,2023-09-13,ADAUSDT,0.2455,0.25,0.2434,0.2487,42074899.2,10407448.26797,34288
1694476800000,2023-09-12,ADAUSDT,0.2421,0.2527,0.2408,0.2455,55963149.9,13842656.21427,49352
1694390400000,2023-09-11,ADAUSDT,0.2491,0.2496,0.2367,0.2421,74448945.4,18098504.68666,57823
1694304000000,2023-09-10,ADAUSDT,0.2534,0.2534,0.2423,0.249,82463546.6,20482461.46399,54314
1694217600000,2023-09-09,ADAUSDT,0.2544,0.2558,0.2531,0.2533,18121235.9,4609124.98235,16936
1694131200000,2023-09-08,ADAUSDT,0.258,0.2597,0.2527,0.2544,54595507.4,13963617.69582,35008
1694044800000,2023-09-07,ADAUSDT,0.2577,0.2596,0.2531,0.2579,63998483.8,16414029.98472,39842
1693958400000,2023-09-06,ADAUSDT,0.2578,0.2612,0.2521,0.2577,57656386.6,14806129.79332,39542
1693872000000,2023-09-05,ADAUSDT,0.2562,0.2589,0.2538,0.2578,40887843.7,10497858.92966,29266
1693785600000,2023-09-04,ADAUSDT,0.2559,0.26,0.2532,0.2561,40657488.5,10432481.96371,30101
1693699200000,2023-09-03,ADAUSDT,0.2562,0.2569,0.2531,0.2559,33024398.4,8425678.41382,23409
1693612800000,2023-09-02,ADAUSDT,0.2551,0.2574,0.2536,0.2562,21898057.0,5596043.26218,21070
1693526400000,2023-09-01,ADAUSDT,0.2554,0.2588,0.2514,0.2551,62605625.4,16013531.75064,42796
1693440000000,2023-08-31,ADAUSDT,0.2655,0.2667,0.2492,0.2554,92935093.3,24018199.28843,64650
1693353600000,2023-08-30,ADAUSDT,0.2726,0.273,0.2605,0.2654,102074556.8,27084077.46294,76847
1693267200000,2023-08-29,ADAUSDT,0.2676,0.2802,0.2602,0.2726,147979504.9,40096614.7816,105362
1693180800000,2023-08-28,ADAUSDT,0.2635,0.2679,0.2576,0.2676,54934617.6,14456703.8704,42427
1693094400000,2023-08-27,ADAUSDT,0.261,0.2653,0.26,0.2634,49902951.1,13079888.87617,31443
1693008000000,2023-08-26,ADAUSDT,0.2612,0.2618,0.2576,0.261,47226296.0,12265243.03002,25895
1692921600000,2023-08-25,ADAUSDT,0.2659,0.2712,0.2591,0.2612,113233017.8,29857229.91269,66967
1692835200000,2023-08-24,ADAUSDT,0.2681,0.2714,0.2622,0.2659,49728611.9,13251878.37823,38596
1692748800000,2023-08-23,ADAUSDT,0.2587,0.27,0.258,0.2681,69984062.1,18433534.24605,49601
1692662400000,2023-08-22,ADAUSDT,0.2629,0.2633,0.25,0.2588,81237011.7,20885981.10527,63323
1692576000000,2023-08-21,ADAUSDT,0.2703,0.2725,0.2586,0.2628,60006555.7,15921416.69831,53207
1692489600000,2023-08-20,ADAUSDT,0.2688,0.2732,0.2647,0.2703,39701431.0,10668305.24928,37381
1692403200000,2023-08-19,ADAUSDT,0.264,0.2698,0.2603,0.2688,55279750.4,14691828.62499,48725
1692316800000,2023-08-18,ADAUSDT,0.2552,0.2674,0.2547,0.264,127151195.7,33280864.96392,99163
1692230400000,2023-08-17,ADAUSDT,0.2748,0.2785,0.238,0.2553,183020531.1,48128960.08094,154269
1692144000000,2023-08-16,ADAUSDT,0.282,0.2829,0.2654,0.2747,112051659.2,30705536.51952,84030
1692057600000,2023-08-15,ADAUSDT,0.2906,0.2911,0.2741,0.282,68128212.8,19331728.14098,56333
1691971200000,2023-08-14,ADAUSDT,0.2895,0.2927,0.2872,0.2906,39940476.2,11594996.20963,31107
1691884800000,2023-08-13,ADAUSDT,0.292,0.2936,0.2868,0.2894,49756311.8,14453458.69079,33567
1691798400000,2023-08-12,ADAUSDT,0.2934,0.2946,0.2907,0.2919,35784585.7,10487794.15738,26660
1691712000000,2023-08-11,ADAUSDT,0.2965,0.2976,0.2924,0.2933,30373249.6,8969703.58131,27281
1691625600000,2023-08-10,ADAUSDT,0.3014,0.3018,0.296,0.2965,50339891.6,15025466.70147,35327
1691539200000,2023-08-09,ADAUSDT,0.2974,0.3023,0.296,0.3013,55701452.3,16649440.99493,41727
1691452800000,2023-08-08,ADAUSDT,0.291,0.3026,0.2896,0.2974,97955669.9,28978430.92161,62778
1691366400000,2023-08-07,ADAUSDT,0.2922,0.2961,0.2818,0.291,69256542.6,20072390.04189,60020
1691280000000,2023-08-06,ADAUSDT,0.2938,0.2958,0.2906,0.2923,28144338.0,8260365.71452,29780
1691193600000,2023-08-05,ADAUSDT,0.2936,0.2942,0.2901,0.2938,29967210.9,8746362.08286,30777
1691107200000,2023-08-04,ADAUSDT,0.2923,0.2972,0.2902,0.2935,51367134.7,15083646.64083,41404
1691020800000,2023-08-03,ADAUSDT,0.2993,0.3014,0.2888,0.2922,99581572.7,29426966.77953,71938
1690934400000,2023-08-02,ADAUSDT,0.3103,0.312,0.2974,0.2993,68334103.8,20742161.57887,58405
1690848000000,2023-08-01,ADAUSDT,0.307,0.3106,0.2948,0.3103,87820146.1,26655041.30302,74475
1690761600000,2023-07-31,ADAUSDT,0.3157,0.319,0.3063,0.307,70168122.6,21885769.39341,56700
1690675200000,2023-07-30,ADAUSDT,0.3129,0.3181,0.3052,0.3156,60782448.0,19019254.36134,54898
1690588800000,2023-07-29,ADAUSDT,0.3099,0.3144,0.3087,0.313,58072439.0,18101421.20426,40808
1690502400000,2023-07-28,ADAUSDT,0.3078,0.3134,0.3062,0.3099,46597667.1,14456071.43943,41838
1690416000000,2023-07-27,ADAUSDT,0.3069,0.3135,0.3053,0.3077,58397987.4,18072667.66891,54982
1690329600000,2023-07-26,ADAUSDT,0.3037,0.3107,0.3003,0.3069,90818421.0,27638974.26358,72896
1690243200000,2023-07-25,ADAUSDT,0.3051,0.3078,0.3014,0.3037,61989431.0,18854918.04305,49481
1690156800000,2023-07-24,ADAUSDT,0.3172,0.319,0.3,0.3053,100248697.4,30785579.46855,87789
1690070400000,2023-07-23,ADAUSDT,0.31,0.3191,0.3071,0.3171,50429234.4,15886649.82967,47386
1689984000000,2023-07-22,ADAUSDT,0.3128,0.3149,0.3062,0.31,58496057.3,18200727.56504,55348
1689897600000,2023-07-21,ADAUSDT,0.3161,0.3184,0.3103,0.3127,70324894.6,22086143.59977,61947
1689811200000,2023-07-20,ADAUSDT,0.3226,0.3332,0.313,0.3161,166938424.7,54084127.66415,133521
1689724800000,2023-07-19,ADAUSDT,0.3094,0.326,0.3069,0.3226,215253837.4,68393901.29389,166067
1689638400000,2023-07-18,ADAUSDT,0.3117,0.314,0.2996,0.3095,151432242.5,46421051.72501,107927
1689552000000,2023-07-17,ADAUSDT,0.3145,0.3197,0.3055,0.3118,121471436.2,37965689.88861,110623
1689465600000,2023-07-16,ADAUSDT,0.3261,0.3278,0.312,0.3146,132942159.3,42621410.41761,108777
1689379200000,2023-07-15,ADAUSDT,0.3278,0.3376,0.324,0.326,87463902.2,28894128.01503,83700
1689292800000,2023-07-14,ADAUSDT,0.3567,0.3793,0.316,0.3277,344645916.7,120197260.40208,334313
1689206400000,2023-07-13,ADAUSDT,0.289,0.3673,0.2857,0.3567,508960536.5,167895016.68953,443238
1689120000000,2023-07-12,ADAUSDT,0.2927,0.2954,0.2848,0.289,77926024.7,22726562.86204,62475
1689033600000,2023-07-11,ADAUSDT,0.2878,0.2941,0.2874,0.2927,98565787.5,28634878.95706,65754
1688947200000,2023-07-10,ADAUSDT,0.2843,0.2927,0.2781,0.2878,122097011.3,34884995.97289,85838
1688860800000,2023-07-09,ADAUSDT,0.2907,0.2918,0.283,0.2844,94953544.0,27283599.76481,55628
1688774400000,2023-07-08,ADAUSDT,0.2844,0.2931,0.2817,0.2907,106202528.4,30472901.3593,64732
1688688000000,2023-07-07,ADAUSDT,0.2783,0.2855,0.2761,0.2844,100178705.4,28250332.02905,65288
1688601600000,2023-07-06,ADAUSDT,0.2839,0.2937,0.2761,0.2784,144527874.2,41146491.15079,113234
1688515200000,2023-07-05,ADAUSDT,0.2924,0.2963,0.2797,0.2839,106289740.4,30561805.54921,81330
1688428800000,2023-07-04,ADAUSDT,0.2966,0.3016,0.289,0.2924,107425650.5,31743268.716,86963
1688342400000,2023-07-03,ADAUSDT,0.2916,0.2993,0.2902,0.2967,71590689.3,21066347.63616,74431
1688256000000,2023-07-02,ADAUSDT,0.2924,0.2939,0.2853,0.2916,74721548.0,21651819.41963,73496
1688169600000,2023-07-01,ADAUSDT,0.287,0.2938,0.2812,0.2924,88196474.2,25425789.21707,79258
1688083200000,2023-06-30,ADAUSDT,0.2753,0.2997,0.2672,0.2869,272156267.9,77751808.25011,228958
1687996800000,2023-06-29,ADAUSDT,0.2669,0.2782,0.2664,0.2752,88026541.6,24102790.64145,67648
1687910400000,2023-06-28,ADAUSDT,0.2868,0.2869,0.2599,0.2669,140734583.3,38471888.15646,103201
1687824000000,2023-06-27,ADAUSDT,0.2806,0.2897,0.2775,0.2867,84320347.3,23876779.93604,65912
1687737600000,2023-06-26,ADAUSDT,0.292,0.2923,0.2766,0.2805,92192313.0,26288181.15263,87732
1687651200000,2023-06-25,ADAUSDT,0.2893,0.305,0.2885,0.2921,103164289.5,30533826.25091,93894
1687564800000,2023-06-24,ADAUSDT,0.2967,0.2975,0.2843,0.2892,88286411.9,25791929.48114,82658
1687478400000,2023-06-23,ADAUSDT,0.2899,0.3028,0.2867,0.2966,117254934.0,34652338.72698,116127
1687392000000,2023-06-22,ADAUSDT,0.2861,0.3049,0.2856,0.2899,167726209.8,49597813.28265,145270
1687305600000,2023-06-21,ADAUSDT,0.2706,0.289,0.2687,0.2862,189786985.2,53238621.97959,135675
1687219200000,2023-06-20,ADAUSDT,0.2634,0.2707,0.2522,0.2705,109090810.6,28605791.65665,83489
1687132800000,2023-06-19,ADAUSDT,0.261,0.2638,0.2571,0.2634,70893812.3,18466634.06561,55995
1687046400000,2023-06-18,ADAUSDT,0.2667,0.2691,0.2588,0.261,65212614.6,17290956.13935,55117
1686960000000,2023-06-17,ADAUSDT,0.2633,0.2737,0.2607,0.2667,88054261.3,23620613.88045,71084
1686873600000,2023-06-16,ADAUSDT,0.2621,0.2675,0.2535,0.2632,89417626.3,23341640.15084,74850
1686787200000,2023-06-15,ADAUSDT,0.2634,0.266,0.2525,0.262,140877163.2,36528253.75659,102637
1686700800000,2023-06-14,ADAUSDT,0.2752,0.2773,0.256,0.2633,133531077.0,35866653.03164,110259
1686614400000,2023-06-13,ADAUSDT,0.2747,0.2896,0.2684,0.2752,156748499.8,43627397.62707,127421
1686528000000,2023-06-12,ADAUSDT,0.2719,0.2865,0.2648,0.2748,222382051.8,61566190.94342,190559
1686441600000,2023-06-11,ADAUSDT,0.2748,0.28,0.259,0.272,262186505.2,70331340.19641,242406
1686355200000,2023-06-10,ADAUSDT,0.2951,0.2953,0.22,0.2747,757333075.3,192537302.38177,670691
1686268800000,2023-06-09,ADAUSDT,0.3229,0.324,0.2902,0.2951,246384470.8,75999927.86638,187298
1686182400000,2023-06-08,ADAUSDT,0.3223,0.3308,0.3198,0.3228,104686899.3,34039413.97058,83196
1686096000000,2023-06-07,ADAUSDT,0.353,0.3531,0.3177,0.3223,150728402.3,50060807.19639,132476
1686009600000,2023-06-06,ADAUSDT,0.3514,0.3569,0.3365,0.3531,90606305.0,31691122.73033,93336
1685923200000,2023-06-05,ADAUSDT,0.3773,0.3791,0.3467,0.3514,112815250.3,40532828.32009,121426
1685836800000,2023-06-04,ADAUSDT,0.376,0.3819,0.3748,0.3773,41513359.6,15769199.16194,40740
1685750400000,2023-06-03,ADAUSDT,0.3782,0.3782,0.3729,0.3759,27741856.8,10428014.32457,29217
1685664000000,2023-06-02,ADAUSDT,0.3644,0.3794,0.3619,0.3782,71763680.0,26820487.62263,66709
1685577600000,2023-06-01,ADAUSDT,0.3744,0.3758,0.3608,0.3644,93248479.9,34050283.35706,86287
1685491200000,2023-05-31,ADAUSDT,0.3779,0.3807,0.37,0.3744,59998056.8,22479759.36421,60115
1685404800000,2023-05-30,ADAUSDT,0.3786,0.3834,0.3744,0.3779,70137418.8,26559946.77883,64543
1685318400000,2023-05-29,ADAUSDT,0.3828,0.3863,0.3756,0.3786,66769379.2,25360137.20475,60053
1685232000000,2023-05-28,ADAUSDT,0.3667,0.3846,0.3661,0.3828,80053076.5,30072567.44679,85747
1685145600000,2023-05-27,ADAUSDT,0.3626,0.3674,0.3606,0.3667,30122750.7,10968225.92438,30338
1685059200000,2023-05-26,ADAUSDT,0.3582,0.3669,0.3535,0.3626,56982912.1,20503821.27027,53302
1684972800000,2023-05-25,ADAUSDT,0.3639,0.3648,0.355,0.3581,50137129.0,17962959.88396,51151
1684886400000,2023-05-24,ADAUSDT,0.3704,0.3706,0.3602,0.3638,57618648.9,21005340.19084,59760
1684800000000,2023-05-23,ADAUSDT,0.3679,0.3757,0.3657,0.3704,47769860.8,17721617.62122,44827
1684713600000,2023-05-22,ADAUSDT,0.3602,0.3741,0.356,0.3679,62447190.2,22915553.39773,66139
1684627200000,2023-05-21,ADAUSDT,0.3663,0.3676,0.3566,0.3602,39270367.4,14203580.5863,42931
1684540800000,2023-05-20,ADAUSDT,0.3681,0.3683,0.3628,0.3662,44032296.2,16072961.96302,40012
1684454400000,2023-05-19,ADAUSDT,0.3713,0.373,0.3658,0.3681,38723441.7,14305210.34059,47303
1684368000000,2023-05-18,ADAUSDT,0.3755,0.3803,0.3658,0.3714,80420401.0,30126679.91448,77013
1684281600000,2023-05-17,ADAUSDT,0.3683,0.3807,0.3645,0.3755,94403281.2,35176313.03457,84629
1684195200000,2023-05-16,ADAUSDT,0.3669,0.3704,0.3613,0.3682,66128494.6,24234881.14487,60125
1684108800000,2023-05-15,ADAUSDT,0.371,0.3758,0.3657,0.3669,69018210.5,25610899.8413,73535
1684022400000,2023-05-14,ADAUSDT,0.3646,0.373,0.3627,0.3711,41898265.4,15434291.06836,48910
1683936000000,2023-05-13,ADAUSDT,0.3705,0.371,0.3622,0.3646,46531257.4,17018722.71367,49572
1683849600000,2023-05-12,ADAUSDT,0.3598,0.371,0.3533,0.3705,109723018.6,39703102.6803,117615
1683763200000,2023-05-11,ADAUSDT,0.3693,0.3696,0.3485,0.3598,98458703.7,35250818.4295,92480
1683676800000,2023-05-10,ADAUSDT,0.3633,0.3729,0.3543,0.3693,150971765.6,55186058.0013,137935
1683590400000,2023-05-09,ADAUSDT,0.3653,0.3705,0.3599,0.3633,78130879.7,28441383.41467,69682
1683504000000,2023-05-08,ADAUSDT,0.376,0.3796,0.3531,0.3653,137827919.2,50541987.25608,139351
1683417600000,2023-05-07,ADAUSDT,0.3787,0.3833,0.3737,0.376,54439977.1,20673687.1866,51442
1683331200000,2023-05-06,ADAUSDT,0.3941,0.3968,0.3735,0.3787,85459030.9,32711487.15858,83483
1683244800000,2023-05-05,ADAUSDT,0.3873,0.397,0.3812,0.3942,77772750.3,30381794.08577,79559
1683158400000,2023-05-04,ADAUSDT,0.3941,0.3964,0.3849,0.3873,57027491.2,22301265.01623,60652
1683072000000,2023-05-03,ADAUSDT,0.3917,0.3965,0.3784,0.394,102351994.9,39437481.48619,107160
1682985600000,2023-05-02,ADAUSDT,0.3867,0.3947,0.3816,0.3916,62002108.1,24069912.67256,62646
1682899200000,2023-05-01,ADAUSDT,0.3957,0.3979,0.3801,0.3868,99050070.7,38438942.31612,94469
1682812800000,2023-04-30,ADAUSDT,0.4025,0.415,0.3944,0.3956,75755751.4,30508534.10836,85222
1682726400000,2023-04-29,ADAUSDT,0.4044,0.4077,0.3991,0.4024,42315743.6,17087613.33945,47024
1682640000000,2023-04-28,ADAUSDT,0.41,0.4116,0.3965,0.4043,76492344.4,30952182.57486,87075
1682553600000,2023-04-27,ADAUSDT,0.4014,0.4186,0.4008,0.4101,154240599.8,63156409.78502,170973
1682467200000,2023-04-26,ADAUSDT,0.3944,0.4193,0.3778,0.4014,189713316.3,76023106.67434,201933
1682380800000,2023-04-25,ADAUSDT,0.3836,0.3954,0.3761,0.3945,97446645.9,37317902.8385,92271
1682294400000,2023-04-24,ADAUSDT,0.3887,0.3975,0.38,0.3835,104338226.4,40438674.06987,97573
1682208000000,2023-04-23,ADAUSDT,0.3956,0.3956,0.38,0.3886,82034708.6,31840004.05741,80309
1682121600000,2023-04-22,ADAUSDT,0.3823,0.3989,0.381,0.3956,86625445.5,33930441.89649,81820
