https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL,Volume USD
1683763200000,2023-05-11 00:00:00,SOL/USD,20.928,20.946,19.748,20.357,17578.505826,357845.643099882
1683676800000,2023-05-10 00:00:00,SOL/USD,20.7,21.312,20.0,20.928,24320.917181,508988.154763968
1683590400000,2023-05-09 00:00:00,SOL/USD,20.666,21.0,20.45,20.7,13187.444495,272980.10104649997
1683504000000,2023-05-08 00:00:00,SOL/USD,21.7,21.821,20.418,20.666,35767.158616,739164.099958256
1683417600000,2023-05-07 00:00:00,SOL/USD,22.014,22.779,21.7,21.7,9386.082673,203677.9940041
1683331200000,2023-05-06 00:00:00,SOL/USD,22.842,23.279,21.595,22.014,29607.289717,651774.875830038
1683244800000,2023-05-05 00:00:00,SOL/USD,21.742,23.115,21.639,22.842,19009.207415,434208.31577343
1683158400000,2023-05-04 00:00:00,SOL/USD,22.252,22.469,21.626,21.742,14618.917874,317844.51241650805
1683072000000,2023-05-03 00:00:00,SOL/USD,22.27,22.666,21.244,22.252,22556.249172,501921.656575344
1682985600000,2023-05-02 00:00:00,SOL/USD,21.98,22.399,21.759,22.27,8416.752925,187441.08763975
1682899200000,2023-05-01 00:00:00,SOL/USD,22.725,22.913,21.578,21.98,12453.368781,273725.04580638
1682812800000,2023-04-30 00:00:00,SOL/USD,23.159,23.995,22.713,22.725,7262.039162,165029.83995645
1682726400000,2023-04-29 00:00:00,SOL/USD,23.369,23.916,22.933,23.159,21130.815754,489368.56204688596
1682640000000,2023-04-28 00:00:00,SOL/USD,22.348,23.517,22.2,23.369,11839.335358,276673.427981102
1682553600000,2023-04-27 00:00:00,SOL/USD,21.282,22.512,21.204,22.348,16069.173151,359113.881578548
1682467200000,2023-04-26 00:00:00,SOL/USD,21.922,22.948,20.4,21.282,31183.37317,663644.54780394
1682380800000,2023-04-25 00:00:00,SOL/USD,21.359,21.942,20.744,21.922,15966.859388,350025.491503736
1682294400000,2023-04-24 00:00:00,SOL/USD,21.469,22.0,21.026,21.359,12677.234298,270773.047370982
1682208000000,2023-04-23 00:00:00,SOL/USD,21.804,22.27,20.969,21.469,12140.399965,260642.24684858503
1682121600000,2023-04-22 00:00:00,SOL/USD,21.269,21.981,21.052,21.804,7906.535486,172394.09973674398
1682035200000,2023-04-21 00:00:00,SOL/USD,21.979,22.382,20.913,21.269,19222.86456,408851.10632664
1681948800000,2023-04-20 00:00:00,SOL/USD,22.72,23.154,21.585,21.979,33584.448365,738152.5906143349
1681862400000,2023-04-19 00:00:00,SOL/USD,24.832,24.975,21.773,22.72,48829.193613,1109399.2788873601
1681776000000,2023-04-18 00:00:00,SOL/USD,24.585,25.398,24.004,24.832,17768.634418,441230.72986777604
1681689600000,2023-04-17 00:00:00,SOL/USD,25.359,26.018,24.326,24.585,38462.363158,945597.1982394301
1681603200000,2023-04-16 00:00:00,SOL/USD,24.068,25.487,23.838,25.359,24560.056737,622818.478793583
1681516800000,2023-04-15 00:00:00,SOL/USD,24.719,24.791,23.837,24.068,16520.562101,397616.888646868
1681430400000,2023-04-14 00:00:00,SOL/USD,24.435,25.502,23.783,24.719,29458.6681,728188.8167639
1681344000000,2023-04-13 00:00:00,SOL/USD,23.803,25.304,23.678,24.435,35092.056456,857474.3995023599
1681257600000,2023-04-12 00:00:00,SOL/USD,23.053,24.783,22.35,23.803,58868.288107,1401241.861810921
1681171200000,2023-04-11 00:00:00,SOL/USD,20.849,23.73,20.849,23.053,55187.690628,1272241.8320472839
1681084800000,2023-04-10 00:00:00,SOL/USD,20.311,20.962,20.092,20.849,12228.184979,254945.428627171
1680998400000,2023-04-09 00:00:00,SOL/USD,20.044,20.444,19.896,20.311,3596.161746,73041.64122300601
1680912000000,2023-04-08 00:00:00,SOL/USD,20.477,20.732,19.876,20.044,8448.614109,169344.021200796
1680825600000,2023-04-07 00:00:00,SOL/USD,20.643,20.783,20.257,20.477,5230.803219,107111.15751546301
1680739200000,2023-04-06 00:00:00,SOL/USD,20.964,20.964,20.475,20.643,8114.40643,167505.69193449
1680652800000,2023-04-05 00:00:00,SOL/USD,20.923,21.328,20.582,20.964,14953.379038,313482.638152632
1680566400000,2023-04-04 00:00:00,SOL/USD,20.464,21.264,20.348,20.923,14473.847961,302836.320888003
1680480000000,2023-04-03 00:00:00,SOL/USD,20.547,21.006,19.993,20.464,19955.38902,408367.08090527996
1680393600000,2023-04-02 00:00:00,SOL/USD,21.087,21.312,20.257,20.547,9680.535365,198905.960144655
1680307200000,2023-04-01 00:00:00,SOL/USD,21.179,21.35,20.772,21.087,11104.465316,234159.86011849198
1680220800000,2023-03-31 00:00:00,SOL/USD,20.419,21.5,20.065,21.179,25735.320574,545048.354436746
1680134400000,2023-03-30 00:00:00,SOL/USD,21.114,21.68,20.17,20.419,36885.411941,753163.226423279
1680048000000,2023-03-29 00:00:00,SOL/USD,20.463,21.542,20.448,21.114,28733.075869,606670.163898066
1679961600000,2023-03-28 00:00:00,SOL/USD,19.918,20.869,19.645,20.463,21350.294608,436891.07856350404
1679875200000,2023-03-27 00:00:00,SOL/USD,20.973,20.995,19.376,19.918,21413.008947,426504.31220634596
1679788800000,2023-03-26 00:00:00,SOL/USD,20.434,21.189,20.325,20.973,12604.447192,264353.070957816
1679702400000,2023-03-25 00:00:00,SOL/USD,20.661,20.994,20.127,20.434,9818.069924,200622.440827016
1679616000000,2023-03-24 00:00:00,SOL/USD,22.282,22.303,20.321,20.661,60700.948224,1254142.291256064
1679529600000,2023-03-23 00:00:00,SOL/USD,21.507,22.781,21.152,22.282,54840.56821,1221957.54085522
1679443200000,2023-03-22 00:00:00,SOL/USD,22.597,23.129,21.017,21.507,61085.426983,1313764.278123381
1679356800000,2023-03-21 00:00:00,SOL/USD,22.205,23.4,21.614,22.597,54059.273202,1221577.396545594
1679270400000,2023-03-20 00:00:00,SOL/USD,21.929,23.95,21.457,22.205,73950.283589,1642066.0470937449
1679184000000,2023-03-19 00:00:00,SOL/USD,21.245,22.516,21.245,21.929,30442.968401,667583.854065529
1679097600000,2023-03-18 00:00:00,SOL/USD,21.651,22.964,21.13,21.245,49838.404192,1058816.8970590401
1679011200000,2023-03-17 00:00:00,SOL/USD,19.727,21.718,19.478,21.651,47838.566709,1035752.807816559
1678924800000,2023-03-16 00:00:00,SOL/USD,19.346,19.942,18.966,19.727,12887.927049,254240.136895623
1678838400000,2023-03-15 00:00:00,SOL/USD,20.91,21.539,18.754,19.346,50121.016263,969641.1806239979
1678752000000,2023-03-14 00:00:00,SOL/USD,20.495,22.187,19.903,20.91,66933.3775,1399576.923525
1678665600000,2023-03-13 00:00:00,SOL/USD,20.284,21.728,19.04,20.495,67452.705493,1382443.199079035
1678579200000,2023-03-12 00:00:00,SOL/USD,18.771,21.0,17.916,20.284,36661.05554,743632.85057336
1678492800000,2023-03-11 00:00:00,SOL/USD,18.216,20.033,17.324,18.771,63556.399627,1193017.1773984171
1678406400000,2023-03-10 00:00:00,SOL/USD,17.336,18.38,16.007,18.216,72431.54942,1319413.10423472
1678320000000,2023-03-09 00:00:00,SOL/USD,18.408,19.345,16.708,17.336,59577.88581,1032842.2284021599
1678233600000,2023-03-08 00:00:00,SOL/USD,20.233,20.373,18.112,18.408,33829.330753,622730.320501224
1678147200000,2023-03-07 00:00:00,SOL/USD,20.685,20.929,19.75,20.233,23236.381808,470141.71312126395
1678060800000,2023-03-06 00:00:00,SOL/USD,20.983,21.173,20.47,20.685,12982.322117,268539.33299014496
1677974400000,2023-03-05 00:00:00,SOL/USD,20.987,21.701,20.861,20.983,5457.283663,114510.183100729
1677888000000,2023-03-04 00:00:00,SOL/USD,21.385,21.605,20.222,20.987,19652.769949,412452.68291966297
1677801600000,2023-03-03 00:00:00,SOL/USD,21.971,22.008,20.358,21.385,27981.219405,598378.376975925
1677715200000,2023-03-02 00:00:00,SOL/USD,22.515,22.646,21.684,21.971,8127.684037,178573.345976927
1677628800000,2023-03-01 00:00:00,SOL/USD,21.884,22.901,21.673,22.515,11656.120119,262437.544479285
1677542400000,2023-02-28 00:00:00,SOL/USD,22.678,22.74,21.761,21.884,18416.586224,403028.572926016
1677456000000,2023-02-27 00:00:00,SOL/USD,23.269,23.4,22.328,22.678,30904.391929,700849.8001658621
1677369600000,2023-02-26 00:00:00,SOL/USD,22.404,23.503,22.234,23.269,13918.202808,323862.66113935196
1677283200000,2023-02-25 00:00:00,SOL/USD,23.065,23.321,21.429,22.404,33659.24043,754101.62259372
1677196800000,2023-02-24 00:00:00,SOL/USD,23.932,24.115,22.5,23.065,36807.950315,848975.374015475
1677110400000,2023-02-23 00:00:00,SOL/USD,24.179,24.67,23.605,23.932,35541.509461,850579.404420652
1677024000000,2023-02-22 00:00:00,SOL/USD,24.963,25.213,23.213,24.179,73103.649199,1767573.1339826211
1676937600000,2023-02-21 00:00:00,SOL/USD,26.251,26.614,24.487,24.963,40024.91064,999141.8443063201
1676851200000,2023-02-20 00:00:00,SOL/USD,24.888,27.112,24.118,26.251,86600.064728,2273338.299174728
1676764800000,2023-02-19 00:00:00,SOL/USD,23.479,25.61,23.233,24.888,53549.381205,1332736.9994300401
1676678400000,2023-02-18 00:00:00,SOL/USD,23.195,23.9,22.942,23.479,13920.432927,326837.84469303297
1676592000000,2023-02-17 00:00:00,SOL/USD,22.292,23.544,22.003,23.195,22658.179469,525556.4727834549
1676505600000,2023-02-16 00:00:00,SOL/USD,23.886,24.152,22.2,22.292,47828.366484,1066189.945661328
1676419200000,2023-02-15 00:00:00,SOL/USD,21.841,23.97,21.46,23.886,28279.858555,675492.7014447299
1676332800000,2023-02-14 00:00:00,SOL/USD,20.8,22.401,20.441,21.841,56875.602224,1242220.028174384
1676246400000,2023-02-13 00:00:00,SOL/USD,21.517,21.605,19.76,20.8,37777.635526,785774.8189408
1676160000000,2023-02-12 00:00:00,SOL/USD,20.815,22.488,20.639,21.517,28885.532122,621529.994669074
1676073600000,2023-02-11 00:00:00,SOL/USD,20.118,20.909,20.118,20.815,14998.880834,312201.70455971
1675987200000,2023-02-10 00:00:00,SOL/USD,20.448,21.182,19.585,20.118,45972.184011,924868.3979332979
1675900800000,2023-02-09 00:00:00,SOL/USD,23.175,23.425,20.01,20.448,66267.050546,1355028.649564608
1675814400000,2023-02-08 00:00:00,SOL/USD,23.834,24.248,22.795,23.175,20714.064907,480048.45421972504
1675728000000,2023-02-07 00:00:00,SOL/USD,22.66,23.968,22.549,23.834,36010.058547,858263.735409198
1675641600000,2023-02-06 00:00:00,SOL/USD,23.48,23.727,22.503,22.66,35183.447768,797256.9264228799
1675555200000,2023-02-05 00:00:00,SOL/USD,24.311,24.457,23.025,23.48,39397.370528,925050.25999744
1675468800000,2023-02-04 00:00:00,SOL/USD,24.673,24.933,24.2,24.311,12248.635419,297776.575671309
1675382400000,2023-02-03 00:00:00,SOL/USD,24.322,25.077,24.024,24.673,39284.247825,969260.2465862249
1675296000000,2023-02-02 00:00:00,SOL/USD,24.985,26.122,24.049,24.322,83141.295973,2022162.600655306
1675209600000,2023-02-01 00:00:00,SOL/USD,23.93,25.235,22.5,24.985,47846.369745,1195441.548078825
1675123200000,2023-01-31 00:00:00,SOL/USD,23.955,24.469,23.5,23.93,24272.796656,580848.0239780799
1675036800000,2023-01-30 00:00:00,SOL/USD,26.117,26.305,23.096,23.955,83744.354399,2006096.009628045
1674950400000,2023-01-29 00:00:00,SOL/USD,24.006,26.78,23.735,26.117,66102.921652,1726410.0047852842
1674864000000,2023-01-28 00:00:00,SOL/USD,24.421,25.221,23.723,24.006,25809.827135,619590.71020281
1674777600000,2023-01-27 00:00:00,SOL/USD,24.325,24.949,23.317,24.421,42554.69669,1039228.2478664899
1674691200000,2023-01-26 00:00:00,SOL/USD,24.49,25.227,23.751,24.325,33731.523052,820519.2982398999
1674604800000,2023-01-25 00:00:00,SOL/USD,22.779,25.438,22.25,24.49,46450.815952,1137580.4826644799
1674518400000,2023-01-24 00:00:00,SOL/USD,24.307,25.228,22.316,22.779,58288.091261,1327744.430834319
1674432000000,2023-01-23 00:00:00,SOL/USD,24.212,24.916,23.723,24.307,24036.474885,584254.595029695
1674345600000,2023-01-22 00:00:00,SOL/USD,24.564,25.414,23.484,24.212,35535.156181,860377.2014543719
1674259200000,2023-01-21 00:00:00,SOL/USD,25.53,26.515,24.315,24.564,50585.747167,1242588.293410188
1674172800000,2023-01-20 00:00:00,SOL/USD,21.397,25.828,20.932,25.53,52205.604215,1332809.07560895
1674086400000,2023-01-19 00:00:00,SOL/USD,20.788,21.877,20.33,21.397,31872.883011,681984.077786367
1674000000000,2023-01-18 00:00:00,SOL/USD,22.842,23.64,20.383,20.788,86404.492988,1796176.600234544
1673913600000,2023-01-17 00:00:00,SOL/USD,23.595,23.95,22.7,22.842,39249.574313,896538.7764575459
1673827200000,2023-01-16 00:00:00,SOL/USD,22.91,25.0,22.277,23.595,102568.188493,2420096.407492335
1673740800000,2023-01-15 00:00:00,SOL/USD,24.271,25.026,21.964,22.91,80389.270324,1841718.18312284
1673654400000,2023-01-14 00:00:00,SOL/USD,18.344,24.748,18.296,24.271,206941.37232,5022674.04757872
1673568000000,2023-01-13 00:00:00,SOL/USD,16.631,18.657,16.287,18.344,99098.291142,1817859.0527088481
1673481600000,2023-01-12 00:00:00,SOL/USD,16.363,17.008,15.58,16.631,51931.672856,863675.651268136
1673395200000,2023-01-11 00:00:00,SOL/USD,16.203,16.603,15.288,16.363,39772.621182,650799.400401066
1673308800000,2023-01-10 00:00:00,SOL/USD,16.269,17.161,15.568,16.203,36418.695781,590092.127739543
1673222400000,2023-01-09 00:00:00,SOL/USD,14.482,17.454,14.302,16.269,101630.836789,1653432.0837202407
1673136000000,2023-01-08 00:00:00,SOL/USD,13.094,14.963,12.856,14.482,35368.574772,512207.699848104
1673049600000,2023-01-07 00:00:00,SOL/USD,13.498,13.498,13.028,13.094,14547.895435,190490.14282588998
1672963200000,2023-01-06 00:00:00,SOL/USD,13.414,13.589,12.706,13.498,30235.729775,408121.88050295
1672876800000,2023-01-05 00:00:00,SOL/USD,13.439,13.862,12.964,13.414,14798.26228,198503.89022392
1672804800000,2023-01-04 04:00:00,SOL/USD,13.561,14.21,12.834,13.418,34488.389659,462765.212444462
1672790400000,2023-01-04 00:00:00,SOL/USD,13.392,14.21,12.834,13.439,46607.503478,626358.2392408419
1672718400000,2023-01-03 04:00:00,SOL/USD,11.21,14.059,11.202,13.561,69671.0148,944808.6317028
1672704000000,2023-01-03 00:00:00,SOL/USD,11.28,13.95,11.008,13.392,58971.35777,789744.42325584
1672632000000,2023-01-02 04:00:00,SOL/USD,9.992,12.01,9.948,11.21,49673.555027,556840.55185267
1672617600000,2023-01-02 00:00:00,SOL/USD,10.002,12.01,9.816,11.28,49497.149643,558327.84797304
1672545600000,2023-01-01 04:00:00,SOL/USD,9.976,10.052,9.72,9.992,10222.182901,102140.051546792
1672531200000,2023-01-01 00:00:00,SOL/USD,9.956,10.099,9.72,10.002,12412.884869,124153.674459738
1672459200000,2022-12-31 04:00:00,SOL/USD,9.743,10.182,9.663,9.976,21496.421048,214448.29637484803
1672444800000,2022-12-31 00:00:00,SOL/USD,9.88,10.182,9.663,9.956,21835.060505,217389.86238778
1672372800000,2022-12-30 04:00:00,SOL/USD,9.5,10.066,9.038,9.743,41493.377864,404269.98052895203
1672358400000,2022-12-30 00:00:00,SOL/USD,9.648,10.227,9.038,9.88,67694.052357,668817.23728716
1672286400000,2022-12-29 04:00:00,SOL/USD,9.748,10.951,7.889,9.5,224755.104085,2135173.4888075
1672272000000,2022-12-29 00:00:00,SOL/USD,9.749,10.951,7.889,9.648,218057.657294,2103820.277572512
1672200000000,2022-12-28 04:00:00,SOL/USD,10.777,10.78,9.384,9.748,298481.471214,2909597.381394072
1672185600000,2022-12-28 00:00:00,SOL/USD,11.097,11.118,9.384,9.749,286839.645695,2796399.7058805553
1672113600000,2022-12-27 04:00:00,SOL/USD,11.285,11.296,10.681,10.777,137412.131937,1480890.5458850488
1672099200000,2022-12-27 00:00:00,SOL/USD,11.325,11.424,10.701,11.097,141369.58774,1568778.31515078
1672027200000,2022-12-26 04:00:00,SOL/USD,11.434,11.494,11.08,11.285,35541.502318,401085.85365863
1672012800000,2022-12-26 00:00:00,SOL/USD,11.414,11.494,11.08,11.325,20724.826427,234708.65928577498
1671940800000,2022-12-25 04:00:00,SOL/USD,11.462,11.554,11.259,11.434,3339.565083,38184.587159022
1671926400000,2022-12-25 00:00:00,SOL/USD,11.438,11.554,11.259,11.414,2645.530916,30196.089875224003
1671854400000,2022-12-24 04:00:00,SOL/USD,11.777,11.786,11.063,11.462,16507.923963,189213.824463906
1671840000000,2022-12-24 00:00:00,SOL/USD,11.781,11.786,11.063,11.438,16507.086133,188808.051189254
1671768000000,2022-12-23 04:00:00,SOL/USD,12.019,12.04,11.734,11.777,32651.202711,384533.214327447
1671753600000,2022-12-23 00:00:00,SOL/USD,11.804,12.106,11.736,11.781,64494.931754,759814.790993874
1671681600000,2022-12-22 04:00:00,SOL/USD,12.132,12.132,11.672,12.019,51244.591697,615908.747606243
1671667200000,2022-12-22 00:00:00,SOL/USD,12.129,12.186,11.672,11.804,52840.56965,623730.0841486
1671595200000,2022-12-21 04:00:00,SOL/USD,12.087,12.214,11.901,12.132,47667.834007,578306.1621729239
1671580800000,2022-12-21 00:00:00,SOL/USD,12.269,12.282,11.901,12.129,59591.984832,722791.184027328
1671508800000,2022-12-20 04:00:00,SOL/USD,12.187,12.48,12.069,12.087,62264.14939,752586.77367693
1671494400000,2022-12-20 00:00:00,SOL/USD,11.916,12.48,11.847,12.269,73365.638218,900123.015296642
1671422400000,2022-12-19 04:00:00,SOL/USD,12.231,12.352,11.665,12.187,123922.002763,1510237.447672681
1671408000000,2022-12-19 00:00:00,SOL/USD,12.37,12.585,11.665,11.916,111424.347603,1327732.526037348
1671336000000,2022-12-18 04:00:00,SOL/USD,12.468,12.596,12.2,12.231,52947.439909,647600.137526979
1671321600000,2022-12-18 00:00:00,SOL/USD,12.512,12.596,12.273,12.37,44421.98338,549499.9344106
1671249600000,2022-12-17 04:00:00,SOL/USD,12.271,12.53,12.15,12.468,79518.546261,991437.2347821479
1671235200000,2022-12-17 00:00:00,SOL/USD,12.23,12.523,11.931,12.512,108583.147059,1358592.336002208
1671163200000,2022-12-16 04:00:00,SOL/USD,14.4,14.4,11.931,12.271,164532.403122,2018977.118710062
1671148800000,2022-12-16 00:00:00,SOL/USD,14.049,14.4,12.0,12.23,148695.496786,1818545.9256927802
1671076800000,2022-12-15 04:00:00,SOL/USD,14.376,14.4,13.876,14.4,24836.237898,357641.8257312
1671062400000,2022-12-15 00:00:00,SOL/USD,14.117,14.5,13.866,14.049,93629.371672,1315399.0426199278
1670990400000,2022-12-14 04:00:00,SOL/USD,13.946,14.954,13.803,14.376,80059.96135,1150942.0043676
1670976000000,2022-12-14 00:00:00,SOL/USD,13.89,14.954,13.803,14.117,72593.683571,1024805.0309718071
1670904000000,2022-12-13 04:00:00,SOL/USD,13.075,14.16,12.787,13.946,52375.060133,730422.5886148179
1670889600000,2022-12-13 00:00:00,SOL/USD,13.314,14.16,12.787,13.89,47132.544604,654671.04454956
1670817600000,2022-12-12 04:00:00,SOL/USD,12.948,13.386,12.92,13.075,46027.217768,601805.8723165999
1670803200000,2022-12-12 00:00:00,SOL/USD,13.42,13.483,12.814,13.314,49048.819112,653035.9776571679
1670731200000,2022-12-11 04:00:00,SOL/USD,13.649,13.797,12.814,12.948,20127.782687,260614.530231276
1670716800000,2022-12-11 00:00:00,SOL/USD,13.581,13.797,13.385,13.42,15165.030182,203514.70504244
1670644800000,2022-12-10 04:00:00,SOL/USD,13.636,13.737,13.535,13.649,5125.674769,69960.334922081
1670630400000,2022-12-10 00:00:00,SOL/USD,13.587,13.737,13.536,13.581,21908.163073,297534.76269441296
1670558400000,2022-12-09 04:00:00,SOL/USD,13.74,14.012,13.513,13.636,47650.200246,649758.1305544559
1670544000000,2022-12-09 00:00:00,SOL/USD,13.678,14.012,13.513,13.587,36294.10988,493128.07093956
1670472000000,2022-12-08 04:00:00,SOL/USD,13.446,13.785,13.277,13.74,21120.56309,290196.5368566
1670457600000,2022-12-08 00:00:00,SOL/USD,13.487,13.77,13.277,13.678,23526.937197,321801.446980566
1670385600000,2022-12-07 04:00:00,SOL/USD,14.033,14.033,13.339,13.446,9722.419466,130727.65213983599
1670371200000,2022-12-07 00:00:00,SOL/USD,14.288,14.34,13.477,13.487,30616.217527,412920.925786649
1670299200000,2022-12-06 04:00:00,SOL/USD,14.17,14.371,13.886,14.033,43514.190816,610634.639720928
1670284800000,2022-12-06 00:00:00,SOL/USD,13.828,14.371,13.812,14.288,62304.135116,890201.482537408
1670212800000,2022-12-05 04:00:00,SOL/USD,13.901,14.29,13.574,14.17,97302.227317,1378772.56108189
1670198400000,2022-12-05 00:00:00,SOL/USD,13.713,14.165,13.574,13.828,93698.849123,1295667.685672844
1670126400000,2022-12-04 04:00:00,SOL/USD,13.422,14.165,13.35,13.901,28486.177593,395986.354720293
1670112000000,2022-12-04 00:00:00,SOL/USD,13.298,13.742,13.295,13.713,10929.786944,149880.16836307198
1670040000000,2022-12-03 04:00:00,SOL/USD,13.641,13.685,13.195,13.422,39494.764084,530098.7235354481
1670025600000,2022-12-03 00:00:00,SOL/USD,13.715,13.761,13.195,13.298,42276.252648,562189.607713104
1669953600000,2022-12-02 04:00:00,SOL/USD,13.43,13.821,13.337,13.641,84106.875807,1147301.892883287
1669939200000,2022-12-02 00:00:00,SOL/USD,13.494,13.821,13.321,13.715,81623.992421,1119473.056054015
1669867200000,2022-12-01 04:00:00,SOL/USD,13.94,13.94,13.321,13.43,8293.355043,111379.75822748999
1669852800000,2022-12-01 00:00:00,SOL/USD,14.199,14.199,13.411,13.494,40927.614647,552277.232046618
1669780800000,2022-11-30 04:00:00,SOL/USD,13.494,14.302,13.207,13.94,85985.597336,1198639.2268638401
1669766400000,2022-11-30 00:00:00,SOL/USD,13.339,14.302,13.207,14.199,91444.456497,1298419.837800903
1669694400000,2022-11-29 04:00:00,SOL/USD,13.465,13.946,13.273,13.494,54680.927332,737864.433418008
1669680000000,2022-11-29 00:00:00,SOL/USD,13.314,13.946,13.154,13.339,37575.576809,501220.619055251
1669608000000,2022-11-28 04:00:00,SOL/USD,13.067,13.734,12.87,13.465,67852.526671,913634.271625015
1669593600000,2022-11-28 00:00:00,SOL/USD,14.096,14.149,12.771,13.314,120080.992023,1598758.327794222
1669521600000,2022-11-27 04:00:00,SOL/USD,14.257,14.429,12.771,13.067,92243.585409,1205346.930539403
1669507200000,2022-11-27 00:00:00,SOL/USD,14.149,14.429,14.045,14.096,43432.861851,612229.620651696
1669435200000,2022-11-26 04:00:00,SOL/USD,14.362,14.944,13.982,14.257,47107.543386,671612.246054202
1669420800000,2022-11-26 00:00:00,SOL/USD,14.014,14.944,13.982,14.149,53478.14271,756662.24120379
1669348800000,2022-11-25 04:00:00,SOL/USD,14.18,14.572,13.896,14.362,41659.879251,598319.1858028619
1669334400000,2022-11-25 00:00:00,SOL/USD,14.58,14.58,13.896,14.014,45911.410095,643402.5010713299
1669262400000,2022-11-24 04:00:00,SOL/USD,14.642,14.801,13.867,14.18,71101.373472,1008217.4758329601
1669248000000,2022-11-24 00:00:00,SOL/USD,14.346,14.979,13.867,14.58,62095.103655,905346.6112899
1669176000000,2022-11-23 04:00:00,SOL/USD,13.019,14.979,12.709,14.642,135431.579902,1982989.192925084
1669161600000,2022-11-23 00:00:00,SOL/USD,12.423,14.552,12.39,14.346,142124.560301,2038918.942078146
1669089600000,2022-11-22 04:00:00,SOL/USD,11.581,13.451,10.932,13.019,143489.660073,1868091.884490387
1669075200000,2022-11-22 00:00:00,SOL/USD,11.792,12.487,10.932,12.423,150984.760916,1875683.684859468
1669003200000,2022-11-21 04:00:00,SOL/USD,11.731,12.129,11.26,11.581,124197.150421,1438327.199025601
1668988800000,2022-11-21 00:00:00,SOL/USD,12.249,12.264,11.26,11.792,134958.233937,1591427.494585104
1668916800000,2022-11-20 04:00:00,SOL/USD,12.903,13.55,11.54,11.731,106477.980586,1249093.190254366
1668902400000,2022-11-20 00:00:00,SOL/USD,12.826,13.55,12.099,12.249,77760.203527,952484.7330022231
1668830400000,2022-11-19 04:00:00,SOL/USD,12.87,12.989,12.564,12.903,47670.157327,615088.039990281
1668816000000,2022-11-19 00:00:00,SOL/USD,13.244,13.246,12.564,12.826,55782.532884,715466.766770184
1668744000000,2022-11-18 04:00:00,SOL/USD,13.685,13.685,12.624,12.87,41209.972509,530372.34619083
1668729600000,2022-11-18 00:00:00,SOL/USD,13.61,13.842,12.955,13.244,50077.961202,663232.518159288
1668657600000,2022-11-17 04:00:00,SOL/USD,14.237,14.424,12.902,13.685,140226.215212,1918995.7551762203
1668643200000,2022-11-17 00:00:00,SOL/USD,14.258,14.499,12.902,13.61,139073.326433,1892787.9727531301
1668571200000,2022-11-16 04:00:00,SOL/USD,14.555,14.555,13.631,14.237,40565.510339,577531.1706963431
1668556800000,2022-11-16 00:00:00,SOL/USD,14.279,14.62,13.515,14.258,113796.84623,1622515.4335473399
1668484800000,2022-11-15 04:00:00,SOL/USD,14.186,18.0,13.919,14.555,69240.703159,1007798.434479245
1668470400000,2022-11-15 00:00:00,SOL/USD,13.934,18.0,13.84,14.279,73771.566655,1053384.200266745
1668398400000,2022-11-14 04:00:00,SOL/USD,13.028,15.611,12.45,14.186,55820.880319,791875.0082053341
1668384000000,2022-11-14 00:00:00,SOL/USD,13.176,15.384,12.01,13.934,77009.148061,1073045.469081974
1668312000000,2022-11-13 04:00:00,SOL/USD,14.482,14.657,12.01,13.028,70119.815866,913520.961102248
1668297600000,2022-11-13 00:00:00,SOL/USD,14.477,14.657,13.101,13.176,50425.671813,664408.6518080881
1668225600000,2022-11-12 04:00:00,SOL/USD,15.9,16.007,13.934,14.482,41665.416271,603398.558436622
1668211200000,2022-11-12 00:00:00,SOL/USD,16.197,16.325,14.341,14.477,35066.513536,507657.916460672
1668139200000,2022-11-11 04:00:00,SOL/USD,16.319,18.25,15.228,15.9,77211.234456,1227658.6278504
1668124800000,2022-11-11 00:00:00,SOL/USD,17.633,18.25,15.228,16.197,106476.249989,1724595.821071833
1668052800000,2022-11-10 04:00:00,SOL/USD,15.156,19.0,12.66,16.319,283192.074938,4621411.470913222
1668038400000,2022-11-10 00:00:00,SOL/USD,14.068,19.0,12.66,17.633,310164.412126,5469129.079017757
1667966400000,2022-11-09 04:00:00,SOL/USD,22.096,22.096,11.73,15.156,265343.695342,4021549.046603352
1667952000000,2022-11-09 00:00:00,SOL/USD,24.359,24.359,11.73,14.068,576733.042009,8113480.434982611
1667880000000,2022-11-08 04:00:00,SOL/USD,26.659,31.733,20.5,22.096,708736.804979,15660248.442815984
1667865600000,2022-11-08 00:00:00,SOL/USD,29.365,31.733,21.5,24.359,721029.777808,17563564.357625075
1667793600000,2022-11-07 04:00:00,SOL/USD,32.455,32.868,25.86,26.659,268258.529006,7151504.124770954
1667779200000,2022-11-07 00:00:00,SOL/USD,32.655,33.11,28.026,29.365,195391.10288,5737659.736071199
1667707200000,2022-11-06 04:00:00,SOL/USD,36.023,36.372,32.133,32.455,60339.660148,1958323.67010334
1667692800000,2022-11-06 00:00:00,SOL/USD,36.892,37.021,32.312,32.655,55252.651481,1804275.3341120551
1667620800000,2022-11-05 04:00:00,SOL/USD,34.692,38.781,34.4,36.023,157681.19722,5680149.76745606
1667606400000,2022-11-05 00:00:00,SOL/USD,33.736,38.781,33.686,36.892,161435.261878,5955669.681203176
1667534400000,2022-11-04 04:00:00,SOL/USD,31.94,35.033,31.698,34.692,66964.613504,2323136.3716807677
