https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI,Volume USD
1688688000,2023-07-07 00:00:00,UNI/USD,5.48215,5.57273,5.43500,5.47000,3965.04396919,21688.7905114693
1688601600,2023-07-06 00:00:00,UNI/USD,5.40615,5.50798,5.24502,5.38499,3731.66582412,20094.983146227958
1688515200,2023-07-05 00:00:00,UNI/USD,5.53801,5.69476,5.32501,5.32501,1237.05436664,6587.326872901665
1688428800,2023-07-04 00:00:00,UNI/USD,5.50813,5.53500,5.39100,5.39100,602.52155128,3248.1936829504803
1688342400,2023-07-03 00:00:00,UNI/USD,5.66300,5.69834,5.53538,5.53538,2500.48179726,13841.116930917058
1688256000,2023-07-02 00:00:00,UNI/USD,5.52800,5.66400,5.46472,5.57013,2375.89862026,13234.064181668833
1688169600,2023-07-01 00:00:00,UNI/USD,5.37099,5.58601,5.37099,5.54501,846.48759016,4693.7821523131015
1688083200,2023-06-30 00:00:00,UNI/USD,5.11086,5.23999,4.85444,5.16600,14361.68794940,74192.4799466004
1687996800,2023-06-29 00:00:00,UNI/USD,4.83986,5.00532,4.83134,4.94500,2832.35995269,14006.01996605205
1687910400,2023-06-28 00:00:00,UNI/USD,5.18484,5.19351,4.76690,4.83534,2974.34750158,14381.981448289838
1687824000,2023-06-27 00:00:00,UNI/USD,5.24544,5.32400,5.24000,5.26999,4080.01111763,21501.617789798926
1687737600,2023-06-26 00:00:00,UNI/USD,5.51567,5.54909,5.21520,5.27290,3598.09654543,18972.403274397846
1687651200,2023-06-25 00:00:00,UNI/USD,4.87669,5.50511,4.87669,5.43300,38341.22934188,208307.89901443405
1687564800,2023-06-24 00:00:00,UNI/USD,4.86199,4.86199,4.70446,4.70446,3300.40125213,15526.605674595501
1687478400,2023-06-23 00:00:00,UNI/USD,4.75699,4.84700,4.75699,4.84700,104.02638373,504.21588193931007
1687392000,2023-06-22 00:00:00,UNI/USD,4.78582,4.89501,4.78582,4.79999,1030.39030959,4945.863182128905
1687305600,2023-06-21 00:00:00,UNI/USD,4.57101,4.81510,4.56301,4.79563,7684.44998139,36851.77886425333
1687219200,2023-06-20 00:00:00,UNI/USD,4.43801,4.61161,4.33601,4.57000,1912.40269712,8739.6803258384
1687132800,2023-06-19 00:00:00,UNI/USD,4.44601,4.51635,4.42850,4.50019,3491.83098041,15713.902859731277
1687046400,2023-06-18 00:00:00,UNI/USD,4.51600,4.53000,4.51201,4.51201,257.98498177,1164.0308175960577
1686960000,2023-06-17 00:00:00,UNI/USD,4.57252,4.63239,4.52001,4.52001,165.50365689,748.0781841793689
1686873600,2023-06-16 00:00:00,UNI/USD,4.42712,4.59700,4.39306,4.53301,1732.31855435,7852.617330054094
1686787200,2023-06-15 00:00:00,UNI/USD,4.46398,4.57500,4.30200,4.49991,2222.51947642,10001.137617137121
1686700800,2023-06-14 00:00:00,UNI/USD,4.26201,4.62605,4.26199,4.35919,5615.31356049,24478.218719752404
1686614400,2023-06-13 00:00:00,UNI/USD,4.29398,4.48800,4.24233,4.28724,5929.97274497,25423.216351145184
1686528000,2023-06-12 00:00:00,UNI/USD,3.97700,4.27633,3.97700,4.27633,3620.39274314,15481.994099271877
1686441600,2023-06-11 00:00:00,UNI/USD,4.03597,4.09292,4.02072,4.08600,1031.37251875,4214.1881116125
1686355200,2023-06-10 00:00:00,UNI/USD,4.52701,4.52701,3.63159,4.06300,8624.55636000,35041.57249068
1686268800,2023-06-09 00:00:00,UNI/USD,4.61400,4.63012,4.56911,4.59475,1864.96555567,8569.050486914733
1686182400,2023-06-08 00:00:00,UNI/USD,4.56902,4.63101,4.56902,4.62700,721.25430439,3337.24366641253
1686096000,2023-06-07 00:00:00,UNI/USD,4.76199,4.76199,4.51499,4.51499,463.58291127,2093.0722085549373
1686009600,2023-06-06 00:00:00,UNI/USD,4.72720,4.81602,4.68601,4.77608,4556.75425870,21763.422879891896
1685923200,2023-06-05 00:00:00,UNI/USD,5.00326,5.00326,4.56242,4.74857,2057.45694466,9769.978323704136
1685836800,2023-06-04 00:00:00,UNI/USD,5.11799,5.11799,5.01099,5.04500,602.46060850,3039.4137698825
1685750400,2023-06-03 00:00:00,UNI/USD,5.06401,5.06598,5.04400,5.06598,5380.46900364,27257.348363060166
1685664000,2023-06-02 00:00:00,UNI/USD,5.03100,5.08699,5.03100,5.05734,2430.36355802,12291.174836516866
1685577600,2023-06-01 00:00:00,UNI/USD,5.01586,5.04660,4.99700,4.99700,5305.36446780,26510.9062455966
1685491200,2023-05-31 00:00:00,UNI/USD,5.03399,5.06700,5.02044,5.02044,667.81190612,3352.7096059610926
1685404800,2023-05-30 00:00:00,UNI/USD,5.14368,5.17405,5.14368,5.17241,2424.34957141,12539.729966656798
1685318400,2023-05-29 00:00:00,UNI/USD,5.14967,5.14967,5.09826,5.11672,4576.58730292,23417.115784596823
1685232000,2023-05-28 00:00:00,UNI/USD,5.10000,5.16957,5.04310,5.16957,3823.82445892,19767.528208099066
1685145600,2023-05-27 00:00:00,UNI/USD,4.97741,5.04116,4.97741,5.04116,6174.62460835,31127.270590629683
1685059200,2023-05-26 00:00:00,UNI/USD,4.95254,5.00282,4.94063,4.97280,2288.31483395,11379.33200626656
1684972800,2023-05-25 00:00:00,UNI/USD,4.96323,4.96640,4.93380,4.94368,3613.02816236,17861.655065695883
1684886400,2023-05-24 00:00:00,UNI/USD,4.94998,4.97691,4.89714,4.91820,6729.20196567,33095.56110755819
1684800000,2023-05-23 00:00:00,UNI/USD,5.14338,5.18591,5.06239,5.06239,4874.84546024,24678.36890946437
1684713600,2023-05-22 00:00:00,UNI/USD,5.11164,5.14398,5.07076,5.09000,308.70480082,1571.3074361738
1684627200,2023-05-21 00:00:00,UNI/USD,5.25620,5.25620,5.16972,5.16972,958.19866321,4953.618793170001
1684540800,2023-05-20 00:00:00,UNI/USD,5.25514,5.29493,5.25514,5.28124,2324.79438860,12277.797116849864
1684454400,2023-05-19 00:00:00,UNI/USD,5.32069,5.34897,5.32069,5.32638,224.35090769,1194.9781877018625
1684368000,2023-05-18 00:00:00,UNI/USD,5.33388,5.37052,5.23600,5.28978,2199.82298932,11636.57965244515
1684281600,2023-05-17 00:00:00,UNI/USD,5.20399,5.33908,5.15316,5.33908,2503.30284897,13365.334174878748
1684195200,2023-05-16 00:00:00,UNI/USD,5.10590,5.14666,5.10481,5.12873,684.32604431,3509.7235132340265
1684108800,2023-05-15 00:00:00,UNI/USD,5.15180,5.21559,5.15180,5.16137,4016.04072581,20728.272120973957
1684022400,2023-05-14 00:00:00,UNI/USD,5.08805,5.16742,5.08610,5.11797,434.75353954,2225.055572759534
1683936000,2023-05-13 00:00:00,UNI/USD,5.12263,5.12264,5.10590,5.10590,673.05301239,3436.5413759621015
1683849600,2023-05-12 00:00:00,UNI/USD,5.08478,5.17015,4.92650,5.17015,2208.52225165,11418.391319368246
1683763200,2023-05-11 00:00:00,UNI/USD,5.15023,5.15950,4.93352,5.07041,1566.14355791,7940.989957462443
1683676800,2023-05-10 00:00:00,UNI/USD,4.96797,5.13681,4.90000,5.13468,1487.95558397,7640.17577789908
1683590400,2023-05-09 00:00:00,UNI/USD,5.00481,5.00720,4.91428,4.91428,1293.21477779,6355.21951819784
1683504000,2023-05-08 00:00:00,UNI/USD,5.11127,5.13358,4.81900,4.94492,6250.52112106,30908.326901952012
1683417600,2023-05-07 00:00:00,UNI/USD,5.33341,5.33500,5.33341,5.33500,301.89372278,1610.6030110313002
1683331200,2023-05-06 00:00:00,UNI/USD,5.55089,5.55089,5.29505,5.29505,777.90121971,4119.025853425435
1683244800,2023-05-05 00:00:00,UNI/USD,5.43000,5.62545,5.43000,5.56324,2634.37972602,14655.686666983505
1683158400,2023-05-04 00:00:00,UNI/USD,5.39115,5.39115,5.24209,5.24209,5177.83402159,27142.671946236722
1683072000,2023-05-03 00:00:00,UNI/USD,5.32705,5.32705,5.20000,5.32562,4618.82949552,24598.13073793122
1682985600,2023-05-02 00:00:00,UNI/USD,5.32000,5.33432,5.26938,5.32705,3782.54559705,20149.809522765205
1682899200,2023-05-01 00:00:00,UNI/USD,5.44823,5.44823,5.28452,5.31179,7618.80556881,40469.495232349276
1682812800,2023-04-30 00:00:00,UNI/USD,5.60300,5.62236,5.45825,5.45825,2200.31436365,12009.865875392612
1682726400,2023-04-29 00:00:00,UNI/USD,5.53002,5.60832,5.53002,5.60233,609.28446198,3413.4126198844133
1682640000,2023-04-28 00:00:00,UNI/USD,5.56603,5.56604,5.46895,5.51209,2197.64436813,12113.613545125692
1682553600,2023-04-27 00:00:00,UNI/USD,5.43016,5.58140,5.39199,5.55883,2045.35180519,11369.762975244328
1682467200,2023-04-26 00:00:00,UNI/USD,5.44765,5.57717,5.14872,5.34612,4803.88615899,25682.15187229962
1682380800,2023-04-25 00:00:00,UNI/USD,5.36112,5.44979,5.25454,5.44979,724.67825370,3949.344300231723
1682294400,2023-04-24 00:00:00,UNI/USD,5.49680,5.50484,5.30000,5.33877,5899.45946797,31495.8572238142
1682208000,2023-04-23 00:00:00,UNI/USD,5.51035,5.52894,5.33272,5.42850,694.07597615,3767.7914365302745
1682121600,2023-04-22 00:00:00,UNI/USD,5.46153,5.54730,5.45641,5.51429,7763.62936926,42810.90379461672
1682035200,2023-04-21 00:00:00,UNI/USD,5.78495,5.83926,5.44257,5.45342,5446.87221376,29704.08186796306
1681948800,2023-04-20 00:00:00,UNI/USD,5.90755,5.92968,5.71784,5.71784,959.93851866,5488.774859534894
1681862400,2023-04-19 00:00:00,UNI/USD,6.31654,6.40092,5.83351,5.88627,7107.78402326,41838.33586259464
1681776000,2023-04-18 00:00:00,UNI/USD,6.22636,6.33183,6.22636,6.32876,2262.96139160,14321.739536702415
1681689600,2023-04-17 00:00:00,UNI/USD,6.29195,6.29195,6.08813,6.12329,877.26838043,5371.768701203215
1681603200,2023-04-16 00:00:00,UNI/USD,6.23176,6.38461,6.23176,6.29341,4467.54070355,28116.065339128607
1681516800,2023-04-15 00:00:00,UNI/USD,6.30400,6.30400,6.24248,6.29309,1634.06859933,10283.34076175763
1681430400,2023-04-14 00:00:00,UNI/USD,6.29273,6.45000,6.13306,6.30900,12209.33298668,77028.68181296412
1681344000,2023-04-13 00:00:00,UNI/USD,5.92139,6.27610,5.92139,6.19480,7953.63978555,49271.20774352514
1681257600,2023-04-12 00:00:00,UNI/USD,5.88778,5.99672,5.73282,5.95387,2628.20519278,15647.992051137058
1681171200,2023-04-11 00:00:00,UNI/USD,6.05118,6.05118,5.93787,5.95178,1148.29338240,6834.389587500672
1681084800,2023-04-10 00:00:00,UNI/USD,5.85807,6.03711,5.85407,6.03711,2146.48606323,12958.572477186466
1680998400,2023-04-09 00:00:00,UNI/USD,5.95191,5.95191,5.83532,5.88850,4246.52160931,25005.642496421933
1680912000,2023-04-08 00:00:00,UNI/USD,6.01774,6.04340,5.92514,5.92514,1682.59609192,9969.617408078868
1680825600,2023-04-07 00:00:00,UNI/USD,6.08463,6.09326,5.96059,6.02337,10634.31265957,64054.39984427415
1680739200,2023-04-06 00:00:00,UNI/USD,6.20994,6.22652,6.07822,6.07822,2918.11198614,17736.92663639587
1680652800,2023-04-05 00:00:00,UNI/USD,6.14800,6.34784,6.13744,6.23627,8951.10978848,55821.537440604174
1680566400,2023-04-04 00:00:00,UNI/USD,5.94930,6.19702,5.91926,6.15521,8387.72255004,51628.19371723171
1680480000,2023-04-03 00:00:00,UNI/USD,5.86603,6.07398,5.86120,5.87502,2084.44179329,12246.137224414617
1680393600,2023-04-02 00:00:00,UNI/USD,6.11680,6.11680,5.93105,5.93835,506.19633505,3005.9710062441677
1680307200,2023-04-01 00:00:00,UNI/USD,6.09430,6.19459,6.04499,6.10021,2856.66373094,17426.248658117496
1680220800,2023-03-31 00:00:00,UNI/USD,5.90715,6.09748,5.90711,6.06414,3227.59190308,19572.56916314355
1680134400,2023-03-30 00:00:00,UNI/USD,5.91161,6.01365,5.88328,5.91709,2120.14906861,12545.112852381546
1680048000,2023-03-29 00:00:00,UNI/USD,5.87000,6.00389,5.87000,5.95555,1593.84348401,9492.214561195755
1679961600,2023-03-28 00:00:00,UNI/USD,5.63984,5.86181,5.59436,5.86181,3056.99927681,17919.548930797628
1679875200,2023-03-27 00:00:00,UNI/USD,5.75952,5.81898,5.55430,5.62019,3698.33586882,20785.350266583475
1679788800,2023-03-26 00:00:00,UNI/USD,5.73409,5.83053,5.71397,5.80317,2724.18480265,15808.9075211944
1679702400,2023-03-25 00:00:00,UNI/USD,5.88464,5.91265,5.70848,5.72069,4812.70622175,27532.000355703007
1679616000,2023-03-24 00:00:00,UNI/USD,6.25328,6.26843,5.82907,5.88398,5800.04165507,34127.329097598784
1679529600,2023-03-23 00:00:00,UNI/USD,6.06644,6.45017,6.06644,6.22156,3938.41253071,24503.069864564106
1679443200,2023-03-22 00:00:00,UNI/USD,6.36420,6.43740,5.97993,6.07193,2733.22085914,16595.92573123794
1679356800,2023-03-21 00:00:00,UNI/USD,6.22283,6.44000,6.16966,6.39496,2259.35710503,14448.49831238265
1679270400,2023-03-20 00:00:00,UNI/USD,6.48198,6.58976,6.20012,6.20012,13788.38761107,85489.65779514733
1679184000,2023-03-19 00:00:00,UNI/USD,6.56468,6.67589,6.45987,6.60435,1068.70824180,7058.12327673183
1679097600,2023-03-18 00:00:00,UNI/USD,6.41108,6.58500,6.35060,6.45592,9954.20706688,64263.56448721193
1679011200,2023-03-17 00:00:00,UNI/USD,5.87950,6.32729,5.85767,6.32729,17435.37320038,110318.66249703236
1678924800,2023-03-16 00:00:00,UNI/USD,5.89645,5.95461,5.82668,5.91681,3377.54379794,19984.284919089372
1678838400,2023-03-15 00:00:00,UNI/USD,6.39848,6.39848,5.80740,5.91217,854.05476606,5049.31696625695
1678752000,2023-03-14 00:00:00,UNI/USD,6.11173,6.57616,6.06704,6.32828,5780.30495107,36579.388215757266
1678665600,2023-03-13 00:00:00,UNI/USD,5.95201,6.26939,5.23870,6.26939,27179.69492906,170400.10759129946
1678579200,2023-03-12 00:00:00,UNI/USD,5.51268,5.89561,5.48071,5.89561,6051.48063373,35677.16973902492
1678492800,2023-03-11 00:00:00,UNI/USD,5.70627,5.80640,5.30100,5.46570,5597.94192703,30596.671190567875
1678406400,2023-03-10 00:00:00,UNI/USD,5.67000,5.69678,5.40446,5.64927,1526.02763679,8620.942147688644
1678320000,2023-03-09 00:00:00,UNI/USD,6.08966,6.16013,5.62935,5.67469,5321.41087683,30197.357088638433
1678233600,2023-03-08 00:00:00,UNI/USD,6.43863,6.47118,6.07640,6.07640,2314.38942792,14063.155919813087
1678147200,2023-03-07 00:00:00,UNI/USD,6.41902,6.41902,6.30876,6.33547,1320.41518961,8365.450821318467
1678060800,2023-03-06 00:00:00,UNI/USD,6.27397,6.44135,6.25829,6.33625,2154.88154018,13653.868158965523
1677974400,2023-03-05 00:00:00,UNI/USD,6.17276,6.38545,6.14255,6.33473,2697.85592087,17090.188837612815
1677888000,2023-03-04 00:00:00,UNI/USD,6.18576,6.22299,6.03481,6.13668,710.28287980,4358.778742811064
1677801600,2023-03-03 00:00:00,UNI/USD,6.55221,6.55227,6.11521,6.21319,8330.96830752,51761.88897860018
1677715200,2023-03-02 00:00:00,UNI/USD,6.83648,6.83648,6.59339,6.62088,2216.56396943,14675.604053919697
1677628800,2023-03-01 00:00:00,UNI/USD,6.53080,6.86785,6.53080,6.84045,2308.03151145,15787.974152498151
1677542400,2023-02-28 00:00:00,UNI/USD,6.43841,6.61374,6.41542,6.42094,2173.80882117,13957.8960122033
1677456000,2023-02-27 00:00:00,UNI/USD,6.57255,6.63139,6.40000,6.43342,1244.57454630,8006.8707776573465
1677369600,2023-02-26 00:00:00,UNI/USD,6.54255,6.60743,6.51600,6.60743,2268.32181984,14987.777642065412
1677283200,2023-02-25 00:00:00,UNI/USD,6.59199,6.60262,6.34178,6.34178,348.42036376,2209.6052944858925
1677196800,2023-02-24 00:00:00,UNI/USD,6.98543,6.99988,6.51577,6.57963,3788.92997827,24929.75735292464
1677110400,2023-02-23 00:00:00,UNI/USD,6.99872,7.00689,6.84237,6.92366,1219.88211015,8446.048970761149
1677024000,2023-02-22 00:00:00,UNI/USD,7.02778,7.05043,6.75812,6.92490,3955.14720371,27388.99887097138
1676937600,2023-02-21 00:00:00,UNI/USD,7.37235,7.38688,6.90162,6.93354,9261.20152590,64212.91122788868
1676851200,2023-02-20 00:00:00,UNI/USD,7.09149,7.36179,7.09149,7.34962,2240.92205178,16469.925530203323
1676764800,2023-02-19 00:00:00,UNI/USD,6.99483,7.60166,6.97403,7.26005,6885.88076801,49991.838669790995
1676678400,2023-02-18 00:00:00,UNI/USD,7.00205,7.12838,6.81715,6.99725,9466.29351262,66238.0222811803
1676592000,2023-02-17 00:00:00,UNI/USD,6.60831,6.79339,6.54400,6.72011,2751.99209846,18493.68962078203
1676505600,2023-02-16 00:00:00,UNI/USD,6.92766,6.92766,6.51332,6.51332,1201.29059014,7824.390026570664
1676419200,2023-02-15 00:00:00,UNI/USD,6.56165,6.92000,6.50089,6.91642,3827.65691183,26473.682818119247
1676332800,2023-02-14 00:00:00,UNI/USD,6.24530,6.56165,6.24530,6.56165,2072.00548781,13595.774809088487
1676246400,2023-02-13 00:00:00,UNI/USD,6.34900,6.34900,6.08608,6.26999,11047.06655299,69264.99681658177
1676160000,2023-02-12 00:00:00,UNI/USD,6.44861,6.53865,6.44861,6.48851,962.74726125,6246.795232093237
1676073600,2023-02-11 00:00:00,UNI/USD,6.40111,6.48469,6.40111,6.48469,1106.83378279,7177.473962920484
1675987200,2023-02-10 00:00:00,UNI/USD,6.32106,6.45675,6.29332,6.38000,3971.22950879,25336.4442660802
1675900800,2023-02-09 00:00:00,UNI/USD,6.80406,6.80406,6.15900,6.32748,11913.82295667,75384.4764818703
1675814400,2023-02-08 00:00:00,UNI/USD,7.00269,7.04599,6.58115,6.76831,4542.94474452,30748.058343782162
1675728000,2023-02-07 00:00:00,UNI/USD,6.69769,6.96028,6.69660,6.96027,1124.74247618,7828.511314681369
1675641600,2023-02-06 00:00:00,UNI/USD,6.91579,6.91794,6.62499,6.63802,1630.79010058,10825.217303452051
1675555200,2023-02-05 00:00:00,UNI/USD,7.18270,7.28034,6.80512,6.88541,2162.29117147,14888.261254951252
1675468800,2023-02-04 00:00:00,UNI/USD,7.07192,7.35163,7.02429,7.25430,2517.34140670,18261.549766623808
1675382400,2023-02-03 00:00:00,UNI/USD,7.16788,7.24120,6.85495,7.06552,10015.49454521,70764.67701907216
1675296000,2023-02-02 00:00:00,UNI/USD,6.94786,7.51000,6.90495,7.17454,12463.18151629,89417.59431588327
1675209600,2023-02-01 00:00:00,UNI/USD,6.59881,6.88353,6.34774,6.88353,4624.90690176,31835.685405472017
1675123200,2023-01-31 00:00:00,UNI/USD,6.56779,6.64498,6.45542,6.51522,1919.39066818,12505.2524691397
1675036800,2023-01-30 00:00:00,UNI/USD,6.97344,7.00993,6.39176,6.47907,3755.93806080,24334.985611587457
1674950400,2023-01-29 00:00:00,UNI/USD,6.57984,6.97344,6.57984,6.91788,6251.64717496,43248.144958712284
1674864000,2023-01-28 00:00:00,UNI/USD,6.90331,6.90331,6.57599,6.58366,1021.91480242,6727.939608100457
1674777600,2023-01-27 00:00:00,UNI/USD,6.77761,6.91218,6.58176,6.82554,15848.38742675,108173.8023167792
1674691200,2023-01-26 00:00:00,UNI/USD,6.61280,6.76818,6.45505,6.74112,3858.90400994,26013.33499948673
1674604800,2023-01-25 00:00:00,UNI/USD,6.21179,6.67969,6.11526,6.61426,4358.23556002,28826.503135217885
1674518400,2023-01-24 00:00:00,UNI/USD,6.73404,6.80190,6.24034,6.26172,20795.19620123,130213.69595716592
1674432000,2023-01-23 00:00:00,UNI/USD,6.91215,6.98750,6.65174,6.72995,6801.88433693,45776.341493322056
1674345600,2023-01-22 00:00:00,UNI/USD,6.71930,7.09452,6.70103,6.84246,8631.90325323,59063.45273409615
1674259200,2023-01-21 00:00:00,UNI/USD,6.62767,6.80659,6.53253,6.68073,4053.85084146,27082.682932067066
1674172800,2023-01-20 00:00:00,UNI/USD,6.11702,6.68809,6.07989,6.68809,7973.62365951,53328.312660932235
1674086400,2023-01-19 00:00:00,UNI/USD,6.09642,6.16798,5.98556,6.16798,1890.42241792,11660.087665282203
1674000000,2023-01-18 00:00:00,UNI/USD,6.36901,6.80790,5.99148,6.04689,14366.46808051,86872.45217135512
1673913600,2023-01-17 00:00:00,UNI/USD,6.46937,6.61604,6.36708,6.37408,2895.60407342,18456.812012304956
1673827200,2023-01-16 00:00:00,UNI/USD,6.63729,6.69383,6.28567,6.56200,19383.00197851,127191.25898298263
1673740800,2023-01-15 00:00:00,UNI/USD,6.59852,6.63190,6.40449,6.59674,1775.34438673,11711.48532971726
1673654400,2023-01-14 00:00:00,UNI/USD,6.31777,6.94499,6.31777,6.63702,24333.12853740,161499.46076529453
1673568000,2023-01-13 00:00:00,UNI/USD,6.19221,6.36013,6.02163,6.29731,5897.58512532,37138.92178552889
1673481600,2023-01-12 00:00:00,UNI/USD,5.90724,6.18093,5.87446,6.17114,10548.99046438,65099.29701435399
1673395200,2023-01-11 00:00:00,UNI/USD,5.81136,5.95156,5.61207,5.92108,11363.25851721,67282.7627410818
1673308800,2023-01-10 00:00:00,UNI/USD,5.85442,5.85442,5.69093,5.78465,1792.73713517,10370.356868961142
1673222400,2023-01-09 00:00:00,UNI/USD,5.56808,5.95469,5.56747,5.77248,11020.33020193,63614.63568403689
1673136000,2023-01-08 00:00:00,UNI/USD,5.42096,5.58796,5.34968,5.58796,10457.27541236,58434.836713251185
1673049600,2023-01-07 00:00:00,UNI/USD,5.55474,5.55606,5.40030,5.40532,8394.70198521,45376.050534695314
1672963200,2023-01-06 00:00:00,UNI/USD,5.33731,5.52581,5.24297,5.52581,6790.22214172,37521.47741293779
1672876800,2023-01-05 00:00:00,UNI/USD,5.54424,5.54424,5.34511,5.34907,3294.18431277,17620.822481908624
1672790400,2023-01-04 00:00:00,UNI/USD,5.36721,5.58819,5.36243,5.48999,12362.31629723,67868.99284862973
1672704000,2023-01-03 00:00:00,UNI/USD,5.40326,5.40326,5.27250,5.32610,9734.20452389,51845.346714690524
1672617600,2023-01-02 00:00:00,UNI/USD,5.19208,5.45755,5.19208,5.34560,4745.80637245,25369.18254456872
1672531200,2023-01-01 00:00:00,UNI/USD,5.12428,5.25698,5.12428,5.24208,3311.60289680,17359.687313257342
1672444800,2022-12-31 00:00:00,UNI/USD,5.09641,5.18955,5.05438,5.18955,923.49001791,4792.49762244484
1672358400,2022-12-30 00:00:00,UNI/USD,5.04899,5.10479,5.00917,5.08113,15310.59122876,77795.1044101893
1672272000,2022-12-29 00:00:00,UNI/USD,4.94985,5.11938,4.94985,5.04747,3912.63370371,19748.901240465115
1672185600,2022-12-28 00:00:00,UNI/USD,5.09167,5.09167,5.00541,5.02047,2662.59858431,13367.496314570828
1672099200,2022-12-27 00:00:00,UNI/USD,5.20132,5.23005,5.10742,5.17466,2072.18871668,10722.87206465533
1672012800,2022-12-26 00:00:00,UNI/USD,5.14579,5.19834,5.13437,5.16469,1595.49871232,8240.256244531982
1671926400,2022-12-25 00:00:00,UNI/USD,5.20516,5.20516,5.05912,5.15832,3106.33563279,16023.473221333312
1671840000,2022-12-24 00:00:00,UNI/USD,5.26010,5.26557,5.19352,5.22284,881.86942079,4605.862885678844
1671753600,2022-12-23 00:00:00,UNI/USD,5.34240,5.39570,5.23721,5.26037,5425.37366870,28539.47288561942
1671667200,2022-12-22 00:00:00,UNI/USD,5.30720,5.34432,5.14404,5.30400,5207.48025614,27620.475278566562
1671580800,2022-12-21 00:00:00,UNI/USD,5.36320,5.36320,5.21043,5.31200,6505.27757192,34556.03446203904
1671494400,2022-12-20 00:00:00,UNI/USD,5.09000,5.36905,5.07346,5.35040,2208.14750904,11814.472432367615
1671408000,2022-12-19 00:00:00,UNI/USD,5.34101,5.41252,5.04141,5.04141,10141.20338167,51125.96414038496
1671321600,2022-12-18 00:00:00,UNI/USD,5.36092,5.38413,5.31655,5.32898,2380.41803050,12685.20007617389
1671235200,2022-12-17 00:00:00,UNI/USD,5.29351,5.41080,5.24379,5.41080,10774.25697807,58297.34965694115
1671148800,2022-12-16 00:00:00,UNI/USD,5.86018,5.86325,5.30100,5.30100,13501.95475388,71573.86215031789
1671062400,2022-12-15 00:00:00,UNI/USD,5.92235,6.00000,5.79957,5.80588,24029.88360580,139514.62062924213
1670976000,2022-12-14 00:00:00,UNI/USD,6.09103,6.17680,5.90279,5.91246,14781.65322714,87395.93343933616
1670889600,2022-12-13 00:00:00,UNI/USD,5.90150,6.25486,5.85678,6.05035,15969.30418451,96619.87957275007
1670803200,2022-12-12 00:00:00,UNI/USD,5.92000,5.97180,5.75535,5.91260,6029.01319846,35647.143437214596
1670716800,2022-12-11 00:00:00,UNI/USD,6.06614,6.09311,5.87542,5.93298,7030.54047102,41712.05600375224
1670630400,2022-12-10 00:00:00,UNI/USD,6.17435,6.17435,6.06614,6.07721,4062.11321528,24686.31505303177
1670544000,2022-12-09 00:00:00,UNI/USD,6.19414,6.27163,6.10814,6.14385,8915.89088205,54777.896195682886
1670457600,2022-12-08 00:00:00,UNI/USD,6.00300,6.22260,5.94000,6.15780,10533.16956768,64861.1515638599
1670371200,2022-12-07 00:00:00,UNI/USD,6.20721,6.22288,5.89941,6.00660,4722.47360287,28366.00994299894
1670284800,2022-12-06 00:00:00,UNI/USD,6.19200,6.22850,6.07247,6.17688,5822.17088876,35962.85091936387
1670198400,2022-12-05 00:00:00,UNI/USD,6.35360,6.41280,6.13824,6.17664,3177.00003781,19623.185513538756
1670112000,2022-12-04 00:00:00,UNI/USD,6.19395,6.29280,6.11610,6.24700,10982.68369490,68608.8250420403
1670025600,2022-12-03 00:00:00,UNI/USD,6.38026,6.44472,6.08000,6.08000,9833.02920967,59784.817594793596
1669939200,2022-12-02 00:00:00,UNI/USD,5.99076,6.54000,5.93000,6.32635,37866.41096269,239556.1689938139
1669852800,2022-12-01 00:00:00,UNI/USD,5.85660,5.97705,5.75173,5.88756,19437.60113710,114440.04295074446
1669766400,2022-11-30 00:00:00,UNI/USD,5.61884,5.85660,5.61232,5.85316,12069.94144609,70647.29847459614
1669680000,2022-11-29 00:00:00,UNI/USD,5.33184,5.49874,5.33184,5.41972,2444.87370076,13250.530893482986
1669593600,2022-11-28 00:00:00,UNI/USD,5.41482,5.44984,5.15818,5.29013,5432.36956420,28737.94120266135
1669507200,2022-11-27 00:00:00,UNI/USD,5.51390,5.58674,5.44624,5.44624,1855.39243214,10104.912479618155
1669420800,2022-11-26 00:00:00,UNI/USD,5.47676,5.60762,5.42682,5.42682,9065.50570407,49196.86766496116
1669334400,2022-11-25 00:00:00,UNI/USD,5.37736,5.49721,5.31000,5.42167,2305.91202382,12501.894042184178
1669248000,2022-11-24 00:00:00,UNI/USD,5.44602,5.56123,5.40000,5.40023,3222.82099954,17403.97464634589
1669161600,2022-11-23 00:00:00,UNI/USD,5.29947,5.50934,5.27562,5.47104,9193.87805889,50300.07461530955
1669075200,2022-11-22 00:00:00,UNI/USD,5.15000,5.36466,4.95845,5.29311,5938.10067316,31431.02005410993
1668988800,2022-11-21 00:00:00,UNI/USD,5.44000,5.44000,5.15436,5.15436,4001.24644174,20623.864609446984
1668902400,2022-11-20 00:00:00,UNI/USD,5.75100,5.80140,5.40894,5.40894,7069.00426360,38235.819921556584
1668816000,2022-11-19 00:00:00,UNI/USD,5.79060,5.84640,5.68620,5.76540,9854.70342377,56816.30711940356
1668729600,2022-11-18 00:00:00,UNI/USD,5.72416,6.04309,5.72416,5.81219,12060.58995192,70098.44031264991
