https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume AVAX,Volume USDT,tradecount
1636416000000,2021-11-09,AVAXUSDT,91.18,91.49,87.0,88.33,2716240.59,242197974.2358,531304
1636329600000,2021-11-08,AVAXUSDT,87.56,96.92,83.61,91.18,6890764.661,630273009.147919,1487957
1636243200000,2021-11-07,AVAXUSDT,78.7,88.88,78.0,87.57,4847020.516,409094905.986622,1142243
1636156800000,2021-11-06,AVAXUSDT,74.19,78.72,72.32,78.72,1708791.07,128788048.0346,324528
1636070400000,2021-11-05,AVAXUSDT,78.96,81.0,72.13,74.19,2367154.9,181860826.7275,429939
1635984000000,2021-11-04,AVAXUSDT,75.56,80.91,73.91,78.97,4700338.465,365119419.932956,922503
1635897600000,2021-11-03,AVAXUSDT,67.75,75.57,67.09,75.55,4504183.21,323636741.7245,873404
1635811200000,2021-11-02,AVAXUSDT,64.94,68.04,64.26,67.74,1746644.56,115527073.8785,276001
1635724800000,2021-11-01,AVAXUSDT,64.5,66.85,62.19,64.93,2515107.85,163029154.0346,349757
1635638400000,2021-10-31,AVAXUSDT,62.33,64.5,60.09,64.5,1531085.26,95846366.2233,203026
1635552000000,2021-10-30,AVAXUSDT,64.87,64.96,60.89,62.35,1483432.23,93282368.9957,163046
1635465600000,2021-10-29,AVAXUSDT,64.34,66.19,63.43,64.87,1513107.96,98234754.8459,191656
1635379200000,2021-10-28,AVAXUSDT,61.58,64.98,61.44,64.34,2484514.38,157045788.6442,295480
1635292800000,2021-10-27,AVAXUSDT,68.68,69.82,57.02,61.57,4273308.61,270961725.0828,521106
1635206400000,2021-10-26,AVAXUSDT,69.74,73.01,67.61,68.66,3840473.4,271666008.6071,600928
1635120000000,2021-10-25,AVAXUSDT,64.53,69.9,64.35,69.73,2270486.65,151807987.9515,350486
1635033600000,2021-10-24,AVAXUSDT,65.39,67.61,61.94,64.53,2184761.84,141733731.8693,269881
1634947200000,2021-10-23,AVAXUSDT,65.54,69.18,64.51,65.38,2978489.66,197843936.3295,400236
1634860800000,2021-10-22,AVAXUSDT,61.48,68.83,61.36,65.54,5522607.5,362476810.848,791026
1634774400000,2021-10-21,AVAXUSDT,59.66,64.35,58.78,61.48,3959021.69,243518064.3992,541923
1634688000000,2021-10-20,AVAXUSDT,56.81,61.64,56.7,59.66,2707834.23,158948106.6834,316839
1634601600000,2021-10-19,AVAXUSDT,55.47,58.1,55.12,56.8,1873629.97,106037197.7897,181723
1634515200000,2021-10-18,AVAXUSDT,56.11,56.46,54.05,55.48,1553173.47,85853005.2004,136860
1634428800000,2021-10-17,AVAXUSDT,57.62,58.55,53.27,56.1,2134508.3,120837657.8891,201480
1634342400000,2021-10-16,AVAXUSDT,56.33,62.11,55.68,57.61,3914987.29,231345309.9484,432902
1634256000000,2021-10-15,AVAXUSDT,56.18,57.61,54.44,56.36,2963326.33,165216496.137,270204
1634169600000,2021-10-14,AVAXUSDT,55.0,58.46,54.92,56.18,3000941.32,170145411.6033,279737
1634083200000,2021-10-13,AVAXUSDT,54.33,57.09,53.23,55.01,3632007.14,200467343.6212,308283
1633996800000,2021-10-12,AVAXUSDT,55.3,55.31,51.04,54.34,4070051.4,216938819.8222,329753
1633910400000,2021-10-11,AVAXUSDT,56.5,59.23,53.76,55.3,3407191.2,192868511.7575,278824
1633824000000,2021-10-10,AVAXUSDT,60.63,61.01,55.39,56.51,2515959.37,148339876.3637,266235
1633737600000,2021-10-09,AVAXUSDT,60.52,62.04,59.7,60.63,1985268.84,120928905.5406,188297
1633651200000,2021-10-08,AVAXUSDT,61.53,64.94,59.76,60.51,4392451.39,275489109.8078,477094
1633564800000,2021-10-07,AVAXUSDT,60.0,62.29,57.39,61.52,4761648.55,284932245.8332,507118
1633478400000,2021-10-06,AVAXUSDT,64.6,65.76,58.16,60.01,5068720.14,311318968.6329,502430
1633392000000,2021-10-05,AVAXUSDT,65.26,66.78,62.7,64.6,3831519.71,248341576.1326,404791
1633305600000,2021-10-04,AVAXUSDT,68.69,68.76,63.3,65.29,4826593.69,319552435.7766,524920
1633219200000,2021-10-03,AVAXUSDT,69.09,71.61,67.55,68.69,4467356.39,312043278.0175,505721
1633132800000,2021-10-02,AVAXUSDT,67.66,73.41,65.8,69.08,6536616.52,453535406.4539,762679
1633046400000,2021-10-01,AVAXUSDT,66.64,69.58,63.12,67.67,6973676.03,466411655.7906,704231
1632960000000,2021-09-30,AVAXUSDT,65.46,68.91,64.28,66.63,5085384.45,336103596.2054,449522
1632873600000,2021-09-29,AVAXUSDT,61.51,69.5,61.26,65.46,6780246.71,440348766.5383,653135
1632787200000,2021-09-28,AVAXUSDT,66.34,69.44,61.11,61.51,4765761.77,312378413.1031,441886
1632700800000,2021-09-27,AVAXUSDT,66.77,72.69,65.31,66.33,5974772.52,414345004.839,662188
1632614400000,2021-09-26,AVAXUSDT,68.28,71.44,61.59,66.77,6395395.4,425416235.9497,612229
1632528000000,2021-09-25,AVAXUSDT,72.3,72.6,67.5,68.28,4943069.71,346671054.9957,515569
1632441600000,2021-09-24,AVAXUSDT,76.43,78.86,66.59,72.31,11472906.45,825634622.9975,1166292
1632355200000,2021-09-23,AVAXUSDT,74.04,79.8,72.76,76.44,11366707.86,861656035.008667,1371889
1632268800000,2021-09-22,AVAXUSDT,59.0,74.69,57.72,74.07,13033656.1,855939922.6208,1239279
1632182400000,2021-09-21,AVAXUSDT,57.34,66.24,52.55,58.98,15940591.44,963082835.4461,1236028
1632096000000,2021-09-20,AVAXUSDT,70.06,70.45,55.0,57.33,15410116.45,955076944.9607,1249381
1632009600000,2021-09-19,AVAXUSDT,69.02,76.27,66.42,70.07,9524488.551,682471352.1993569,1041226
1631923200000,2021-09-18,AVAXUSDT,70.15,75.59,67.16,69.02,10521283.488,751508106.45512,1147215
1631836800000,2021-09-17,AVAXUSDT,67.59,70.9,60.36,70.11,10905615.525,714550797.021389,1144809
1631750400000,2021-09-16,AVAXUSDT,57.83,68.33,57.17,67.56,15000080.374,944283890.7751139,1767106
1631664000000,2021-09-15,AVAXUSDT,51.51,58.18,50.3,57.84,6756093.54,363330100.7397,616300
1631577600000,2021-09-14,AVAXUSDT,53.14,57.63,48.8,51.5,8170590.05,433586433.9301,650142
1631491200000,2021-09-13,AVAXUSDT,59.21,60.92,47.66,53.15,17195092.8,916467701.7916,1318399
1631404800000,2021-09-12,AVAXUSDT,57.02,64.9,53.59,59.22,16140497.309,975563399.0973649,1544605
1631318400000,2021-09-11,AVAXUSDT,49.33,59.25,48.11,57.02,16295853.416,855169399.8913951,1666314
1631232000000,2021-09-10,AVAXUSDT,40.75,49.7,40.38,49.3,17253541.93,796849170.9461,1550272
1631145600000,2021-09-09,AVAXUSDT,37.03,44.6,36.21,40.77,10152448.674,423030611.972678,815604
1631059200000,2021-09-08,AVAXUSDT,37.97,39.5,33.08,37.0,7464147.83,270862112.8693,516669
1630972800000,2021-09-07,AVAXUSDT,47.11,47.2,32.23,37.93,12849059.617,517373750.968375,937571
1630886400000,2021-09-06,AVAXUSDT,48.14,51.36,42.45,47.1,7931732.22,378046443.8192,705606
1630800000000,2021-09-05,AVAXUSDT,47.19,49.4,45.44,48.15,5904540.19,279244419.5175,468959
1630713600000,2021-09-04,AVAXUSDT,45.9,49.88,44.07,47.15,6077749.28,285561090.4884,567762
1630627200000,2021-09-03,AVAXUSDT,47.6,51.66,44.45,45.89,9097559.66,438178527.6242,877686
1630540800000,2021-09-02,AVAXUSDT,42.5,47.98,41.0,47.58,6481497.68,285384060.939202,523633
1630454400000,2021-09-01,AVAXUSDT,39.51,45.71,38.55,42.47,7820541.217,337278992.787608,538884
1630368000000,2021-08-31,AVAXUSDT,41.42,44.22,38.17,39.5,6855430.916,285271157.082566,497201
1630281600000,2021-08-30,AVAXUSDT,47.43,48.33,41.0,41.44,6827433.15,302290628.1456,475847
1630195200000,2021-08-29,AVAXUSDT,50.2,52.4,46.66,47.39,5176181.901,254017057.608153,403399
1630108800000,2021-08-28,AVAXUSDT,50.12,51.79,46.12,50.2,7177328.364,349338313.789823,521462
1630022400000,2021-08-27,AVAXUSDT,41.32,50.47,40.3,50.14,10990447.098,499580728.291962,706713
1629936000000,2021-08-26,AVAXUSDT,46.211,48.463,41.2,41.32,9280721.696,411045221.739697,627615
1629849600000,2021-08-25,AVAXUSDT,55.475,57.584,45.65,46.208,11480697.369,580655281.693017,918410
1629763200000,2021-08-24,AVAXUSDT,46.407,58.977,44.151,55.474,13474170.156,688067868.650391,1264512
1629676800000,2021-08-23,AVAXUSDT,43.682,53.623,43.614,46.451,11058622.436,538289839.352156,922963
1629590400000,2021-08-22,AVAXUSDT,43.693,45.03,40.537,43.663,8717113.46,373450451.668828,656362
1629504000000,2021-08-21,AVAXUSDT,39.148,50.27,37.676,43.676,13275218.253,603282807.718998,1244473
1629417600000,2021-08-20,AVAXUSDT,30.653,39.229,29.943,39.155,8246852.137,292804357.411783,676833
1629331200000,2021-08-19,AVAXUSDT,29.992,33.755,28.714,30.653,11884539.989,367827425.34607106,725134
1629244800000,2021-08-18,AVAXUSDT,23.452,30.885,21.454,29.993,12872464.953,329590346.415974,711659
1629158400000,2021-08-17,AVAXUSDT,19.071,25.46,18.418,23.446,10172036.374,232692122.493749,511785
1629072000000,2021-08-16,AVAXUSDT,18.762,21.13,18.441,19.071,3800908.89,75257840.612995,184536
1628985600000,2021-08-15,AVAXUSDT,18.09,18.855,17.058,18.762,1404168.533,24987998.0113,63538
1628899200000,2021-08-14,AVAXUSDT,18.044,18.433,17.169,18.093,1428803.971,25525639.096533,61967
1628812800000,2021-08-13,AVAXUSDT,16.574,18.291,16.389,18.031,1519296.777,26964549.423894,75881
1628726400000,2021-08-12,AVAXUSDT,16.674,17.538,15.429,16.575,1704787.841,27961277.713874,65337
1628640000000,2021-08-11,AVAXUSDT,16.43,17.547,16.378,16.688,1849892.045,31656313.725367,82229
1628553600000,2021-08-10,AVAXUSDT,16.167,17.184,15.801,16.42,2076458.198,34191887.711393,87917
1628467200000,2021-08-09,AVAXUSDT,14.83,16.759,14.424,16.169,2569371.614,40344963.226697,101119
1628380800000,2021-08-08,AVAXUSDT,15.85,16.1,14.557,14.826,1318372.027,20289977.62886,51900
1628294400000,2021-08-07,AVAXUSDT,14.774,15.952,14.612,15.834,2346816.422,35897227.532009,94332
1628208000000,2021-08-06,AVAXUSDT,13.834,15.08,13.388,14.77,2108094.949,29965356.386631,72992
1628121600000,2021-08-05,AVAXUSDT,13.696,14.0,12.849,13.834,1372439.967,18478805.541988,54152
1628035200000,2021-08-04,AVAXUSDT,12.568,13.78,12.41,13.696,1246721.964,16255550.766165,45201
1627948800000,2021-08-03,AVAXUSDT,12.992,13.522,12.325,12.557,1198368.484,15258298.677645,39397
1627862400000,2021-08-02,AVAXUSDT,12.846,13.374,12.616,12.993,928801.989,12133849.919658,37628
1627776000000,2021-08-01,AVAXUSDT,13.535,14.077,12.617,12.853,1860616.438,25152192.029074,65591
1627689600000,2021-07-31,AVAXUSDT,12.978,13.63,12.585,13.525,1248768.221,16272148.753603,47007
1627603200000,2021-07-30,AVAXUSDT,12.433,13.0,11.93,12.978,1572248.756,19599467.042656,50237
1627516800000,2021-07-29,AVAXUSDT,12.331,12.65,11.98,12.433,1634174.61,20162756.484915,51288
1627430400000,2021-07-28,AVAXUSDT,11.921,12.485,11.691,12.32,1510307.384,18422159.012941,51346
1627344000000,2021-07-27,AVAXUSDT,11.455,12.352,11.175,11.917,977794.901,11458152.582638,37861
1627257600000,2021-07-26,AVAXUSDT,11.247,12.7,11.213,11.46,2057987.325,24821128.422901,81027
1627171200000,2021-07-25,AVAXUSDT,11.142,11.339,10.765,11.247,601383.149,6648354.32815,23214
1627084800000,2021-07-24,AVAXUSDT,11.092,11.447,10.954,11.142,839109.691,9397797.989064,30075
1626998400000,2021-07-23,AVAXUSDT,10.84,11.174,10.53,11.086,695996.732,7538887.710933,24854
1626912000000,2021-07-22,AVAXUSDT,10.44,10.96,10.238,10.833,879782.503,9345434.272266,31615
1626825600000,2021-07-21,AVAXUSDT,9.647,10.752,9.473,10.425,994914.755,10267860.303233,35835
1626739200000,2021-07-20,AVAXUSDT,10.186,10.366,9.327,9.639,784232.566,7538086.817337,28856
1626652800000,2021-07-19,AVAXUSDT,10.69,10.757,10.01,10.183,613091.689,6325661.84891,22340
1626566400000,2021-07-18,AVAXUSDT,10.956,11.275,10.65,10.69,669471.278,7325338.198701,18543
1626480000000,2021-07-17,AVAXUSDT,10.816,11.144,10.716,10.958,588168.81,6416594.543441,19891
1626393600000,2021-07-16,AVAXUSDT,11.391,11.82,10.8,10.814,869808.847,9833877.123021,31933
1626307200000,2021-07-15,AVAXUSDT,11.791,12.102,11.128,11.391,799151.217,9211057.898789,27111
1626220800000,2021-07-14,AVAXUSDT,11.916,12.11,11.111,11.793,916149.504,10660796.483208,31786
1626134400000,2021-07-13,AVAXUSDT,12.162,12.434,11.744,11.91,937209.081,11351440.840701,30668
1626048000000,2021-07-12,AVAXUSDT,12.437,12.841,11.7,12.157,1105226.312,13650203.060664,33430
1625961600000,2021-07-11,AVAXUSDT,12.023,12.49,11.912,12.433,574831.74,7017301.605893,21481
1625875200000,2021-07-10,AVAXUSDT,12.559,12.851,11.838,12.015,729693.403,8962435.359847,30824
1625788800000,2021-07-09,AVAXUSDT,12.093,12.88,11.639,12.552,1365886.913,16789649.409472,44074
1625702400000,2021-07-08,AVAXUSDT,13.091,13.118,11.838,12.098,1467700.322,18101804.61805,52512
1625616000000,2021-07-07,AVAXUSDT,13.369,14.2,13.04,13.105,2048553.788,27867267.41859,67875
1625529600000,2021-07-06,AVAXUSDT,12.041,14.226,12.026,13.384,2391422.133,32055829.006775,76797
1625443200000,2021-07-05,AVAXUSDT,12.342,12.44,11.519,12.042,1408712.788,17011192.524855,43689
1625356800000,2021-07-04,AVAXUSDT,11.499,12.9,11.21,12.345,1361790.033,16615785.979942,42459
1625270400000,2021-07-03,AVAXUSDT,11.117,11.676,10.878,11.509,737397.368,8372964.610254,23470
1625184000000,2021-07-02,AVAXUSDT,11.19,11.355,10.572,11.112,979100.755,10654044.470948,26843
1625097600000,2021-07-01,AVAXUSDT,11.94,12.08,11.0,11.181,717086.767,8116281.301654,22868
1625011200000,2021-06-30,AVAXUSDT,11.921,12.166,11.035,11.949,1137246.751,13240407.457508,36422
1624924800000,2021-06-29,AVAXUSDT,11.333,12.348,11.077,11.92,1388415.123,16385766.890554,42564
1624838400000,2021-06-28,AVAXUSDT,10.953,11.469,10.694,11.322,1022964.874,11386590.081316,30175
1624752000000,2021-06-27,AVAXUSDT,10.317,10.98,10.087,10.941,692604.829,7234629.500748,23037
1624665600000,2021-06-26,AVAXUSDT,10.238,10.6,9.784,10.318,1136001.579,11552426.253932,34190
1624579200000,2021-06-25,AVAXUSDT,11.499,11.756,10.2,10.235,1369495.419,14874246.007903,42377
1624492800000,2021-06-24,AVAXUSDT,11.467,11.757,10.822,11.493,1288733.896,14628465.687494,39267
1624406400000,2021-06-23,AVAXUSDT,10.585,11.899,10.15,11.456,2090766.333,23569095.293188,59085
1624320000000,2021-06-22,AVAXUSDT,11.19,11.764,9.325,10.578,3283390.301,34589702.599776,94310
1624233600000,2021-06-21,AVAXUSDT,13.914,14.069,11.077,11.2,2203255.627,27106302.10066,69229
1624147200000,2021-06-20,AVAXUSDT,13.374,14.188,12.783,13.917,1178226.514,15764150.005714,39488
1624060800000,2021-06-19,AVAXUSDT,13.635,14.04,13.209,13.383,677502.975,9272511.487663,25832
1623974400000,2021-06-18,AVAXUSDT,14.858,15.3,13.1,13.64,1646645.548,23345824.085955,54114
1623888000000,2021-06-17,AVAXUSDT,14.081,15.498,14.02,14.844,2176578.341,32446965.985472,74881
1623801600000,2021-06-16,AVAXUSDT,14.715,14.951,13.913,14.078,1593156.605,22971491.583113,57080
1623715200000,2021-06-15,AVAXUSDT,15.111,15.632,14.581,14.714,1618961.454,24356226.181043,52398
1623628800000,2021-06-14,AVAXUSDT,14.762,15.419,14.371,15.113,1753753.579,26069796.797901,54409
1623542400000,2021-06-13,AVAXUSDT,13.551,14.999,13.241,14.761,1905070.736,26854958.58503,63885
1623456000000,2021-06-12,AVAXUSDT,13.423,14.0,12.638,13.545,1721108.689,22830447.284661,57398
1623369600000,2021-06-11,AVAXUSDT,14.193,14.616,13.14,13.408,1985298.581,27700725.962896,60148
1623283200000,2021-06-10,AVAXUSDT,15.403,15.578,13.73,14.193,2406206.41,34900914.841877,76800
1623196800000,2021-06-09,AVAXUSDT,14.803,15.765,13.65,15.4,2507532.953,37197544.87271,86605
1623110400000,2021-06-08,AVAXUSDT,15.533,16.048,13.639,14.792,2622746.581,38874804.232429,94670
1623024000000,2021-06-07,AVAXUSDT,17.38,18.053,15.304,15.536,2846106.846,48358814.14306,95659
1622937600000,2021-06-06,AVAXUSDT,17.233,18.0,17.09,17.383,747036.541,13149046.690523,31513
1622851200000,2021-06-05,AVAXUSDT,18.236,19.142,16.86,17.23,1557214.89,28105158.818739,63405
1622764800000,2021-06-04,AVAXUSDT,20.247,20.55,17.41,18.243,1844859.941,34131796.222186,79063
1622678400000,2021-06-03,AVAXUSDT,18.686,20.7,18.219,20.268,1754635.671,34768091.119694,77913
1622592000000,2021-06-02,AVAXUSDT,17.748,19.419,17.145,18.687,1696639.301,31441233.733131,72378
1622505600000,2021-06-01,AVAXUSDT,18.153,18.583,17.066,17.748,1195464.415,21252314.196346,55191
1622419200000,2021-05-31,AVAXUSDT,16.504,18.198,15.671,18.14,1357131.015,23344234.822886,58931
1622332800000,2021-05-30,AVAXUSDT,16.194,17.468,15.101,16.518,1133881.014,18967076.153113,52207
1622246400000,2021-05-29,AVAXUSDT,16.727,17.592,15.169,16.168,1260980.209,20444938.263963,66801
1622160000000,2021-05-28,AVAXUSDT,19.133,19.568,16.015,16.727,2318888.923,40285104.078717,109965
1622073600000,2021-05-27,AVAXUSDT,20.794,21.198,18.717,19.118,1878833.966,37144061.899197,89922
1621987200000,2021-05-26,AVAXUSDT,19.431,21.453,18.918,20.797,3101870.521,62721216.864848,138994
1621900800000,2021-05-25,AVAXUSDT,19.395,20.243,17.001,19.446,2878326.676,53730357.65711,138929
1621814400000,2021-05-24,AVAXUSDT,15.603,20.5,15.034,19.395,4361327.481,78219280.060304,184795
1621728000000,2021-05-23,AVAXUSDT,18.809,19.668,12.086,15.606,5463994.514,82687662.979507,231450
1621641600000,2021-05-22,AVAXUSDT,21.825,22.474,18.3,18.797,2628918.371,52186116.315863,136771
1621555200000,2021-05-21,AVAXUSDT,25.042,26.712,18.368,21.827,3781391.334,85878210.507207,197862
1621468800000,2021-05-20,AVAXUSDT,23.064,28.2,20.809,25.086,4667836.199,115628255.554879,254939
1621382400000,2021-05-19,AVAXUSDT,36.907,38.535,17.775,23.052,7854204.012,223825127.909845,431631
1621296000000,2021-05-18,AVAXUSDT,33.684,37.7,33.268,36.875,3692884.156,132738977.364077,209409
1621209600000,2021-05-17,AVAXUSDT,36.597,37.936,31.75,33.67,4761781.536,165234150.122183,273521
1621123200000,2021-05-16,AVAXUSDT,34.464,39.7,32.5,36.6,5278663.199,190808554.560567,321182
1621036800000,2021-05-15,AVAXUSDT,36.993,39.99,34.031,34.439,4984162.837,184846636.834314,307713
1620950400000,2021-05-14,AVAXUSDT,35.036,38.0,33.276,36.999,2531482.455,90688909.497188,164699
1620864000000,2021-05-13,AVAXUSDT,32.872,37.17,30.739,35.075,4599017.978,156789885.05229,299266
1620777600000,2021-05-12,AVAXUSDT,36.768,41.47,32.0,32.8,5512564.2,210662204.128678,342613
1620691200000,2021-05-11,AVAXUSDT,34.65,37.3,32.575,36.8,2729477.604,95271679.573013,187315
1620604800000,2021-05-10,AVAXUSDT,38.988,41.8,29.69,34.652,4334618.088,159738078.072145,302308
1620518400000,2021-05-09,AVAXUSDT,38.399,39.5,35.017,38.969,2403153.534,89501364.024665,152065
1620432000000,2021-05-08,AVAXUSDT,37.852,39.844,37.157,38.399,2493215.197,95715259.478128,160167
1620345600000,2021-05-07,AVAXUSDT,38.002,43.885,35.969,37.875,6802609.557,273821708.0802122,462203
1620259200000,2021-05-06,AVAXUSDT,35.225,39.3,34.66,38.003,6195375.726,230357016.406106,415675
1620172800000,2021-05-05,AVAXUSDT,30.307,35.616,29.7,35.258,3289567.944,109473038.552794,197654
1620086400000,2021-05-04,AVAXUSDT,35.885,36.194,29.501,30.287,4452223.237,145089846.105217,266018
1620000000000,2021-05-03,AVAXUSDT,31.262,37.36,30.697,35.871,5397490.383,184269843.68859,342233
1619913600000,2021-05-02,AVAXUSDT,31.815,32.681,30.383,31.28,2177846.529,68800524.699142,134885
1619827200000,2021-05-01,AVAXUSDT,32.819,35.68,31.722,31.805,3589503.042,120606500.597681,221956
1619740800000,2021-04-30,AVAXUSDT,27.926,33.0,27.501,32.8,3368373.696,103924073.253361,203516
1619654400000,2021-04-29,AVAXUSDT,28.246,29.765,26.6,27.912,2274429.724,63709226.532376,117411
1619568000000,2021-04-28,AVAXUSDT,27.961,29.077,25.826,28.233,2546834.944,70419912.590106,134669
1619481600000,2021-04-27,AVAXUSDT,26.441,28.0,25.7,27.949,2350750.048,63681712.666516,118589
1619395200000,2021-04-26,AVAXUSDT,21.628,26.5,21.39,26.451,3025256.65,75465416.01002,146288
1619308800000,2021-04-25,AVAXUSDT,21.8429,23.75,20.359,21.624,1711011.135,37881647.721139,88693
1619222400000,2021-04-24,AVAXUSDT,23.55,23.9381,21.3801,21.8523,2231443.96,50480605.992091,91691
1619136000000,2021-04-23,AVAXUSDT,23.9692,26.557,19.8,23.5317,4749135.19,105328377.185681,214708
1619049600000,2021-04-22,AVAXUSDT,25.8131,27.7519,22.87,23.9703,3474222.21,89712278.562338,167755
1618963200000,2021-04-21,AVAXUSDT,27.4059,28.4899,25.75,25.8131,2761857.45,74969648.927418,146335
1618876800000,2021-04-20,AVAXUSDT,26.2029,29.9752,23.8766,27.4058,3447186.95,90912258.538809,171486
1618790400000,2021-04-19,AVAXUSDT,29.323,30.5796,25.5472,26.1827,3255981.02,90979934.53238,170020
1618704000000,2021-04-18,AVAXUSDT,33.9673,34.3,22.5473,29.3348,5871628.96,166326205.421928,355080
1618617600000,2021-04-17,AVAXUSDT,35.4383,36.9062,33.51,33.9342,2447216.38,86641993.558154,164439
1618531200000,2021-04-16,AVAXUSDT,37.0256,37.5412,33.0618,35.45,3675610.8,130494095.609654,235915
1618444800000,2021-04-15,AVAXUSDT,38.3892,40.759,36.21,37.0174,4740728.24,180469601.547405,304260
1618358400000,2021-04-14,AVAXUSDT,33.6426,39.45,32.8907,38.3391,7610260.01,278784648.510291,464448
1618272000000,2021-04-13,AVAXUSDT,33.8125,34.888,31.7,33.6462,3077724.42,102492762.395189,186013
1618185600000,2021-04-12,AVAXUSDT,31.5853,35.6418,31.1,33.8055,4048871.8,134405366.702851,255408
1618099200000,2021-04-11,AVAXUSDT,31.7628,32.33,30.8928,31.5976,1817836.56,57506834.78195,123679
1618012800000,2021-04-10,AVAXUSDT,31.5178,33.97,30.865,31.776,3316903.42,108430389.727581,212421
1617926400000,2021-04-09,AVAXUSDT,30.7475,32.482,30.3031,31.5178,2411521.93,75504333.059866,136667
1617840000000,2021-04-08,AVAXUSDT,29.54,31.6137,29.2287,30.751,1585910.41,48670912.618876,101494
1617753600000,2021-04-07,AVAXUSDT,31.4838,34.15,28.6023,29.5068,3026403.42,92723601.16042,222581
1617667200000,2021-04-06,AVAXUSDT,31.2913,34.5578,30.0,31.4635,3854943.21,125832561.857241,247138
1617580800000,2021-04-05,AVAXUSDT,29.174,33.0,28.5455,31.2559,3914406.49,122497268.103825,266630
1617494400000,2021-04-04,AVAXUSDT,28.1709,29.9171,27.5607,29.1573,1645442.99,47959269.949845,110434
1617408000000,2021-04-03,AVAXUSDT,29.0137,32.8727,27.8274,28.1787,4011015.62,123148734.451418,258134
1617321600000,2021-04-02,AVAXUSDT,28.2686,29.5805,27.9429,29.0353,1502764.68,43378511.818109,89352
1617235200000,2021-04-01,AVAXUSDT,28.7217,29.373,27.6921,28.2456,1556653.75,44363776.976768,95137
1617148800000,2021-03-31,AVAXUSDT,29.6009,29.9641,25.9,28.7218,1991045.26,56337213.745501,133106
1617062400000,2021-03-30,AVAXUSDT,29.5,30.9802,28.6023,29.6009,1916568.91,57190846.019576,112663
1616976000000,2021-03-29,AVAXUSDT,28.7392,30.3702,28.2,29.5,1936628.46,57274429.928677,114464
1616889600000,2021-03-28,AVAXUSDT,27.6226,29.5578,27.22,28.7167,2149098.9,61369232.964129,127699
1616803200000,2021-03-27,AVAXUSDT,28.2744,28.6667,26.789,27.6225,1664560.96,46300539.749855,94170
1616716800000,2021-03-26,AVAXUSDT,25.8109,28.8782,25.7873,28.2527,2119177.62,58791812.936873,123714
1616630400000,2021-03-25,AVAXUSDT,25.8,27.5152,24.3291,25.825,2616910.89,67993951.527,146899
1616544000000,2021-03-24,AVAXUSDT,28.4541,30.4914,24.6652,25.8387,2924723.82,82857014.158355,172076
1616457600000,2021-03-23,AVAXUSDT,29.1805,30.8899,28.1111,28.4704,2208298.0,65350105.5135,148014
1616371200000,2021-03-22,AVAXUSDT,32.8109,33.5892,28.6202,29.17,2819087.11,88760164.341783,187930
1616284800000,2021-03-21,AVAXUSDT,34.1783,35.4516,32.0001,32.8117,2817582.7,94243400.622074,187105
1616198400000,2021-03-20,AVAXUSDT,37.3219,39.3,34.1701,34.2022,2545309.31,93664051.040244,177971
1616112000000,2021-03-19,AVAXUSDT,33.2131,38.4866,31.3409,37.3166,4561567.37,165120789.347487,286375
1616025600000,2021-03-18,AVAXUSDT,32.6789,35.6073,31.8187,33.2132,3784343.49,127302178.876503,219036
1615939200000,2021-03-17,AVAXUSDT,33.036,33.9899,30.5307,32.6789,3711302.21,119320054.289377,220858
1615852800000,2021-03-16,AVAXUSDT,28.9221,33.25,27.5189,33.036,3919260.34,119092720.441898,218134
1615766400000,2021-03-15,AVAXUSDT,28.8383,30.6472,27.0,28.9472,3223256.17,93338211.247749,167631
1615680000000,2021-03-14,AVAXUSDT,30.9086,32.3,28.8,28.8423,2905962.81,88838731.688974,163449
1615593600000,2021-03-13,AVAXUSDT,27.9469,33.2249,26.8568,30.8799,4641909.98,139834255.841717,238869
1615507200000,2021-03-12,AVAXUSDT,30.798,31.5823,26.7837,27.9561,4025302.52,117715647.478242,194576
1615420800000,2021-03-11,AVAXUSDT,29.6171,32.8333,28.4,30.8005,5275313.55,163000352.000262,255614
1615334400000,2021-03-10,AVAXUSDT,34.3007,35.8,28.691,29.5858,8435059.85,268928184.723011,462938
1615248000000,2021-03-09,AVAXUSDT,25.6178,34.7857,23.4102,34.314,10511803.75,301188369.888395,489391
1615161600000,2021-03-08,AVAXUSDT,26.6884,27.1147,24.8921,25.6179,2182937.86,56470863.507841,116108
1615075200000,2021-03-07,AVAXUSDT,24.9225,27.95,24.9225,26.6863,3010972.81,80354448.919578,159138
1614988800000,2021-03-06,AVAXUSDT,24.2708,25.5,23.8267,24.911,1483862.28,36645391.399763,86554
1614902400000,2021-03-05,AVAXUSDT,25.7781,25.7781,23.5269,24.2414,2367099.9,58170274.49893,123808
1614816000000,2021-03-04,AVAXUSDT,27.2126,28.82,24.2222,25.7781,3087747.13,82004242.211919,162558
1614729600000,2021-03-03,AVAXUSDT,27.1144,29.4503,26.5202,27.22,2841940.87,79768539.272512,139135
1614643200000,2021-03-02,AVAXUSDT,27.5189,31.99,25.8604,27.1101,5223868.87,147909795.027557,255505
1614556800000,2021-03-01,AVAXUSDT,23.9698,27.8227,23.6073,27.5107,2250036.68,58489792.632801,130200
1614470400000,2021-02-28,AVAXUSDT,25.7423,25.9299,22.1237,23.9566,1816997.15,43076550.45175,104376
