https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USD
1686009600000,2023-06-06 00:00:00,LINK/USD,6.0912,6.34174,6.04,6.26813,26136.949472,163829.79709392737
1685923200000,2023-06-05 00:00:00,LINK/USD,6.45524,6.48057,6.0,6.0912,27555.877577,167848.3614970224
1685836800000,2023-06-04 00:00:00,LINK/USD,6.42465,6.55824,6.42464,6.45524,9646.290782,62269.12210759768
1685750400000,2023-06-03 00:00:00,LINK/USD,6.46886,6.47145,6.42186,6.42465,2193.828948,14094.583150768198
1685664000000,2023-06-02 00:00:00,LINK/USD,6.3464,6.49314,6.31594,6.46886,8821.578653,57065.55728524559
1685577600000,2023-06-01 00:00:00,LINK/USD,6.50005,6.52057,6.33629,6.3464,16080.314329,102052.10685756561
1685491200000,2023-05-31 00:00:00,LINK/USD,6.61102,6.63562,6.40184,6.50005,9546.921979,62055.470209598956
1685404800000,2023-05-30 00:00:00,LINK/USD,6.66236,6.69463,6.5302,6.61102,30277.762411,200166.89285436922
1685318400000,2023-05-29 00:00:00,LINK/USD,6.64991,6.69422,6.55661,6.66236,23924.481519,159393.50869292484
1685232000000,2023-05-28 00:00:00,LINK/USD,6.44648,6.68667,6.44621,6.64991,9050.518161,60185.13122401551
1685145600000,2023-05-27 00:00:00,LINK/USD,6.37287,6.45768,6.33627,6.44648,6792.76633,43789.432291018406
