https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1628553600000,2021-08-10 00:00:00,AAVE/USDT,374.18699587,399.99028622,367.87585638,383.91458529,19945697.0648468801061822,52111.89062338,0,0,0,382.74752319
1628467200000,2021-08-09 00:00:00,AAVE/USDT,360.93160389,384.43756156,347.04590145,374.4070264,10153522.6879426084254258,27691.57806774,0,0,0,366.66464667
1628380800000,2021-08-08 00:00:00,AAVE/USDT,385.08107672,389.80201062,352.04306151,360.93160388,12465370.8100111350148836,33619.60812514,0,0,0,370.77680274
1628294400000,2021-08-07 00:00:00,AAVE/USDT,369.83035727,398.82642816,364.94833512,385.08107672,16893402.4845046995810687,44228.76904359,0,0,0,381.95506793
1628208000000,2021-08-06 00:00:00,AAVE/USDT,372.57212842,378.66211459,357.90656439,369.69913852,10927750.7672540290836272,29740.45167574,0,0,0,367.43728328
1628121600000,2021-08-05 00:00:00,AAVE/USDT,338.85086963,381.97179335,336.8930767,372.22940986,40207896.9449694162237805,111800.49158485,0,0,0,359.63971513
1628035200000,2021-08-04 00:00:00,AAVE/USDT,308.63389688,342.42046001,300,338.84257392,22407079.5917404135183224,70007.86860822,0,0,0,320.06515892
1627948800000,2021-08-03 00:00:00,AAVE/USDT,320.36970708,323.66980398,302.25185335,308.31462808,4938552.8445238877199756,15970.45255666,0,0,0,309.23061366
1627862400000,2021-08-02 00:00:00,AAVE/USDT,316.37353827,328.59510687,309.72026788,320.5482853,9926593.5981602728021236,31023.68612812,0,0,0,319.96821903
1627776000000,2021-08-01 00:00:00,AAVE/USDT,330.542442,339.71688641,314.08779703,317.87286768,10835040.7893842108544258,32896.03689574,0,0,0,329.37222267
1627689600000,2021-07-31 00:00:00,AAVE/USDT,320.568978,332.92009673,312.86860403,330.38854551,18313346.647175458168983,57216.71161514,0,0,0,320.06989095
1627603200000,2021-07-30 00:00:00,AAVE/USDT,311.9025179,324.07910413,300.13126913,321.32291402,9987644.5045539370630928,31759.00637228,0,0,0,314.48227276
1627516800000,2021-07-29 00:00:00,AAVE/USDT,297.47345638,316.42803163,293.08452649,311.55010524,15960540.517272004267071,51823.89196065,0,0,0,307.97649334
1627430400000,2021-07-28 00:00:00,AAVE/USDT,299.60562011,308.34118019,292.4383519,297.47345637,6284955.848822954614389,21043.8799779,0,0,0,298.65955591
1627344000000,2021-07-27 00:00:00,AAVE/USDT,302.66701723,312.66788141,284.78434593,299.87516051,6903782.5699600509671406,23000.49926598,0,0,0,300.15794397
1627257600000,2021-07-26 00:00:00,AAVE/USDT,287.93726707,335.09594837,285.44214854,302.91561112,23521835.4320481592550274,74820.84525697,0,0,0,314.37543042
1627171200000,2021-07-25 00:00:00,AAVE/USDT,288.07229741,292.4359137,270,287.96737359,16480095.7031682300622054,59880.65670338,0,0,0,275.21568083
1627084800000,2021-07-24 00:00:00,AAVE/USDT,289.88608969,299.1090441,281.28395404,287.71212622,7435371.7914473950616125,25714.60304875,0,0,0,289.14977911
1626998400000,2021-07-23 00:00:00,AAVE/USDT,278.11959321,292.24432,268.70414142,289.60003975,4398433.4245566162525598,15474.92500531,0,0,0,284.22970858
1626912000000,2021-07-22 00:00:00,AAVE/USDT,258.86324904,280.18761449,256.9414634,278.70373067,20200225.7319547059307909,74202.26095517,0,0,0,272.23194377
1626825600000,2021-07-21 00:00:00,AAVE/USDT,223.17349405,263.28666444,217.47969533,259.04473977,13126669.871366112125691,52718.81070545,0,0,0,248.99404398
1626739200000,2021-07-20 00:00:00,AAVE/USDT,238.25306401,242.31729027,212.99640739,223.2240068,15022656.3029798300360692,67553.05888396,0,0,0,222.38306527
1626652800000,2021-07-19 00:00:00,AAVE/USDT,253.81897411,255.54534815,233.15403859,238.16521862,14730133.4221165915736659,60830.97724459,0,0,0,242.14855801
1626566400000,2021-07-18 00:00:00,AAVE/USDT,252.87296838,267.90834566,251.05830626,253.83440566,12341528.8896963320025152,47523.32148392,0,0,0,259.69415656
1626480000000,2021-07-17 00:00:00,AAVE/USDT,252.67536291,258.32587753,246.21551665,252.87296837,13582991.0461806719734208,53994.91220216,0,0,0,251.56057288
1626393600000,2021-07-16 00:00:00,AAVE/USDT,272.12878375,279.58877185,252.66104274,253.01127169,8035335.1833343048508308,30304.69858793,0,0,0,265.15146356
1626307200000,2021-07-15 00:00:00,AAVE/USDT,279.1771626,287.68527901,265.48892326,272.00775712,9627893.711680542123616,34998.68092805,0,0,0,275.09304512
1626220800000,2021-07-14 00:00:00,AAVE/USDT,271.33798264,285.28236383,252.71370679,279.2599132,53093620.6808631792501354,201322.99599657,0,0,0,263.72357722
1626134400000,2021-07-13 00:00:00,AAVE/USDT,296.6326487,297.48227925,267.92704844,270.89809653,4574568.3910488911934144,15954.66326496,0,0,0,286.72296714
1626048000000,2021-07-12 00:00:00,AAVE/USDT,304.83712459,321.77807784,291.76895694,297.38746255,8841520.1079083168324014,28709.38752029,0,0,0,307.96616966
1625961600000,2021-07-11 00:00:00,AAVE/USDT,294.83424766,310.96069925,286.95124026,304.63804333,4851228.973448049169262,16229.59042756,0,0,0,298.91259395
1625875200000,2021-07-10 00:00:00,AAVE/USDT,302.56566714,311.49918565,288.78360738,294.70674643,14027996.5147728081158314,47479.96868641,0,0,0,295.45083754
1625788800000,2021-07-09 00:00:00,AAVE/USDT,290.88738753,314,276.59549462,303.44498642,51701164.8336257673972352,170339.87918807,0,0,0,303.51767936
1625702400000,2021-07-08 00:00:00,AAVE/USDT,313.99920172,315.07119544,276.28400502,291.72085075,9151366.146817603860645,30800.1508321,0,0,0,297.12082245
1625616000000,2021-07-07 00:00:00,AAVE/USDT,316.08586474,331.52184052,310.86265067,314.64460462,16017436.4427659862933543,49790.14011081,0,0,0,321.69896303
1625529600000,2021-07-06 00:00:00,AAVE/USDT,308.29742153,347.09347712,308.16518262,316.48937287,13612076.6325406895217941,41599.20597329,0,0,0,327.21962629
1625443200000,2021-07-05 00:00:00,AAVE/USDT,275.8312,317.16192172,262.09704464,307.71435537,23022390.1695981079828172,80887.16775986,0,0,0,284.62351702
1625356800000,2021-07-04 00:00:00,AAVE/USDT,259.75598721,289.34676331,248,277.17525863,13478989.783398209941233,50648.00958437,0,0,0,266.1306909
1625270400000,2021-07-03 00:00:00,AAVE/USDT,234.44844856,266.32668896,227.6531559,259.53746937,15645691.4022516099995274,61896.32011078,0,0,0,252.77256183
1625184000000,2021-07-02 00:00:00,AAVE/USDT,230.63690711,235.10949268,215.82223253,234.25331959,6466115.8031609051731191,28600.27524461,0,0,0,226.08578931
1625097600000,2021-07-01 00:00:00,AAVE/USDT,250.59283751,251.97675812,227.52275275,231.01110856,9446299.7462826902074074,39644.55186419,0,0,0,238.27485246
1625011200000,2021-06-30 00:00:00,AAVE/USDT,237.84779603,252.62111847,219.72691804,250.59232219,10896269.8119738436086336,46979.61217632,0,0,0,231.93613798
1624924800000,2021-06-29 00:00:00,AAVE/USDT,227.51644,252.99126896,226.14574383,237.2894235,8168788.160464471058275,33630.6955615,0,0,0,242.89679485
1624838400000,2021-06-28 00:00:00,AAVE/USDT,202.83423841,232.90463535,200.26417633,227.11183771,6903294.0410846544427218,31806.27954559,0,0,0,217.04185902
1624752000000,2021-06-27 00:00:00,AAVE/USDT,187.23224287,203.12412277,182.94238987,202.60284078,4397722.1317514037518875,22719.80289905,0,0,0,193.56339275
1624665600000,2021-06-26 00:00:00,AAVE/USDT,186.85316367,193.11068667,176.49996731,187.23224287,4276203.8636066823236661,23297.69498601,0,0,0,183.54622061
1624579200000,2021-06-25 00:00:00,AAVE/USDT,211.63398726,214.76564,184.72676699,187.03157019,6325331.4248797211625,32231.23545,0,0,0,196.24849425
1624492800000,2021-06-24 00:00:00,AAVE/USDT,206.971275,218.0482942,192.81659898,211.13764846,6209159.1157246067441936,30386.05122779,0,0,0,204.34241584
1624406400000,2021-06-23 00:00:00,AAVE/USDT,206.76564,229.20323874,197.1459475,206.13248952,2208004.9256981905790265,10459.89727895,0,0,0,211.09241007
1624320000000,2021-06-22 00:00:00,AAVE/USDT,213.15546,222.78354,171.056575,203.84553421,18609508.0551142910235587,98888.75585861,0,0,0,188.18628967
1624233600000,2021-06-21 00:00:00,AAVE/USDT,274.91297551,274.91297551,206.64984543,212.64838009,8973169.16608034473376,38834.611444,0,0,0,231.06112904
1624147200000,2021-06-20 00:00:00,AAVE/USDT,254.40527069,276.56598488,243.1354088,273.058,15969005.3988135491762462,61214.88836258,0,0,0,260.86799839
1624060800000,2021-06-19 00:00:00,AAVE/USDT,264.64678078,269.74094243,254.62326918,256.18483493,12360293.9594923891271023,47198.01108907,0,0,0,261.88166989
1623974400000,2021-06-18 00:00:00,AAVE/USDT,293.12113188,293.87834093,252.97264893,264.10790924,18225308.0257739636815406,65941.81974853,0,0,0,276.38466902
1623888000000,2021-06-17 00:00:00,AAVE/USDT,290.69918759,305.5436335,285.11469572,293.23870411,7185240.9037154820380119,24429.20072857,0,0,0,294.12509167
1623801600000,2021-06-16 00:00:00,AAVE/USDT,310.76722,314.4241,287.15149407,290.39719125,8829930.2474520893638662,29627.59781046,0,0,0,298.03058297
1623715200000,2021-06-15 00:00:00,AAVE/USDT,317.16961589,326.58643777,307.4694,314.44415,2970553.2045344524960602,9407.35640206,0,0,0,315.76917867
1623628800000,2021-06-14 00:00:00,AAVE/USDT,317.60256024,335.58143013,308.60865866,317.832549,17212877.136601203493972,53540.2294159,0,0,0,321.49427308
1623542400000,2021-06-13 00:00:00,AAVE/USDT,278.15558216,317.832549,267.34989221,315.68098806,60997675.0601618020606335,210517.98338137,0,0,0,289.75042455
1623456000000,2021-06-12 00:00:00,AAVE/USDT,284.66952,289.87764554,266,277.35469709,10977774.1688099190861932,40082.07163372,0,0,0,273.88240481
1623369600000,2021-06-11 00:00:00,AAVE/USDT,311.34161828,315.14568892,280.287525,285.5922,15622634.648548189041579,51624.38207385,0,0,0,302.62124254
1623283200000,2021-06-10 00:00:00,AAVE/USDT,338.55194333,339.54276,303.63442955,308.61154,8982785.20795365009002,27391.5772034,0,0,0,327.9396853
1623196800000,2021-06-09 00:00:00,AAVE/USDT,330.16709258,341.260245,306.3323583,337.86862487,9927245.3520905793517422,30472.30755987,0,0,0,325.77924506
1623110400000,2021-06-08 00:00:00,AAVE/USDT,333.70365,337.86862487,297.25555,330.09751507,11475848.2721773754011551,35888.63330309,0,0,0,319.76275539
1623024000000,2021-06-07 00:00:00,AAVE/USDT,366.56178664,387.03187883,332.34733354,333.17465456,36202647.7500478218910542,100848.63662859,0,0,0,358.98004138
1622937600000,2021-06-06 00:00:00,AAVE/USDT,355.62648232,366.56178664,355.39339327,364.08035413,6608479.5858720507956022,18283.93788234,0,0,0,361.43633983
1622851200000,2021-06-05 00:00:00,AAVE/USDT,371.54803554,390.63548741,348.30663006,356.42465611,15979129.6082410220797322,43184.26512803,0,0,0,370.02203374
1622764800000,2021-06-04 00:00:00,AAVE/USDT,395.4618,395.4618,346.4756125,373.02783668,31423983.6496958487328824,86255.58774268,0,0,0,364.31244018
1622678400000,2021-06-03 00:00:00,AAVE/USDT,383.30193919,408.64509255,378.12999507,397.77252,6977166.3189856587990525,17456.55758443,0,0,0,399.68741175
1622592000000,2021-06-02 00:00:00,AAVE/USDT,370.50263237,400.40220156,362.0744,384.87432,8766283.8028868836888671,22610.73129759,0,0,0,387.70456769
1622505600000,2021-06-01 00:00:00,AAVE/USDT,380.70718456,393.19634501,362.99025,375.53370465,19918593.8635756557398694,52942.17261899,0,0,0,376.23302706
1622419200000,2021-05-31 00:00:00,AAVE/USDT,323.73124,384.41187445,305.2890557,384.41187445,22704261.092561931349299,65125.0303683,0,0,0,348.62572753
1622332800000,2021-05-30 00:00:00,AAVE/USDT,294.12232278,338.19506208,281.89565861,323.3021,136133808.0135233308443396,427474.10710548,0,0,0,318.46094477
1622246400000,2021-05-29 00:00:00,AAVE/USDT,321.9629,334.99464,281,297.69291871,18180869.238130505089814,60264.79105067,0,0,0,301.6831042
1622160000000,2021-05-28 00:00:00,AAVE/USDT,367.99452239,375.85852102,304.25864767,321.41184819,33269443.2517603529060544,101029.23464356,0,0,0,329.30511024
1622073600000,2021-05-27 00:00:00,AAVE/USDT,413.06332998,413.06332998,365.26885543,371.40163124,14686437.624771407502875,38263.0667125,0,0,0,383.82803279
1621987200000,2021-05-26 00:00:00,AAVE/USDT,371.806785,414.76891695,358.06092704,410.76821718,56835959.24843151102543,148041.31449988,0,0,0,383.91957975
1621900800000,2021-05-25 00:00:00,AAVE/USDT,383.30193919,403.13118989,321.8340622,371.18565,44630982.148323116214592,122103.84145652,0,0,0,365.5166096
1621814400000,2021-05-24 00:00:00,AAVE/USDT,297.62780304,396.65502312,288.08145465,387.03187883,70776966.5496570030529005,211728.16411749,0,0,0,334.28224745
1621728000000,2021-05-23 00:00:00,AAVE/USDT,333.633825,349.56268,209.79082225,292.26063092,118170699.5949355018419163,429932.78298079,0,0,0,274.85854597
1621641600000,2021-05-22 00:00:00,AAVE/USDT,374.108021,381.80960614,309.78507562,333.14238,61013584.0347137998444278,184385.35962663,0,0,0,330.90254106
1621555200000,2021-05-21 00:00:00,AAVE/USDT,471.29746687,494.24776194,310.52227674,374.08017197,141835303.83977219756315,369495.7333595,0,0,0,383.8618177
1621468800000,2021-05-20 00:00:00,AAVE/USDT,420.78935,508.82692803,360,468.1070283,115353918.3592030036347792,253904.30569467,0,0,0,454.32044976
1621382400000,2021-05-19 00:00:00,AAVE/USDT,631.284275,649.00568,360.31884907,415.049775,287200377.3142519870422204,580447.25306946,0,0,0,494.79151774
1621296000000,2021-05-18 00:00:00,AAVE/USDT,574.01145,665.810375,563.66506354,629.53592684,213223683.6583716653258776,332194.02635254,0,0,0,641.86489444
1621209600000,2021-05-17 00:00:00,AAVE/USDT,524.91469043,593.00658922,471.72156,572.77216,182798695.6670279653253925,353206.99932715,0,0,0,517.53984495
1621123200000,2021-05-16 00:00:00,AAVE/USDT,517.91722616,562,479.58782058,525.1123956,43963579.5678088045070918,86483.71034069,0,0,0,508.34520622
1621036800000,2021-05-15 00:00:00,AAVE/USDT,600.13323793,610,509.82762,514.566835,76246161.1949323168443635,136349.65022821,0,0,0,559.19586935
1620950400000,2021-05-14 00:00:00,AAVE/USDT,507.55286,632.25296,506.43561868,597.74822253,84155604.9806039802519135,146363.11830005,0,0,0,574.97821827
1620864000000,2021-05-13 00:00:00,AAVE/USDT,511.76690169,619.99259802,463.205125,506.43561868,299154788.2799579047286186,537925.07844034,0,0,0,556.12723829
1620777600000,2021-05-12 00:00:00,AAVE/USDT,457.77183634,596.81781412,454.81152573,511.61016023,249834873.8536594382829744,461777.23142906,0,0,0,541.02900024
1620691200000,2021-05-11 00:00:00,AAVE/USDT,436.41149386,457.77183634,419.63376396,457.77183634,13006772.312210470599362,29740.46297377,0,0,0,437.3426306
1620604800000,2021-05-10 00:00:00,AAVE/USDT,456.62523929,480.98131698,401,431.89806327,15429064.6261982962361412,33564.78269273,0,0,0,459.68015844
1620518400000,2021-05-09 00:00:00,AAVE/USDT,465.25525394,468.68052631,432,459.59836749,20234937.8201604456187932,44638.56226263,0,0,0,453.30621764
1620432000000,2021-05-08 00:00:00,AAVE/USDT,448.17515193,474.07092759,442.42424249,467.59158843,22971899.511732604236471,49523.80807155,0,0,0,463.85567682
1620345600000,2021-05-07 00:00:00,AAVE/USDT,450.5406,466.53075,433.6155,444.76306986,7951255.3660210856930138,17617.71935642,0,0,0,451.32149089
1620259200000,2021-05-06 00:00:00,AAVE/USDT,478.41864,478.41864,442.90621293,452.08357291,15522291.6359496976986266,33496.25957603,0,0,0,463.40373022
1620172800000,2021-05-05 00:00:00,AAVE/USDT,443,483.29986834,440.25263984,481.09777677,10279636.2645456019541689,22353.20978707,0,0,0,459.87293827
1620086400000,2021-05-04 00:00:00,AAVE/USDT,513.33046085,514.03373105,443.886,449.44340737,13732866.6829568720995232,28898.66294732,0,0,0,475.20768376
1620000000000,2021-05-03 00:00:00,AAVE/USDT,481.68552,536,481.68552,517.6509,44360052.3561552881166504,86202.45000702,0,0,0,514.60315052
1619913600000,2021-05-02 00:00:00,AAVE/USDT,505.96351706,507.46893532,464.14571075,482.79562648,35581745.8292631940813924,73357.99401452,0,0,0,485.04251387
1619827200000,2021-05-01 00:00:00,AAVE/USDT,444.46698368,519.50000012,434.87896252,505.95814608,45802814.821852579764212,94450.18961615,0,0,0,484.94148088
1619740800000,2021-04-30 00:00:00,AAVE/USDT,440.08332,451.82847608,431.3414837,444.43264816,9044298.1397032405547665,20610.22368209,0,0,0,438.82581185
1619654400000,2021-04-29 00:00:00,AAVE/USDT,458.16996,462.37212,425,438.0906,9909723.982744690184964,22261.18071918,0,0,0,445.1571598
1619568000000,2021-04-28 00:00:00,AAVE/USDT,441.39178921,485,423.87768,460.14324,28956772.1957344940811845,63428.57811433,0,0,0,456.52563965
1619481600000,2021-04-27 00:00:00,AAVE/USDT,404.88269984,449,394.63315862,438.11630367,22435166.9347716903392227,51842.92522811,0,0,0,432.75272057
1619395200000,2021-04-26 00:00:00,AAVE/USDT,348.10752442,407.81902631,345.72681491,406.1751597,90993646.9146377276391614,240391.54760794,0,0,0,378.52265531
1619308800000,2021-04-25 00:00:00,AAVE/USDT,316.06765205,353.27680552,314.408586,348.10752442,9386379.0058927836247272,28004.83976691,0,0,0,335.16988792
1619222400000,2021-04-24 00:00:00,AAVE/USDT,341.999508,342.96272091,316.14694063,317.538092,4230460.7185310262733742,12844.74898537,0,0,0,329.35331966
1619136000000,2021-04-23 00:00:00,AAVE/USDT,358.998564,371.205,310.48346293,342.731025,108762001.2777996845233706,331100.92635814,0,0,0,328.48594679
1619049600000,2021-04-22 00:00:00,AAVE/USDT,350.5913206,412.92975,344.0686725,367.59629945,26679633.803806739730394,69064.22570945,0,0,0,386.30178692
1618963200000,2021-04-21 00:00:00,AAVE/USDT,361.03314185,383.24105402,341.3573086,351.4694825,100822401.4225044033454884,278830.78294764,0,0,0,361.58992331
1618876800000,2021-04-20 00:00:00,AAVE/USDT,344.44283525,370.99403023,312.49992372,360.79034681,14643846.238557412882626,42504.95083981,0,0,0,344.5209546
1618790400000,2021-04-19 00:00:00,AAVE/USDT,379.62073472,397.446452,340.30282389,344.2055993,7593042.3056595192017104,20260.44392854,0,0,0,374.77176376
1618704000000,2021-04-18 00:00:00,AAVE/USDT,428.73127183,428.73127184,287,382.34066025,52570489.0220080058870595,141998.39035479,0,0,0,370.21890805
1618617600000,2021-04-17 00:00:00,AAVE/USDT,441.92233933,456.2928875,420,427.319025,22709609.828383048182501,51219.68506945,0,0,0,443.37660018
1618531200000,2021-04-16 00:00:00,AAVE/USDT,466.91470009,468.7720075,400.59342,444.13937703,32022927.3917240327898304,72884.87218424,0,0,0,439.36315496
1618444800000,2021-04-15 00:00:00,AAVE/USDT,429.441168,483.2483115,410.06472609,466.16046,49039737.0770498181627,109548.11455575,0,0,0,447.6547796
1618358400000,2021-04-14 00:00:00,AAVE/USDT,399.530756,428.14042554,375.80955,427.17721157,32667077.7811945383286294,80782.04020381,0,0,0,404.38540174
1618272000000,2021-04-13 00:00:00,AAVE/USDT,398.373144,419.26349647,385,398.85468515,20544579.3546977469228564,51430.41775471,0,0,0,399.46359084
1618185600000,2021-04-12 00:00:00,AAVE/USDT,372.3021189,417.15937407,365.05758808,396.92582566,27973149.8200330799865834,71069.07529962,0,0,0,393.60509057
1618099200000,2021-04-11 00:00:00,AAVE/USDT,368.27007,373.068328,360,372.29675922,16446752.773466856663024,44634.0288036,0,0,0,368.48013084
1618012800000,2021-04-10 00:00:00,AAVE/USDT,360.306484,378.54715664,356.1,367.30671374,9798226.9470145134866574,26535.25472778,0,0,0,369.25317083
1617926400000,2021-04-09 00:00:00,AAVE/USDT,371.38855118,373.84201536,356.50622875,358.34298864,16137506.512915785236988,43990.1161644,0,0,0,366.84391677
1617840000000,2021-04-08 00:00:00,AAVE/USDT,349.0634825,370.37562998,346.878912,370.20855926,7961623.2170079728794461,22011.89585391,0,0,0,361.69638771
1617753600000,2021-04-07 00:00:00,AAVE/USDT,383.78193949,386.62745985,341.13,354.72071904,27798826.3447028203685784,77465.44899992,0,0,0,358.85451777
1617667200000,2021-04-06 00:00:00,AAVE/USDT,399.00898037,413.33657499,379.90179633,383.08842673,14693775.5413443665719686,36916.06044223,0,0,0,398.03205882
1617580800000,2021-04-05 00:00:00,AAVE/USDT,403.83888114,407.71024787,384.25,397.53249872,8947061.057016076218991,22511.62978805,0,0,0,397.44172862
1617494400000,2021-04-04 00:00:00,AAVE/USDT,378.154245,410.64573662,373.86952875,402.84904758,16213537.4387008223801547,40806.58568397,0,0,0,397.32648951
1617408000000,2021-04-03 00:00:00,AAVE/USDT,420.922164,424,377.32509307,379.29444,7653234.35429700770749,18983.5266305,0,0,0,403.15134818
1617321600000,2021-04-02 00:00:00,AAVE/USDT,382.77756728,421,376.3002651,419.120194,18373163.206084125183873,46489.99988043,0,0,0,395.2067811
1617235200000,2021-04-01 00:00:00,AAVE/USDT,383.331216,392,371.5490394,382.02815723,6863616.2518672258291936,17968.53228632,0,0,0,381.97979348
1617148800000,2021-03-31 00:00:00,AAVE/USDT,377.24308983,392.30461114,358.62448027,382.33909482,7845769.6962771997789224,20681.79294712,0,0,0,379.35636027
1617062400000,2021-03-30 00:00:00,AAVE/USDT,360.36102054,382.60506675,350,376.74215244,19392704.940280158034236,54045.3780542,0,0,0,358.82263458
1616976000000,2021-03-29 00:00:00,AAVE/USDT,347.90846859,367.44999999,344.26561536,360.45824297,11820785.727383381775943,33278.78741465,0,0,0,355.20482102
1616889600000,2021-03-28 00:00:00,AAVE/USDT,351.400929,357.20342127,332.88332096,348.21968858,8159108.2569599349189687,23697.90918813,0,0,0,344.29654499
1616803200000,2021-03-27 00:00:00,AAVE/USDT,358.91563908,361.81689275,339.21904233,352.36574399,9144882.3464767243492992,26273.38831296,0,0,0,348.06634902
1616716800000,2021-03-26 00:00:00,AAVE/USDT,325.30441765,360.27430592,325.30441765,358.42751958,4397889.4523884927025462,12644.69963338,0,0,0,347.80497599
1616630400000,2021-03-25 00:00:00,AAVE/USDT,308.73480296,333.23687164,299.413815,325.70532955,13903862.9752494650623665,43465.87218567,0,0,0,319.87999495
1616544000000,2021-03-24 00:00:00,AAVE/USDT,331.09151361,348.09772782,297.404,308.76504442,12509953.992189236184399,37678.7970303,0,0,0,332.01574833
1616457600000,2021-03-23 00:00:00,AAVE/USDT,336.54022644,345.33691871,326.60640804,331.09151361,9324048.2993044859583488,27727.00623872,0,0,0,336.28038379
1616371200000,2021-03-22 00:00:00,AAVE/USDT,367.08224231,373.22003989,333.31390212,336.13275389,12111317.4471898741331121,33684.52309391,0,0,0,359.55140031
1616284800000,2021-03-21 00:00:00,AAVE/USDT,369.46732711,376.36595945,358.62448027,367.08224227,10452214.6444896536341569,28507.34388279,0,0,0,366.64989511
1616198400000,2021-03-20 00:00:00,AAVE/USDT,369.14763413,396.348076,367.33629498,370,13917745.7797100698287138,36415.60273158,0,0,0,382.19182811
1616112000000,2021-03-19 00:00:00,AAVE/USDT,361.9284281,380.30455392,355,368.51579288,7062136.950468799609218,19087.51424966,0,0,0,369.9872523
1616025600000,2021-03-18 00:00:00,AAVE/USDT,382.06381364,382.826,360.8827886,362.59054072,4854618.7313573705723365,13160.58406979,0,0,0,368.87562935
1615939200000,2021-03-17 00:00:00,AAVE/USDT,367,382.51894125,358.46538,380.056668,25496945.6124388998727632,69783.09577552,0,0,0,365.37424041
1615852800000,2021-03-16 00:00:00,AAVE/USDT,366.01885095,376.04519858,352.241106,368.52148001,8656375.733446776833484,23460.9389308,0,0,0,368.96970573
1615766400000,2021-03-15 00:00:00,AAVE/USDT,378.11232506,387.96547011,356.57143317,367.08399,15360178.480922459053155,41281.4881047,0,0,0,372.08393365
1615680000000,2021-03-14 00:00:00,AAVE/USDT,414.5234725,416.91131728,377.726034,380.384352,14104511.6343212840173508,36271.55698862,0,0,0,388.85873134
1615593600000,2021-03-13 00:00:00,AAVE/USDT,372.94761,428,360.265152,411.83607194,45462961.0775970384243771,112947.42323621,0,0,0,402.51437151
1615507200000,2021-03-12 00:00:00,AAVE/USDT,405.69771496,406.55307,361.57989732,374.8762517,47223954.9410236270796991,124511.38258143,0,0,0,379.27419937
1615420800000,2021-03-11 00:00:00,AAVE/USDT,405.21642,414.6044983,388.23317453,405.38959406,10208173.511213211535858,25291.63473185,0,0,0,403.61857268
1615334400000,2021-03-10 00:00:00,AAVE/USDT,446.30109133,457,400,408.2570975,67382709.21264142546398,157910.2533213,0,0,0,426.7152246
1615248000000,2021-03-09 00:00:00,AAVE/USDT,437,448.39497116,417.17904298,448.23459355,62193922.658742254685604,145610.5104571,0,0,0,427.12522924
1615161600000,2021-03-08 00:00:00,AAVE/USDT,417.24085879,436.30580462,393,436.30580462,18294313.7684939242205023,43628.37185993,0,0,0,419.32148711
1615075200000,2021-03-07 00:00:00,AAVE/USDT,390.36988047,421.80605038,384.59422275,414.59755807,48846564.1703480615987112,118826.37997864,0,0,0,411.07508433
1614988800000,2021-03-06 00:00:00,AAVE/USDT,366.91025094,390,355.75600882,390,9868194.1982644230175943,26428.20578603,0,0,0,373.39629781
1614902400000,2021-03-05 00:00:00,AAVE/USDT,372.65869583,378.45923762,340.86091161,366.9627764,8475475.6058388857986116,23633.21291622,0,0,0,358.62561878
1614816000000,2021-03-04 00:00:00,AAVE/USDT,395.874144,410.274912,366.7870966,374.57096516,10108656.0955296203637,26394.17690175,0,0,0,382.9881164
1614729600000,2021-03-03 00:00:00,AAVE/USDT,389.754928,417.92905047,386.34936165,397.41324,38798771.5703652609729816,95697.90313799,0,0,0,405.42969384
1614643200000,2021-03-02 00:00:00,AAVE/USDT,385.91935673,416.16411541,377.8493072,392.1404016,76207414.6472549166017328,196071.94673596,0,0,0,388.67066868
1614556800000,2021-03-01 00:00:00,AAVE/USDT,354.675048,387.47406754,351.649896,385.77805983,35590334.6111843618623844,94281.70434829,0,0,0,377.48930036
1614470400000,2021-02-28 00:00:00,AAVE/USDT,332.141386,365.30863156,301,351.210516,39892403.647373066792955,122868.9401805,0,0,0,324.67443431
1614384000000,2021-02-27 00:00:00,AAVE/USDT,324.50513682,349.50606295,324.50513682,332.581332,6978704.939047923766611,20443.64993862,0,0,0,341.36296405
1614297600000,2021-02-26 00:00:00,AAVE/USDT,336.302048,352.62523696,307.048872,321.561588,33765765.16265724663763,102592.8663506,0,0,0,329.12390855
1614211200000,2021-02-25 00:00:00,AAVE/USDT,369.03425574,386.12871599,333.41651059,337.10839905,29166235.5548345304545379,82752.69262239,0,0,0,352.45059261
1614124800000,2021-02-24 00:00:00,AAVE/USDT,364.82206428,405.60787552,344.35531608,360.43198398,67464805.8459898568210976,174990.98602208,0,0,0,385.53303447
1614038400000,2021-02-23 00:00:00,AAVE/USDT,396.78437711,399.02956751,277.73945538,358.06153992,68467909.1468945219064495,201056.43940965,0,0,0,340.54074243
1613952000000,2021-02-22 00:00:00,AAVE/USDT,431.46290751,450.93309127,355,403.28493788,49915701.0495131677682112,124030.68127478,0,0,0,402.44639904
1613865600000,2021-02-21 00:00:00,AAVE/USDT,441.393336,453.507804,400,437.46290732,34735109.0094848313868992,80420.47887952,0,0,0,431.91870396
1613779200000,2021-02-20 00:00:00,AAVE/USDT,419.02812129,497.99999998,407.81551349,442.3866618,100426208.2512036367838973,212530.55915399,0,0,0,472.52596827
1613692800000,2021-02-19 00:00:00,AAVE/USDT,442.98114091,449.77901805,405.60925729,421.64667457,78897176.4364736425835034,185662.72955931,0,0,0,424.94892014
