https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1634947200000,2021-10-23 00:00:00,DOT/USDT,43.48347383,44.75970439,43.10278046,43.99036863,246317.907205,5613.49693289,0,0,0,43.87958346
1634860800000,2021-10-22 00:00:00,DOT/USDT,42.8621774,46.41071746,42.72639274,43.48624394,621622.50016912,14043.38119219,0,0,0,44.26444683
1634774400000,2021-10-21 00:00:00,DOT/USDT,44.39821291,45.5126863,41.99594846,42.85045845,1544304.99153918,35081.27476106,0,0,0,44.02077752
1634688000000,2021-10-20 00:00:00,DOT/USDT,41.34370498,45.19888576,41.1,44.34807095,635221.69876187,14516.30361323,0,0,0,43.75919074
1634601600000,2021-10-19 00:00:00,DOT/USDT,41.13863049,41.6,40.04715737,41.36894682,646536.78551194,15700.43245207,0,0,0,41.17955269
1634515200000,2021-10-18 00:00:00,DOT/USDT,42.113395,43.20193123,40.28330039,41.18170942,394602.39889251,9465.58494901,0,0,0,41.68811552
1634428800000,2021-10-17 00:00:00,DOT/USDT,41.77356624,42.82493467,39.717,42.09210151,372022.53252895,8945.23846665,0,0,0,41.58888931
1634342400000,2021-10-16 00:00:00,DOT/USDT,43.29762397,44.77202966,41.33490379,41.70794534,437278.42014065,10196.23758443,0,0,0,42.88625255
1634256000000,2021-10-15 00:00:00,DOT/USDT,40.64590818,44.13056192,39.4749815,43.27714886,1265811.52867061,30353.67293997,0,0,0,41.70208762
1634169600000,2021-10-14 00:00:00,DOT/USDT,41.70114471,42.42356165,39.39404678,40.70992975,787925.98849773,19220.93829055,0,0,0,40.99310744
1634083200000,2021-10-13 00:00:00,DOT/USDT,35.10990641,43.10349893,33.63029188,41.67049353,2046785.47066126,52432.17197363,0,0,0,39.03682402
1633996800000,2021-10-12 00:00:00,DOT/USDT,34.08964343,35.36891025,32.1,35.16725536,1348461.53130801,40066.71266106,0,0,0,33.65540723
1633910400000,2021-10-11 00:00:00,DOT/USDT,34.39513421,36.05827397,33.15,34.13456023,740583.95577753,21537.04823949,0,0,0,34.38651144
1633824000000,2021-10-10 00:00:00,DOT/USDT,36.37322355,37.43377707,34.1836256,34.43809944,965468.62867341,27292.43265283,0,0,0,35.37495689
1633737600000,2021-10-09 00:00:00,DOT/USDT,33.38410891,36.88568596,33.02309281,36.32354077,1034786.11731583,29338.98684154,0,0,0,35.27000175
1633651200000,2021-10-08 00:00:00,DOT/USDT,33.93760889,34.4490698,33.07958649,33.29989738,532813.94916947,15852.22257361,0,0,0,33.61130886
1633564800000,2021-10-07 00:00:00,DOT/USDT,32.20240843,35.28,30.98137291,33.94334931,1011397.69616718,29888.33706744,0,0,0,33.83920938
1633478400000,2021-10-06 00:00:00,DOT/USDT,31.39688057,33.04270957,29.13325798,32.21469869,749830.06531542,24362.14105066,0,0,0,30.77849618
1633392000000,2021-10-05 00:00:00,DOT/USDT,31.16378887,32.12094319,30.5831726,31.38231443,178920.7025118,5714.24200563,0,0,0,31.31136244
1633305600000,2021-10-04 00:00:00,DOT/USDT,32.06704626,32.08061408,30.1,31.04227189,336707.25607834,10863.33762755,0,0,0,30.99482568
1633219200000,2021-10-03 00:00:00,DOT/USDT,32.03855078,32.657974,31.31747559,32.07904256,407593.18666698,12819.95117162,0,0,0,31.79366139
1633132800000,2021-10-02 00:00:00,DOT/USDT,31.9589659,33.41099449,31.53481609,32.04068553,240228.79835717,7414.00405121,0,0,0,32.40203224
1633046400000,2021-10-01 00:00:00,DOT/USDT,28.61375775,32.29572103,28.50452029,31.97351543,870557.11361354,28654.80756546,0,0,0,30.38083964
1632960000000,2021-09-30 00:00:00,DOT/USDT,27.24202023,28.95458732,27.14176139,28.61005418,383056.48383667,13566.23547651,0,0,0,28.23601908
1632873600000,2021-09-29 00:00:00,DOT/USDT,26.30552503,28.58992881,26.12968426,27.28809297,379713.67012532,13812.4796879,0,0,0,27.49062287
1632787200000,2021-09-28 00:00:00,DOT/USDT,27.68899245,28.3753,26.17580303,26.32909871,362951.8517361,13296.34614583,0,0,0,27.29711213
1632700800000,2021-09-27 00:00:00,DOT/USDT,28.81401241,30.23307138,27.59226881,27.73474037,328138.35935358,11397.23235985,0,0,0,28.79105637
1632614400000,2021-09-26 00:00:00,DOT/USDT,29.80560004,29.97519895,26.77970462,28.84558268,766202.82298195,26761.51572721,0,0,0,28.63077079
1632528000000,2021-09-25 00:00:00,DOT/USDT,30.81009957,32.18061472,29.44378923,29.82967801,335575.13594377,10946.92032045,0,0,0,30.65475276
1632441600000,2021-09-24 00:00:00,DOT/USDT,33.46841107,33.46841107,28.01,30.82061711,1078020.07323418,35918.59537023,0,0,0,30.01286832
1632355200000,2021-09-23 00:00:00,DOT/USDT,31.61857257,33.52509412,30.40971874,33.490313,590246.77514979,18728.10256391,0,0,0,31.51663512
1632268800000,2021-09-22 00:00:00,DOT/USDT,26.36997782,31.96066495,25.93717714,31.60647539,694526.43084475,24095.32396689,0,0,0,28.82411673
1632182400000,2021-09-21 00:00:00,DOT/USDT,28.31088945,30.36259141,25.48852438,26.28828644,1539370.93163833,55210.86162548,0,0,0,27.88166832
1632096000000,2021-09-20 00:00:00,DOT/USDT,33.8612013,33.8612013,26.65897906,28.25950478,1942928.02326258,66515.07673394,0,0,0,29.21034025
1632009600000,2021-09-19 00:00:00,DOT/USDT,34.86469045,34.87045038,33.05190966,33.82227973,275455.89341813,8082.45556538,0,0,0,34.08071856
1631923200000,2021-09-18 00:00:00,DOT/USDT,33.05066446,35.85271766,32.53557569,34.92146546,376769.71764173,10771.12323635,0,0,0,34.97961255
1631836800000,2021-09-17 00:00:00,DOT/USDT,35.61085709,36.9,32.2135214,33.02562326,634586.80362399,18604.60735164,0,0,0,34.10912101
1631750400000,2021-09-16 00:00:00,DOT/USDT,36.50609297,36.95061821,34.08566823,35.55185528,775105.28492248,21926.81375471,0,0,0,35.34965424
1631664000000,2021-09-15 00:00:00,DOT/USDT,37.3591932,37.98012633,35.59415962,36.41898587,427475.33974292,11702.66304163,0,0,0,36.52803966
1631577600000,2021-09-14 00:00:00,DOT/USDT,34.89929225,38.70438511,34.10923403,37.3591932,971449.53102213,26430.02770256,0,0,0,36.75552451
1631491200000,2021-09-13 00:00:00,DOT/USDT,35.94733958,37.99515401,31.56785678,34.87293273,2268640.23609859,64773.61932831,0,0,0,35.02413883
1631404800000,2021-09-12 00:00:00,DOT/USDT,31.56716279,36.442,30.67946653,35.77688579,705525.49737244,21117.06664858,0,0,0,33.41020365
1631318400000,2021-09-11 00:00:00,DOT/USDT,29.22100914,32.069975,28.29483642,31.57504506,342584.99098229,11389.18809074,0,0,0,30.07984311
1631232000000,2021-09-10 00:00:00,DOT/USDT,29.83588725,32.63774421,28.03185314,29.15812949,4355061.52884774,144031.80657168,0,0,0,30.23680416
1631145600000,2021-09-09 00:00:00,DOT/USDT,27.75075284,31.8526237,27.01582413,29.84189242,3755078.83804248,128200.38290888,0,0,0,29.29069908
1631059200000,2021-09-08 00:00:00,DOT/USDT,28.0017597,28.85919907,25.23152615,27.74982364,3413388.01414608,124172.37581227,0,0,0,27.48910932
1630972800000,2021-09-07 00:00:00,DOT/USDT,34.3366123,35.67033195,22.81614806,27.89304309,10578152.40275357,362402.26866258,0,0,0,29.18897953
1630886400000,2021-09-06 00:00:00,DOT/USDT,34.43762421,35.03953152,32.5026229,34.36474753,1502862.18685927,44145.40381973,0,0,0,34.04345768
1630800000000,2021-09-05 00:00:00,DOT/USDT,32.42879702,34.797636,31.97897845,34.43762421,316842.91971337,9516.67933814,0,0,0,33.29343234
1630713600000,2021-09-04 00:00:00,DOT/USDT,33.55606865,34.11202641,32.07017851,32.39693374,883317.57196802,26488.29503066,0,0,0,33.34746803
1630627200000,2021-09-03 00:00:00,DOT/USDT,31.79570104,34.01677566,31,33.56120505,2732938.49105479,83101.78027984,0,0,0,32.88664192
1630540800000,2021-09-02 00:00:00,DOT/USDT,33.14435288,33.17828932,31.21596,31.79220798,1984544.42092956,61568.07823844,0,0,0,32.23333385
1630454400000,2021-09-01 00:00:00,DOT/USDT,31.36259617,33.83264466,29.62575,33.21326339,2720174.73722302,86850.40901727,0,0,0,31.32022943
1630368000000,2021-08-31 00:00:00,DOT/USDT,26.04425534,31.95,25.64059119,31.36016317,4617979.84981771,160739.9287895,0,0,0,28.72951285
1630281600000,2021-08-30 00:00:00,DOT/USDT,25.69142328,27.56583734,24.30287232,26.00541635,1627608.52490282,63061.92306387,0,0,0,25.80968745
1630195200000,2021-08-29 00:00:00,DOT/USDT,25.98986573,26.45787302,25.27595816,25.70693364,701589.55020958,27139.24718462,0,0,0,25.85147426
1630108800000,2021-08-28 00:00:00,DOT/USDT,26.52697311,26.74324803,25.44217792,25.94885934,583263.43027707,22402.09921972,0,0,0,26.03610601
1630022400000,2021-08-27 00:00:00,DOT/USDT,23.90942578,26.75859791,23.46767598,26.56199124,1270532.60472791,50682.8190646,0,0,0,25.06830969
1629936000000,2021-08-26 00:00:00,DOT/USDT,25.98490781,26.39682535,23.45937754,23.93541155,2028403.46327053,82298.2495392,0,0,0,24.64698185
1629849600000,2021-08-25 00:00:00,DOT/USDT,25.08390252,26.5332816,24.5245132,25.98347503,2255384.00685489,87968.4789114,0,0,0,25.63854729
1629763200000,2021-08-24 00:00:00,DOT/USDT,27.88691697,28.16778708,24.41648054,25.10726272,2648575.98922282,101724.04398286,0,0,0,26.03687275
1629676800000,2021-08-23 00:00:00,DOT/USDT,27.64752879,28.62248856,27.3,27.88341482,2115016.3019531,75549.35288661,0,0,0,27.99516105
1629590400000,2021-08-22 00:00:00,DOT/USDT,27.87073587,28.49915922,26.5467901,27.71239575,2176690.25298482,79385.39263461,0,0,0,27.41927929
1629504000000,2021-08-21 00:00:00,DOT/USDT,28.15258097,29.34335742,27.51099394,27.86226509,3322637.43549678,116828.3635997,0,0,0,28.44033189
1629417600000,2021-08-20 00:00:00,DOT/USDT,26.60303856,28.45291951,26.10680983,28.15149611,2989889.46721522,108702.74255017,0,0,0,27.50518889
1629331200000,2021-08-19 00:00:00,DOT/USDT,23.9126325,26.83196105,23.48049751,26.58871284,2404589.14090113,95443.82478324,0,0,0,25.19376341
1629244800000,2021-08-18 00:00:00,DOT/USDT,23.56561233,25.16097158,22.52010451,23.87210908,484822.30439072,20283.25133008,0,0,0,23.90259315
1629158400000,2021-08-17 00:00:00,DOT/USDT,24.421803,27.36294496,23.055555,23.53748258,2322442.95424639,90171.65060818,0,0,0,25.7557995
1629072000000,2021-08-16 00:00:00,DOT/USDT,23.15620275,25.68500962,22.85329726,24.44278686,1579743.61872215,64257.97610584,0,0,0,24.58439736
1628985600000,2021-08-15 00:00:00,DOT/USDT,22.84393806,23.33821477,21.85777926,23.16656702,328361.74731426,14386.07464884,0,0,0,22.82497174
1628899200000,2021-08-14 00:00:00,DOT/USDT,22.70620307,23.46689863,21.78621704,22.85031567,822758.00310522,36358.55390257,0,0,0,22.62900788
1628812800000,2021-08-13 00:00:00,DOT/USDT,20.77722408,22.73283677,20.51806072,22.73283677,273620.32159441,12594.82363649,0,0,0,21.72482358
1628726400000,2021-08-12 00:00:00,DOT/USDT,21.34264513,22.27876,19.93578251,20.74755242,457578.49240567,21907.12595419,0,0,0,20.88719868
1628640000000,2021-08-11 00:00:00,DOT/USDT,20.62174554,22.43065289,20.58397094,21.37602001,461320.67438789,21271.30904608,0,0,0,21.68746048
1628553600000,2021-08-10 00:00:00,DOT/USDT,20.57512589,21.4134591,20.10471989,20.61625191,221849.67613648,10682.25175942,0,0,0,20.76806287
1628467200000,2021-08-09 00:00:00,DOT/USDT,19.67150389,21.23047082,18.72824222,20.57911397,287721.15175436,14126.03763,0,0,0,20.3681428
1628380800000,2021-08-08 00:00:00,DOT/USDT,20.92830173,21.18590527,19.23294977,19.6806448,309347.38685437,15035.06287971,0,0,0,20.57506438
1628294400000,2021-08-07 00:00:00,DOT/USDT,20.42307678,21.65398184,20.01466789,20.98080049,309299.12928231,14872.6014479,0,0,0,20.79657216
1628208000000,2021-08-06 00:00:00,DOT/USDT,19.14021786,20.785488,18.52805659,20.39816813,334617.86827443,16833.9935914,0,0,0,19.87750954
1628121600000,2021-08-05 00:00:00,DOT/USDT,19.17897601,19.44482623,17.89648345,19.11863406,333533.59059685,17782.23262932,0,0,0,18.75656434
1628035200000,2021-08-04 00:00:00,DOT/USDT,17.42136824,19.57683204,17.09284679,19.13718845,336659.49724382,18063.21696142,0,0,0,18.63784828
1627948800000,2021-08-03 00:00:00,DOT/USDT,17.99551636,18.51913237,16.82482849,17.39192569,295244.7910389,16864.88420516,0,0,0,17.50648195
1627862400000,2021-08-02 00:00:00,DOT/USDT,18.39544397,18.89811136,17.574292,18.00964744,637091.66498511,34921.6323393,0,0,0,18.24346751
1627776000000,2021-08-01 00:00:00,DOT/USDT,16.76847,19.87025491,16.565802,18.44943757,878446.63128124,47176.82596746,0,0,0,18.62029954
1627689600000,2021-07-31 00:00:00,DOT/USDT,15.80886483,17.0076238,15.59592431,16.75972382,294446.57291267,17783.36313134,0,0,0,16.55741778
1627603200000,2021-07-30 00:00:00,DOT/USDT,15.26387386,15.84286354,14.33240474,15.78734109,256422.57742669,17043.6480011,0,0,0,15.0450524
1627516800000,2021-07-29 00:00:00,DOT/USDT,14.52771025,15.37475756,14.28398741,15.25588298,158296.63846558,10578.5733637,0,0,0,14.96389286
1627430400000,2021-07-28 00:00:00,DOT/USDT,14.37517061,14.73456349,13.94919467,14.51873885,136397.41883015,9458.25883076,0,0,0,14.42098606
1627344000000,2021-07-27 00:00:00,DOT/USDT,13.92479466,14.52772281,13.30403645,14.38651749,97800.47068564,7085.35686672,0,0,0,13.80318204
1627257600000,2021-07-26 00:00:00,DOT/USDT,13.73640701,15.29476206,13.64050462,13.93296654,291207.99704612,19862.00049992,0,0,0,14.66156427
1627171200000,2021-07-25 00:00:00,DOT/USDT,13.74995418,13.82213653,13.09432811,13.73974,199058.44268627,14929.50834844,0,0,0,13.33322156
1627084800000,2021-07-24 00:00:00,DOT/USDT,13.40760044,14.03592,13.13753882,13.7764725,74527.87811705,5469.42896388,0,0,0,13.6262631
1626998400000,2021-07-23 00:00:00,DOT/USDT,13.16322162,13.5,12.33708578,13.39788841,311719.55782319,23987.67933483,0,0,0,12.99498602
1626912000000,2021-07-22 00:00:00,DOT/USDT,12.3362196,13.35796097,11.81820104,13.15816845,260860.42749027,21256.95060697,0,0,0,12.27177088
1626825600000,2021-07-21 00:00:00,DOT/USDT,10.9630734,12.83189886,10.67631334,12.32459472,132400.13811483,10967.41364612,0,0,0,12.07213864
1626739200000,2021-07-20 00:00:00,DOT/USDT,11.44294295,11.54400038,10.39243515,10.95255932,228760.2494869,21334.56710743,0,0,0,10.72251657
1626652800000,2021-07-19 00:00:00,DOT/USDT,12.64693314,12.73657928,11.364792,11.45524081,94565.97187572,7960.76276354,0,0,0,11.87900891
1626566400000,2021-07-18 00:00:00,DOT/USDT,12.29331546,12.9290005,12.26193973,12.64544533,102971.68344245,8145.32913646,0,0,0,12.64180755
1626480000000,2021-07-17 00:00:00,DOT/USDT,12.0000001,12.7424483,11.73295411,12.29093141,122129.54300783,9959.53884825,0,0,0,12.26257007
1626393600000,2021-07-16 00:00:00,DOT/USDT,13.08204051,13.31611149,12.00015543,12.01614124,156157.64863735,12439.80598953,0,0,0,12.55306141
1626307200000,2021-07-15 00:00:00,DOT/USDT,13.80117292,14.10455591,12.7416857,13.07501809,150860.96835547,11439.26574902,0,0,0,13.18799402
1626220800000,2021-07-14 00:00:00,DOT/USDT,14.20023592,14.21985177,13.17224412,13.80459689,164260.99783785,12117.9676284,0,0,0,13.55516064
1626134400000,2021-07-13 00:00:00,DOT/USDT,14.84518184,15.10499755,14.02289976,14.19854643,79692.2842344,5507.85164372,0,0,0,14.4688509
1626048000000,2021-07-12 00:00:00,DOT/USDT,15.47904222,15.64822851,14.41342904,14.85131802,51020.37095769,3404.00579105,0,0,0,14.98833259
1625961600000,2021-07-11 00:00:00,DOT/USDT,15.2998407,15.7029139,15.14566805,15.48721984,14003.81076268,906.88459028,0,0,0,15.441668
1625875200000,2021-07-10 00:00:00,DOT/USDT,15.67586982,16,15.05324733,15.27766698,58445.42076614,3791.08903033,0,0,0,15.41652551
1625788800000,2021-07-09 00:00:00,DOT/USDT,15.31765224,15.90066295,14.85373043,15.68640292,47636.11990025,3098.02038718,0,0,0,15.37630936
1625702400000,2021-07-08 00:00:00,DOT/USDT,16.827278,16.87494735,15.01000001,15.32314562,256705.12610449,16306.85123954,0,0,0,15.74216397
1625616000000,2021-07-07 00:00:00,DOT/USDT,16.09826909,17.66081671,16.09579376,16.85767364,163022.02187068,9582.76671322,0,0,0,17.01199943
1625529600000,2021-07-06 00:00:00,DOT/USDT,15.20126333,16.16119297,15.02131678,16.13315149,133720.14918171,8480.86278473,0,0,0,15.76728129
1625443200000,2021-07-05 00:00:00,DOT/USDT,15.95990683,15.95990683,14.77849507,15.23687727,141203.74836565,9227.35294361,0,0,0,15.30273624
1625356800000,2021-07-04 00:00:00,DOT/USDT,15.50378608,16.57573067,15.17338927,15.98460796,43786.76846459,2735.47331619,0,0,0,16.00701721
1625270400000,2021-07-03 00:00:00,DOT/USDT,15.30485722,15.75275192,15.01594945,15.52502582,66471.3411454,4344.66866036,0,0,0,15.29951909
1625184000000,2021-07-02 00:00:00,DOT/USDT,15.18472255,15.44244199,14.63310936,15.29908164,131036.10785327,8693.65196113,0,0,0,15.07261947
1625097600000,2021-07-01 00:00:00,DOT/USDT,16.38803516,16.38803516,14.85842571,15.25864212,46745.15242901,3040.91625867,0,0,0,15.37206172
1625011200000,2021-06-30 00:00:00,DOT/USDT,16.29611494,16.61591193,15.10922242,16.38798865,110622.57540857,7005.8710092,0,0,0,15.78998175
1624924800000,2021-06-29 00:00:00,DOT/USDT,15.785892,17,15.739458,16.24039253,189579.09080288,11445.17955086,0,0,0,16.56409931
1624838400000,2021-06-28 00:00:00,DOT/USDT,15.02548316,16,14.621,15.67008442,108103.29545898,7085.42442757,0,0,0,15.2571376
1624752000000,2021-06-27 00:00:00,DOT/USDT,14.37984372,15.01281755,14.07981964,15.01281755,71956.17916892,4950.84802084,0,0,0,14.5341119
1624665600000,2021-06-26 00:00:00,DOT/USDT,14.45554227,14.96007982,13.6339177,14.48751996,128132.69468406,9084.58363917,0,0,0,14.10441025
1624579200000,2021-06-25 00:00:00,DOT/USDT,16.292912,16.74661072,14.45537998,14.45537998,91875.46851418,5981.30126344,0,0,0,15.36044824
1624492800000,2021-06-24 00:00:00,DOT/USDT,15.79238706,16.5802386,14.80793487,16.25232655,145608.9924212,9217.9852591,0,0,0,15.79618412
1624406400000,2021-06-23 00:00:00,DOT/USDT,14.6462925,16.77903028,13.99832914,15.78440624,294130.1110895,18604.51550515,0,0,0,15.80960874
1624320000000,2021-06-22 00:00:00,DOT/USDT,15.79470838,16.89590656,13.06296587,14.5236,894419.78017311,60979.977383,0,0,0,14.66743378
1624233600000,2021-06-21 00:00:00,DOT/USDT,20.739628,20.75993255,15.384462,15.76620359,573926.42748629,32399.63850429,0,0,0,17.71397626
1624147200000,2021-06-20 00:00:00,DOT/USDT,20.22053429,20.97356,18.9049247,20.58804534,315935.24360881,15961.47550385,0,0,0,19.7936114
1624060800000,2021-06-19 00:00:00,DOT/USDT,21.3394342,21.64387082,20.25532806,20.25532806,233661.47198026,11152.74041266,0,0,0,20.95103654
1623974400000,2021-06-18 00:00:00,DOT/USDT,22.58940965,22.60352104,20.25,21.41523314,485419.68722402,23014.00807148,0,0,0,21.09235756
1623888000000,2021-06-17 00:00:00,DOT/USDT,23.00289345,23.978862,22.02954448,22.55020858,442148.58140299,19482.88403522,0,0,0,22.69420587
1623801600000,2021-06-16 00:00:00,DOT/USDT,23.9432337,24.98302635,22.52423728,23.03310711,1179641.49274353,50214.53535764,0,0,0,23.49203242
1623715200000,2021-06-15 00:00:00,DOT/USDT,25.913724,25.98182047,23.593134,24.0239526,451208.1926829,18512.48115897,0,0,0,24.37318848
1623628800000,2021-06-14 00:00:00,DOT/USDT,22.0961025,26,21.27338059,25.85344086,805302.27828403,34558.02710548,0,0,0,23.30290082
1623542400000,2021-06-13 00:00:00,DOT/USDT,20.67219,22.35856472,19.98506554,21.96436588,518695.62125499,24625.67026452,0,0,0,21.06320825
1623456000000,2021-06-12 00:00:00,DOT/USDT,20.902112,21.23157549,19.55349869,20.78080705,135502.0886179,6673.6003882,0,0,0,20.30419574
1623369600000,2021-06-11 00:00:00,DOT/USDT,22.577415,23.15821443,20.52387,20.94371776,335375.71502039,15479.93133314,0,0,0,21.66519397
1623283200000,2021-06-10 00:00:00,DOT/USDT,23.220348,24.55502161,22.12041869,22.59675125,819886.3703352,34894.53999582,0,0,0,23.49612204
1623196800000,2021-06-09 00:00:00,DOT/USDT,21.616188,23.29544607,20.45767167,23.1554513,183576.860833,8312.00311097,0,0,0,22.08575458
1623110400000,2021-06-08 00:00:00,DOT/USDT,21.650612,22.29127536,19.67536708,21.69276575,404976.57108304,19246.34285613,0,0,0,21.04174149
1623024000000,2021-06-07 00:00:00,DOT/USDT,24.26907762,25.3,21.31167247,21.67097517,879427.99214871,37123.310797,0,0,0,23.68937396
1622937600000,2021-06-06 00:00:00,DOT/USDT,23.70955234,24.42626779,23.60564158,24.17450485,138645.28166344,5763.96298516,0,0,0,24.05381193
1622851200000,2021-06-05 00:00:00,DOT/USDT,25.037976,26.40473916,23,23.79988475,604045.36583174,24771.69679095,0,0,0,24.38449698
1622764800000,2021-06-04 00:00:00,DOT/USDT,26.95365319,26.95365319,23.6776575,24.95949566,509164.56925446,20381.0730866,0,0,0,24.98222576
1622678400000,2021-06-03 00:00:00,DOT/USDT,25.85953484,28.58579651,25.75876397,26.97664856,522072.9841036,19139.28499676,0,0,0,27.27755943
1622592000000,2021-06-02 00:00:00,DOT/USDT,22.97807826,26.84855784,22.68062118,25.96069993,648061.8243772,26841.90391611,0,0,0,24.14366083
1622505600000,2021-06-01 00:00:00,DOT/USDT,23.24294634,23.54697308,21.71225892,22.82094211,836333.28672689,37026.43450273,0,0,0,22.58746481
1622419200000,2021-05-31 00:00:00,DOT/USDT,20.42713723,23.43013787,19.05354872,23.30037224,616543.15517304,28475.17793749,0,0,0,21.65195092
1622332800000,2021-05-30 00:00:00,DOT/USDT,19.82211573,21.2776725,18.44897957,20.46571647,325084.33657889,15905.85631137,0,0,0,20.43802799
1622246400000,2021-05-29 00:00:00,DOT/USDT,21.43001003,22.27143691,18.81120138,19.82961171,348599.97255831,17350.4544509,0,0,0,20.09169117
1622160000000,2021-05-28 00:00:00,DOT/USDT,23.9532141,26.1695196,20.08776883,21.4071,1153972.15289851,51351.53935003,0,0,0,22.47200702
1622073600000,2021-05-27 00:00:00,DOT/USDT,24.54134357,24.88371651,21.81632952,23.91305759,405580.53698267,17321.92140351,0,0,0,23.41429264
1621987200000,2021-05-26 00:00:00,DOT/USDT,22.27143691,24.71514494,21.69276575,24.54657555,826313.12727709,35915.25771835,0,0,0,23.00730051
1621900800000,2021-05-25 00:00:00,DOT/USDT,23.00118315,24.268213,19.9,22.1893939,695808.01520885,31477.8991463,0,0,0,22.10465228
1621814400000,2021-05-24 00:00:00,DOT/USDT,18.13959949,23.44720422,17.30258913,23.18902759,887499.93935891,42021.5063261,0,0,0,21.12013625
1621728000000,2021-05-23 00:00:00,DOT/USDT,23.63697539,24.8,13.8,18.17933803,610563.86369516,35507.11754997,0,0,0,17.19553446
1621641600000,2021-05-22 00:00:00,DOT/USDT,24.85512368,26,23,23.87693852,72975.11314213,3027.37956853,0,0,0,24.10504249
1621555200000,2021-05-21 00:00:00,DOT/USDT,29.08214847,30.92857142,22.1,24.85512368,603499.66498628,23600.38780623,0,0,0,25.57159949
1621468800000,2021-05-20 00:00:00,DOT/USDT,25.09816267,31.25124749,21.5,29.114996,978551.82915589,34810.89872671,0,0,0,28.11050173
1621382400000,2021-05-19 00:00:00,DOT/USDT,40.73117605,41.32064466,20.05826995,25.07681727,4662635.59136996,139236.64369467,0,0,0,33.48713002
1621296000000,2021-05-18 00:00:00,DOT/USDT,38.74803759,42.5,37.73469387,40.72840472,1540022.39207112,38814.85188712,0,0,0,39.67611151
1621209600000,2021-05-17 00:00:00,DOT/USDT,42.39300483,42.39300483,35.18937887,38.50928006,2151967.67498997,55312.94035673,0,0,0,38.90532054
1621123200000,2021-05-16 00:00:00,DOT/USDT,43.702985,46.65322265,39.43600888,42.59854402,1328978.96774475,30995.34376579,0,0,0,42.87672941
1621036800000,2021-05-15 00:00:00,DOT/USDT,47.86596746,49.57749196,42.8936381,43.54835981,1540076.96827589,33011.32702207,0,0,0,46.65298572
1620950400000,2021-05-14 00:00:00,DOT/USDT,39.84693877,48,39.43600888,48,1649171.07255933,38690.98357091,0,0,0,42.62417029
1620864000000,2021-05-13 00:00:00,DOT/USDT,35,41.81534,33.2,40.08163265,4773429.75880794,120827.82668761,0,0,0,39.50604665
1620777600000,2021-05-12 00:00:00,DOT/USDT,38.67346937,42.37781421,33.9410205,34.9799603,795289.81811331,20277.35792177,0,0,0,39.22058392
1620691200000,2021-05-11 00:00:00,DOT/USDT,36.6922013,38.83269294,35.88271716,38.43877552,448105.19467251,12012.72406577,0,0,0,37.30254621
1620604800000,2021-05-10 00:00:00,DOT/USDT,40.27454721,41.750454,36.4,36.91969294,630580.00857533,16059.28860397,0,0,0,39.26574981
1620518400000,2021-05-09 00:00:00,DOT/USDT,39.833961,40.47169455,38.25577585,40.2745472,1715579.68042872,43313.17808266,0,0,0,39.60872317
1620432000000,2021-05-08 00:00:00,DOT/USDT,39.67153947,40.58711843,38.7,39.76975347,373042.65876257,9401.29979448,0,0,0,39.67990245
1620345600000,2021-05-07 00:00:00,DOT/USDT,41.51489377,42.61390244,38.398342,39.90873423,3398765.61441357,83526.28465227,0,0,0,40.69097085
1620259200000,2021-05-06 00:00:00,DOT/USDT,40.42954404,43.80625826,38.07985,41.51489376,1924153.44298421,46898.81740892,0,0,0,41.02776038
1620172800000,2021-05-05 00:00:00,DOT/USDT,34.71639322,40.66692585,34.6184524,40.46566423,1284200.68110347,33892.55357494,0,0,0,37.89034893
1620086400000,2021-05-04 00:00:00,DOT/USDT,37.22333325,37.89319867,34.57142857,34.79360326,2096180.64402886,58144.14505101,0,0,0,36.05144838
1620000000000,2021-05-03 00:00:00,DOT/USDT,36.68509994,38.274488,36.68509994,37.18955402,2427732.88963407,64323.71514711,0,0,0,37.74242336
1619913600000,2021-05-02 00:00:00,DOT/USDT,36.77597997,37.14298,35.542741,36.64617055,555776.79888418,15298.7061197,0,0,0,36.32835316
1619827200000,2021-05-01 00:00:00,DOT/USDT,36.4416675,37.33380916,35.85585625,36.9050325,420350.35830466,11374.06815046,0,0,0,36.95690519
1619740800000,2021-04-30 00:00:00,DOT/USDT,35.93679433,36.75001735,35.11832076,36.51875724,1302505.57850346,35877.90155271,0,0,0,36.30383947
1619654400000,2021-04-29 00:00:00,DOT/USDT,33.858024,35.93679433,33,35.93679433,394142.99063224,11507.27997035,0,0,0,34.25162085
1619568000000,2021-04-28 00:00:00,DOT/USDT,34.87599941,35.35,32.62065009,34.01995854,498572.71035855,14778.37789494,0,0,0,33.73663293
1619481600000,2021-04-27 00:00:00,DOT/USDT,33.45991512,34.937192,33.19694625,34.82757722,376828.16747325,11061.58139915,0,0,0,34.06639194
1619395200000,2021-04-26 00:00:00,DOT/USDT,29.87499172,33.44387875,29.76503695,33.44387875,483298.65885421,14974.89915493,0,0,0,32.27391743
1619308800000,2021-04-25 00:00:00,DOT/USDT,29.0440722,31.19382,28.12667957,29.819804,284521.06579812,9609.25731942,0,0,0,29.60905888
