https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USD
1689724800000,2023-07-19 00:00:00,MATIC/USD,0.73836,0.75667,0.733,0.7453,83671.749487,62360.55489266109
1689638400000,2023-07-18 00:00:00,MATIC/USD,0.78079,0.78331,0.73211,0.73836,140946.498233,104069.25643531788
1689552000000,2023-07-17 00:00:00,MATIC/USD,0.7706,0.80332,0.76,0.78079,160777.28652,125533.29754195079
1689465600000,2023-07-16 00:00:00,MATIC/USD,0.8032,0.80677,0.77,0.7706,66684.074156,51386.7475446136
1689379200000,2023-07-15 00:00:00,MATIC/USD,0.81251,0.86624,0.80007,0.8032,274089.629418,220148.79034853762
1689292800000,2023-07-14 00:00:00,MATIC/USD,0.85152,0.88108,0.77365,0.81251,416967.942351,338790.62283961097
1689206400000,2023-07-13 00:00:00,MATIC/USD,0.72657,0.89023,0.7162,0.85152,659658.481161,561712.3898782147
1689120000000,2023-07-12 00:00:00,MATIC/USD,0.74002,0.75737,0.7175,0.72657,273435.608533,198670.1100918218
1689033600000,2023-07-11 00:00:00,MATIC/USD,0.73665,0.74894,0.72672,0.74002,117764.992777,87148.44995483555
1688947200000,2023-07-10 00:00:00,MATIC/USD,0.68797,0.74846,0.67244,0.73665,421127.473755,310223.5535416207
1688860800000,2023-07-09 00:00:00,MATIC/USD,0.6801,0.70084,0.6801,0.68797,81842.105665,56304.91343435004
1688774400000,2023-07-08 00:00:00,MATIC/USD,0.6779,0.7,0.67508,0.6801,56865.23973,38674.049540373
1688688000000,2023-07-07 00:00:00,MATIC/USD,0.68137,0.69534,0.66499,0.6779,43626.608944,29574.478203137598
1688601600000,2023-07-06 00:00:00,MATIC/USD,0.67034,0.7184,0.65875,0.68137,137640.344023,93784.00120695152
1688515200000,2023-07-05 00:00:00,MATIC/USD,0.69555,0.70627,0.66374,0.67034,302296.41192,202641.3767664528
1688428800000,2023-07-04 00:00:00,MATIC/USD,0.71459,0.71888,0.6916,0.69555,64257.090143,44694.01904896365
