https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1653523200000,2022-05-26 00:00:00,UNI/USDT,5.61373615,5.75248998,4.80537159,5.03612068,6732.53899404,1320.4659452,0,0,0,5.09860857
1653436800000,2022-05-25 00:00:00,UNI/USDT,5.59080672,5.75148118,5.416,5.63465552,2366.87471373,424.22032472,0,0,0,5.57935246
1653350400000,2022-05-24 00:00:00,UNI/USDT,5.65047,5.79359,5.302,5.58468,1251.09422636,224.50735734,0,0,0,5.57262016
1653264000000,2022-05-23 00:00:00,UNI/USDT,5.49588922,5.96922367,5.38235985,5.59314001,6478.32516713,1145.21907724,0,0,0,5.65684356
1653177600000,2022-05-22 00:00:00,UNI/USDT,5.22134432,5.53476839,5.13642869,5.50405255,3717.3363522,694.58680304,0,0,0,5.35186723
1653091200000,2022-05-21 00:00:00,UNI/USDT,5.08568035,5.3561797,4.99757987,5.23186406,1188.86116678,229.25635754,0,0,0,5.18572823
1653004800000,2022-05-20 00:00:00,UNI/USDT,5.19030133,5.49504757,4.93840382,5.09928791,4993.90306757,941.29977163,0,0,0,5.30532697
1652918400000,2022-05-19 00:00:00,UNI/USDT,4.92807852,5.21892627,4.73849575,5.18651533,7076.4054351,1422.33759039,0,0,0,4.97519399
1652832000000,2022-05-18 00:00:00,UNI/USDT,5.50580153,5.55021158,4.87157991,4.87157991,3423.98727959,660.93957885,0,0,0,5.18048455
1652745600000,2022-05-17 00:00:00,UNI/USDT,5.08557502,5.50051151,5.0584139,5.4708594,3216.72136631,614.58942692,0,0,0,5.23393541
1652659200000,2022-05-16 00:00:00,UNI/USDT,5.4102666,5.4102666,4.95249366,5.05284501,3791.12147097,742.6849772,0,0,0,5.1046158
1652572800000,2022-05-15 00:00:00,UNI/USDT,5.18517874,5.46562482,4.9900448,5.46265608,5340.28366536,1033.03265224,0,0,0,5.16952068
1652486400000,2022-05-14 00:00:00,UNI/USDT,5.13590774,5.32495618,4.74651713,5.21556654,8624.99474422,1760.67770517,0,0,0,4.89867891
1652400000000,2022-05-13 00:00:00,UNI/USDT,4.66399246,5.43233526,4.60646,5.08464601,4786.70604802,918.49793243,0,0,0,5.21144999
1652313600000,2022-05-12 00:00:00,UNI/USDT,4.92145474,5.19970121,3.80014319,4.69504602,24174.94599187,5342.23561033,0,0,0,4.52524893
1652227200000,2022-05-11 00:00:00,UNI/USDT,6.07782,6.20398008,4.6859447,4.89919101,35875.52273187,6527.72994266,0,0,0,5.49586503
1652140800000,2022-05-10 00:00:00,UNI/USDT,5.94788734,6.64555229,5.77619997,6.07699088,29634.43571163,4743.978066,0,0,0,6.24674804
1652054400000,2022-05-09 00:00:00,UNI/USDT,7.09831466,7.22427606,5.93924,5.94729261,39843.81725055,6027.22548219,0,0,0,6.61063989
1651968000000,2022-05-08 00:00:00,UNI/USDT,7.1651263,7.32293063,6.87372,7.08511297,24861.9103285,3494.77424454,0,0,0,7.1140247
1651881600000,2022-05-07 00:00:00,UNI/USDT,7.59567125,7.63780716,6.98734496,7.18183376,20317.51382932,2754.62806725,0,0,0,7.3757739
1651795200000,2022-05-06 00:00:00,UNI/USDT,7.35069127,7.68752685,6.87718902,7.58554816,17832.99412507,2435.47345074,0,0,0,7.32218785
1651708800000,2022-05-05 00:00:00,UNI/USDT,7.94599502,8.10672452,6.98466476,7.35524469,20742.08587942,2728.77243838,0,0,0,7.6012516
1651622400000,2022-05-04 00:00:00,UNI/USDT,6.92463772,7.95678981,6.86659175,7.95678981,65934.93904315,9206.70797599,0,0,0,7.16161946
1651536000000,2022-05-03 00:00:00,UNI/USDT,6.93805119,7.1307335,6.7098916,6.82583744,56375.92558386,8090.62947368,0,0,0,6.96805183
1651449600000,2022-05-02 00:00:00,UNI/USDT,7.14436524,7.16567051,6.67079994,6.92952421,41549.78839659,5996.33778719,0,0,0,6.92919409
1651363200000,2022-05-01 00:00:00,UNI/USDT,6.77223975,7.2294308,6.59907763,7.1304732,76564.40521816,11071.53359196,0,0,0,6.91542906
1651276800000,2022-04-30 00:00:00,UNI/USDT,7.64397085,7.79622483,6.37920527,6.79375809,45081.14923943,6061.26739669,0,0,0,7.43757803
1651190400000,2022-04-29 00:00:00,UNI/USDT,8.16608071,8.22765587,7.11,7.6506691,90234.91294831,11451.4277273,0,0,0,7.87979587
1651104000000,2022-04-28 00:00:00,UNI/USDT,8.16355919,8.35432075,8.03573215,8.17119601,44424.69328475,5420.06578275,0,0,0,8.19633839
1651017600000,2022-04-27 00:00:00,UNI/USDT,8.01470841,8.40857119,7.99373342,8.19455609,68374.84450264,8322.4417521,0,0,0,8.2157192
1650931200000,2022-04-26 00:00:00,UNI/USDT,8.7660963,8.79850782,7.94959679,8.00345527,84487.05497421,9879.00283011,0,0,0,8.5521845
1650844800000,2022-04-25 00:00:00,UNI/USDT,8.69894756,8.76378541,8.17547083,8.73570816,56212.25359619,6645.01564825,0,0,0,8.45931094
1650758400000,2022-04-24 00:00:00,UNI/USDT,8.90263238,9.14936,8.6766384,8.69764859,42737.53446764,4790.61829554,0,0,0,8.92108947
1650672000000,2022-04-23 00:00:00,UNI/USDT,8.90170165,9.21616654,8.83811761,8.90718659,44637.86349043,4945.20282847,0,0,0,9.02649801
1650585600000,2022-04-22 00:00:00,UNI/USDT,8.84558861,9.11845757,8.7036032,8.90170164,55368.97036039,6188.18294888,0,0,0,8.94753287
1650499200000,2022-04-21 00:00:00,UNI/USDT,9.32351042,9.69734631,8.59168796,8.85230137,55090.19291485,5908.50686725,0,0,0,9.32387727
1650412800000,2022-04-20 00:00:00,UNI/USDT,9.53094668,9.69485401,9.10355961,9.32351042,50831.31360798,5414.34178658,0,0,0,9.38827203
1650326400000,2022-04-19 00:00:00,UNI/USDT,9.38664271,9.60605444,9.1969837,9.54618201,37116.51173812,3954.62618095,0,0,0,9.38559298
1650240000000,2022-04-18 00:00:00,UNI/USDT,9.24141506,9.43045686,8.86259097,9.38401396,37893.90572364,4168.34468156,0,0,0,9.09087626
1650153600000,2022-04-17 00:00:00,UNI/USDT,9.66147297,9.70858404,9.14394508,9.25571482,21835.06825789,2284.66809887,0,0,0,9.55721676
1650067200000,2022-04-16 00:00:00,UNI/USDT,9.77311002,9.81342576,9.50035844,9.66147297,27776.27285977,2876.54180162,0,0,0,9.65613391
1649980800000,2022-04-15 00:00:00,UNI/USDT,9.46403591,9.94415252,9.44715445,9.76753395,36830.59286146,3802.86247076,0,0,0,9.68496577
1649894400000,2022-04-14 00:00:00,UNI/USDT,9.66029119,9.755694,9.03055898,9.46670665,36205.07934422,3793.58190305,0,0,0,9.54377163
1649808000000,2022-04-13 00:00:00,UNI/USDT,9.3225592,9.73182815,9.27688837,9.66173483,50566.53027024,5323.26616206,0,0,0,9.49915497
1649721600000,2022-04-12 00:00:00,UNI/USDT,8.99346901,9.49375564,8.94072441,9.31761921,59973.52923509,6487.46126463,0,0,0,9.24452983
1649635200000,2022-04-11 00:00:00,UNI/USDT,9.8611601,9.89629705,8.89270361,8.9767575,72584.56284813,7758.57647148,0,0,0,9.35539697
1649548800000,2022-04-10 00:00:00,UNI/USDT,10.059379,10.314284,9.81984753,9.88429489,45308.44737394,4504.71680815,0,0,0,10.05800126
1649462400000,2022-04-09 00:00:00,UNI/USDT,9.71885719,10.08973302,9.70305125,10.0577116,42134.02329824,4255.39188187,0,0,0,9.90132623
1649376000000,2022-04-08 00:00:00,UNI/USDT,10.45772443,10.54770694,9.60727546,9.72272979,61592.59734821,6091.0813983,0,0,0,10.11193141
1649289600000,2022-04-07 00:00:00,UNI/USDT,9.95360537,10.55021865,9.82106853,10.44838259,69833.61123581,6906.71058408,0,0,0,10.1109798
1649203200000,2022-04-06 00:00:00,UNI/USDT,11.09302599,11.10358416,9.91989293,9.96195366,71951.75037192,6843.86866158,0,0,0,10.51331548
1649116800000,2022-04-05 00:00:00,UNI/USDT,11.54781993,11.89673893,11.05694228,11.10964819,49625.81820907,4316.14804399,0,0,0,11.49770992
1649030400000,2022-04-04 00:00:00,UNI/USDT,11.85994189,12.16741464,11.03712759,11.5476364,68271.95633181,5880.6480054,0,0,0,11.60959749
1648944000000,2022-04-03 00:00:00,UNI/USDT,11.6586954,12.03085825,11.45958282,11.87572786,64834.49123687,5484.44536451,0,0,0,11.82152194
1648857600000,2022-04-02 00:00:00,UNI/USDT,11.58492923,12.01077492,11.43389588,11.63789332,64357.02486328,5475.76570567,0,0,0,11.75306401
1648771200000,2022-04-01 00:00:00,UNI/USDT,11.29226104,12.09113456,10.89,11.58488184,73474.77629566,6403.90437638,0,0,0,11.47343432
1648684800000,2022-03-31 00:00:00,UNI/USDT,11.70924202,12.49135191,11.04956887,11.28931054,77233.72107386,6575.47279009,0,0,0,11.74572894
1648598400000,2022-03-30 00:00:00,UNI/USDT,11.21732189,11.84662791,10.80900913,11.72108707,94310.51709545,8167.43446797,0,0,0,11.54714096
1648512000000,2022-03-29 00:00:00,UNI/USDT,10.89001902,11.70106694,10.88412889,11.23633571,11244.93577836,1003.6590523,0,0,0,11.20393997
1648425600000,2022-03-28 00:00:00,UNI/USDT,11.40107602,11.55777617,10.77322612,10.89001902,26409.81121731,2341.16238044,0,0,0,11.28064052
1648339200000,2022-03-27 00:00:00,UNI/USDT,10.63095144,11.43429995,10.4642969,11.41552185,20776.00537742,1905.88342739,0,0,0,10.90098433
1648252800000,2022-03-26 00:00:00,UNI/USDT,10.57349588,10.74022015,10.36089037,10.62601111,13821.38650005,1307.84617593,0,0,0,10.56805208
1648166400000,2022-03-25 00:00:00,UNI/USDT,10.78513101,11.1417883,10.42287989,10.56644777,28820.1729776,2675.25813623,0,0,0,10.77285686
1648080000000,2022-03-24 00:00:00,UNI/USDT,9.98612798,10.78938871,9.95837663,10.78300833,34304.54485589,3316.16046495,0,0,0,10.34465769
1647993600000,2022-03-23 00:00:00,UNI/USDT,9.74215004,10.24491867,9.63907635,10.00827742,24511.36423714,2489.52394613,0,0,0,9.84580376
1647907200000,2022-03-22 00:00:00,UNI/USDT,9.34825153,10.15962275,9.27453657,9.74530043,75492.84542634,7625.6247906,0,0,0,9.89988984
1647820800000,2022-03-21 00:00:00,UNI/USDT,9.32844003,9.60650429,9.17581683,9.34825152,58024.64724194,6181.42234105,0,0,0,9.38694106
1647734400000,2022-03-20 00:00:00,UNI/USDT,9.73547037,9.7839831,9.13571199,9.32814119,62403.41912543,6584.424417,0,0,0,9.47742963
1647648000000,2022-03-19 00:00:00,UNI/USDT,9.62236398,9.95427116,9.55893574,9.73556132,63647.66266821,6536.69586486,0,0,0,9.73697782
1647561600000,2022-03-18 00:00:00,UNI/USDT,9.23372615,9.7649285,9.00799092,9.62236398,54459.40558277,5841.20814944,0,0,0,9.32331192
1647475200000,2022-03-17 00:00:00,UNI/USDT,9.09250694,9.39709204,9.02597242,9.22529914,63742.2423625,6941.64916738,0,0,0,9.18257907
1647388800000,2022-03-16 00:00:00,UNI/USDT,8.71641247,9.20255912,8.57179,9.09250694,68834.99766586,7796.73369242,0,0,0,8.82869678
1647302400000,2022-03-15 00:00:00,UNI/USDT,8.48473278,8.79166636,8.14480241,8.71716673,65645.24632544,7772.55910638,0,0,0,8.44576997
1647216000000,2022-03-14 00:00:00,UNI/USDT,8.19212725,8.58265911,8.10543084,8.48470727,67914.21353611,8090.93241406,0,0,0,8.39386736
1647129600000,2022-03-13 00:00:00,UNI/USDT,8.46687727,8.74739905,8.12833901,8.19239613,59905.47213044,7050.87152333,0,0,0,8.49617978
1647043200000,2022-03-12 00:00:00,UNI/USDT,8.48934052,8.8779143,8.44784275,8.45627704,53404.68604627,6155.41739958,0,0,0,8.67604624
1646956800000,2022-03-11 00:00:00,UNI/USDT,8.66369835,9.0288815,8.36471036,8.51392849,78559.52399874,9052.72836163,0,0,0,8.67799417
1646870400000,2022-03-10 00:00:00,UNI/USDT,9.22551402,9.28551724,8.51195417,8.67397496,75844.62948619,8688.69543061,0,0,0,8.7291159
1646784000000,2022-03-09 00:00:00,UNI/USDT,8.8147457,9.45235706,8.75212651,9.21685436,69684.25858941,7568.95745007,0,0,0,9.20658611
1646697600000,2022-03-08 00:00:00,UNI/USDT,8.29744629,8.86934823,8.29744629,8.81205039,71263.21957493,8272.13638108,0,0,0,8.61485066
1646611200000,2022-03-07 00:00:00,UNI/USDT,8.46824407,8.79839878,8.1277,8.36940802,63498.45177287,7568.03054377,0,0,0,8.39035352
1646524800000,2022-03-06 00:00:00,UNI/USDT,8.99181108,9.07897654,8.43319449,8.46417353,65338.99508407,7505.45493891,0,0,0,8.70553425
1646438400000,2022-03-05 00:00:00,UNI/USDT,8.79613425,9.13517363,8.68345123,9.01166077,46942.28018815,5245.80487341,0,0,0,8.94853722
1646352000000,2022-03-04 00:00:00,UNI/USDT,9.54692354,9.56265053,8.65793954,8.79613425,57510.66165302,6292.73882167,0,0,0,9.13921001
1646265600000,2022-03-03 00:00:00,UNI/USDT,10.03111111,10.11684774,9.42270211,9.53818276,59349.02862458,6038.61546341,0,0,0,9.82825102
1646179200000,2022-03-02 00:00:00,UNI/USDT,10.359827,10.58309325,9.96431807,10.04646068,89516.8401462,8755.31489822,0,0,0,10.22428561
1646092800000,2022-03-01 00:00:00,UNI/USDT,10.53956807,10.82575107,10.03964381,10.359827,87329.62862745,8428.39959088,0,0,0,10.36135362
1646006400000,2022-02-28 00:00:00,UNI/USDT,9.75434137,10.51869031,9.37102646,10.50458498,76004.28775615,7753.37073509,0,0,0,9.80274133
1645920000000,2022-02-27 00:00:00,UNI/USDT,9.05401215,10.14361723,8.6544376,9.76767454,123731.65585427,13103.86840631,0,0,0,9.44237625
1645833600000,2022-02-26 00:00:00,UNI/USDT,9.28257634,9.55223548,8.94549848,9.05375342,116700.5063446,12740.00476114,0,0,0,9.1601619
1645747200000,2022-02-25 00:00:00,UNI/USDT,8.79224551,9.41,8.44803706,9.25363628,111931.80864074,12499.76037087,0,0,0,8.95471635
1645660800000,2022-02-24 00:00:00,UNI/USDT,8.71919252,9.0047647,7.53721542,8.8125731,68754.63553028,8568.88276772,0,0,0,8.02375728
1645574400000,2022-02-23 00:00:00,UNI/USDT,8.87157397,9.44380792,8.71469413,8.73223101,79719.4903623,8789.93454256,0,0,0,9.0694066
1645488000000,2022-02-22 00:00:00,UNI/USDT,8.53587367,9.01790611,8.14224728,8.86151503,86126.08544812,9959.25377221,0,0,0,8.64784525
1645401600000,2022-02-21 00:00:00,UNI/USDT,9.35492719,9.74984475,8.51373107,8.52171209,79127.28766341,8533.104955,0,0,0,9.27297719
1645315200000,2022-02-20 00:00:00,UNI/USDT,10.02313415,10.03631412,9.18984885,9.34796598,65413.26599566,6898.2062125,0,0,0,9.48264867
1645228800000,2022-02-19 00:00:00,UNI/USDT,10.16851341,10.42346476,9.77196435,10.02314653,57778.10587937,5725.12141711,0,0,0,10.09203153
1645142400000,2022-02-18 00:00:00,UNI/USDT,10.39288654,10.69370342,10.04756267,10.16768166,72005.69307445,6941.90106596,0,0,0,10.37261873
1645056000000,2022-02-17 00:00:00,UNI/USDT,11.22362449,11.3772019,10.22665873,10.39529638,69159.77836338,6412.76873871,0,0,0,10.78469865
1644969600000,2022-02-16 00:00:00,UNI/USDT,11.47909316,11.53718631,10.78686453,11.22226269,59208.97279964,5309.76569359,0,0,0,11.15095772
1644883200000,2022-02-15 00:00:00,UNI/USDT,10.62611961,11.54632395,10.62354379,11.46276948,63990.21028517,5803.82498755,0,0,0,11.02552375
1644796800000,2022-02-14 00:00:00,UNI/USDT,10.335538,10.716545,10.10307396,10.60789853,87276.23248923,8409.81106357,0,0,0,10.37790645
1644710400000,2022-02-13 00:00:00,UNI/USDT,10.63156162,10.84829064,10.24481174,10.33463982,57172.20417902,5398.98747845,0,0,0,10.58943077
1644624000000,2022-02-12 00:00:00,UNI/USDT,10.64428296,10.96627424,9.96108854,10.63959855,118946.3568777,11148.49622617,0,0,0,10.66927363
1644537600000,2022-02-11 00:00:00,UNI/USDT,11.40023211,11.67224705,10.39007378,10.65269136,93949.18204076,8369.59756759,0,0,0,11.22505368
1644451200000,2022-02-10 00:00:00,UNI/USDT,12.32079046,12.34338104,11.35532056,11.40093455,114157.32244119,9610.60731968,0,0,0,11.87826311
1644364800000,2022-02-09 00:00:00,UNI/USDT,11.94284449,12.63374106,11.61463554,12.32073478,82601.49299755,6777.60992416,0,0,0,12.18740734
1644278400000,2022-02-08 00:00:00,UNI/USDT,12.37425068,12.90601142,11.51380031,11.93423732,115776.60701688,9599.75616751,0,0,0,12.06036955
1644192000000,2022-02-07 00:00:00,UNI/USDT,11.71270386,12.60012325,11.38489968,12.34016743,111103.79836402,9208.33704976,0,0,0,12.06556599
1644105600000,2022-02-06 00:00:00,UNI/USDT,11.26818691,11.71965954,11.02050059,11.67384531,56860.54346329,5015.00898683,0,0,0,11.33807409
1644019200000,2022-02-05 00:00:00,UNI/USDT,11.17125099,12.001868,11.09511968,11.24793058,58533.9538071,5093.64788786,0,0,0,11.49155872
1643932800000,2022-02-04 00:00:00,UNI/USDT,10.39214289,11.20643458,10.32099008,11.18899671,69755.94641106,6509.42537359,0,0,0,10.71614503
1643846400000,2022-02-03 00:00:00,UNI/USDT,10.49646896,10.59106194,9.95651685,10.39214289,68909.09257631,6656.49480438,0,0,0,10.35215899
1643760000000,2022-02-02 00:00:00,UNI/USDT,11.12099746,11.38537113,10.39848741,10.51219659,70214.59264852,6432.0208768,0,0,0,10.91641242
1643673600000,2022-02-01 00:00:00,UNI/USDT,11.75853645,11.87522985,11.02201751,11.09786966,66196.23346378,5806.08370449,0,0,0,11.40118483
1643587200000,2022-01-31 00:00:00,UNI/USDT,10.79066315,11.89348147,10.26580318,11.77531848,83180.6983083,7499.06115072,0,0,0,11.09214828
1643500800000,2022-01-30 00:00:00,UNI/USDT,11.15103106,11.43601328,10.63244356,10.7972201,63696.03022968,5744.17750458,0,0,0,11.08879908
1643414400000,2022-01-29 00:00:00,UNI/USDT,10.66122192,11.24107534,10.57478461,11.14543105,51071.01631622,4658.29026456,0,0,0,10.96346801
1643328000000,2022-01-28 00:00:00,UNI/USDT,10.31624127,10.75038375,9.87855217,10.67342195,54679.73021997,5319.84699147,0,0,0,10.27844039
1643241600000,2022-01-27 00:00:00,UNI/USDT,10.55561243,10.9288216,9.87240576,10.29454759,50752.79290521,4889.89943443,0,0,0,10.3791077
1643155200000,2022-01-26 00:00:00,UNI/USDT,10.5827573,11.78908335,10.35817024,10.56482725,55515.96835427,5113.53319779,0,0,0,10.85667506
1643068800000,2022-01-25 00:00:00,UNI/USDT,10.67682243,10.94973766,10.34581507,10.57441188,75143.95911891,7121.14304995,0,0,0,10.55223277
1642982400000,2022-01-24 00:00:00,UNI/USDT,11.41419073,11.41659459,9.52786196,10.67534162,90225.47838553,8773.58027598,0,0,0,10.28376962
1642896000000,2022-01-23 00:00:00,UNI/USDT,11.1372074,11.91329694,10.84004223,11.4087583,110666.38640946,9713.69847795,0,0,0,11.39281671
1642809600000,2022-01-22 00:00:00,UNI/USDT,12.59954717,12.99095171,10.314,11.1373966,134264.58430873,11580.35800788,0,0,0,11.59416524
1642723200000,2022-01-21 00:00:00,UNI/USDT,14.44318631,14.6614052,12.31145211,12.63657361,135144.26286085,9873.3728467,0,0,0,13.68775037
1642636800000,2022-01-20 00:00:00,UNI/USDT,15.10921034,16.18336517,14.38104415,14.440125,72752.79734773,4707.12599902,0,0,0,15.45588483
1642550400000,2022-01-19 00:00:00,UNI/USDT,16.01148538,16.21854393,15.1011617,15.10996371,68409.14992471,4388.6230879,0,0,0,15.58783895
1642464000000,2022-01-18 00:00:00,UNI/USDT,16.64913021,17.71001343,15.62900268,15.97666593,126263.95461214,7596.41504499,0,0,0,16.62151868
1642377600000,2022-01-17 00:00:00,UNI/USDT,17.87478438,17.94769746,16,16.63247366,128560.58357559,7641.14470294,0,0,0,16.82478065
1642291200000,2022-01-16 00:00:00,UNI/USDT,16.46889484,18.18084263,16.29909387,17.82629775,58419.09153441,3395.54334756,0,0,0,17.20463724
1642204800000,2022-01-15 00:00:00,UNI/USDT,15.85483426,16.6984501,15.71512765,16.46796417,65259.61135393,3999.74396951,0,0,0,16.31594718
1642118400000,2022-01-14 00:00:00,UNI/USDT,15.44011635,15.95363991,15.14664615,15.85333923,73673.84209443,4720.77898168,0,0,0,15.60628921
1642032000000,2022-01-13 00:00:00,UNI/USDT,16.27569691,16.58174475,15.2997038,15.43933173,77972.38412141,4878.14601504,0,0,0,15.98402013
1641945600000,2022-01-12 00:00:00,UNI/USDT,15.99263685,16.60878652,15.99152378,16.26,49470.10984128,3021.60804925,0,0,0,16.37211346
1641859200000,2022-01-11 00:00:00,UNI/USDT,15.14193087,16.32318424,14.99635235,16.04046475,26058.42049414,1671.73868242,0,0,0,15.58761591
1641772800000,2022-01-10 00:00:00,UNI/USDT,15.76535631,16.44638125,14.6464005,15.13620565,111351.52900548,7197.09852563,0,0,0,15.47172497
1641686400000,2022-01-09 00:00:00,UNI/USDT,14.90860783,16.28467184,14.81131873,15.80590198,87590.75545934,5608.85831313,0,0,0,15.61650349
1641600000000,2022-01-08 00:00:00,UNI/USDT,15.75743743,16.19372664,14.53311809,14.91255579,373925.87736132,23497.90706177,0,0,0,15.9131567
1641513600000,2022-01-07 00:00:00,UNI/USDT,17.06159148,17.15840606,15.2351724,15.7541648,136617.17338141,8563.93454264,0,0,0,15.95261765
1641427200000,2022-01-06 00:00:00,UNI/USDT,17.09537685,17.25321391,16.11337724,17.06553276,110899.30911702,6632.01793898,0,0,0,16.72180475
1641340800000,2022-01-05 00:00:00,UNI/USDT,18.20539603,19.85735832,16.36,17.0999047,113010.01386313,6044.64651678,0,0,0,18.69588462
1641254400000,2022-01-04 00:00:00,UNI/USDT,18.5022604,19.15241748,17.70373403,18.20870222,92181.70073726,4979.20086628,0,0,0,18.51335248
1641168000000,2022-01-03 00:00:00,UNI/USDT,18.40845007,19.17656954,17.8565291,18.45535164,120831.07895229,6547.12556946,0,0,0,18.4555921
1641081600000,2022-01-02 00:00:00,UNI/USDT,17.47769306,18.5035769,17.04306616,18.41299208,67159.29808875,3826.59014933,0,0,0,17.55069016
1640995200000,2022-01-01 00:00:00,UNI/USDT,17.02062248,17.57285965,16.93790711,17.47693565,70712.54585054,4112.39302344,0,0,0,17.1949873
1640908800000,2021-12-31 00:00:00,UNI/USDT,17.79381194,18.66333467,16.77036214,16.98476393,90647.68890026,5039.57274536,0,0,0,17.98717738
1640822400000,2021-12-30 00:00:00,UNI/USDT,17.12189224,17.91906424,16.71385275,17.79381194,77372.1671006,4464.97380241,0,0,0,17.32869452
1640736000000,2021-12-29 00:00:00,UNI/USDT,18.39962979,19.46927411,16.89045566,17.12189224,96124.82773642,5237.85851336,0,0,0,18.35193285
1640649600000,2021-12-28 00:00:00,UNI/USDT,19.088669,19.92019126,17.74158183,18.36150379,108882.91356107,5898.77729592,0,0,0,18.45855642
1640563200000,2021-12-27 00:00:00,UNI/USDT,18.66291012,20.06653782,18.52761272,19.12325157,135483.14489355,7032.76636568,0,0,0,19.26455932
1640476800000,2021-12-26 00:00:00,UNI/USDT,17.45967699,18.78661625,16.7055745,18.66291012,80344.42425328,4561.72482308,0,0,0,17.61272925
1640390400000,2021-12-25 00:00:00,UNI/USDT,17.48669634,17.84654663,17.07368422,17.45651879,65757.63342656,3762.17239217,0,0,0,17.47863377
1640304000000,2021-12-24 00:00:00,UNI/USDT,18.17421988,18.27835485,17.21373658,17.47371518,97310.48630454,5453.0199596,0,0,0,17.84524667
1640217600000,2021-12-23 00:00:00,UNI/USDT,16.22628172,18.26545172,15.90085359,18.16962584,116940.74132198,6778.94430498,0,0,0,17.25058299
1640131200000,2021-12-22 00:00:00,UNI/USDT,15.06396815,16.5276,14.96173738,16.22628172,95837.08719554,6173.09022401,0,0,0,15.52497755
1640044800000,2021-12-21 00:00:00,UNI/USDT,14.50345829,15.098862,14.32395102,15.0635408,65916.20662133,4451.03852822,0,0,0,14.80917457
1639958400000,2021-12-20 00:00:00,UNI/USDT,14.94789251,15.17126806,13.9763038,14.49994719,71821.53355668,4971.371152,0,0,0,14.44702705
1639872000000,2021-12-19 00:00:00,UNI/USDT,15.55210062,15.9387176,14.83870117,14.96345341,63044.86245251,4125.16577461,0,0,0,15.28298882
1639785600000,2021-12-18 00:00:00,UNI/USDT,14.99889231,16.0857,14.64802988,15.55828123,67943.87305079,4395.96499194,0,0,0,15.45596317
1639699200000,2021-12-17 00:00:00,UNI/USDT,14.41245224,15.1013829,13.67295407,14.98492341,77460.8381294,5374.00845866,0,0,0,14.4139777
1639612800000,2021-12-16 00:00:00,UNI/USDT,15.18862001,15.36701292,14.35025765,14.41279448,69784.8797751,4664.69209008,0,0,0,14.96023283
1639526400000,2021-12-15 00:00:00,UNI/USDT,14.98906112,15.49180386,14.1610015,15.18543046,121623.69783568,8188.56820241,0,0,0,14.85286497
1639440000000,2021-12-14 00:00:00,UNI/USDT,14.16753397,15.0731837,13.92794726,14.99182355,91055.98753282,6296.59315638,0,0,0,14.46115149
1639353600000,2021-12-13 00:00:00,UNI/USDT,15.99839271,16.08276392,13.74604675,14.15049923,85942.38474252,5773.80635771,0,0,0,14.88487479
1639267200000,2021-12-12 00:00:00,UNI/USDT,15.88319415,16.18440947,15.26368397,16.02172821,76914.13242413,4872.52007949,0,0,0,15.78528793
1639180800000,2021-12-11 00:00:00,UNI/USDT,15.13378368,16.74233495,14.96117623,15.86778106,96258.23924905,6101.6576808,0,0,0,15.77575214
1639094400000,2021-12-10 00:00:00,UNI/USDT,16.19621114,16.52182532,15.12279927,15.16095877,105060.71245948,6636.06877686,0,0,0,15.83176968
1639008000000,2021-12-09 00:00:00,UNI/USDT,18.73098627,18.7589,16.12525591,16.17270989,103511.04987548,6011.08347591,0,0,0,17.22003201
1638921600000,2021-12-08 00:00:00,UNI/USDT,17.14655281,18.71413431,16.95634629,18.71047552,147031.81183664,8278.30684622,0,0,0,17.76109711
1638835200000,2021-12-07 00:00:00,UNI/USDT,17.31696378,17.64379065,16.92852528,17.18747874,117287.72552692,6797.69645952,0,0,0,17.25403983
1638748800000,2021-12-06 00:00:00,UNI/USDT,16.55197901,17.52629657,15.1763196,17.32512871,146421.15328013,9007.73654407,0,0,0,16.25504393
1638662400000,2021-12-05 00:00:00,UNI/USDT,17.21448392,17.46895965,15.92867776,16.52859444,122791.26356076,7372.74595309,0,0,0,16.6547531
1638576000000,2021-12-04 00:00:00,UNI/USDT,19.95390032,20.02572457,13.70861023,17.18040626,274858.14437058,16162.05710901,0,0,0,17.00638368
1638489600000,2021-12-03 00:00:00,UNI/USDT,22.41881419,23.01426806,19.55983279,19.97531634,163466.92429943,7758.92052969,0,0,0,21.06825603
1638403200000,2021-12-02 00:00:00,UNI/USDT,20.94920865,23.0253061,20.52139274,22.43467919,160154.62958571,7214.22392769,0,0,0,22.19984175
1638316800000,2021-12-01 00:00:00,UNI/USDT,21.238869,22.264,20.76764762,20.94813971,98480.60748163,4558.24255553,0,0,0,21.60495109
1638230400000,2021-11-30 00:00:00,UNI/USDT,20.24405344,21.44623305,19.57634393,21.23588862,134665.50430698,6542.85511444,0,0,0,20.58207035
1638144000000,2021-11-29 00:00:00,UNI/USDT,20.17531034,20.47037318,19.66061532,20.24573489,133496.95453633,6663.3113069,0,0,0,20.03462668
1638057600000,2021-11-28 00:00:00,UNI/USDT,19.50408946,20.25988714,18.52690204,20.18701917,138035.37553891,7230.72417824,0,0,0,19.09011768
1637971200000,2021-11-27 00:00:00,UNI/USDT,19.23697036,20.15066471,19.21946359,19.50682786,68252.35188327,3455.20009693,0,0,0,19.75351642
