https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USDT,tradecount
1583798400000,2020-03-10,LTCUSDT,50.37,51.39,48.86,50.26,727732.90911,36535744.6094628,101450
1583712000000,2020-03-09,LTCUSDT,51.02,52.27,46.57,50.39,1426145.50164,70420337.2832655,196502
1583625600000,2020-03-08,LTCUSDT,60.46,60.47,50.41,51.0,945026.27128,51958845.6163139,129660
1583539200000,2020-03-07,LTCUSDT,63.21,63.89,59.86,60.46,444270.53508,27655735.411491,62288
1583452800000,2020-03-06,LTCUSDT,62.06,63.84,61.18,63.22,469519.29565,29325440.175755,63265
1583366400000,2020-03-05,LTCUSDT,60.38,63.29,60.33,62.06,556909.07976,34487269.8522449,75555
1583280000000,2020-03-04,LTCUSDT,61.02,61.78,58.71,60.38,424299.86211,25604221.9169715,64079
1583193600000,2020-03-03,LTCUSDT,61.42,62.4,59.4,61.01,640940.77457,39002038.5629035,90211
1583107200000,2020-03-02,LTCUSDT,57.72,62.32,57.25,61.42,660927.26176,39608823.9026946,90644
1583020800000,2020-03-01,LTCUSDT,58.05,60.28,56.21,57.7,633924.91162,37024496.3843282,94046
1582934400000,2020-02-29,LTCUSDT,59.88,61.65,57.84,58.05,507036.86245,30231389.1676288,79751
1582848000000,2020-02-28,LTCUSDT,61.76,63.39,56.56,59.89,1070641.27708,64057582.6189894,144429
1582761600000,2020-02-27,LTCUSDT,60.53,65.1,57.15,61.77,1110493.93153,68225898.6252833,175084
1582675200000,2020-02-26,LTCUSDT,70.98,72.15,57.41,60.53,1523364.69178,98294915.8549276,224945
1582588800000,2020-02-25,LTCUSDT,75.57,76.08,69.54,70.98,778054.96678,56572999.5179407,129479
1582502400000,2020-02-24,LTCUSDT,79.52,79.76,71.71,75.59,936157.25919,70787716.5914523,146823
1582416000000,2020-02-23,LTCUSDT,74.8,80.0,74.66,79.52,666132.69507,52092584.2558034,110202
1582329600000,2020-02-22,LTCUSDT,73.25,76.79,72.32,74.79,651449.78648,48795358.4870923,105555
1582243200000,2020-02-21,LTCUSDT,69.38,75.25,68.56,73.25,627123.84133,45527535.1692799,108446
1582156800000,2020-02-20,LTCUSDT,70.61,72.43,66.1,69.4,731293.24627,50797288.3852944,126515
1582070400000,2020-02-19,LTCUSDT,77.25,79.45,67.0,70.61,544027.83444,40495898.0328351,109587
1581984000000,2020-02-18,LTCUSDT,73.44,79.09,70.0,77.25,713680.23162,53060847.6385917,115290
1581897600000,2020-02-17,LTCUSDT,74.66,75.5,68.51,73.41,738054.46975,52679051.6661317,131692
1581811200000,2020-02-16,LTCUSDT,76.74,80.77,67.85,74.67,998173.25658,74384870.9495908,164747
1581724800000,2020-02-15,LTCUSDT,83.14,83.5,75.04,76.7,704650.11923,55784555.241274,125678
1581638400000,2020-02-14,LTCUSDT,80.55,83.79,78.61,83.14,523491.69506,42705491.4369484,88264
1581552000000,2020-02-13,LTCUSDT,81.2,84.32,77.15,80.55,1051054.7479,85042904.5181441,151414
1581465600000,2020-02-12,LTCUSDT,76.45,82.81,76.44,81.17,771544.88292,61428938.0337114,109159
1581379200000,2020-02-11,LTCUSDT,73.98,77.4,72.64,76.46,557017.26862,41776583.9815788,82944
1581292800000,2020-02-10,LTCUSDT,76.99,77.48,72.21,74.02,709830.62871,52756980.5329314,99321
1581206400000,2020-02-09,LTCUSDT,76.56,78.43,75.0,77.0,475670.64062,36581176.1136014,72113
1581120000000,2020-02-08,LTCUSDT,74.31,77.94,71.53,76.56,647821.60398,48757951.4569273,98710
1581033600000,2020-02-07,LTCUSDT,73.59,75.48,72.85,74.3,542489.66181,40132351.2514258,73029
1580947200000,2020-02-06,LTCUSDT,72.59,75.08,70.91,73.6,715147.76142,52427941.7590075,101683
1580860800000,2020-02-05,LTCUSDT,68.04,73.47,67.62,72.59,646729.48877,46118158.3242671,86716
1580774400000,2020-02-04,LTCUSDT,69.65,70.5,66.62,68.07,487054.42541,33199657.2697339,62616
1580688000000,2020-02-03,LTCUSDT,69.93,73.0,68.45,69.65,689182.24855,48493966.0387396,86916
1580601600000,2020-02-02,LTCUSDT,70.72,73.5,67.66,69.93,818385.89212,57937576.8856642,104158
1580515200000,2020-02-01,LTCUSDT,68.02,73.0,67.62,70.72,952836.8964,67544318.6886899,126179
1580428800000,2020-01-31,LTCUSDT,68.0,70.1,65.37,68.0,938256.78346,63513691.4578824,120625
1580342400000,2020-01-30,LTCUSDT,59.81,70.22,58.24,67.98,1286322.99676,83696612.665961,152455
1580256000000,2020-01-29,LTCUSDT,60.54,62.56,59.4,59.8,570079.36355,34698879.0978732,71327
1580169600000,2020-01-28,LTCUSDT,58.55,61.61,57.28,60.52,720540.74548,42958185.6417493,89043
1580083200000,2020-01-27,LTCUSDT,56.29,59.65,55.87,58.55,504725.67707,29245084.4498473,64059
1579996800000,2020-01-26,LTCUSDT,53.26,56.68,52.8,56.24,348355.26494,19066690.2846852,45436
1579910400000,2020-01-25,LTCUSDT,54.41,54.41,51.9,53.25,282004.92676,15034806.238122,41164
1579824000000,2020-01-24,LTCUSDT,54.52,55.41,50.64,54.38,550746.21423,29358272.1019765,69679
1579737600000,2020-01-23,LTCUSDT,58.33,58.4,52.42,54.52,464982.43026,25617022.9812706,66050
1579651200000,2020-01-22,LTCUSDT,57.6,59.33,57.18,58.33,218658.95477,12717189.464886,41989
1579564800000,2020-01-21,LTCUSDT,57.19,58.09,55.91,57.57,216543.72376,12411702.385829,40186
1579478400000,2020-01-20,LTCUSDT,57.59,58.29,55.84,57.19,262316.67258,14992782.8750855,44915
1579392000000,2020-01-19,LTCUSDT,59.29,62.55,55.34,57.6,530916.40859,31173786.7912664,93326
1579305600000,2020-01-18,LTCUSDT,61.05,62.5,57.9,59.32,498603.84903,29980576.6332818,97996
1579219200000,2020-01-17,LTCUSDT,57.56,63.26,56.72,61.02,767514.50323,46255994.4309553,145648
1579132800000,2020-01-16,LTCUSDT,58.17,58.5,54.5,57.56,477991.20162,27095155.6748764,92559
1579046400000,2020-01-15,LTCUSDT,58.37,60.33,55.28,58.16,720369.64189,41857129.9763231,137194
1578960000000,2020-01-14,LTCUSDT,49.59,60.8,49.58,58.39,1232536.35364,68826521.7591026,213635
1578873600000,2020-01-13,LTCUSDT,51.44,51.6,48.91,49.6,382092.95573,19087715.1452283,51235
1578787200000,2020-01-12,LTCUSDT,49.32,51.75,48.78,51.43,533583.45808,26990269.7988899,70890
1578700800000,2020-01-11,LTCUSDT,49.06,51.95,47.77,49.3,681984.46652,33981679.44026,92758
1578614400000,2020-01-10,LTCUSDT,44.75,49.72,43.71,49.06,729803.12291,34640199.7464603,91821
1578528000000,2020-01-09,LTCUSDT,45.35,45.79,43.9,44.74,296221.65692,13283092.2577215,39695
1578441600000,2020-01-08,LTCUSDT,46.3,48.54,44.0,45.35,628050.68438,29193086.860851,71541
1578355200000,2020-01-07,LTCUSDT,45.8,47.03,44.48,46.3,493847.10532,22589565.7822382,57967
1578268800000,2020-01-06,LTCUSDT,43.29,46.08,43.16,45.8,384930.9909,17201996.63042,41260
1578182400000,2020-01-05,LTCUSDT,42.79,44.61,42.6,43.3,291964.84958,12684292.6604376,34561
1578096000000,2020-01-04,LTCUSDT,42.23,42.9,41.77,42.78,248814.62818,10536131.9372125,27608
1578009600000,2020-01-03,LTCUSDT,39.44,42.39,38.77,42.23,426771.00676,17556942.0162089,46354
1577923200000,2020-01-02,LTCUSDT,41.58,41.74,39.17,39.43,194486.2157,7837031.556193,23558
1577836800000,2020-01-01,LTCUSDT,41.29,42.08,41.16,41.62,110044.87445,4588192.8849425,14203
1577750400000,2019-12-31,LTCUSDT,42.36,43.05,41.0,41.3,201549.74137,8450325.3247917,23193
1577664000000,2019-12-30,LTCUSDT,43.07,44.18,41.82,42.38,298595.46371,12800752.8454704,30692
1577577600000,2019-12-29,LTCUSDT,42.84,43.76,42.14,43.08,337087.7687,14473143.4587945,35634
1577491200000,2019-12-28,LTCUSDT,40.96,43.76,40.91,42.83,284295.33296,12068166.8566078,31929
1577404800000,2019-12-27,LTCUSDT,39.99,41.5,39.67,40.95,219242.83628,8903088.988405,26536
1577318400000,2019-12-26,LTCUSDT,40.11,41.73,39.58,40.01,198471.3519,8031017.7625761,24086
1577232000000,2019-12-25,LTCUSDT,40.33,40.48,39.38,40.08,136397.58244,5454518.4245286,17209
1577145600000,2019-12-24,LTCUSDT,40.56,41.13,39.68,40.34,211802.58489,8565123.8035953,24839
1577059200000,2019-12-23,LTCUSDT,41.84,42.67,40.21,40.56,288871.46721,12041679.1246247,34320
1576972800000,2019-12-22,LTCUSDT,39.67,42.16,39.62,41.82,208763.30093,8592483.9553263,24934
1576886400000,2019-12-21,LTCUSDT,40.15,40.22,39.41,39.67,91777.0964,3651414.4911813,11662
1576800000000,2019-12-20,LTCUSDT,39.66,40.41,39.25,40.17,151508.47648,6050598.7318228,19425
1576713600000,2019-12-19,LTCUSDT,40.79,41.1,39.06,39.65,240386.31479,9577045.4239534,33791
1576627200000,2019-12-18,LTCUSDT,36.94,41.71,35.78,40.79,668186.50576,25716885.4291814,89411
1576540800000,2019-12-17,LTCUSDT,39.98,40.13,36.1,36.92,648918.38857,24820514.2775863,70023
1576454400000,2019-12-16,LTCUSDT,43.46,43.56,39.02,39.99,396847.07159,16244725.1081252,41485
1576368000000,2019-12-15,LTCUSDT,43.28,44.04,42.9,43.44,105010.15867,4563418.4871183,12505
1576281600000,2019-12-14,LTCUSDT,44.44,44.67,43.19,43.25,121589.21791,5323519.6220486,13310
1576195200000,2019-12-13,LTCUSDT,43.65,44.55,43.43,44.44,127935.79567,5621054.0110898,13541
1576108800000,2019-12-12,LTCUSDT,43.7,44.11,42.84,43.65,169652.16018,7380545.6200454,19728
1576022400000,2019-12-11,LTCUSDT,44.07,44.46,43.27,43.7,134280.00698,5891144.238884,14409
1575936000000,2019-12-10,LTCUSDT,44.45,44.67,43.6,44.09,151332.98482,6686909.3898843,15891
1575849600000,2019-12-09,LTCUSDT,45.55,45.87,44.04,44.45,219794.24751,9893759.7205179,23800
1575763200000,2019-12-08,LTCUSDT,45.14,46.2,44.81,45.56,131675.58673,5985309.3474994,15896
1575676800000,2019-12-07,LTCUSDT,45.26,46.5,44.94,45.15,195130.20296,8895004.0359726,21878
1575590400000,2019-12-06,LTCUSDT,44.78,45.5,44.05,45.28,273507.67563,12251452.249812,30528
1575504000000,2019-12-05,LTCUSDT,44.64,45.21,43.7,44.81,444840.89828,19798104.1849034,46086
1575417600000,2019-12-04,LTCUSDT,44.76,46.98,43.69,44.67,555313.52753,25067891.8072405,57187
1575331200000,2019-12-03,LTCUSDT,45.44,46.22,44.26,44.75,323943.4612,14690325.2594683,36442
1575244800000,2019-12-02,LTCUSDT,47.45,47.57,44.71,45.45,302502.05198,13883607.6955273,36270
1575158400000,2019-12-01,LTCUSDT,47.21,48.45,45.5,47.45,313486.32183,14677016.9447244,37924
1575072000000,2019-11-30,LTCUSDT,48.55,48.76,46.53,47.21,270874.56808,12935751.2240148,28993
1574985600000,2019-11-29,LTCUSDT,46.78,49.33,46.73,48.54,301668.56643,14538397.0721103,37777
1574899200000,2019-11-28,LTCUSDT,47.69,48.0,46.01,46.79,267853.24107,12673681.7589054,30200
1574812800000,2019-11-27,LTCUSDT,46.91,48.69,44.51,47.7,455880.87524,21293926.3859094,50428
1574726400000,2019-11-26,LTCUSDT,45.48,47.57,45.22,46.91,310692.28241,14415831.257586,38148
1574640000000,2019-11-25,LTCUSDT,43.87,47.42,42.04,45.47,571324.21757,25692967.8735965,92066
1574553600000,2019-11-24,LTCUSDT,48.11,48.24,43.45,43.86,419517.52854,19189967.869167,72475
1574467200000,2019-11-23,LTCUSDT,47.32,48.53,46.13,48.1,301729.20885,14284224.6281057,62336
1574380800000,2019-11-22,LTCUSDT,50.61,51.55,43.58,47.32,924579.32624,43972840.3431339,146131
1574294400000,2019-11-21,LTCUSDT,54.99,55.29,48.51,50.61,442743.26376,22956914.1414131,69065
1574208000000,2019-11-20,LTCUSDT,55.13,56.16,54.61,54.98,224543.3721,12409649.6988626,36451
1574121600000,2019-11-19,LTCUSDT,55.8,56.23,54.2,55.13,245040.39116,13537640.5987772,44362
1574035200000,2019-11-18,LTCUSDT,59.21,59.3,54.0,55.81,297441.77936,16889540.764569,53586
1573948800000,2019-11-17,LTCUSDT,58.29,59.97,57.55,59.22,190026.97121,11231813.569226,35713
1573862400000,2019-11-16,LTCUSDT,57.61,58.98,57.14,58.3,135649.0746,7869798.7489886,28624
1573776000000,2019-11-15,LTCUSDT,59.0,60.75,56.2,57.6,333621.34492,19466114.1815775,57953
1573689600000,2019-11-14,LTCUSDT,60.96,61.1,58.25,59.0,289462.24048,17199630.2987337,41405
1573603200000,2019-11-13,LTCUSDT,61.45,62.05,60.27,60.96,175581.95546,10721665.6253691,25876
1573516800000,2019-11-12,LTCUSDT,61.84,62.25,59.75,61.42,299770.7716,18364928.4149682,58282
1573430400000,2019-11-11,LTCUSDT,63.65,64.33,60.47,61.84,409179.59195,25483714.4154713,74028
1573344000000,2019-11-10,LTCUSDT,62.04,66.19,60.8,63.65,437892.99669,27791092.9306484,81523
1573257600000,2019-11-09,LTCUSDT,60.36,62.37,60.17,62.04,196430.96635,12033723.0691569,45899
1573171200000,2019-11-08,LTCUSDT,61.4,62.49,58.93,60.38,347351.93739,21069094.5645804,72750
1573084800000,2019-11-07,LTCUSDT,64.11,64.33,60.27,61.39,327504.17073,20341773.3505898,63798
1572998400000,2019-11-06,LTCUSDT,63.13,64.33,62.56,64.11,334742.14328,21184873.2606578,58572
1572912000000,2019-11-05,LTCUSDT,61.26,64.15,60.89,63.12,527595.77833,33018350.5263202,89887
1572825600000,2019-11-04,LTCUSDT,58.29,62.4,57.87,61.29,410380.76551,24885022.399686,68556
1572739200000,2019-11-03,LTCUSDT,58.24,58.75,57.18,58.29,141302.66308,8187021.0260424,28822
1572652800000,2019-11-02,LTCUSDT,58.24,59.19,57.73,58.25,150647.4393,8791009.2023331,33538
1572566400000,2019-11-01,LTCUSDT,58.29,58.8,56.68,58.23,221222.3294,12800948.2235563,53330
1572480000000,2019-10-31,LTCUSDT,57.9,59.56,57.01,58.29,269103.33623,15704328.2180473,56406
1572393600000,2019-10-30,LTCUSDT,59.76,61.05,56.88,57.89,341531.28519,20067287.1619448,65567
1572307200000,2019-10-29,LTCUSDT,57.7,60.75,57.65,59.75,401424.23907,23880814.2853157,75360
1572220800000,2019-10-28,LTCUSDT,59.79,62.47,57.4,57.7,540004.69723,31899759.5679002,98176
1572134400000,2019-10-27,LTCUSDT,56.69,62.85,55.59,59.78,661079.75268,39184044.8609764,113464
1572048000000,2019-10-26,LTCUSDT,56.94,63.37,54.14,56.71,1041416.04901,60212455.0623241,155371
1571961600000,2019-10-25,LTCUSDT,49.55,58.7,49.01,56.93,761473.61477,41420745.6813956,116503
1571875200000,2019-10-24,LTCUSDT,49.48,50.32,48.3,49.54,308330.52196,15231954.3665215,53208
1571788800000,2019-10-23,LTCUSDT,53.38,53.44,47.1,49.5,509593.26474,25426831.2276842,75355
1571702400000,2019-10-22,LTCUSDT,54.57,55.09,52.97,53.39,159956.49835,8683674.6012259,38311
1571616000000,2019-10-21,LTCUSDT,54.85,55.74,53.67,54.57,208464.19325,11371435.9380809,45092
1571529600000,2019-10-20,LTCUSDT,53.72,55.46,52.58,54.85,208172.70191,11213347.3436287,42746
1571443200000,2019-10-19,LTCUSDT,53.21,54.16,52.54,53.72,152610.00837,8152648.1899059,37171
1571356800000,2019-10-18,LTCUSDT,54.95,55.01,52.19,53.21,213517.39011,11396652.4931308,45429
1571270400000,2019-10-17,LTCUSDT,52.45,55.22,51.57,54.94,238776.4036,12771309.0902889,47247
1571184000000,2019-10-16,LTCUSDT,54.57,55.39,51.0,52.45,299556.40107,15877658.5981411,55176
1571097600000,2019-10-15,LTCUSDT,56.83,57.39,53.4,54.58,332451.2139,18373352.239439,59727
1571011200000,2019-10-14,LTCUSDT,56.44,57.1,55.94,56.83,133434.14038,7558734.9042193,32825
1570924800000,2019-10-13,LTCUSDT,55.71,57.69,55.47,56.46,157772.38785,8939980.1891891,38150
1570838400000,2019-10-12,LTCUSDT,55.85,56.5,55.41,55.7,101685.84465,5692945.9608558,26093
1570752000000,2019-10-11,LTCUSDT,57.48,58.42,55.33,55.85,266818.0674,15066092.2307557,48702
1570665600000,2019-10-10,LTCUSDT,59.1,59.33,57.0,57.47,215031.29392,12487446.424827,34773
1570579200000,2019-10-09,LTCUSDT,56.92,60.06,56.6,59.12,344098.9067,20109296.3410723,49951
1570492800000,2019-10-08,LTCUSDT,57.46,58.45,56.47,56.94,184201.79637,10559404.6628282,31403
1570406400000,2019-10-07,LTCUSDT,54.42,58.65,53.25,57.46,314689.40497,17738640.5892193,51681
1570320000000,2019-10-06,LTCUSDT,56.69,56.8,52.73,54.41,259829.37559,14302889.3201775,43874
1570233600000,2019-10-05,LTCUSDT,56.3,57.4,55.57,56.69,177602.10058,10003772.6070799,29994
1570147200000,2019-10-04,LTCUSDT,56.45,57.5,55.22,56.3,247275.45318,13995320.6982941,36155
1570060800000,2019-10-03,LTCUSDT,56.28,57.07,53.62,56.44,253310.60723,14061349.4274344,38720
1569974400000,2019-10-02,LTCUSDT,55.59,56.66,55.13,56.23,215424.38457,12034864.9802444,35664
1569888000000,2019-10-01,LTCUSDT,56.01,57.6,54.82,55.63,333581.15687,18705039.8020772,52538
1569801600000,2019-09-30,LTCUSDT,53.84,56.25,52.46,55.99,369529.68787,20182788.0599933,48854
1569715200000,2019-09-29,LTCUSDT,55.38,55.58,52.13,53.82,227546.40106,12197410.1689732,34775
1569628800000,2019-09-28,LTCUSDT,55.86,56.16,53.67,55.37,258783.39518,14274176.8394336,39309
1569542400000,2019-09-27,LTCUSDT,55.17,56.61,52.61,55.86,390379.87374,21349989.0495085,55002
1569456000000,2019-09-26,LTCUSDT,57.48,57.56,50.3,55.19,630061.90746,34400819.9709003,79912
1569369600000,2019-09-25,LTCUSDT,54.57,58.34,52.84,57.43,781318.26507,43535732.1644702,110070
1569283200000,2019-09-24,LTCUSDT,66.54,67.42,54.07,54.57,987995.2338,60140536.5363633,171116
1569196800000,2019-09-23,LTCUSDT,72.26,74.24,61.88,66.54,527501.79121,36517883.7939264,86675
1569110400000,2019-09-22,LTCUSDT,73.2,73.22,71.03,72.23,219392.15857,15823511.838941,35676
1569024000000,2019-09-21,LTCUSDT,75.06,75.58,72.06,73.22,211641.79197,15603395.9651253,37990
1568937600000,2019-09-20,LTCUSDT,76.56,77.08,72.78,75.05,286151.47725,21475382.8429194,46189
1568851200000,2019-09-19,LTCUSDT,77.77,80.9,72.62,76.56,516227.12489,38833965.374848,77388
1568764800000,2019-09-18,LTCUSDT,74.06,80.3,73.98,77.81,463500.72712,35716016.266972,71198
1568678400000,2019-09-17,LTCUSDT,72.67,77.59,72.15,74.04,331820.84685,24574442.8929495,67157
1568592000000,2019-09-16,LTCUSDT,70.04,73.67,69.36,72.63,267731.58165,19101962.9812395,51188
1568505600000,2019-09-15,LTCUSDT,70.49,71.28,69.5,70.04,123157.58776,8653254.9874815,28463
1568419200000,2019-09-14,LTCUSDT,68.93,71.5,68.2,70.5,179064.87019,12520755.7829275,36614
1568332800000,2019-09-13,LTCUSDT,69.18,69.58,67.36,68.93,156416.29244,10722817.4094285,36668
1568246400000,2019-09-12,LTCUSDT,69.8,70.0,68.3,69.15,135570.08885,9369849.0942119,35729
1568160000000,2019-09-11,LTCUSDT,70.85,71.81,68.25,69.8,208744.34146,14621909.7707836,48014
1568073600000,2019-09-10,LTCUSDT,69.86,73.1,69.77,70.85,315598.33706,22476093.8475688,61080
1567987200000,2019-09-09,LTCUSDT,70.36,71.38,67.73,69.89,229275.26659,15939720.8488187,46010
1567900800000,2019-09-08,LTCUSDT,68.77,71.46,68.0,70.36,315059.92831,22060121.0232093,54949
1567814400000,2019-09-07,LTCUSDT,64.88,70.57,64.53,68.77,305501.47722,20816429.3435973,56752
1567728000000,2019-09-06,LTCUSDT,65.24,68.0,63.54,64.87,278618.16432,18378132.7288359,53762
1567641600000,2019-09-05,LTCUSDT,67.02,67.39,64.14,65.23,166569.36182,10917424.2782613,41039
1567555200000,2019-09-04,LTCUSDT,69.0,69.24,66.4,67.01,219846.1354,14865189.8886659,43383
1567468800000,2019-09-03,LTCUSDT,66.92,71.0,66.47,69.06,286130.47957,19629532.3520897,45037
1567382400000,2019-09-02,LTCUSDT,65.85,68.03,64.8,66.92,210648.66087,13961846.0324844,34024
1567296000000,2019-09-01,LTCUSDT,64.23,67.21,63.74,65.89,160452.85757,10479308.7581945,29183
1567209600000,2019-08-31,LTCUSDT,64.18,65.39,62.25,64.24,148167.15877,9443772.2045412,25143
1567123200000,2019-08-30,LTCUSDT,63.55,65.6,62.16,64.17,188503.14428,12025139.0938975,26955
1567036800000,2019-08-29,LTCUSDT,66.73,66.77,62.0,63.59,206167.47861,13330132.4686137,37957
1566950400000,2019-08-28,LTCUSDT,72.88,73.14,65.0,66.73,295837.67734,20294112.3733274,49894
1566864000000,2019-08-27,LTCUSDT,73.59,73.75,72.13,72.9,92746.01751,6757231.1022779,21524
1566777600000,2019-08-26,LTCUSDT,72.12,75.46,72.09,73.54,186459.72505,13805533.1315414,40065
1566691200000,2019-08-25,LTCUSDT,73.32,74.93,70.56,72.1,143368.07877,10408156.40948,34208
1566604800000,2019-08-24,LTCUSDT,75.37,75.65,71.39,73.32,119841.86721,8767152.9537443,28915
1566518400000,2019-08-23,LTCUSDT,73.38,75.92,72.1,75.38,138535.90048,10276202.4442559,37713
1566432000000,2019-08-22,LTCUSDT,73.18,74.64,71.0,73.31,159575.08558,11682713.5554993,44580
1566345600000,2019-08-21,LTCUSDT,75.13,75.33,70.14,73.27,188740.48706,13704139.3566925,41821
1566259200000,2019-08-20,LTCUSDT,77.1,77.3,73.31,75.14,130580.76909,9832675.8514933,30674
1566172800000,2019-08-19,LTCUSDT,76.31,78.95,75.36,77.1,176507.93997,13616902.8904594,33149
1566086400000,2019-08-18,LTCUSDT,72.64,78.0,71.4,76.25,171800.85253,12945827.7805591,35975
1566000000000,2019-08-17,LTCUSDT,74.63,75.35,71.5,72.65,131039.84431,9606659.8005814,31749
1565913600000,2019-08-16,LTCUSDT,76.24,76.42,72.34,74.67,186709.02728,13900659.4192708,39265
1565827200000,2019-08-15,LTCUSDT,75.91,77.7,74.36,76.25,157703.32106,12030480.7520128,29531
1565740800000,2019-08-14,LTCUSDT,84.83,86.32,75.0,75.9,310895.4105,24988277.1277642,59296
1565654400000,2019-08-13,LTCUSDT,85.79,86.79,83.26,84.88,166783.80957,14166418.1596839,36795
1565568000000,2019-08-12,LTCUSDT,89.99,90.04,85.45,85.79,147573.87933,12841667.2105431,31951
1565481600000,2019-08-11,LTCUSDT,85.46,91.57,85.15,89.93,196951.40228,17439833.9941493,41822
1565395200000,2019-08-10,LTCUSDT,84.25,87.5,82.27,85.46,243663.59097,20738077.4375404,49150
1565308800000,2019-08-09,LTCUSDT,90.08,90.45,82.64,84.24,245919.9803,21161127.8838708,46855
1565222400000,2019-08-08,LTCUSDT,90.59,92.75,87.72,90.15,227275.85013,20426334.73657,42371
1565136000000,2019-08-07,LTCUSDT,93.05,94.45,87.36,90.59,298275.75612,27205898.7377171,57993
1565049600000,2019-08-06,LTCUSDT,96.56,99.32,91.0,92.99,370218.49667,35230611.3942631,62210
1564963200000,2019-08-05,LTCUSDT,92.68,106.77,92.68,96.56,708024.73305,70031157.1904787,126143
1564876800000,2019-08-04,LTCUSDT,94.15,94.8,90.11,92.64,210063.34433,19411525.5876972,42921
1564790400000,2019-08-03,LTCUSDT,94.8,96.7,93.51,94.17,187442.26636,17836682.3712824,41114
1564704000000,2019-08-02,LTCUSDT,98.62,98.77,92.52,94.76,284902.02673,27331986.4812726,60048
1564617600000,2019-08-01,LTCUSDT,98.77,100.59,95.23,98.64,256621.80027,25131509.0214623,78012
1564531200000,2019-07-31,LTCUSDT,90.12,99.95,89.81,98.76,280442.01907,26802062.2623117,75356
1564444800000,2019-07-30,LTCUSDT,90.33,92.71,88.5,90.15,166817.93325,15087913.9724864,49848
1564358400000,2019-07-29,LTCUSDT,90.0,92.26,87.48,90.33,233655.44074,21072179.1118312,56594
1564272000000,2019-07-28,LTCUSDT,88.83,90.9,83.13,90.0,201075.77208,17720374.4262434,53876
1564185600000,2019-07-27,LTCUSDT,94.01,96.09,86.67,88.79,250915.24992,22687995.2872745,66974
1564099200000,2019-07-26,LTCUSDT,93.23,94.52,89.83,94.06,169220.32033,15659054.23478,50593
1564012800000,2019-07-25,LTCUSDT,94.43,96.67,91.06,93.22,228403.48379,21524096.4244504,61303
