https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1690761600000,2023-07-31 00:00:00,XRP/USDT,0.7045,0.7196,0.6866,0.6977,1487968.5643,2114371.9271,752250.0478,1068549.4182,32171,0.7037
1690675200000,2023-07-30 00:00:00,XRP/USDT,0.7117,0.7345,0.6848,0.7046,1142819.3993,1603071.2747,597605.7419,837391.0673,84833,0.7129
1690588800000,2023-07-29 00:00:00,XRP/USDT,0.7116,0.7152,0.7044,0.7119,989124.6141,1391415.3847,494674.3213,695819.8179,85775,0.7108
1690502400000,2023-07-28 00:00:00,XRP/USDT,0.7137,0.7187,0.7033,0.7121,1122276.5098,1576067.4035,566079.3362,794925.7997,83177,0.712
1690416000000,2023-07-27 00:00:00,XRP/USDT,0.7159,0.7317,0.7075,0.7139,1081611.5769,1511453.9704,533897.1796,745886.8965,92676,0.7156
1690329600000,2023-07-26 00:00:00,XRP/USDT,0.7089,0.7304,0.6943,0.7164,1275631.3577,1806331.0629,650996.9429,922057.2373,100557,0.7062
1690243200000,2023-07-25 00:00:00,XRP/USDT,0.7013,0.7155,0.6755,0.709,1341244.1472,1922051.681,675319.7941,967037.427,93143,0.6979
1690156800000,2023-07-24 00:00:00,XRP/USDT,0.7384,0.7423,0.67,0.7022,1655534.1758,2341356.4375,631855.9871,890262.1714,90128,0.7073
1690070400000,2023-07-23 00:00:00,XRP/USDT,0.7321,0.7513,0.7157,0.7384,1232883.3296,1669861.3172,613852.4533,831204.4282,85415,0.7383
1689984000000,2023-07-22 00:00:00,XRP/USDT,0.7711,0.7803,0.7227,0.7328,1307554.575,1715353.4916,632187.8456,829192.5168,58432,0.7625
1689897600000,2023-07-21 00:00:00,XRP/USDT,0.7932,0.7987,0.7611,0.7714,1326085.4964,1695809.4911,658211.8722,841462.4971,66569,0.782
1689811200000,2023-07-20 00:00:00,XRP/USDT,0.8194,0.8489,0.7716,0.7945,1836403.4056,2265581.0909,860123.9986,1060162.9927,87998,0.8109
1689724800000,2023-07-19 00:00:00,XRP/USDT,0.7778,0.8505,0.7716,0.8198,2268274.4746,2822495.2641,1164569.7256,1449291.7291,97712,0.8041
1689638400000,2023-07-18 00:00:00,XRP/USDT,0.737,0.7829,0.7321,0.7788,1511971.9019,2012425.5653,800697.2713,1065376.3007,98964,0.7514
1689552000000,2023-07-17 00:00:00,XRP/USDT,0.7464,0.7647,0.713,0.7373,1680083.7429,2272021.7575,796659.0254,1077706.3865,86552,0.7395
1689465600000,2023-07-16 00:00:00,XRP/USDT,0.7146,0.7897,0.7041,0.7472,2376350.3684,3151462.8906,1370739.9731,1811670.699,85261,0.7546
1689379200000,2023-07-15 00:00:00,XRP/USDT,0.7181,0.734,0.6932,0.7142,1056470.7999,1473824.0617,532336.0924,741352.5932,68568,0.7169
1689292800000,2023-07-14 00:00:00,XRP/USDT,0.8151,0.8243,0.6711,0.7182,3388989.4867,4521309.5805,1597304.429,2130502.975,75396,0.7517
1689206400000,2023-07-13 00:00:00,XRP/USDT,0.471,0.91,0.4694,0.8142,4346839.774,6199240.6339,2472925.4021,3575278.1169,33725,0.7248
1689120000000,2023-07-12 00:00:00,XRP/USDT,0.4754,0.4769,0.4651,0.471,541734.0722,1146121.3184,253702.0182,536589.6668,3297,0.4726
1689033600000,2023-07-11 00:00:00,XRP/USDT,0.4778,0.4784,0.4711,0.4755,524308.66,1104337.236,257089.862,541521.124,3211,0.4747
1688947200000,2023-07-10 00:00:00,XRP/USDT,0.4679,0.4797,0.4622,0.4777,566468.7229,1201122.1684,278454.2819,590537.9356,3793,0.4716
1688860800000,2023-07-09 00:00:00,XRP/USDT,0.4704,0.4718,0.4664,0.468,369250.0776,786348.2666,180275.1259,383931.9884,2501,0.4695
1688774400000,2023-07-08 00:00:00,XRP/USDT,0.4687,0.4745,0.465,0.4705,563981.6036,1204205.9486,299305.9963,638883.9182,4365,0.4683
1688688000000,2023-07-07 00:00:00,XRP/USDT,0.4624,0.4707,0.4582,0.4687,688307.9572,1474949.6456,311363.7624,667149.1345,7651,0.4666
1688601600000,2023-07-06 00:00:00,XRP/USDT,0.4777,0.4841,0.4618,0.4623,613917.6533,1298115.2131,306941.6548,649023.7882,9458,0.4729
1688515200000,2023-07-05 00:00:00,XRP/USDT,0.4872,0.4919,0.4695,0.4778,620159.2743,1288652.9049,302100.8211,627151.5389,12800,0.4813
1688428800000,2023-07-04 00:00:00,XRP/USDT,0.4891,0.4932,0.4818,0.4869,680855.6598,1395814.6791,336741.8074,690267.7523,17402,0.4877
1688342400000,2023-07-03 00:00:00,XRP/USDT,0.4845,0.4912,0.4786,0.489,753058.7005,1554706.8864,388642.0446,802362.0726,42515,0.4843
1688256000000,2023-07-02 00:00:00,XRP/USDT,0.4731,0.4956,0.4703,0.4844,952087.7027,1969121.0936,564418.6146,1165765.2738,31920,0.4835
1688169600000,2023-07-01 00:00:00,XRP/USDT,0.473,0.476,0.4643,0.473,685126.0741,1454381.4153,354908.3693,753391.3445,19139,0.471
1688083200000,2023-06-30 00:00:00,XRP/USDT,0.475,0.4829,0.4504,0.473,790270.9161,1669755.7742,388434.9905,820092.9435,31585,0.4733
1687996800000,2023-06-29 00:00:00,XRP/USDT,0.4645,0.4773,0.4613,0.4747,772155.7467,1643450.1888,368388.5665,783896.6003,28650,0.4698
1687910400000,2023-06-28 00:00:00,XRP/USDT,0.4839,0.4843,0.4507,0.4646,756259.2077,1602382.2892,343864.3284,726872.829,12109,0.4721
1687824000000,2023-06-27 00:00:00,XRP/USDT,0.4786,0.4848,0.4763,0.4838,587549.6147,1221606.3402,297156.8511,617837.184,7012,0.4809
1687737600000,2023-06-26 00:00:00,XRP/USDT,0.4901,0.4916,0.4721,0.479,743376.5446,1544417.9377,334061.8281,694237.388,8272,0.4813
1687651200000,2023-06-25 00:00:00,XRP/USDT,0.4862,0.4973,0.4831,0.4901,624744.8193,1274205.6178,318196.6467,648853.8566,2979,0.4903
1687564800000,2023-06-24 00:00:00,XRP/USDT,0.496,0.496,0.4764,0.4865,644319.8557,1314780.6114,308331.5571,629145.5338,3502,0.49
1687478400000,2023-06-23 00:00:00,XRP/USDT,0.4937,0.502,0.4849,0.4961,743137.2362,1499460.135,387359.2633,781608.7968,3406,0.4956
1687392000000,2023-06-22 00:00:00,XRP/USDT,0.5001,0.5266,0.4833,0.4941,828424.0594,1644404.2403,384551.6972,762491.5859,5928,0.5039
1687305600000,2023-06-21 00:00:00,XRP/USDT,0.493,0.5032,0.4893,0.4999,768418.2842,1547261.3402,379011.1241,762982.4487,3737,0.4966
1687219200000,2023-06-20 00:00:00,XRP/USDT,0.4937,0.4966,0.4722,0.493,662464.2542,1362882.2522,341264.1724,702055.1303,3258,0.4861
1687132800000,2023-06-19 00:00:00,XRP/USDT,0.4865,0.498,0.4816,0.4936,551346.0559,1122874.4848,269563.6081,548864.6447,2769,0.491
1687046400000,2023-06-18 00:00:00,XRP/USDT,0.4796,0.4974,0.475,0.4869,699259.4869,1437214.3826,369606.9014,760004.9346,3644,0.4865
1686960000000,2023-06-17 00:00:00,XRP/USDT,0.476,0.4864,0.4698,0.4798,676390.1319,1412871.1424,340930.2124,711898.5723,3349,0.4787
1686873600000,2023-06-16 00:00:00,XRP/USDT,0.4803,0.4832,0.4548,0.4759,910046.7947,1934741.4379,508215.2715,1083511.7505,4130,0.4705
1686787200000,2023-06-15 00:00:00,XRP/USDT,0.4789,0.4854,0.4666,0.4804,842625.4405,1764147.9226,435648.679,912160.8444,4448,0.4776
1686700800000,2023-06-14 00:00:00,XRP/USDT,0.5191,0.5203,0.4616,0.4802,1156115.132,2321666.9826,542183.7271,1084676.5173,5598,0.4983
1686614400000,2023-06-13 00:00:00,XRP/USDT,0.5252,0.5639,0.5059,0.5193,1008209.4101,1903102.6937,550731.4339,1038535.186,6793,0.5301
1686528000000,2023-06-12 00:00:00,XRP/USDT,0.5206,0.528,0.509,0.5252,790642.8256,1525093.9098,420213.1943,810294.874,4648,0.5184
1686441600000,2023-06-11 00:00:00,XRP/USDT,0.5068,0.529,0.5031,0.5208,725765.431,1418012.15,374569.4545,732087.7869,4275,0.5119
1686355200000,2023-06-10 00:00:00,XRP/USDT,0.5379,0.5384,0.4782,0.5068,1080071.6483,2154403.9921,487493.8401,969826.4938,6790,0.5017
1686268800000,2023-06-09 00:00:00,XRP/USDT,0.5238,0.5405,0.5206,0.5379,791515.8798,1492235.7816,432887.8117,815555.8263,3928,0.5304
1686182400000,2023-06-08 00:00:00,XRP/USDT,0.5179,0.5277,0.5158,0.524,689172.9892,1321716.7454,351925.4049,674947.1307,3248,0.5214
1686096000000,2023-06-07 00:00:00,XRP/USDT,0.5302,0.5379,0.5073,0.5184,775562.5585,1479634.0129,375521.1112,715659.3727,3465,0.5242
1686009600000,2023-06-06 00:00:00,XRP/USDT,0.5091,0.5322,0.4965,0.53,881117.6829,1721128.4195,488061.9811,952115.5961,3658,0.512
1685923200000,2023-06-05 00:00:00,XRP/USDT,0.5359,0.5429,0.4888,0.509,983587.5152,1890972.9066,481209.0088,925638.051,4273,0.5206
1685836800000,2023-06-04 00:00:00,XRP/USDT,0.5186,0.5459,0.5158,0.536,773821.441,1460210.8635,403890.2016,762253.4558,3474,0.53
1685750400000,2023-06-03 00:00:00,XRP/USDT,0.5246,0.5329,0.515,0.5187,738609.6002,1414545.9857,377477.8748,722372.229,3281,0.5221
1685664000000,2023-06-02 00:00:00,XRP/USDT,0.5061,0.527,0.5028,0.5246,740293.6747,1431278.962,396602.4799,766801.3612,3307,0.5172
1685577600000,2023-06-01 00:00:00,XRP/USDT,0.5166,0.5166,0.502,0.5063,588396.2986,1161502.6911,295833.237,583859.9642,2748,0.5065
1685491200000,2023-05-31 00:00:00,XRP/USDT,0.5206,0.5275,0.5,0.5165,861969.943,1679451.8583,407532.849,794354.9924,3571,0.5133
1685404800000,2023-05-30 00:00:00,XRP/USDT,0.495,0.5296,0.4897,0.5207,965310.8281,1902816.2808,474685.7992,934525.493,4222,0.5075
1685318400000,2023-05-29 00:00:00,XRP/USDT,0.4821,0.4949,0.477,0.4943,515246.4711,1066129.0364,230614.3871,476728.0349,3148,0.4833
1685232000000,2023-05-28 00:00:00,XRP/USDT,0.4718,0.4864,0.47,0.4823,466688.3191,981786.6719,241279.7174,507168.2272,2515,0.4753
1685145600000,2023-05-27 00:00:00,XRP/USDT,0.4692,0.4788,0.4657,0.4717,459085.244,974397.9013,234142.6299,496914.3787,2487,0.4711
1685059200000,2023-05-26 00:00:00,XRP/USDT,0.454,0.4696,0.4528,0.4686,479455.0179,1033446.6386,231162.9773,497937.8071,2695,0.4639
1684972800000,2023-05-25 00:00:00,XRP/USDT,0.4528,0.4547,0.4434,0.454,585694.8251,1299512.3037,293939.6405,652214.882,2723,0.4507
1684886400000,2023-05-24 00:00:00,XRP/USDT,0.4648,0.4649,0.4461,0.453,659443.1091,1448765.5121,325452.093,715344.616,3394,0.4552
1684800000000,2023-05-23 00:00:00,XRP/USDT,0.4618,0.4668,0.4591,0.4654,677119.6138,1465165.9916,335392.5462,725752.2742,3139,0.4621
1684713600000,2023-05-22 00:00:00,XRP/USDT,0.4571,0.4671,0.45,0.4616,673649.037,1466197.0979,341561.3511,743349.3337,3337,0.4594
1684627200000,2023-05-21 00:00:00,XRP/USDT,0.4686,0.4706,0.4552,0.457,831658.8193,1788291.4331,416269.1319,895025.8857,3778,0.4651
1684540800000,2023-05-20 00:00:00,XRP/USDT,0.4676,0.4713,0.4621,0.4685,1049015.7165,2249817.7873,541815.4372,1161788.7003,4761,0.4662
1684454400000,2023-05-19 00:00:00,XRP/USDT,0.4601,0.4751,0.4574,0.4675,1105457.1919,2378252.644,543845.5285,1169888.0309,5089,0.4648
1684368000000,2023-05-18 00:00:00,XRP/USDT,0.4483,0.4726,0.443,0.4597,1239354.928,2715215.9065,617488.1275,1352801.6549,5564,0.4566
1684281600000,2023-05-17 00:00:00,XRP/USDT,0.4431,0.4611,0.4381,0.4481,1253157.1012,2801331.9722,630181.5272,1408330.8512,5814,0.4474
1684195200000,2023-05-16 00:00:00,XRP/USDT,0.4274,0.4425,0.419,0.4424,1114382.8827,2613759.5987,626757.9816,1466853.8525,4602,0.4264
1684108800000,2023-05-15 00:00:00,XRP/USDT,0.4252,0.4303,0.4217,0.4272,878633.1576,2058230.29,437644.4795,1025162.7199,4009,0.4268
1684022400000,2023-05-14 00:00:00,XRP/USDT,0.4239,0.4318,0.422,0.4253,858909.9175,2017314.4143,448969.9241,1054379.1496,3699,0.4257
1683936000000,2023-05-13 00:00:00,XRP/USDT,0.4302,0.4302,0.4235,0.424,1081175.8526,2538211.3504,558487.9975,1311587.6719,3830,0.4259
1683849600000,2023-05-12 00:00:00,XRP/USDT,0.4207,0.4436,0.4163,0.4306,983130.9443,2304218.7135,490939.7317,1150894.2012,4656,0.4267
1683763200000,2023-05-11 00:00:00,XRP/USDT,0.4302,0.4304,0.4116,0.4208,1010658.1438,2392359.9668,494707.8073,1170396.8532,4821,0.4224
1683676800000,2023-05-10 00:00:00,XRP/USDT,0.4284,0.4337,0.413,0.4302,966139.713,2258049.2497,488191.0376,1140833.1786,4569,0.4278
1683590400000,2023-05-09 00:00:00,XRP/USDT,0.4285,0.4307,0.4205,0.4287,880308.0958,2073009.1025,456717.3827,1075510.2636,4698,0.4246
1683504000000,2023-05-08 00:00:00,XRP/USDT,0.4489,0.4511,0.4107,0.4286,960248.2195,2226470.9635,431848.7806,1002025.4782,5354,0.4314
1683417600000,2023-05-07 00:00:00,XRP/USDT,0.4583,0.46,0.4463,0.4489,634368.442,1388775.791,305816.5997,669428.1779,4478,0.4567
1683331200000,2023-05-06 00:00:00,XRP/USDT,0.4669,0.4689,0.4518,0.4582,765230.5977,1664841.531,353507.8882,769211.0983,4512,0.4596
1683244800000,2023-05-05 00:00:00,XRP/USDT,0.4609,0.4701,0.435,0.467,876540.5265,1890314.3834,409150.1307,881527.8989,4750,0.4637
1683158400000,2023-05-04 00:00:00,XRP/USDT,0.4629,0.4648,0.455,0.4611,568312.6229,1234449.9885,289865.5256,629454.9741,3879,0.4603
1683072000000,2023-05-03 00:00:00,XRP/USDT,0.4646,0.4654,0.45,0.463,639631.1876,1396075.5866,315387.05,687858.522,4299,0.4582
1682985600000,2023-05-02 00:00:00,XRP/USDT,0.4645,0.4659,0.458,0.4646,542563.665,1172666.5226,284678.6135,615253.3781,3762,0.4626
1682899200000,2023-05-01 00:00:00,XRP/USDT,0.4707,0.4721,0.455,0.4648,500200.571,1080993.8647,216175.1159,467039.5423,3197,0.4627
1682812800000,2023-04-30 00:00:00,XRP/USDT,0.478,0.4814,0.4689,0.4706,509690.6878,1070704.5254,252220.5398,529660.6603,3373,0.476
1682726400000,2023-04-29 00:00:00,XRP/USDT,0.4795,0.4864,0.472,0.4778,632167.766,1319845.3292,302432.9135,631227.7956,4275,0.4789
1682640000000,2023-04-28 00:00:00,XRP/USDT,0.4667,0.4822,0.4639,0.4797,724613.1719,1533765.9592,379326.9019,802894.3943,4590,0.4724
1682553600000,2023-04-27 00:00:00,XRP/USDT,0.4612,0.4696,0.4561,0.4668,678250.0074,1467441.6703,325692.3646,704395.2903,4471,0.4622
1682467200000,2023-04-26 00:00:00,XRP/USDT,0.4696,0.4829,0.4365,0.4618,935997.1201,2005692.1927,476674.4742,1021406.529,4453,0.4669
1682380800000,2023-04-25 00:00:00,XRP/USDT,0.461,0.4718,0.4507,0.4695,600824.0429,1307755.2411,303357.0786,660415.57,4069,0.4594
1682294400000,2023-04-24 00:00:00,XRP/USDT,0.465,0.4851,0.4485,0.4608,765018.3972,1650321.9403,371480.724,801461.5776,4647,0.4636
1682208000000,2023-04-23 00:00:00,XRP/USDT,0.4717,0.4718,0.4521,0.4648,648239.1025,1395423.6978,322310.7707,694333.3214,4168,0.4645
1682121600000,2023-04-22 00:00:00,XRP/USDT,0.4493,0.4754,0.4457,0.4719,611244.3229,1331437.0734,306352.8875,665966.6423,4309,0.4592
1682035200000,2023-04-21 00:00:00,XRP/USDT,0.4756,0.4791,0.4406,0.4491,758932.005,1653596.4389,387633.0543,846081.8592,4053,0.4592
1681948800000,2023-04-20 00:00:00,XRP/USDT,0.4911,0.4991,0.4656,0.4749,578222.9019,1193529.961,294615.245,607542.5131,3424,0.4846
1681862400000,2023-04-19 00:00:00,XRP/USDT,0.5325,0.5364,0.4769,0.491,1052386.9103,2096719.5556,501738.9435,1000673.1862,5128,0.5023
1681776000000,2023-04-18 00:00:00,XRP/USDT,0.5109,0.5388,0.5095,0.5319,779982.4105,1505696.0236,389323.4059,751663.8106,4137,0.518
1681689600000,2023-04-17 00:00:00,XRP/USDT,0.5207,0.5209,0.5069,0.5109,713506.5603,1393115.6993,398503.8208,778141.0256,4108,0.5121
1681603200000,2023-04-16 00:00:00,XRP/USDT,0.5192,0.5241,0.5154,0.5208,583687.7365,1122832.8381,302755.8111,582363.0264,3522,0.5198
1681516800000,2023-04-15 00:00:00,XRP/USDT,0.5225,0.5258,0.5168,0.5193,550785.1761,1057885.791,257674.8277,494944.3514,3611,0.5206
1681430400000,2023-04-14 00:00:00,XRP/USDT,0.5126,0.546,0.5112,0.5226,773753.5503,1475091.8324,380540.7648,724875.1204,4894,0.5246
1681344000000,2023-04-13 00:00:00,XRP/USDT,0.5048,0.5153,0.5014,0.5125,705566.4566,1386970.5169,375402.5096,737675.6444,4451,0.5087
1681257600000,2023-04-12 00:00:00,XRP/USDT,0.5166,0.5178,0.4992,0.5048,573732.3575,1136302.487,287386.6822,568965.4458,4065,0.5049
1681171200000,2023-04-11 00:00:00,XRP/USDT,0.5178,0.5278,0.5116,0.5169,527950.3054,1017728.19,247465.1736,476753.2207,3407,0.5187
1681084800000,2023-04-10 00:00:00,XRP/USDT,0.5055,0.5197,0.5002,0.5179,590579.8582,1165192.2664,296585.9322,585281.5444,3794,0.5068
1680998400000,2023-04-09 00:00:00,XRP/USDT,0.5049,0.5089,0.4985,0.5055,550030.6566,1090952.2081,278477.3803,552322.1696,3899,0.5041
1680912000000,2023-04-08 00:00:00,XRP/USDT,0.5128,0.5129,0.5028,0.5051,653137.7879,1283191.6553,331802.8632,651845.9631,3906,0.509
1680825600000,2023-04-07 00:00:00,XRP/USDT,0.5025,0.515,0.4977,0.5132,758986.5061,1495478.7705,369456.2586,727744.0484,4779,0.5075
1680739200000,2023-04-06 00:00:00,XRP/USDT,0.5051,0.5094,0.4922,0.5027,829879.5902,1654044.6098,427455.8289,851314.7551,4835,0.5017
1680652800000,2023-04-05 00:00:00,XRP/USDT,0.5022,0.5264,0.4985,0.5054,758978.237,1492528.6019,374650.6413,736479.8081,5740,0.5085
1680566400000,2023-04-04 00:00:00,XRP/USDT,0.4961,0.5075,0.4874,0.5026,771328.3275,1545368.9309,378530.2741,758478.6689,5410,0.4991
1680480000000,2023-04-03 00:00:00,XRP/USDT,0.5172,0.5247,0.4827,0.496,992762.4266,1958187.9565,461068.9507,906857.2079,6844,0.5071
1680393600000,2023-04-02 00:00:00,XRP/USDT,0.5095,0.5286,0.5017,0.5182,974003.0636,1884382.6944,511142.2945,988157.6718,6639,0.5169
1680307200000,2023-04-01 00:00:00,XRP/USDT,0.5376,0.5376,0.4965,0.5093,1031943.695,1998991.7908,470234.9145,909719.1588,5971,0.5164
1680220800000,2023-03-31 00:00:00,XRP/USDT,0.5323,0.5523,0.527,0.5379,747045.4321,1395147.4709,401080.6699,748638.7463,5417,0.5355
1680134400000,2023-03-30 00:00:00,XRP/USDT,0.5426,0.5573,0.522,0.5318,760724.0004,1418950.611,389533.5973,726540.8498,6326,0.5361
1680048000000,2023-03-29 00:00:00,XRP/USDT,0.5146,0.5842,0.5146,0.5427,1322900.1739,2393240.5699,704106.156,1272694.093,8638,0.5531
1679961600000,2023-03-28 00:00:00,XRP/USDT,0.479,0.5329,0.4684,0.5144,925654.089,1856941.9698,525841.0272,1051532.6408,8491,0.499
1679875200000,2023-03-27 00:00:00,XRP/USDT,0.4479,0.4883,0.4425,0.4798,772723.9077,1659926.8585,473997.1207,1016777.4709,5640,0.4657
1679788800000,2023-03-26 00:00:00,XRP/USDT,0.4433,0.4632,0.441,0.4479,351552.4691,779035.3228,161057.064,356502.0301,7052,0.4513
1679702400000,2023-03-25 00:00:00,XRP/USDT,0.4258,0.4641,0.4225,0.4432,805372.3127,1799883.9918,382882.154,856359.8193,10151,0.4476
1679616000000,2023-03-24 00:00:00,XRP/USDT,0.4437,0.4437,0.4147,0.4258,750873.0504,1757260.042,294335.8284,688620.31,9913,0.4273
1679529600000,2023-03-23 00:00:00,XRP/USDT,0.4212,0.4548,0.412,0.4441,876183.9546,1998557.3471,465194.1061,1059323.5704,10943,0.4386
1679443200000,2023-03-22 00:00:00,XRP/USDT,0.4691,0.4746,0.4088,0.4213,1599736.7278,3642835.4862,654988.0214,1475810.3564,11802,0.4397
1679356800000,2023-03-21 00:00:00,XRP/USDT,0.3729,0.4925,0.3729,0.469,2587065.9844,6020799.233,1480037.8718,3444578.0474,12516,0.4327
1679270400000,2023-03-20 00:00:00,XRP/USDT,0.3856,0.3913,0.3713,0.3732,972109.7686,2556765.6414,485533.3297,1277364.8729,8224,0.3802
1679184000000,2023-03-19 00:00:00,XRP/USDT,0.3736,0.3998,0.3736,0.3855,1310702.5296,3371712.4988,633440.5438,1629560.6236,9085,0.3888
1679097600000,2023-03-18 00:00:00,XRP/USDT,0.3797,0.389,0.37,0.3739,508549.249,1339150.4443,250241.2282,658242.8123,8117,0.3797
1679011200000,2023-03-17 00:00:00,XRP/USDT,0.3644,0.3819,0.3622,0.3798,533901.1635,1437815.0826,298754.0931,804749.0717,7554,0.3713
1678924800000,2023-03-16 00:00:00,XRP/USDT,0.3588,0.3667,0.3564,0.3647,363175.3989,1001555.5028,186290.7485,513951.8345,7422,0.3626
1678838400000,2023-03-15 00:00:00,XRP/USDT,0.3724,0.3756,0.3562,0.3589,519954.5792,1423935.0713,224353.5126,614171.1768,8715,0.3652
1678752000000,2023-03-14 00:00:00,XRP/USDT,0.3722,0.3868,0.3646,0.3724,1372377.7616,3677526.2967,659407.2492,1773103.6461,9635,0.3732
1678665600000,2023-03-13 00:00:00,XRP/USDT,0.3711,0.3796,0.3562,0.3723,1336828.2114,3632131.5674,705656.4084,1917072.3453,9792,0.3681
1678579200000,2023-03-12 00:00:00,XRP/USDT,0.3637,0.3712,0.3476,0.371,1269609.6588,3527065.1077,614836.4358,1707081.1233,10619,0.36
1678492800000,2023-03-11 00:00:00,XRP/USDT,0.37,0.3739,0.3584,0.3639,1242129.9556,3415479.9641,616736.0142,1696162.6341,9910,0.3637
1678406400000,2023-03-10 00:00:00,XRP/USDT,0.3706,0.375,0.3579,0.37,1349720.0491,3669903.0075,669194.2381,1819110.3285,9751,0.3678
1678320000000,2023-03-09 00:00:00,XRP/USDT,0.3888,0.3972,0.3645,0.3706,1401977.8812,3633650.2613,688963.1274,1788202.3519,11153,0.386
1678233600000,2023-03-08 00:00:00,XRP/USDT,0.38,0.4012,0.3723,0.3889,1181842.9975,3054269.5613,626502.7983,1617401.8393,8982,0.387
1678147200000,2023-03-07 00:00:00,XRP/USDT,0.3696,0.3843,0.367,0.3801,1180930.9611,3161425.0933,591915.7965,1583692.0198,10665,0.3736
1678060800000,2023-03-06 00:00:00,XRP/USDT,0.3664,0.374,0.3594,0.3696,1363973.0299,3731458.5647,661845.6509,1810726.2612,12561,0.3655
1677974400000,2023-03-05 00:00:00,XRP/USDT,0.3732,0.3772,0.3656,0.3668,1315615.9582,3541667.7638,651644.7332,1754130.0886,12511,0.3714
1677888000000,2023-03-04 00:00:00,XRP/USDT,0.3772,0.3798,0.368,0.3735,992856.349,2648830.6091,507107.9063,1353315.2319,9084,0.3748
1677801600000,2023-03-03 00:00:00,XRP/USDT,0.3771,0.3805,0.3559,0.3773,1379652.2549,3759372.1902,678792.5051,1848224.7066,10724,0.367
1677715200000,2023-03-02 00:00:00,XRP/USDT,0.3833,0.3844,0.3739,0.3772,999321.127,2641713.5322,484642.3369,1280969.3508,9108,0.3782
1677628800000,2023-03-01 00:00:00,XRP/USDT,0.3761,0.3846,0.3727,0.3836,1133547.1183,2982915.2479,575608.0545,1514905.987,10702,0.38
1677542400000,2023-02-28 00:00:00,XRP/USDT,0.3784,0.3827,0.3719,0.3762,1310882.3246,3476232.6012,640472.6904,1698147.3802,10874,0.3771
1677456000000,2023-02-27 00:00:00,XRP/USDT,0.3778,0.38,0.3708,0.3785,1321537.9397,3517427.1663,655143.2817,1743656.8847,11361,0.3757
1677369600000,2023-02-26 00:00:00,XRP/USDT,0.3778,0.3806,0.3745,0.3778,1314271.2171,3482467.0461,636652.6773,1686898.1207,10499,0.3773
1677283200000,2023-02-25 00:00:00,XRP/USDT,0.3781,0.3792,0.3706,0.3779,1225454.3742,3252372.1643,594217.7446,1576750.1579,11409,0.3767
1677196800000,2023-02-24 00:00:00,XRP/USDT,0.3881,0.3907,0.3725,0.3784,1522802.2924,3970624.7461,733961.0638,1911733.0587,12828,0.3836
1677110400000,2023-02-23 00:00:00,XRP/USDT,0.3953,0.3976,0.3854,0.3883,1655061.7495,4221154.7973,801172.5133,2043396.699,13641,0.3921
1677024000000,2023-02-22 00:00:00,XRP/USDT,0.3919,0.3974,0.3831,0.3952,1502596.56,3852174.568,729118.3703,1869688.6676,13977,0.39
1676937600000,2023-02-21 00:00:00,XRP/USDT,0.398,0.4019,0.3876,0.3919,1348381.8623,3428853.7534,692793.8384,1762184.7683,12922,0.3932
1676851200000,2023-02-20 00:00:00,XRP/USDT,0.3863,0.4087,0.378,0.3984,1798379.1785,4551928.617,923650.4797,2336314.5109,13942,0.3951
1676764800000,2023-02-19 00:00:00,XRP/USDT,0.394,0.3977,0.385,0.3863,1838503.4133,4692889.0381,893505.7797,2280120.0676,15751,0.3917
1676678400000,2023-02-18 00:00:00,XRP/USDT,0.3948,0.3975,0.3913,0.3942,1512527.713,3838623.9223,763329.8612,1937625.7044,13144,0.394
1676592000000,2023-02-17 00:00:00,XRP/USDT,0.3843,0.3997,0.3814,0.395,1819121.1417,4667773.959,911589.158,2339912.3409,15004,0.3897
1676505600000,2023-02-16 00:00:00,XRP/USDT,0.401,0.4045,0.3843,0.3843,1910167.9643,4799205.0066,963085.3451,2419393.4115,15756,0.398
1676419200000,2023-02-15 00:00:00,XRP/USDT,0.3819,0.4021,0.3767,0.4012,1621074.6099,4194503.9826,814823.2382,2107580.0026,12525,0.3866
1676332800000,2023-02-14 00:00:00,XRP/USDT,0.3706,0.3836,0.3646,0.3822,1542179.1518,4142456.0289,777532.8624,2088426.7981,13742,0.3723
1676246400000,2023-02-13 00:00:00,XRP/USDT,0.3743,0.378,0.3617,0.3707,1868832.467,5050268.7675,911798.1063,2463693.7011,16445,0.37
1676160000000,2023-02-12 00:00:00,XRP/USDT,0.3832,0.3848,0.3722,0.3748,1853431.8081,4857518.0901,920968.654,2413261.5889,17528,0.3815
