https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAI,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1644364800000,2022-02-09 00:00:00,DAI/USDT,1.00020894,1.00060808,0.99200001,0.99919817,34191.58479075,34225.45110337,0,0,0,0.99901049
1644278400000,2022-02-08 00:00:00,DAI/USDT,0.99983804,1.00225955,0.99681936,0.99906181,35377.89148029,35401.22669092,0,0,0,0.99934083
1644192000000,2022-02-07 00:00:00,DAI/USDT,0.99963808,1.00267947,0.9985,0.99867071,28775.07356547,28780.652247,0,0,0,0.99980616
1644105600000,2022-02-06 00:00:00,DAI/USDT,0.99880519,1.00125893,0.9985,0.99925164,9551.00032495,9554.02690557,0,0,0,0.99968321
1644019200000,2022-02-05 00:00:00,DAI/USDT,0.99882026,1,0.99825,0.99837065,16196.26681642,16207.61605477,0,0,0,0.99929975
1643932800000,2022-02-04 00:00:00,DAI/USDT,0.99867071,1.00252087,0.99825,0.99894097,38689.68912962,38714.62446647,0,0,0,0.99935591
1643846400000,2022-02-03 00:00:00,DAI/USDT,0.99822082,0.9999984,0.998,0.99993802,24986.12977653,25004.57093148,0,0,0,0.99926248
1643760000000,2022-02-02 00:00:00,DAI/USDT,0.99864132,1,0.998,0.9995283,44153.83214899,44192.91801539,0,0,0,0.99911556
1643673600000,2022-02-01 00:00:00,DAI/USDT,0.99882094,1,0.9975,0.99864132,21525.94277368,21541.64991977,0,0,0,0.99927084
1643587200000,2022-01-31 00:00:00,DAI/USDT,0.99937813,1.00225955,0.99750001,0.99991802,32127.64156158,32144.84952509,0,0,0,0.99946467
1643500800000,2022-01-30 00:00:00,DAI/USDT,0.99999801,1.00899999,0.996,0.99935813,26915.63106753,26945.93106353,0,0,0,0.99887552
1643414400000,2022-01-29 00:00:00,DAI/USDT,1.000038,1.00206751,0.997,0.99997801,20036.46584893,20046.94970811,0,0,0,0.99947703
1643328000000,2022-01-28 00:00:00,DAI/USDT,1.00005799,1.00229911,0.99607846,1.00006819,36688.42829035,36697.96540448,0,0,0,0.99974011
1643241600000,2022-01-27 00:00:00,DAI/USDT,0.99952621,1.00283944,0.995,0.999101,72013.8010319,72047.46199297,0,0,0,0.99953279
1643155200000,2022-01-26 00:00:00,DAI/USDT,0.99888096,1.00258965,0.99,0.99996719,58281.59674068,58344.25560626,0,0,0,0.99892604
1643068800000,2022-01-25 00:00:00,DAI/USDT,0.9995415,1.00289943,0.99200001,0.99989803,335691.39345204,336039.33519277,0,0,0,0.99896458
1642982400000,2022-01-24 00:00:00,DAI/USDT,0.99898672,1.0030194,0.99,0.99985419,87421.84714707,87487.34168639,0,0,0,0.99925138
1642896000000,2022-01-23 00:00:00,DAI/USDT,1.0004783,1.00220066,0.99700956,0.99915891,18436.66606228,18437.56329853,0,0,0,0.99995133
1642809600000,2022-01-22 00:00:00,DAI/USDT,0.99931165,1.00077863,0.99920143,1.00077863,20470.91038407,20484.79529787,0,0,0,0.99932218
1642723200000,2022-01-21 00:00:00,DAI/USDT,0.99967807,1.00057907,0.994,0.99956731,23365.72568369,23386.79339271,0,0,0,0.99909916
1642636800000,2022-01-20 00:00:00,DAI/USDT,0.99958192,1.022,0.99500001,0.99967807,317575.81909833,317690.02794124,0,0,0,0.9996405
1642550400000,2022-01-19 00:00:00,DAI/USDT,0.99958192,0.99958192,0.99500001,0.99958192,2486.41965784,2489.17800095,0,0,0,0.99889186
1642464000000,2022-01-18 00:00:00,DAI/USDT,0.99958192,0.99958192,0.99500001,0.99958192,41644.31431056,41686.02703393,0,0,0,0.99899935
1642377600000,2022-01-17 00:00:00,DAI/USDT,0.99961808,0.99961808,0.9991295,0.99958192,763.82852503,764.15084846,0,0,0,0.99957819
1642291200000,2022-01-16 00:00:00,DAI/USDT,1.00035527,1.00035927,0.998,0.99901789,2234.59857614,2238.35985463,0,0,0,0.99831962
1642204800000,2022-01-15 00:00:00,DAI/USDT,0.99939167,1.00016817,0.99939167,1.00016817,81.97704944,81.99626243,0,0,0,0.99976568
1642118400000,2022-01-14 00:00:00,DAI/USDT,0.9998375,1.00011837,0.99898903,0.99992822,849.85717342,850.41377484,0,0,0,0.99934549
1642032000000,2022-01-13 00:00:00,DAI/USDT,0.99993802,0.99995801,0.99867071,0.99872206,3116.63131923,3119.80143291,0,0,0,0.99898387
1641945600000,2022-01-12 00:00:00,DAI/USDT,1.00000201,1.0004783,0.99965172,0.99971173,141.21331487,141.22188633,0,0,0,0.9999393
1641859200000,2022-01-11 00:00:00,DAI/USDT,1.001,1.00125,0.99920451,1.00022996,295.53126756,295.52706093,0,0,0,1.00001423
1641772800000,2022-01-10 00:00:00,DAI/USDT,1,1.00199917,0.9975195,1.001,8604.84176539,8612.59134099,0,0,0,0.9991002
1641686400000,2022-01-09 00:00:00,DAI/USDT,1.00078844,1.00078844,0.99755951,0.99923719,169.34709979,169.55468688,0,0,0,0.99877569
1641600000000,2022-01-08 00:00:00,DAI/USDT,0.99983804,1.00072845,0.99913506,1.00014817,163.04722164,163.07447198,0,0,0,0.99983289
1641513600000,2022-01-07 00:00:00,DAI/USDT,0.99983803,1.00227955,0.99755951,0.99892096,126768.9699765,127075.26569596,0,0,0,0.99758965
1641427200000,2022-01-06 00:00:00,DAI/USDT,0.9998034,0.99984196,0.99875626,0.99983803,757.95745662,758.18716173,0,0,0,0.99969703
1641340800000,2022-01-05 00:00:00,DAI/USDT,0.99983803,0.99984196,0.99966954,0.9998034,683.79162051,683.94730736,0,0,0,0.99977237
1641254400000,2022-01-04 00:00:00,DAI/USDT,0.99987803,0.99988198,0.99980395,0.99983803,474.21107762,474.29782299,0,0,0,0.9998171
1641168000000,2022-01-03 00:00:00,DAI/USDT,0.99974194,0.99987803,0.99973806,0.99987803,371.16284636,371.25191967,0,0,0,0.99976007
1641081600000,2022-01-02 00:00:00,DAI/USDT,0.99973807,0.99974195,0.99973806,0.99974195,12111.62494653,12114.79814836,0,0,0,0.99973807
1640995200000,2022-01-01 00:00:00,DAI/USDT,0.99974196,0.99974196,0.99973806,0.99973807,1107.37919225,1107.66916254,0,0,0,0.99973821
1640908800000,2021-12-31 00:00:00,DAI/USDT,0.99974194,0.99977805,0.99973806,0.99975805,295.23712936,295.31154341,0,0,0,0.99974801
1640822400000,2021-12-30 00:00:00,DAI/USDT,0.99943999,0.99994821,0.99921163,0.99974195,4146.94145105,4148.52978666,0,0,0,0.99961713
1640736000000,2021-12-29 00:00:00,DAI/USDT,0.99962192,0.9997,0.99917817,0.99960828,3429.76784609,3431.57998554,0,0,0,0.99947192
1640649600000,2021-12-28 00:00:00,DAI/USDT,0.99940188,0.9997,0.99917817,0.99962192,3206.68304552,3208.71721073,0,0,0,0.99936605
1640563200000,2021-12-27 00:00:00,DAI/USDT,0.99922184,0.99969846,0.99500001,0.9995,7773.96909579,7784.36273214,0,0,0,0.9986648
1640476800000,2021-12-26 00:00:00,DAI/USDT,0.99900861,0.99993841,0.99500001,0.99922184,5891.00749159,5901.16041713,0,0,0,0.9982795
1640390400000,2021-12-25 00:00:00,DAI/USDT,0.99972826,0.999958,0.99727945,0.99993802,4002.01116135,4004.09805329,0,0,0,0.99947881
1640304000000,2021-12-24 00:00:00,DAI/USDT,0.99878094,1.000038,0.99500001,0.99943812,6703.81607494,6714.51297205,0,0,0,0.99840689
1640217600000,2021-12-23 00:00:00,DAI/USDT,0.99976805,1.000038,0.99823021,0.99982196,2483.99623124,2484.88810058,0,0,0,0.99964108
1640131200000,2021-12-22 00:00:00,DAI/USDT,0.99982196,1.00231954,0.99976805,0.99985803,6873.8710561,6871.31034057,0,0,0,1.00037266
1640044800000,2021-12-21 00:00:00,DAI/USDT,0.99965807,1.00020817,0.99941167,0.99982196,4726.55473706,4727.37295244,0,0,0,0.99982691
1639958400000,2021-12-20 00:00:00,DAI/USDT,0.99986197,1.00041831,0.99500001,0.99965597,6246.16247522,6254.7042734,0,0,0,0.99863434
1639872000000,2021-12-19 00:00:00,DAI/USDT,0.99886095,1.002,0.99745949,1.00024815,8943.93206558,8941.55422163,0,0,0,1.00026593
1639785600000,2021-12-18 00:00:00,DAI/USDT,0.99955809,1.00000145,0.998,0.99985803,2661.39938114,2662.68459425,0,0,0,0.99951732
1639699200000,2021-12-17 00:00:00,DAI/USDT,0.99908881,1.00026893,0.99675935,0.99887116,7263.45785334,7271.18867373,0,0,0,0.99893678
1639612800000,2021-12-16 00:00:00,DAI/USDT,0.99889116,1,0.995,0.99908881,8415.72830852,8431.59466435,0,0,0,0.99811822
1639526400000,2021-12-15 00:00:00,DAI/USDT,0.99909717,1.00128834,0.995,0.99963806,11060.49366601,11075.6526897,0,0,0,0.99863132
1639440000000,2021-12-14 00:00:00,DAI/USDT,0.9990382,1.01829,0.99743985,0.99976474,7422.02573721,7401.70234803,0,0,0,1.00274577
1639353600000,2021-12-13 00:00:00,DAI/USDT,0.99929815,1.005,0.99761009,0.99897829,3834.60509688,3833.67356812,0,0,0,1.00024298
1639267200000,2021-12-12 00:00:00,DAI/USDT,0.99899821,0.99933814,0.99533745,0.99883839,1067.46177357,1068.71417531,0,0,0,0.99882812
1639180800000,2021-12-11 00:00:00,DAI/USDT,0.9995283,0.99986862,0.97,0.9989305,6930.89695875,7017.72050351,0,0,0,0.98762795
1639094400000,2021-12-10 00:00:00,DAI/USDT,0.9994323,1.00205959,0.992,0.99977844,15766.98053677,15783.45208203,0,0,0,0.9989564
1639008000000,2021-12-09 00:00:00,DAI/USDT,0.99932186,0.99980293,0.99450884,0.99949811,3716.59262183,3720.72253716,0,0,0,0.99889002
1638921600000,2021-12-08 00:00:00,DAI/USDT,0.99837106,0.99980863,0.998,0.99932186,2020.40423623,2022.33525394,0,0,0,0.99904515
1638835200000,2021-12-07 00:00:00,DAI/USDT,0.99913557,1.00118914,0.996,0.99839106,3547.08639072,3550.95361681,0,0,0,0.99891093
1638748800000,2021-12-06 00:00:00,DAI/USDT,0.99884136,1.00195616,0.99439664,0.99922067,17942.59771003,17950.4628537,0,0,0,0.99956184
1638662400000,2021-12-05 00:00:00,DAI/USDT,0.99937813,1.004,0.9975,0.99958828,5077.09836326,5080.24827747,0,0,0,0.99937996
1638576000000,2021-12-04 00:00:00,DAI/USDT,0.99935813,1.004,0.99276472,0.99800037,93476.52676931,93676.47753655,0,0,0,0.99786551
1638489600000,2021-12-03 00:00:00,DAI/USDT,0.99941812,1.004,0.99538027,0.99935813,17025.59822285,17018.98140875,0,0,0,1.00038879
1638403200000,2021-12-02 00:00:00,DAI/USDT,0.99814081,0.9999686,0.995,0.99855109,6917.17853164,6924.50767433,0,0,0,0.99894156
1638316800000,2021-12-01 00:00:00,DAI/USDT,0.99930362,1,0.99368951,0.99919699,29294.96091919,29414.62729506,0,0,0,0.99593173
1638230400000,2021-11-30 00:00:00,DAI/USDT,0.9991602,1,0.996,0.998868,5331.07390271,5338.40783099,0,0,0,0.99862619
1638144000000,2021-11-29 00:00:00,DAI/USDT,0.99909617,1.0018494,0.99599999,0.99914229,114346.0724243,114474.76242728,0,0,0,0.99887582
1638057600000,2021-11-28 00:00:00,DAI/USDT,0.99828853,1.00087436,0.99250769,0.99802078,416628.74461578,417163.13629126,0,0,0,0.99871898
1637971200000,2021-11-27 00:00:00,DAI/USDT,1.0005221,1.0025,0.99524106,0.99828853,36976.25875802,37063.25281712,0,0,0,0.99765282
1637884800000,2021-11-26 00:00:00,DAI/USDT,0.99995801,1.002,0.994,1.0005221,128110.8660077,128003.62514031,0,0,0,1.00083779
1637798400000,2021-11-25 00:00:00,DAI/USDT,0.99940465,1.00009799,0.99858765,0.99995801,6660.51783054,6662.73541552,0,0,0,0.99966716
1637712000000,2021-11-24 00:00:00,DAI/USDT,0.99946189,1,0.9970194,0.99874093,3477.69104056,3479.09395434,0,0,0,0.99959675
1637625600000,2021-11-23 00:00:00,DAI/USDT,0.99906181,0.9999984,0.99693938,0.99946189,10114.75523076,10122.81110338,0,0,0,0.99920418
1637539200000,2021-11-22 00:00:00,DAI/USDT,1.00025874,1.00085862,0.98,0.99923816,23523.08374006,23666.17427469,0,0,0,0.99395379
1637452800000,2021-11-21 00:00:00,DAI/USDT,0.99976813,1.00186822,0.99779955,0.99815061,319050.29567865,319095.65619187,0,0,0,0.99985784
1637366400000,2021-11-20 00:00:00,DAI/USDT,0.99821826,1.0016,0.99694955,0.99761952,231394.28779119,231551.87672699,0,0,0,0.99931942
1637280000000,2021-11-19 00:00:00,DAI/USDT,0.98778376,0.99928834,0.98778376,0.99928834,140810.53664463,141182.36131466,0,0,0,0.99736635
1637193600000,2021-11-18 00:00:00,DAI/USDT,0.99761952,0.99761952,0.98166993,0.98803425,181750.98877349,182696.83147157,0,0,0,0.99482288
1637107200000,2021-11-17 00:00:00,DAI/USDT,0.99812543,1,0.99409272,0.99761952,110883.11030309,111138.34516274,0,0,0,0.99770344
1637020800000,2021-11-16 00:00:00,DAI/USDT,0.99957171,1.001,0.99209219,0.99810542,26600.64285179,26671.15162974,0,0,0,0.99735636
1636934400000,2021-11-15 00:00:00,DAI/USDT,0.99790241,1.001,0.995,0.99999801,8446.7473721,8453.97231472,0,0,0,0.99914537
1636848000000,2021-11-14 00:00:00,DAI/USDT,1.00321202,1.02,0.976,0.99825375,171959.84392352,173537.0815989,0,0,0,0.99091123
1636761600000,2021-11-13 00:00:00,DAI/USDT,1.00157808,1.00490389,1.001,1.00321202,7779.46287163,7760.22384485,0,0,0,1.00247918
1636675200000,2021-11-12 00:00:00,DAI/USDT,0.9994754,1.00319937,0.9965,1.00157808,35459.69265708,35472.36655404,0,0,0,0.99964271
1636588800000,2021-11-11 00:00:00,DAI/USDT,1.00060847,1.00269947,0.99812181,0.99977143,7939.5189946,7942.07408956,0,0,0,0.99967828
1636502400000,2021-11-10 00:00:00,DAI/USDT,0.99977844,1.00926065,0.99735947,1.00070845,58604.86095847,58516.77824964,0,0,0,1.00150525
1636416000000,2021-11-09 00:00:00,DAI/USDT,0.99952484,1.00022816,0.99878503,0.99891157,118867.62417609,119007.81678417,0,0,0,0.99882198
1636329600000,2021-11-08 00:00:00,DAI/USDT,0.99845107,1.00038812,0.995,0.99896804,34112.21249609,34193.90532801,0,0,0,0.99761089
1636243200000,2021-11-07 00:00:00,DAI/USDT,0.99979615,0.99979615,0.998,0.99935813,7542.48484863,7549.33170947,0,0,0,0.99909305
1636156800000,2021-11-06 00:00:00,DAI/USDT,0.99879155,1.00028893,0.99816081,0.99979615,12459.21538276,12462.45091065,0,0,0,0.99974037
1636070400000,2021-11-05 00:00:00,DAI/USDT,0.99912885,1.0005,0.998,0.99879155,9673.19460755,9678.48161332,0,0,0,0.99945373
1635984000000,2021-11-04 00:00:00,DAI/USDT,0.99978824,0.9999784,0.99771991,0.99927815,4677.59420472,4682.25907537,0,0,0,0.99900371
1635897600000,2021-11-03 00:00:00,DAI/USDT,1.00165885,1.00167885,0.995,0.99978824,35804.78333169,35892.043007,0,0,0,0.99756882
1635811200000,2021-11-02 00:00:00,DAI/USDT,0.99745986,1.007,0.9965,1.00022204,25060.8597362,25036.11853116,0,0,0,1.00098822
1635724800000,2021-11-01 00:00:00,DAI/USDT,1.003,1.00337933,0.996,0.99722961,16425.75358914,16451.11669793,0,0,0,0.99845827
1635638400000,2021-10-31 00:00:00,DAI/USDT,0.99931814,1.016,0.99,1.003,128758.61743885,128619.10304143,0,0,0,1.0010847
1635552000000,2021-10-30 00:00:00,DAI/USDT,1.0011992,1.05,0.9965,0.99923156,43027.36269853,42735.90760497,0,0,0,1.00681991
1635465600000,2021-10-29 00:00:00,DAI/USDT,0.9990418,1.01113001,0.997,1.00087712,69484.3590802,69264.75273917,0,0,0,1.00317053
1635379200000,2021-10-28 00:00:00,DAI/USDT,0.99928642,1.00534226,0.99679935,0.9990218,45003.2393879,45000.57714359,0,0,0,1.00005916
1635292800000,2021-10-27 00:00:00,DAI/USDT,0.99978864,1.0015397,0.99163091,0.998,53733.12800984,53936.06016109,0,0,0,0.99623754
1635206400000,2021-10-26 00:00:00,DAI/USDT,1.00026735,1.00120261,0.9976857,0.99847258,97556.5957614,97540.17859211,0,0,0,1.00016831
1635120000000,2021-10-25 00:00:00,DAI/USDT,1.0005379,1.00077,0.999,1.00027795,80682.02256952,80626.04685864,0,0,0,1.00069426
1635033600000,2021-10-24 00:00:00,DAI/USDT,1.00089661,1.00107779,0.999,1.0005379,12965.54196436,12968.43269771,0,0,0,0.99977709
1634947200000,2021-10-23 00:00:00,DAI/USDT,1.00045765,1.00407919,0.999,1.0008966,92295.40989089,92246.82582921,0,0,0,1.00052667
1634860800000,2021-10-22 00:00:00,DAI/USDT,1.00027795,1.00198348,0.99,1.00045765,61148.81571876,61208.55035818,0,0,0,0.99902408
1634774400000,2021-10-21 00:00:00,DAI/USDT,0.99972826,1.005,0.99869175,1.00048602,60951.62614728,60981.14984315,0,0,0,0.99951585
1634688000000,2021-10-20 00:00:00,DAI/USDT,0.99944188,1.00065827,0.99800001,0.9999784,6995.01348968,6998.6753069,0,0,0,0.99947678
1634601600000,2021-10-19 00:00:00,DAI/USDT,0.99949904,1.00138871,0.998,0.99978824,65796.17334389,65799.93913917,0,0,0,0.99994276
1634515200000,2021-10-18 00:00:00,DAI/USDT,0.9994781,1.00160197,0.99847067,1.00064807,44759.16255526,44726.63948354,0,0,0,1.00072715
1634428800000,2021-10-17 00:00:00,DAI/USDT,0.999,0.99947811,0.99808184,0.99947811,2271.18614116,2273.47492776,0,0,0,0.99899326
1634342400000,2021-10-16 00:00:00,DAI/USDT,1.00010202,1.01389002,0.99,0.998,67389.91161538,67327.36239935,0,0,0,1.00092903
1634256000000,2021-10-15 00:00:00,DAI/USDT,1.00000021,1.00091981,1,1.00011655,5476.49291228,5474.54211852,0,0,0,1.00035633
1634169600000,2021-10-14 00:00:00,DAI/USDT,1.00031793,1.002,0.998,1,42190.31441611,42232.81350823,0,0,0,0.99899369
1634083200000,2021-10-13 00:00:00,DAI/USDT,0.99985802,1.00031794,0.99863594,1.00031794,32379.58904484,32386.60371946,0,0,0,0.9997834
1633996800000,2021-10-12 00:00:00,DAI/USDT,0.99894138,0.99985803,0.99805018,0.99985803,1484.53079989,1485.29249328,0,0,0,0.99948717
1633910400000,2021-10-11 00:00:00,DAI/USDT,0.99950149,1.00143889,0.99298935,0.99965807,7641.86309228,7656.30897204,0,0,0,0.9981132
1633824000000,2021-10-10 00:00:00,DAI/USDT,1.00003396,1.00085793,0.99896097,0.99934146,2182.16810249,2182.48182241,0,0,0,0.99985625
1633737600000,2021-10-09 00:00:00,DAI/USDT,0.99892137,1.00243952,0.9981502,1.0000556,28264.06245958,28238.96441222,0,0,0,1.00088877
1633651200000,2021-10-08 00:00:00,DAI/USDT,1.00066807,1.00125854,0.9981172,0.99870292,7037.47619628,7036.40018688,0,0,0,1.00015292
1633564800000,2021-10-07 00:00:00,DAI/USDT,0.99982155,1.00093821,0.99929086,1.00001179,2063.3573815,2062.88972401,0,0,0,1.0002267
1633478400000,2021-10-06 00:00:00,DAI/USDT,1.00055436,1.00106473,0.998001,1.00029264,3284.44709142,3286.45967895,0,0,0,0.99938761
1633392000000,2021-10-05 00:00:00,DAI/USDT,0.99984028,1.00116836,0.99847026,1.00054628,25234.81996424,25252.06289178,0,0,0,0.99931716
1633305600000,2021-10-04 00:00:00,DAI/USDT,0.99969582,1.00148545,0.99846224,1.00013798,4424.69822039,4423.95178021,0,0,0,1.00016872
1633219200000,2021-10-03 00:00:00,DAI/USDT,0.99831105,1.001,0.99800857,0.99817054,69703.89370354,69716.41082974,0,0,0,0.99982045
1633132800000,2021-10-02 00:00:00,DAI/USDT,0.99946189,1.00870724,0.99802866,0.99833105,20929.07433076,20865.23977351,0,0,0,1.00305937
1633046400000,2021-10-01 00:00:00,DAI/USDT,1.00014241,1.00194899,0.998,1.00083901,54143.16300241,54145.53112767,0,0,0,0.99995626
1632960000000,2021-09-30 00:00:00,DAI/USDT,1.00019797,1.00146869,0.99876052,0.99985176,647.19556138,647.09677134,0,0,0,1.00015266
1632873600000,2021-09-29 00:00:00,DAI/USDT,1.00026815,1.002,0.99807961,1.00018618,3095.73609021,3095.25679584,0,0,0,1.00015484
1632787200000,2021-09-28 00:00:00,DAI/USDT,0.99985176,1.00141329,0.999,0.99981175,11855.41214233,11863.21489867,0,0,0,0.99934227
1632700800000,2021-09-27 00:00:00,DAI/USDT,0.99992201,1.00413502,0.998,1.00008201,14455.6987629,14462.38825552,0,0,0,0.99953745
1632614400000,2021-09-26 00:00:00,DAI/USDT,0.99990605,1.0017171,0.99829047,0.99992201,2537.33248593,2536.95905955,0,0,0,1.00014719
1632528000000,2021-09-25 00:00:00,DAI/USDT,1.00038812,1.00039832,0.999,1.00033833,337.86067036,337.97967147,0,0,0,0.9996479
1632441600000,2021-09-24 00:00:00,DAI/USDT,0.99912275,1.00413502,0.9970153,0.99999,21965.57426186,21905.47475104,0,0,0,1.00274358
1632355200000,2021-09-23 00:00:00,DAI/USDT,0.99954318,1.0003707,0.9955822,0.99912353,21028.67179996,21104.81020551,0,0,0,0.99639236
1632268800000,2021-09-22 00:00:00,DAI/USDT,1.00159847,1.0017181,0.99799999,0.99959251,35357.35490788,35327.39192183,0,0,0,1.00084815
1632182400000,2021-09-21 00:00:00,DAI/USDT,1.000002,1.00138871,0.9986205,1.00120835,31216.17017194,31243.20378605,0,0,0,0.99913473
1632096000000,2021-09-20 00:00:00,DAI/USDT,0.99978195,1.002,0.99873369,1.00055829,24534.44193425,24493.52458727,0,0,0,1.00167053
1632009600000,2021-09-19 00:00:00,DAI/USDT,0.99994198,0.99994198,0.9985809,0.99982441,21700.68572291,21721.66389881,0,0,0,0.99903422
1631923200000,2021-09-18 00:00:00,DAI/USDT,0.99977805,1.001,0.9997495,0.999958,63846.56045506,63789.03425033,0,0,0,1.00090181
1631836800000,2021-09-17 00:00:00,DAI/USDT,0.99962192,0.99997801,0.99855759,0.99969499,46746.58197112,46790.54808155,0,0,0,0.99906036
1631750400000,2021-09-16 00:00:00,DAI/USDT,0.99940188,0.99987803,0.99830043,0.99955296,1085.27402561,1085.5633143,0,0,0,0.99973351
1631664000000,2021-09-15 00:00:00,DAI/USDT,0.99977844,0.99996057,0.9976501,0.99866562,8527.05190037,8542.52333224,0,0,0,0.99818889
1631577600000,2021-09-14 00:00:00,DAI/USDT,0.99996199,1.00012818,0.998,0.99997457,5592.76036375,5597.45344314,0,0,0,0.99916156
1631491200000,2021-09-13 00:00:00,DAI/USDT,1.00025795,1.00042812,0.99903119,1.000038,2287.73156488,2287.87309543,0,0,0,0.99993813
1631404800000,2021-09-12 00:00:00,DAI/USDT,0.99994198,1.00205,0.99792017,0.99987958,50705.34834419,50667.37223976,0,0,0,1.00074951
1631318400000,2021-09-11 00:00:00,DAI/USDT,0.99960192,1.0009995,0.99945276,0.99973174,1237.45172942,1237.43578874,0,0,0,1.00001288
1631232000000,2021-09-10 00:00:00,DAI/USDT,0.99986197,1.00049925,0.99882984,0.99962192,1391.40628187,1391.58158031,0,0,0,0.99987402
1631145600000,2021-09-09 00:00:00,DAI/USDT,0.99978824,1.0004783,0.99978824,0.99986197,2580.95706384,2580.44994371,0,0,0,1.00019652
1631059200000,2021-09-08 00:00:00,DAI/USDT,0.99968143,1.00205,0.99,0.99978825,7963.45162887,7979.75383481,0,0,0,0.99795705
1630972800000,2021-09-07 00:00:00,DAI/USDT,0.99961808,1.00075825,0.99361584,0.99973845,41283.05005627,41319.49035081,0,0,0,0.99911808
1630886400000,2021-09-06 00:00:00,DAI/USDT,0.99946189,1.00035813,0.99929074,0.9995019,6131.7320278,6135.31961508,0,0,0,0.99941525
1630800000000,2021-09-05 00:00:00,DAI/USDT,0.99929746,1.00054888,0.99929456,0.99987842,3952.71700277,3955.28350183,0,0,0,0.99935112
1630713600000,2021-09-04 00:00:00,DAI/USDT,0.99951809,1.00075825,0.99735947,0.99929456,9403.30368002,9401.79631782,0,0,0,1.00016032
1630627200000,2021-09-03 00:00:00,DAI/USDT,0.99917163,0.99992182,0.99895158,0.9995219,3263.67991814,3265.10230835,0,0,0,0.99956436
1630540800000,2021-09-02 00:00:00,DAI/USDT,1.0005281,1.00052898,0.99361584,0.99897226,23932.02479047,23933.78727571,0,0,0,0.99992635
1630454400000,2021-09-01 00:00:00,DAI/USDT,1.0005281,1.00075724,0.99886054,1.0005281,6205.16518792,6204.55083143,0,0,0,1.00009901
1630368000000,2021-08-31 00:00:00,DAI/USDT,1.0000229,1.00075825,0.99944599,1.00043659,1277.8861709,1277.48807017,0,0,0,1.00031162
1630281600000,2021-08-30 00:00:00,DAI/USDT,1.00008201,1.00075825,0.99895077,1.00002824,987.89594017,987.82867462,0,0,0,1.00006809
1630195200000,2021-08-29 00:00:00,DAI/USDT,1.00055829,1.00061827,0.99871964,1.00008201,6007.02586064,6007.13586755,0,0,0,0.99998168
1630108800000,2021-08-28 00:00:00,DAI/USDT,1.00060283,1.00060283,1,1,853.99863347,853.94710099,0,0,0,1.00006034
1630022400000,2021-08-27 00:00:00,DAI/USDT,1.00010202,1.00065827,1,1.00060283,2546.69518735,2546.50978914,0,0,0,1.0000728
1629936000000,2021-08-26 00:00:00,DAI/USDT,1.00010202,1.00070606,1,1.00034813,10343.99568894,10342.89927251,0,0,0,1.000106
1629849600000,2021-08-25 00:00:00,DAI/USDT,1.00044208,1.00059789,1,1.00010202,1107.23994855,1106.95014422,0,0,0,1.0002618
1629763200000,2021-08-24 00:00:00,DAI/USDT,1.000042,1.00077785,1,1.00044208,13440.18098695,13439.60650788,0,0,0,1.00004274
1629676800000,2021-08-23 00:00:00,DAI/USDT,1.000002,1.0004983,1,1.00032814,4850.27823442,4850.06076328,0,0,0,1.00004483
1629590400000,2021-08-22 00:00:00,DAI/USDT,1.000018,1.0005,1.00000001,1.00032814,6944.551072,6941.28517803,0,0,0,1.0004705
1629504000000,2021-08-21 00:00:00,DAI/USDT,1.00018203,1.00045791,1.000022,1.000022,877.83226026,877.68249576,0,0,0,1.00017063
1629417600000,2021-08-20 00:00:00,DAI/USDT,1.00054809,1.00058808,1.000042,1.00033794,1205.29676472,1205.10825006,0,0,0,1.00015642
1629331200000,2021-08-19 00:00:00,DAI/USDT,1,1.00058183,1,1.00015797,4034.7195405,4034.15621588,0,0,0,1.00013963
1629244800000,2021-08-18 00:00:00,DAI/USDT,1.00006201,1.00163713,0.99881074,1,1523.30727789,1523.11217149,0,0,0,1.00012809
1629158400000,2021-08-17 00:00:00,DAI/USDT,0.99977844,1.00107857,0.99938146,1.00005799,3576.22392383,3575.11605823,0,0,0,1.00030988
1629072000000,2021-08-16 00:00:00,DAI/USDT,1.000561,1.0019,0.99444049,0.99977844,4118.48444798,4121.99844354,0,0,0,0.9991475
1628985600000,2021-08-15 00:00:00,DAI/USDT,1.00025949,1.00135655,0.99936146,0.99973702,4668.89323459,4668.82906141,0,0,0,1.00001374
1628899200000,2021-08-14 00:00:00,DAI/USDT,1.00072215,1.00072215,0.999,1.00042812,6103.96756461,6103.95033984,0,0,0,1.00000282
1628812800000,2021-08-13 00:00:00,DAI/USDT,1.00131813,1.0024583,1,1.00072214,5589.41521876,5583.05829265,0,0,0,1.00113861
1628726400000,2021-08-12 00:00:00,DAI/USDT,1.00068839,1.00196859,0.99943364,1.00154828,7250.93137234,7247.76273488,0,0,0,1.00043718
1628640000000,2021-08-11 00:00:00,DAI/USDT,1.00043188,1.0029,0.99951405,0.99977138,4761.73825928,4758.21675679,0,0,0,1.00074008
1628553600000,2021-08-10 00:00:00,DAI/USDT,1.00006201,1.00167689,0.99965,1.00154828,5676.93476266,5676.24361405,0,0,0,1.00012176
