https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1642118400000,2022-01-14 00:00:00,SOL/USDT,158.25421672,161.43485663,153.00000061,158.583813,41089.29210878,259.03991087,0,0,0,158.62147253
1642032000000,2022-01-13 00:00:00,SOL/USDT,155.8530328,164.5744173,150.56390781,154.00000069,22823.36810476,143.53081019,0,0,0,159.01372029
1641945600000,2022-01-12 00:00:00,SOL/USDT,151.43755118,163.04906894,147,155.8530328,33354.63194416,218.94302799,0,0,0,152.34388713
1641859200000,2022-01-11 00:00:00,SOL/USDT,147.99999999,151.99999999,144.52017235,147,25517.43384358,172.6305274,0,0,0,147.81530374
1641772800000,2022-01-10 00:00:00,SOL/USDT,146.1440571,148,144.52017235,148,23246.30549927,160.00775951,0,0,0,145.28236362
1641686400000,2022-01-09 00:00:00,SOL/USDT,146.05542158,148,144.52017236,146.21440571,23652.87128061,160.37068853,0,0,0,147.48874309
1641600000000,2022-01-08 00:00:00,SOL/USDT,136.39635761,149.97314788,136.39635761,146.05542158,435496.34852075,3015.93419171,0,0,0,144.39849175
1641513600000,2022-01-07 00:00:00,SOL/USDT,150.51562973,150.51562973,134,137.20881164,290120.8120409,2078.69115767,0,0,0,139.56898357
1641427200000,2022-01-06 00:00:00,SOL/USDT,154.51871535,154.61713938,146.31714506,150.44729766,110554.91489372,736.97630578,0,0,0,150.01149158
1641340800000,2022-01-05 00:00:00,SOL/USDT,167.50370434,171.34614538,145.20403046,155.18085921,281750.750499,1814.96999929,0,0,0,155.23713924
1641254400000,2022-01-04 00:00:00,SOL/USDT,170.42909681,173.91936013,166.66139923,169.12719081,573994.45450048,3368.65663433,0,0,0,170.3926867
1641168000000,2022-01-03 00:00:00,SOL/USDT,175.17372478,177.32381551,167.2830154,171.2741978,50706.57539538,296.04788934,0,0,0,171.27828713
1641081600000,2022-01-02 00:00:00,SOL/USDT,179.05269463,179.21234642,174.4496758,176.2609938,33690.598745,190.4189765,0,0,0,176.9287881
1640995200000,2022-01-01 00:00:00,SOL/USDT,171.10561388,180,171.10561388,178.25305831,120926.06394512,687.1167723,0,0,0,175.99055767
1640908800000,2021-12-31 00:00:00,SOL/USDT,172.89808511,177.54521663,168.09044754,170.8812336,79845.62672014,464.88823657,0,0,0,171.75230612
1640822400000,2021-12-30 00:00:00,SOL/USDT,170.96006459,175.67904469,168.73438101,171.37497845,47941.87691623,277.68643338,0,0,0,172.64753028
1640736000000,2021-12-29 00:00:00,SOL/USDT,177.00427847,180.22510754,170.3621695,170.52588908,155195.23839727,889.0047582,0,0,0,174.57188723
1640649600000,2021-12-28 00:00:00,SOL/USDT,195.51540917,195.51540917,176.50931678,177.49041525,122235.97915442,657.6852944,0,0,0,185.85785663
1640563200000,2021-12-27 00:00:00,SOL/USDT,199.11041877,204.41781338,195.06280803,195.64984016,115884.16852027,580.54697323,0,0,0,199.61204495
1640476800000,2021-12-26 00:00:00,SOL/USDT,192.99875031,200.69583059,190.2085135,197.89034365,133748.05065134,687.3567231,0,0,0,194.58317079
1640390400000,2021-12-25 00:00:00,SOL/USDT,190.2663518,195.02779836,189.40662691,193.34215489,50240.32654877,261.89764684,0,0,0,191.83191279
1640304000000,2021-12-24 00:00:00,SOL/USDT,190.03950097,197.30707769,184.10857593,190.2663518,134745.46748718,705.46226791,0,0,0,191.00308211
1640217600000,2021-12-23 00:00:00,SOL/USDT,178.16230005,193.3409308,175.7848593,190.05473694,135996.71233715,733.9592123,0,0,0,185.29192093
1640131200000,2021-12-22 00:00:00,SOL/USDT,179.69637075,187.41850738,177.27977206,178.43472687,164646.03964536,895.79140892,0,0,0,183.79952967
1640044800000,2021-12-21 00:00:00,SOL/USDT,173.85169265,182.30128172,170.28211609,179.74856478,214150.00894971,1195.25586442,0,0,0,179.16666658
1639958400000,2021-12-20 00:00:00,SOL/USDT,179.80733114,181.40265686,168.6334917,173.79169144,166543.83141998,949.87637643,0,0,0,175.33211221
1639872000000,2021-12-19 00:00:00,SOL/USDT,182.71067314,189.07239079,178.49952148,180.07515159,109250.57264115,593.3994708,0,0,0,184.10965633
1639785600000,2021-12-18 00:00:00,SOL/USDT,175.681358,184.30746265,171.2415404,182.71067314,55305.49835995,308.5337474,0,0,0,179.25267114
1639699200000,2021-12-17 00:00:00,SOL/USDT,176.80944281,182.39038227,168.24455669,175.4499956,358236.37699315,2031.86396846,0,0,0,176.30923258
1639612800000,2021-12-16 00:00:00,SOL/USDT,178.26789801,188.96102359,174.48473938,177.02104268,858063.83295939,4632.98287485,0,0,0,185.20764184
1639526400000,2021-12-15 00:00:00,SOL/USDT,161.39290738,181.93763209,157.01380764,178.0547212,314101.0632553,1878.04571034,0,0,0,167.2488915
1639440000000,2021-12-14 00:00:00,SOL/USDT,155.34330578,163.04906894,149.83286429,161.37717742,241789.56747827,1541.76369154,0,0,0,156.82660631
1639353600000,2021-12-13 00:00:00,SOL/USDT,172.72551321,172.82299311,148.17710822,155.01396438,323361.95391063,2047.11602294,0,0,0,157.95975913
1639267200000,2021-12-12 00:00:00,SOL/USDT,172.00384729,176.90107063,167.64834091,172.82539569,144182.43492997,839.83759191,0,0,0,171.67894878
1639180800000,2021-12-11 00:00:00,SOL/USDT,167.40716649,173.78065898,161.43480605,171.81174945,218812.00645637,1295.23287913,0,0,0,168.9364206
1639094400000,2021-12-10 00:00:00,SOL/USDT,181.23888563,184.41743539,167.22438994,167.60004517,269795.03503231,1529.92091231,0,0,0,176.34573974
1639008000000,2021-12-09 00:00:00,SOL/USDT,194.76010218,196.70953611,178.70991408,181.34343341,224681.27643302,1207.96771072,0,0,0,185.99940581
1638921600000,2021-12-08 00:00:00,SOL/USDT,189.90303663,196.25724067,183,194.534509,226819.41742584,1189.33967243,0,0,0,190.71037709
1638835200000,2021-12-07 00:00:00,SOL/USDT,193.63711317,203.970509,187.85412644,189.90303663,131307.4904057,663.92109174,0,0,0,197.7757478
1638748800000,2021-12-06 00:00:00,SOL/USDT,197.0075107,197.65141597,176.37571542,193.91133958,567608.68935186,3107.45799993,0,0,0,182.66013228
1638662400000,2021-12-05 00:00:00,SOL/USDT,200.6685538,204.3661986,181.68892252,197.60458668,270095.12642217,1415.1040876,0,0,0,190.86590787
1638576000000,2021-12-04 00:00:00,SOL/USDT,211.46150557,213.29742649,174.58834106,200.6685538,480994.27247615,2481.27695162,0,0,0,193.84949034
1638489600000,2021-12-03 00:00:00,SOL/USDT,234.38711765,239.14525301,206.02899386,211.94867192,281702.47519563,1254.88371316,0,0,0,224.48492417
1638403200000,2021-12-02 00:00:00,SOL/USDT,229.53879598,243.17767912,220,233.68388859,276670.55272996,1210.66328132,0,0,0,228.52807795
1638316800000,2021-12-01 00:00:00,SOL/USDT,209.76562636,233.01744919,208.10852821,229.81297113,233565.9442622,1051.14096658,0,0,0,222.20230367
1638230400000,2021-11-30 00:00:00,SOL/USDT,204.2838485,220.99999999,199.60591669,208.33356844,227480.08469154,1088.65261868,0,0,0,208.95562164
1638144000000,2021-11-29 00:00:00,SOL/USDT,200.75551897,213.61268429,199.19515178,204.1169471,137835.12230668,668.34260743,0,0,0,206.23422893
1638057600000,2021-11-28 00:00:00,SOL/USDT,192.10723431,201.95929856,181.2811806,200.88529253,577712.75234319,3073.11659663,0,0,0,187.9892071
1637971200000,2021-11-27 00:00:00,SOL/USDT,192.04227552,200.9332933,190.51710987,193.01430429,208340.17446405,1062.42678488,0,0,0,196.09838289
1637884800000,2021-11-26 00:00:00,SOL/USDT,210.89854253,213.36241135,182.76462797,191.88451972,654165.44623633,3438.77837012,0,0,0,190.23193001
1637798400000,2021-11-25 00:00:00,SOL/USDT,206.50129094,217.56055197,201.98206741,210.15889703,341493.78645943,1606.86586964,0,0,0,212.52165032
1637712000000,2021-11-24 00:00:00,SOL/USDT,221.7477021,222.68887928,200.01892762,206,242975.62835858,1166.85402463,0,0,0,208.2313839
1637625600000,2021-11-23 00:00:00,SOL/USDT,215.83560309,226.19723048,211.28881829,221.74199229,246894.07365828,1136.68425947,0,0,0,217.20550064
1637539200000,2021-11-22 00:00:00,SOL/USDT,220.06758855,220.06758855,212.07124122,216.63407756,27068.7490114,124.96200298,0,0,0,216.61583814
