https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOT,Volume USD
1615161600,2021-03-08,DOT/USD,35.341,35.659,33.605,34.672,3812.866123,132199.69421665597
1615075200,2021-03-07,DOT/USD,33.992,35.302,33.672,35.302,3510.12192,123914.32401984
1614988800,2021-03-06,DOT/USD,33.815,34.357,32.275,33.5,2225.435202,74552.07926700001
1614902400,2021-03-05,DOT/USD,35.2,35.2,31.55,33.814,7277.443588,246079.477484632
1614816000,2021-03-04,DOT/USD,37.369,38.449,34.189,35.49,4755.883022,168786.28845078
1614729600,2021-03-03,DOT/USD,36.698,38.905,36.503,37.251,7009.092385,261095.70043363498
1614643200,2021-03-02,DOT/USD,35.688,37.889,34.621,35.94,8078.553384,290343.20862095995
1614556800,2021-03-01,DOT/USD,34.172,35.759,33.336,35.688,7407.36099,264353.89901112
1614470400,2021-02-28,DOT/USD,33.726,35.17,30.341,33.89,8954.869715,303480.53464135004
1614384000,2021-02-27,DOT/USD,31.93,35.587,31.93,33.373,7795.893365,260172.34927014497
1614297600,2021-02-26,DOT/USD,31.395,33.808,28.265,31.74,14450.237402,458650.53513948
1614211200,2021-02-25,DOT/USD,34.235,35.499,31.387,31.387,7005.894258,219894.003075846
1614124800,2021-02-24,DOT/USD,34.5,37.79,32.184,34.235,12370.338527,423498.53947184497
1614038400,2021-02-23,DOT/USD,37.476,40.0,26.534,34.5,17917.942733,618169.0242885
1613952000,2021-02-22,DOT/USD,39.746,39.89,22.0,37.8,25442.044311,961709.2749558
1613865600,2021-02-21,DOT/USD,39.019,42.0,38.097,40.3,9849.047771,396916.62517129997
1613779200,2021-02-20,DOT/USD,35.0,42.63,33.0,39.495,21859.265165,863331.677691675
1613692800,2021-02-19,DOT/USD,31.539,35.0,30.111,34.795,9208.597784,320413.15989428
1613606400,2021-02-18,DOT/USD,32.12,32.711,30.904,31.105,6940.102782,215871.89703411
1613520000,2021-02-17,DOT/USD,29.985,32.5,29.75,32.119,8462.578084,271809.545479996
1613433600,2021-02-16,DOT/USD,27.408,31.0,27.0,30.174,11343.082241,342266.163539934
1613347200,2021-02-15,DOT/USD,27.105,29.5,23.718,27.487,9723.688841,267275.03517256695
1613260800,2021-02-14,DOT/USD,28.405,29.688,26.765,27.31,6620.038631,180793.25501261
1613174400,2021-02-13,DOT/USD,28.734,30.297,27.403,28.284,10829.31228,306296.26852752
1613088000,2021-02-12,DOT/USD,25.122,29.761,24.6,28.907,13968.104976,403776.010541232
1613001600,2021-02-11,DOT/USD,23.45,25.5,23.45,25.083,13777.686214,345585.70330576197
1612915200,2021-02-10,DOT/USD,23.46,24.87,22.173,23.45,18511.84309,434102.7204604999
1612828800,2021-02-09,DOT/USD,23.147,25.0,22.501,23.589,10067.250831,237476.37985245898
1612742400,2021-02-08,DOT/USD,19.999,24.5,19.317,23.402,18941.98333,443280.29388866
1612656000,2021-02-07,DOT/USD,20.697,21.0,18.005,19.94,7606.968493,151682.95175042
1612569600,2021-02-06,DOT/USD,21.102,22.8,20.035,20.605,6100.946998,125710.01289379002
1612483200,2021-02-05,DOT/USD,20.284,23.1,19.53,21.29,11915.415175,253679.18907574998
1612396800,2021-02-04,DOT/USD,20.88,21.976,19.05,20.239,14770.792438,298946.06815268204
1612310400,2021-02-03,DOT/USD,17.285,20.88,16.9,20.878,20124.623718,420161.893984404
1612224000,2021-02-02,DOT/USD,16.542,17.8,15.81,17.277,10538.671259,182076.62334174302
1612137600,2021-02-01,DOT/USD,16.099,16.644,15.0,16.446,9551.363929,157081.731176334
1612051200,2021-01-31,DOT/USD,16.739,17.4,14.5,16.099,9579.412842,154218.967343358
1611964800,2021-01-30,DOT/USD,17.019,17.104,7.5,16.754,10812.871761,181158.85348379402
1611878400,2021-01-29,DOT/USD,17.313,17.6,16.335,16.858,3460.024989,58329.101264562
1611792000,2021-01-28,DOT/USD,15.552,17.199,15.371,17.199,2329.086015,40057.950371985
1611705600,2021-01-27,DOT/USD,17.061,17.068,15.0,15.619,12515.568463,195480.663823597
1611619200,2021-01-26,DOT/USD,17.275,17.679,16.083,17.116,8298.349254,142034.545831464
1611532800,2021-01-25,DOT/USD,17.901,18.998,17.274,17.274,11438.190358,197583.300244092
1611446400,2021-01-24,DOT/USD,18.412,19.0,17.475,18.001,10306.951637,185535.436417637
1611360000,2021-01-23,DOT/USD,17.1,18.799,16.9,18.799,17818.504236,334970.061132564
1611273600,2021-01-22,DOT/USD,15.902,18.079,14.5,17.11,22979.325336,393176.25649896
1611187200,2021-01-21,DOT/USD,17.95,18.2,15.18,16.051,17667.5306,283581.53366059996
1611100800,2021-01-20,DOT/USD,16.75,18.31,14.766,17.888,22192.319762,396976.215902656
1611014400,2021-01-19,DOT/USD,16.496,18.15,16.117,16.9,27813.184787,470042.8229002999
1610928000,2021-01-18,DOT/USD,17.4,19.5,15.51,16.76,27071.221342,453713.66969192005
1610841600,2021-01-17,DOT/USD,18.2,18.83,15.0,17.207,24999.426846,430165.137739122
1610755200,2021-01-16,DOT/USD,13.662,23.0,13.6,18.57,43185.320624,801951.40398768
1610668800,2021-01-15,DOT/USD,14.599,37.777,10.2,13.651,43922.831047,599590.5666225969
1610582400,2021-01-14,DOT/USD,11.079,14.6,10.95,14.6,24055.52198,351210.620908
1610496000,2021-01-13,DOT/USD,8.3,11.5,8.015,10.901,13070.273494,142479.05135809397
1610409600,2021-01-12,DOT/USD,8.154,8.751,8.001,8.4,4793.127621,40262.2720164
1610323200,2021-01-11,DOT/USD,9.37,9.37,7.22,8.337,14826.389021,123607.60526807701
1610236800,2021-01-10,DOT/USD,9.91,10.163,8.82,9.37,9057.656333,84870.23984021
1610150400,2021-01-09,DOT/USD,9.301,9.988,9.1,9.88,7066.414476,69816.17502288001
1610064000,2021-01-08,DOT/USD,9.769,9.838,8.0,9.47,9866.701106,93437.65947382001
1609977600,2021-01-07,DOT/USD,10.08,10.83,9.254,9.719,9632.615798,93619.392940762
1609891200,2021-01-06,DOT/USD,9.9,10.497,9.6,10.071,7632.806083,76869.990061893
1609804800,2021-01-05,DOT/USD,9.688,10.214,9.2,9.869,10409.97782,102736.07110557999
1609718400,2021-01-04,DOT/USD,10.259,10.829,8.5,9.331,17934.537014,167347.164877634
1609632000,2021-01-03,DOT/USD,9.364,10.58,8.864,10.209,19046.360695,194444.296335255
1609545600,2021-01-02,DOT/USD,8.201,10.0,8.0,9.297,15116.638046,140539.38391366202
1609459200,2021-01-01,DOT/USD,9.416,10.0,8.1,8.543,11594.1462,99048.79098659998
1609372800,2020-12-31,DOT/USD,7.293,10.0,7.293,10.0,10907.70416,109077.0416
1609286400,2020-12-30,DOT/USD,7.471,8.0,7.061,7.288,8393.949337,61175.102768056
1609200000,2020-12-29,DOT/USD,6.663,7.651,6.224,7.643,9550.715592,72996.119269656
1609113600,2020-12-28,DOT/USD,5.242,6.621,5.229,6.541,12032.056748,78701.68318866802
1609027200,2020-12-27,DOT/USD,5.214,5.379,4.982,5.175,1962.439002,10155.62183535
1608940800,2020-12-26,DOT/USD,5.193,5.305,5.13,5.147,2014.705943,10369.691488621
1608854400,2020-12-25,DOT/USD,4.994,5.344,4.991,5.144,5271.455337,27116.366253528002
1608768000,2020-12-24,DOT/USD,4.718,5.308,4.642,4.984,3989.315449,19882.748197816
1608681600,2020-12-23,DOT/USD,5.199,5.199,4.5,4.777,1624.934728,7762.313195656
1608595200,2020-12-22,DOT/USD,4.916,5.309,4.916,5.182,1111.100351,5757.722018882001
1608508800,2020-12-21,DOT/USD,5.228,5.46,4.86,5.008,1440.826156,7215.657389248
1608422400,2020-12-20,DOT/USD,5.263,5.77,5.147,5.21,2855.480326,14877.05249846
1608336000,2020-12-19,DOT/USD,5.354,5.648,5.249,5.374,5248.330768,28204.529547231996
1608249600,2020-12-18,DOT/USD,5.318,5.545,5.203,5.203,1480.326197,7702.137202991001
1608163200,2020-12-17,DOT/USD,5.4,5.699,5.231,5.341,3664.374734,19571.425454294
1608076800,2020-12-16,DOT/USD,5.228,5.4,5.157,5.397,3098.870606,16724.604660582
1607990400,2020-12-15,DOT/USD,4.999,5.339,4.854,5.233,1250.56142,6544.18791086
1607904000,2020-12-14,DOT/USD,5.0,5.0,4.85,4.934,137.224902,677.067666468
1607817600,2020-12-13,DOT/USD,4.777,5.04,4.769,4.945,2340.641542,11574.47242519
1607731200,2020-12-12,DOT/USD,4.77,4.976,4.63,4.816,865.775133,4169.573040528
1607644800,2020-12-11,DOT/USD,4.835,4.835,4.6,4.657,389.466553,1813.745737321
1607558400,2020-12-10,DOT/USD,4.872,4.891,4.647,4.87,2773.507522,13506.98163214
1607472000,2020-12-09,DOT/USD,4.757,4.98,4.689,4.899,2669.267077,13076.739410223
1607385600,2020-12-08,DOT/USD,5.125,5.14,4.768,4.768,2665.801239,12710.540307551999
1607299200,2020-12-07,DOT/USD,5.113,5.183,5.057,5.1,317.895343,1621.2662493
1607212800,2020-12-06,DOT/USD,5.2,5.2,5.028,5.059,1661.454364,8405.297627476
1607126400,2020-12-05,DOT/USD,5.025,5.199,4.905,5.199,654.877544,3404.708351256
1607040000,2020-12-04,DOT/USD,5.465,5.465,5.045,5.045,1425.511192,7191.7039636399995
1606953600,2020-12-03,DOT/USD,5.425,5.54,5.415,5.462,939.745592,5132.890423504
1606867200,2020-12-02,DOT/USD,5.077,5.72,5.077,5.508,1138.942063,6273.292883004
1606780800,2020-12-01,DOT/USD,5.364,5.56,4.978,5.173,2270.260565,11744.057902745
1606694400,2020-11-30,DOT/USD,5.258,5.45,5.16,5.431,1160.968613,6305.220537203
1606608000,2020-11-29,DOT/USD,4.878,5.233,4.874,5.153,5354.479811,27591.634466083
1606521600,2020-11-28,DOT/USD,4.885,5.02,4.752,4.905,2362.945707,11590.248692834999
1606435200,2020-11-27,DOT/USD,4.794,5.063,4.594,4.825,2352.623324,11351.407538300002
1606348800,2020-11-26,DOT/USD,5.319,5.412,4.518,4.86,13492.752824,65574.77872464
1606262400,2020-11-25,DOT/USD,5.756,5.819,5.2,5.28,3425.558391,18086.94830448
1606176000,2020-11-24,DOT/USD,5.883,6.144,5.681,5.78,4973.58398,28747.315404400004
1606089600,2020-11-23,DOT/USD,5.6,5.95,5.473,5.873,2104.119668,12357.494810164
1606003200,2020-11-22,DOT/USD,5.901,5.901,5.302,5.596,2953.902581,16530.038843276
1605916800,2020-11-21,DOT/USD,5.45,5.962,5.161,5.766,5311.497849,30626.096597334003
1605830400,2020-11-20,DOT/USD,4.785,5.455,4.785,5.33,5224.553429,27846.869776569998
1605744000,2020-11-19,DOT/USD,4.692,4.899,4.6,4.783,1059.816571,5069.1026590930005
1605657600,2020-11-18,DOT/USD,4.852,4.927,4.523,4.624,1244.26466,5753.4797878399995
1605571200,2020-11-17,DOT/USD,4.709,4.94,4.701,4.78,2784.736948,13311.042611440002
1605484800,2020-11-16,DOT/USD,4.43,4.569,4.397,4.486,1662.131599,7456.322353114
1605398400,2020-11-15,DOT/USD,4.481,4.481,4.311,4.345,815.480591,3543.2631678949997
1605312000,2020-11-14,DOT/USD,4.535,4.56,4.39,4.526,455.496047,2061.5751087219996
1605225600,2020-11-13,DOT/USD,4.445,4.552,4.388,4.546,565.947227,2572.796093942
1605139200,2020-11-12,DOT/USD,4.41,4.492,4.37,4.407,709.026868,3124.6814072760003
1605052800,2020-11-11,DOT/USD,4.45,4.584,4.441,4.529,944.676195,4278.438487155
1604966400,2020-11-10,DOT/USD,4.345,4.451,4.324,4.449,1061.065336,4720.679679863999
1604880000,2020-11-09,DOT/USD,4.368,4.414,4.309,4.377,865.896523,3790.0290811709997
1604793600,2020-11-08,DOT/USD,4.263,4.432,4.174,4.174,1229.848664,5133.388323536001
1604707200,2020-11-07,DOT/USD,4.672,4.825,4.1,4.257,7470.475875,31801.815799875
1604620800,2020-11-06,DOT/USD,4.28,5.1,4.21,4.527,6592.159196,29842.704680291998
1604534400,2020-11-05,DOT/USD,4.21,4.336,4.084,4.31,1455.198823,6271.9069271299995
1604448000,2020-11-04,DOT/USD,4.131,4.2,3.95,4.14,1531.864712,6341.91990768
1604361600,2020-11-03,DOT/USD,4.056,4.283,3.95,4.1,2353.743034,9650.3464394
1604275200,2020-11-02,DOT/USD,4.255,4.324,4.044,4.065,2593.927699,10544.316096435
1604188800,2020-11-01,DOT/USD,4.27,4.27,4.17,4.2,403.873367,1696.2681413999999
1604102400,2020-10-31,DOT/USD,4.185,4.29,4.093,4.25,1069.646969,4545.99961825
1604016000,2020-10-30,DOT/USD,4.11,4.18,3.994,4.14,845.268004,3499.4095365599997
1603929600,2020-10-29,DOT/USD,4.399,4.4,3.928,4.11,2589.538915,10643.004940650002
1603843200,2020-10-28,DOT/USD,4.723,4.81,4.32,4.37,1454.500722,6356.16815514
1603756800,2020-10-27,DOT/USD,4.879,4.9,4.68,4.719,3375.673524,15929.803359756
1603670400,2020-10-26,DOT/USD,4.381,4.78,4.371,4.78,1995.106582,9536.60946196
1603584000,2020-10-25,DOT/USD,4.41,4.433,4.271,4.404,287.532867,1266.294746268
1603497600,2020-10-24,DOT/USD,4.292,5.099,4.292,4.412,2678.142642,11815.965336504
1603411200,2020-10-23,DOT/USD,4.301,4.457,4.231,4.321,369.523418,1596.710689178
1603324800,2020-10-22,DOT/USD,4.299,4.39,4.241,4.38,1160.153034,5081.47028892
1603238400,2020-10-21,DOT/USD,4.0,4.258,3.976,4.1,5214.603502,21379.8743582
1603152000,2020-10-20,DOT/USD,4.025,4.117,3.91,3.934,1399.705234,5506.440390556
1603065600,2020-10-19,DOT/USD,4.068,4.107,4.002,4.002,236.746782,947.4606215639999
1602979200,2020-10-18,DOT/USD,4.003,4.16,3.913,4.149,1019.00175,4227.83826075
1602892800,2020-10-17,DOT/USD,3.943,4.06,3.943,4.06,1078.690387,4379.48297122
1602806400,2020-10-16,DOT/USD,4.121,4.121,3.861,3.974,945.645353,3757.9946328220003
1602720000,2020-10-15,DOT/USD,4.173,4.194,4.025,4.088,643.880851,2632.184918888
1602633600,2020-10-14,DOT/USD,4.321,4.36,4.16,4.16,265.916509,1106.21267744
1602547200,2020-10-13,DOT/USD,4.342,4.342,4.185,4.299,286.45095,1231.45263405
1602460800,2020-10-12,DOT/USD,4.234,4.459,4.234,4.382,723.008682,3168.224044524
1602374400,2020-10-11,DOT/USD,4.277,4.36,4.161,4.161,1925.19129,8010.7209576899995
1602288000,2020-10-10,DOT/USD,4.399,4.435,4.279,4.305,1210.366424,5210.62745532
1602201600,2020-10-09,DOT/USD,4.078,4.344,4.051,4.344,981.130328,4262.030144832001
1602115200,2020-10-08,DOT/USD,3.896,4.128,3.7,4.097,842.232692,3450.6273391240006
1602028800,2020-10-07,DOT/USD,3.802,3.9,3.7,3.781,2025.93691,7660.0674567099995
1601942400,2020-10-06,DOT/USD,4.187,4.187,3.7,3.75,2275.917795,8534.691731249999
1601856000,2020-10-05,DOT/USD,4.233,4.282,3.87,4.27,7895.731756,33714.77459812
1601769600,2020-10-04,DOT/USD,4.1,4.206,4.089,4.206,410.38686,1726.0871331600001
1601683200,2020-10-03,DOT/USD,4.104,4.17,3.974,4.125,2121.949185,8753.040388125
1601596800,2020-10-02,DOT/USD,4.344,4.344,3.945,4.175,5319.658663,22209.574918025
1601510400,2020-10-01,DOT/USD,4.455,4.59,4.344,4.4,1151.806499,5067.948595600001
1601424000,2020-09-30,DOT/USD,4.45,4.505,4.295,4.39,1716.734775,7536.465662249999
1601337600,2020-09-29,DOT/USD,4.495,4.722,4.4,4.5,831.248175,3740.6167874999996
1601251200,2020-09-28,DOT/USD,4.353,4.699,4.329,4.394,3641.299732,15999.871022408
1601164800,2020-09-27,DOT/USD,4.357,4.365,4.1,4.289,2702.018868,11588.958924852
1601078400,2020-09-26,DOT/USD,4.444,4.444,4.271,4.31,2500.602824,10777.598171439999
1600992000,2020-09-25,DOT/USD,4.445,4.56,4.279,4.444,1771.0678,7870.6253032
1600905600,2020-09-24,DOT/USD,4.16,4.48,4.089,4.45,2833.346529,12608.39205405
1600819200,2020-09-23,DOT/USD,4.1,4.35,3.94,4.073,1524.34037,6208.6383270100005
1600732800,2020-09-22,DOT/USD,4.115,4.255,3.931,4.192,1694.793145,7104.5728638400005
1600646400,2020-09-21,DOT/USD,4.654,4.67,4.0,4.16,5145.829448,21406.65050368
1600560000,2020-09-20,DOT/USD,4.892,4.955,4.5,4.674,3435.964602,16059.698549748002
1600473600,2020-09-19,DOT/USD,5.231,5.373,4.838,4.838,6717.147045,32497.557403709998
1600387200,2020-09-18,DOT/USD,5.337,5.641,5.165,5.289,4400.511539,23274.305529770998
1600300800,2020-09-17,DOT/USD,5.181,5.703,5.149,5.315,5772.157991,30679.019722165
1600214400,2020-09-16,DOT/USD,5.102,47.177,5.015,5.096,10860.53168,55345.269441280005
1600128000,2020-09-15,DOT/USD,5.3,5.423,5.186,5.193,3139.142342,16301.566182006
1600041600,2020-09-14,DOT/USD,5.268,5.65,5.001,5.348,6627.457852,35443.644592496
1599955200,2020-09-13,DOT/USD,5.179,5.501,4.851,5.286,5790.713299,30609.710498513996
1599868800,2020-09-12,DOT/USD,4.631,5.3,4.542,5.222,3439.03458,17958.63857676
1599782400,2020-09-11,DOT/USD,4.545,4.704,4.38,4.631,4389.395891,20327.292371221003
1599696000,2020-09-10,DOT/USD,4.793,4.916,4.5,4.571,6739.982998,30808.462283858
1599609600,2020-09-09,DOT/USD,4.265,5.011,4.1,4.651,17405.922324,80954.94472892399
1599523200,2020-09-08,DOT/USD,4.287,4.513,4.174,4.176,7770.416382,32449.258811232
