https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume SHIB,Volume USDT,tradecount
1652832000000,2022-05-18,SHIBUSDT,1.254e-05,1.267e-05,1.145e-05,1.152e-05,5820343474790.0,70044781.31572653,148861
1652745600000,2022-05-17,SHIBUSDT,1.199e-05,1.278e-05,1.195e-05,1.255e-05,8114909810163.0,100306569.40050562,191517
1652659200000,2022-05-16,SHIBUSDT,1.305e-05,1.306e-05,1.174e-05,1.199e-05,7272801360235.0,88683175.16633129,185749
1652572800000,2022-05-15,SHIBUSDT,1.256e-05,1.306e-05,1.192e-05,1.306e-05,6988198346820.0,86865330.61975235,183563
1652486400000,2022-05-14,SHIBUSDT,1.281e-05,1.372e-05,1.14e-05,1.255e-05,13468466918956.0,165356885.91991603,348194
1652400000000,2022-05-13,SHIBUSDT,1.084e-05,1.437e-05,1.048e-05,1.282e-05,26669244048317.0,347071828.72897524,680145
1652313600000,2022-05-12,SHIBUSDT,1.205e-05,1.296e-05,9.07e-06,1.084e-05,26780506125377.0,292335703.43518007,714975
1652227200000,2022-05-11,SHIBUSDT,1.618e-05,1.677e-05,1.1e-05,1.207e-05,27918355370022.0,393156124.5389956,786431
1652140800000,2022-05-10,SHIBUSDT,1.4e-05,1.797e-05,1.352e-05,1.618e-05,25973859599826.0,418759484.3091728,695561
1652054400000,2022-05-09,SHIBUSDT,1.843e-05,1.871e-05,1.373e-05,1.398e-05,22059180510841.0,355301093.22182965,623848
1651968000000,2022-05-08,SHIBUSDT,1.927e-05,1.934e-05,1.823e-05,1.843e-05,7108160142821.0,132956299.11179437,189577
1651881600000,2022-05-07,SHIBUSDT,2.001e-05,2.006e-05,1.868e-05,1.928e-05,5027320858659.0,98673628.37961562,148784
1651795200000,2022-05-06,SHIBUSDT,2.027e-05,2.038e-05,1.95e-05,2.001e-05,6748275873919.0,134769998.95117188,175341
1651708800000,2022-05-05,SHIBUSDT,2.18e-05,2.199e-05,1.944e-05,2.027e-05,8147497653250.0,168401727.69951463,235128
1651622400000,2022-05-04,SHIBUSDT,2.031e-05,2.188e-05,2.026e-05,2.18e-05,6949892628809.0,145300106.34047195,195570
1651536000000,2022-05-03,SHIBUSDT,2.068e-05,2.103e-05,1.994e-05,2.031e-05,4768520819322.0,98057789.16592816,125580
1651449600000,2022-05-02,SHIBUSDT,2.154e-05,2.175e-05,2.015e-05,2.067e-05,6824606073856.0,142659656.43362495,176243
1651363200000,2022-05-01,SHIBUSDT,2.017e-05,2.215e-05,1.975e-05,2.155e-05,8169619792311.0,171563518.21786776,246969
1651276800000,2022-04-30,SHIBUSDT,2.221e-05,2.248e-05,1.837e-05,2.016e-05,8646863617875.0,182598177.6203322,278915
1651190400000,2022-04-29,SHIBUSDT,2.294e-05,2.311e-05,2.161e-05,2.22e-05,7887569053806.0,177071962.74064898,214053
1651104000000,2022-04-28,SHIBUSDT,2.343e-05,2.353e-05,2.267e-05,2.294e-05,4590640656872.0,106311407.68661356,157952
1651017600000,2022-04-27,SHIBUSDT,2.298e-05,2.399e-05,2.279e-05,2.343e-05,6800601845856.0,158484604.76263312,201470
1650931200000,2022-04-26,SHIBUSDT,2.432e-05,2.468e-05,2.256e-05,2.297e-05,7508406686357.0,178058378.3242449,265661
1650844800000,2022-04-25,SHIBUSDT,2.395e-05,2.536e-05,2.231e-05,2.431e-05,9831193292572.0,234346790.00125965,401704
1650758400000,2022-04-24,SHIBUSDT,2.41e-05,2.437e-05,2.352e-05,2.396e-05,2556203869787.0,61279074.75098929,116755
1650672000000,2022-04-23,SHIBUSDT,2.429e-05,2.465e-05,2.378e-05,2.41e-05,2926396898243.0,70983250.72588214,118549
1650585600000,2022-04-22,SHIBUSDT,2.431e-05,2.468e-05,2.398e-05,2.429e-05,3791174459062.0,92217815.10531,147499
1650499200000,2022-04-21,SHIBUSDT,2.482e-05,2.54e-05,2.386e-05,2.431e-05,4991551458867.0,124032024.29930152,199565
1650412800000,2022-04-20,SHIBUSDT,2.542e-05,2.587e-05,2.461e-05,2.483e-05,6110090477200.0,154176646.3495813,237432
1650326400000,2022-04-19,SHIBUSDT,2.524e-05,2.561e-05,2.486e-05,2.542e-05,4669781705156.0,117793461.43098998,185207
1650240000000,2022-04-18,SHIBUSDT,2.464e-05,2.537e-05,2.362e-05,2.523e-05,7008164551766.0,171978955.1844029,264778
1650153600000,2022-04-17,SHIBUSDT,2.559e-05,2.606e-05,2.441e-05,2.465e-05,3895659166230.0,99513189.26034164,171362
1650067200000,2022-04-16,SHIBUSDT,2.59e-05,2.608e-05,2.525e-05,2.559e-05,2777177962439.0,71430595.90154643,122547
1649980800000,2022-04-15,SHIBUSDT,2.578e-05,2.625e-05,2.545e-05,2.59e-05,3582331240344.0,92729472.82538298,154451
1649894400000,2022-04-14,SHIBUSDT,2.693e-05,2.744e-05,2.519e-05,2.578e-05,10912450704907.0,286618899.7467691,406895
1649808000000,2022-04-13,SHIBUSDT,2.695e-05,2.815e-05,2.562e-05,2.694e-05,17024710600151.0,454888315.7494596,740374
1649721600000,2022-04-12,SHIBUSDT,2.217e-05,3e-05,2.191e-05,2.7e-05,37619440140686.0,1001179036.205428,1635306
1649635200000,2022-04-11,SHIBUSDT,2.446e-05,2.463e-05,2.183e-05,2.218e-05,6047011810726.0,140777535.9748963,258005
1649548800000,2022-04-10,SHIBUSDT,2.459e-05,2.544e-05,2.436e-05,2.446e-05,3886000103844.0,96592264.3334729,187182
1649462400000,2022-04-09,SHIBUSDT,2.381e-05,2.463e-05,2.368e-05,2.459e-05,3006853678345.0,72204242.80664678,128714
1649376000000,2022-04-08,SHIBUSDT,2.479e-05,2.517e-05,2.35e-05,2.381e-05,4060989111900.0,99477598.00798468,187848
1649289600000,2022-04-07,SHIBUSDT,2.435e-05,2.527e-05,2.39e-05,2.479e-05,4622592258759.0,113994103.7778502,218562
1649203200000,2022-04-06,SHIBUSDT,2.675e-05,2.683e-05,2.416e-05,2.436e-05,8824295978042.0,223627624.37053204,457892
1649116800000,2022-04-05,SHIBUSDT,2.645e-05,2.847e-05,2.621e-05,2.676e-05,10735621800964.0,290965071.9542254,517884
1649030400000,2022-04-04,SHIBUSDT,2.683e-05,2.754e-05,2.557e-05,2.645e-05,7867944752555.0,209464885.41551057,383632
1648944000000,2022-04-03,SHIBUSDT,2.58e-05,2.737e-05,2.55e-05,2.683e-05,6031203935598.0,160291738.5732194,297957
1648857600000,2022-04-02,SHIBUSDT,2.615e-05,2.75e-05,2.57e-05,2.582e-05,9388735708266.0,250743232.3956122,452646
1648771200000,2022-04-01,SHIBUSDT,2.584e-05,2.65e-05,2.458e-05,2.614e-05,7918586384278.0,203136386.3757222,361237
1648684800000,2022-03-31,SHIBUSDT,2.745e-05,2.809e-05,2.548e-05,2.585e-05,9357366814095.0,251127388.20216233,399092
1648598400000,2022-03-30,SHIBUSDT,2.735e-05,2.866e-05,2.617e-05,2.744e-05,10292358352347.0,282181997.85153025,474380
1648512000000,2022-03-29,SHIBUSDT,2.652e-05,2.844e-05,2.635e-05,2.736e-05,11937993341335.0,326438664.91733444,543647
1648425600000,2022-03-28,SHIBUSDT,2.557e-05,2.966e-05,2.527e-05,2.653e-05,23175961783807.0,642182052.6301001,1096347
1648339200000,2022-03-27,SHIBUSDT,2.441e-05,2.567e-05,2.414e-05,2.557e-05,7035606517160.0,174705889.7671295,273607
1648252800000,2022-03-26,SHIBUSDT,2.412e-05,2.474e-05,2.389e-05,2.442e-05,3668048607521.0,89353033.0458452,146279
1648166400000,2022-03-25,SHIBUSDT,2.469e-05,2.542e-05,2.352e-05,2.412e-05,8492467652406.0,209051596.23213544,315944
1648080000000,2022-03-24,SHIBUSDT,2.441e-05,2.535e-05,2.404e-05,2.468e-05,9304879663259.0,229764408.83296305,375399
1647993600000,2022-03-23,SHIBUSDT,2.344e-05,2.51e-05,2.306e-05,2.442e-05,9036438627405.0,216740268.51100227,332746
1647907200000,2022-03-22,SHIBUSDT,2.293e-05,2.406e-05,2.289e-05,2.345e-05,7380493644921.0,174211324.22816482,251002
1647820800000,2022-03-21,SHIBUSDT,2.311e-05,2.347e-05,2.23e-05,2.292e-05,5484288899082.0,125782409.09502432,199822
1647734400000,2022-03-20,SHIBUSDT,2.412e-05,2.446e-05,2.253e-05,2.311e-05,8610233047747.0,202081734.9679201,299779
1647648000000,2022-03-19,SHIBUSDT,2.234e-05,2.555e-05,2.218e-05,2.413e-05,14573535480155.0,350366675.31269026,586796
1647561600000,2022-03-18,SHIBUSDT,2.217e-05,2.267e-05,2.165e-05,2.233e-05,5025429692630.0,110941870.1650798,188372
1647475200000,2022-03-17,SHIBUSDT,2.273e-05,2.281e-05,2.206e-05,2.218e-05,4181968881923.0,93948557.06436215,155465
1647388800000,2022-03-16,SHIBUSDT,2.161e-05,2.275e-05,2.15e-05,2.273e-05,6407012878302.0,141163851.77548203,225996
1647302400000,2022-03-15,SHIBUSDT,2.203e-05,2.212e-05,2.124e-05,2.162e-05,3840480904604.0,83128654.90442985,155956
1647216000000,2022-03-14,SHIBUSDT,2.15e-05,2.247e-05,2.128e-05,2.202e-05,4461484140960.0,97380392.07320704,164773
1647129600000,2022-03-13,SHIBUSDT,2.213e-05,2.328e-05,2.12e-05,2.15e-05,4989808629966.0,111150786.21490943,188805
1647043200000,2022-03-12,SHIBUSDT,2.206e-05,2.273e-05,2.201e-05,2.213e-05,3129075300132.0,69915857.08465195,121616
1646956800000,2022-03-11,SHIBUSDT,2.26e-05,2.312e-05,2.187e-05,2.205e-05,5938952440169.0,133055656.88920426,244993
1646870400000,2022-03-10,SHIBUSDT,2.384e-05,2.39e-05,2.235e-05,2.26e-05,6624768766580.0,151492696.0017507,301434
1646784000000,2022-03-09,SHIBUSDT,2.291e-05,2.46e-05,2.287e-05,2.385e-05,7043230643998.0,168893976.69229114,303534
1646697600000,2022-03-08,SHIBUSDT,2.279e-05,2.355e-05,2.248e-05,2.291e-05,4986439222242.0,115088544.91078502,184087
1646611200000,2022-03-07,SHIBUSDT,2.352e-05,2.388e-05,2.218e-05,2.28e-05,6562716455601.0,151715752.6091321,299708
1646524800000,2022-03-06,SHIBUSDT,2.462e-05,2.48e-05,2.341e-05,2.352e-05,4414630243609.0,105646423.19272712,173278
1646438400000,2022-03-05,SHIBUSDT,2.358e-05,2.499e-05,2.31e-05,2.462e-05,5035468153658.0,121781863.9950418,223896
1646352000000,2022-03-04,SHIBUSDT,2.506e-05,2.526e-05,2.305e-05,2.358e-05,7666077240403.0,186869973.8693205,272162
1646265600000,2022-03-03,SHIBUSDT,2.591e-05,2.618e-05,2.445e-05,2.506e-05,7046341342356.0,178921854.66832435,270461
1646179200000,2022-03-02,SHIBUSDT,2.713e-05,2.719e-05,2.552e-05,2.59e-05,10182047088383.0,268761414.7125056,398899
1646092800000,2022-03-01,SHIBUSDT,2.58e-05,2.861e-05,2.534e-05,2.713e-05,15259271232127.0,406305959.90552,674685
1646006400000,2022-02-28,SHIBUSDT,2.343e-05,2.6e-05,2.28e-05,2.579e-05,11816707981977.0,289610873.9436896,403004
1645920000000,2022-02-27,SHIBUSDT,2.445e-05,2.502e-05,2.306e-05,2.342e-05,9268099878622.0,222283493.58576995,309564
1645833600000,2022-02-26,SHIBUSDT,2.488e-05,2.595e-05,2.42e-05,2.444e-05,8101142463609.0,201287638.63557655,308411
1645747200000,2022-02-25,SHIBUSDT,2.385e-05,2.509e-05,2.302e-05,2.488e-05,13528494448667.0,327100575.578927,466097
1645660800000,2022-02-24,SHIBUSDT,2.486e-05,2.532e-05,2.071e-05,2.384e-05,29891042605376.0,681050991.6957672,991239
1645574400000,2022-02-23,SHIBUSDT,2.495e-05,2.74e-05,2.457e-05,2.486e-05,14197749061908.0,368983237.4646456,595644
1645488000000,2022-02-22,SHIBUSDT,2.404e-05,2.527e-05,2.31e-05,2.495e-05,11289730166885.0,273583797.38848275,398263
1645401600000,2022-02-21,SHIBUSDT,2.547e-05,2.755e-05,2.392e-05,2.405e-05,14980148181281.0,391464225.2550487,619442
1645315200000,2022-02-20,SHIBUSDT,2.748e-05,2.76e-05,2.489e-05,2.547e-05,8355800773126.0,214329799.21826127,399849
1645228800000,2022-02-19,SHIBUSDT,2.811e-05,2.895e-05,2.692e-05,2.749e-05,5856789978190.0,163525669.32223123,304368
1645142400000,2022-02-18,SHIBUSDT,2.82e-05,2.996e-05,2.78e-05,2.81e-05,9542971162745.0,274037019.8191376,427901
1645056000000,2022-02-17,SHIBUSDT,3.092e-05,3.253e-05,2.77e-05,2.82e-05,14652599105651.0,443995914.69207376,748238
1644969600000,2022-02-16,SHIBUSDT,3.125e-05,3.16e-05,2.99e-05,3.092e-05,7378826484346.0,226347192.302047,421597
1644883200000,2022-02-15,SHIBUSDT,2.958e-05,3.184e-05,2.954e-05,3.124e-05,9424765276333.0,291298854.6927032,469065
1644796800000,2022-02-14,SHIBUSDT,3.013e-05,3.087e-05,2.86e-05,2.957e-05,9422096053384.0,279954458.7096678,484200
1644710400000,2022-02-13,SHIBUSDT,2.914e-05,3.222e-05,2.836e-05,3.013e-05,13173453959060.0,401023965.83854663,692802
1644624000000,2022-02-12,SHIBUSDT,2.87e-05,2.981e-05,2.743e-05,2.914e-05,10836083960652.0,311212431.5824602,508462
1644537600000,2022-02-11,SHIBUSDT,3.083e-05,3.239e-05,2.79e-05,2.87e-05,13095018731265.0,398041000.2048777,650921
1644451200000,2022-02-10,SHIBUSDT,3.295e-05,3.372e-05,3.052e-05,3.083e-05,15245288980540.0,489641917.7437719,801607
1644364800000,2022-02-09,SHIBUSDT,3.097e-05,3.411e-05,3.042e-05,3.294e-05,18285704329618.0,593380317.6654687,1061008
1644278400000,2022-02-08,SHIBUSDT,3.256e-05,3.51e-05,2.942e-05,3.096e-05,29706414973993.0,953256090.9393309,1731952
1644192000000,2022-02-07,SHIBUSDT,2.848e-05,3.523e-05,2.707e-05,3.256e-05,37635970092976.0,1179482497.6210403,2498985
1644105600000,2022-02-06,SHIBUSDT,2.249e-05,2.9e-05,2.223e-05,2.849e-05,18128679133898.0,473459037.3286128,1139100
1644019200000,2022-02-05,SHIBUSDT,2.219e-05,2.388e-05,2.203e-05,2.25e-05,7828547973896.0,179649712.08895665,387336
1643932800000,2022-02-04,SHIBUSDT,2.075e-05,2.232e-05,2.052e-05,2.219e-05,6004843784896.0,128827800.05508198,257748
1643846400000,2022-02-03,SHIBUSDT,2.061e-05,2.085e-05,2.013e-05,2.075e-05,3687629060401.0,75704218.16101971,152774
1643760000000,2022-02-02,SHIBUSDT,2.168e-05,2.189e-05,2.028e-05,2.061e-05,4563139920675.0,96527302.2880132,221235
1643673600000,2022-02-01,SHIBUSDT,2.143e-05,2.2e-05,2.113e-05,2.168e-05,4205647406522.0,91095906.97033475,212982
1643587200000,2022-01-31,SHIBUSDT,2.11e-05,2.158e-05,2.005e-05,2.142e-05,4349424740029.0,91018271.35278608,198737
1643500800000,2022-01-30,SHIBUSDT,2.167e-05,2.22e-05,2.083e-05,2.11e-05,4188370400634.0,90306995.56622513,198490
1643414400000,2022-01-29,SHIBUSDT,2.122e-05,2.24e-05,2.112e-05,2.167e-05,4817295140441.0,104117936.39225376,238222
1643328000000,2022-01-28,SHIBUSDT,2.127e-05,2.141e-05,2.035e-05,2.122e-05,4613886313214.0,96575061.90391608,208938
1643241600000,2022-01-27,SHIBUSDT,2.11e-05,2.181e-05,1.994e-05,2.128e-05,7878550347411.0,164154890.4191956,311802
1643155200000,2022-01-26,SHIBUSDT,2.102e-05,2.353e-05,2.048e-05,2.11e-05,11436666012607.0,250203004.73251805,481339
1643068800000,2022-01-25,SHIBUSDT,2.119e-05,2.165e-05,2.003e-05,2.101e-05,10538059274252.0,220505103.27130687,393767
1642982400000,2022-01-24,SHIBUSDT,2.246e-05,2.329e-05,1.865e-05,2.12e-05,21158252191330.0,432464613.55461705,718831
1642896000000,2022-01-23,SHIBUSDT,2.053e-05,2.37e-05,2.044e-05,2.246e-05,18365277383606.0,408667933.84700394,680131
1642809600000,2022-01-22,SHIBUSDT,2.224e-05,2.252e-05,1.704e-05,2.053e-05,26005741167735.0,513169012.0152632,873444
1642723200000,2022-01-21,SHIBUSDT,2.644e-05,2.684e-05,2.158e-05,2.224e-05,13138218492658.0,320879809.7269727,588438
1642636800000,2022-01-20,SHIBUSDT,2.727e-05,2.881e-05,2.624e-05,2.644e-05,4803835576316.0,133199765.61928034,268026
1642550400000,2022-01-19,SHIBUSDT,2.806e-05,2.827e-05,2.708e-05,2.726e-05,4069566726663.0,112729651.81082134,214077
1642464000000,2022-01-18,SHIBUSDT,2.882e-05,2.955e-05,2.743e-05,2.806e-05,5749404920409.0,161979908.94769022,275212
1642377600000,2022-01-17,SHIBUSDT,3.049e-05,3.058e-05,2.825e-05,2.882e-05,4753892667789.0,138716058.65446788,279550
1642291200000,2022-01-16,SHIBUSDT,3.083e-05,3.102e-05,3.008e-05,3.049e-05,3710941080855.0,113179157.29932834,216095
1642204800000,2022-01-15,SHIBUSDT,3.078e-05,3.151e-05,3.052e-05,3.083e-05,4187869362247.0,129951460.55713852,235846
1642118400000,2022-01-14,SHIBUSDT,2.965e-05,3.26e-05,2.925e-05,3.078e-05,9899541935215.0,308127961.3037816,521020
1642032000000,2022-01-13,SHIBUSDT,3.146e-05,3.29e-05,2.921e-05,2.966e-05,10672591654830.0,331285331.8737072,561926
1641945600000,2022-01-12,SHIBUSDT,2.762e-05,3.269e-05,2.754e-05,3.145e-05,10396862396461.0,319093429.56711954,660352
1641859200000,2022-01-11,SHIBUSDT,2.669e-05,2.829e-05,2.631e-05,2.763e-05,6267275795414.0,171060064.36661974,323813
1641772800000,2022-01-10,SHIBUSDT,2.826e-05,2.873e-05,2.537e-05,2.669e-05,7350541798203.0,198173319.91671813,358646
1641686400000,2022-01-09,SHIBUSDT,2.772e-05,2.911e-05,2.749e-05,2.825e-05,4330381452616.0,122885676.7280957,247854
1641600000000,2022-01-08,SHIBUSDT,2.901e-05,2.993e-05,2.641e-05,2.772e-05,6977091134719.0,196571076.41143116,399373
1641513600000,2022-01-07,SHIBUSDT,3.074e-05,3.087e-05,2.846e-05,2.901e-05,7813269018383.0,229382715.67198932,423205
1641427200000,2022-01-06,SHIBUSDT,3.037e-05,3.183e-05,2.915e-05,3.075e-05,6550552744516.0,197266608.95637447,409263
1641340800000,2022-01-05,SHIBUSDT,3.242e-05,3.3e-05,2.858e-05,3.038e-05,7335407224940.0,229111533.07511243,490542
1641254400000,2022-01-04,SHIBUSDT,3.305e-05,3.35e-05,3.227e-05,3.243e-05,4074428519347.0,133959125.49905804,259193
1641168000000,2022-01-03,SHIBUSDT,3.401e-05,3.41e-05,3.214e-05,3.304e-05,3940445529472.0,131417289.07105476,278471
1641081600000,2022-01-02,SHIBUSDT,3.415e-05,3.445e-05,3.344e-05,3.401e-05,3222778208768.0,109326225.85073449,208904
1640995200000,2022-01-01,SHIBUSDT,3.337e-05,3.42e-05,3.334e-05,3.415e-05,3309069024700.0,111916222.58982173,188684
1640908800000,2021-12-31,SHIBUSDT,3.375e-05,3.465e-05,3.262e-05,3.337e-05,5588760741830.0,189122029.91624784,313951
1640822400000,2021-12-30,SHIBUSDT,3.365e-05,3.437e-05,3.291e-05,3.375e-05,5909793866171.0,199765154.92930952,327472
1640736000000,2021-12-29,SHIBUSDT,3.492e-05,3.628e-05,3.31e-05,3.364e-05,7525221418332.0,260766430.5731448,419421
1640649600000,2021-12-28,SHIBUSDT,3.908e-05,3.909e-05,3.413e-05,3.493e-05,11630101084580.0,420666315.24610853,661420
1640563200000,2021-12-27,SHIBUSDT,3.825e-05,3.948e-05,3.773e-05,3.909e-05,7500705930522.0,289670491.7188208,508178
1640476800000,2021-12-26,SHIBUSDT,3.771e-05,3.901e-05,3.656e-05,3.824e-05,7452470698714.0,282156998.74060106,468482
1640390400000,2021-12-25,SHIBUSDT,3.62e-05,3.833e-05,3.587e-05,3.771e-05,7003413956521.0,260406871.37489527,447736
1640304000000,2021-12-24,SHIBUSDT,3.868e-05,3.987e-05,3.574e-05,3.62e-05,12253979887334.0,466414809.30705565,845831
1640217600000,2021-12-23,SHIBUSDT,3.503e-05,3.9e-05,3.44e-05,3.868e-05,13840251162142.0,503464841.7513815,904178
1640131200000,2021-12-22,SHIBUSDT,3.284e-05,3.785e-05,3.25e-05,3.503e-05,17151083407511.0,608613634.188953,1168295
1640044800000,2021-12-21,SHIBUSDT,3.123e-05,3.35e-05,3.096e-05,3.283e-05,10163337551738.0,329090259.9914639,586347
1639958400000,2021-12-20,SHIBUSDT,3.077e-05,3.376e-05,2.824e-05,3.122e-05,14110247605977.0,429767992.7330499,786474
1639872000000,2021-12-19,SHIBUSDT,3.141e-05,3.188e-05,3.062e-05,3.077e-05,3629833552408.0,113786023.26675448,233554
1639785600000,2021-12-18,SHIBUSDT,3.116e-05,3.218e-05,3.077e-05,3.141e-05,4684460158353.0,147719648.8049474,276069
1639699200000,2021-12-17,SHIBUSDT,3.271e-05,3.319e-05,3.019e-05,3.115e-05,8737902925639.0,276544169.19062066,475405
1639612800000,2021-12-16,SHIBUSDT,3.381e-05,3.463e-05,3.262e-05,3.271e-05,6375860336750.0,214989879.41845876,380031
1639526400000,2021-12-15,SHIBUSDT,3.397e-05,3.439e-05,3.19e-05,3.381e-05,8094411561817.0,270709908.4097768,478913
1639440000000,2021-12-14,SHIBUSDT,3.29e-05,3.564e-05,3.242e-05,3.398e-05,10372525282477.0,349784524.31793106,616977
1639353600000,2021-12-13,SHIBUSDT,3.657e-05,3.684e-05,3.156e-05,3.29e-05,11057228801145.0,377059192.18913454,658537
1639267200000,2021-12-12,SHIBUSDT,3.444e-05,3.785e-05,3.377e-05,3.656e-05,9818391204458.0,353555702.5612794,624184
1639180800000,2021-12-11,SHIBUSDT,3.344e-05,3.501e-05,3.309e-05,3.443e-05,6138308218184.0,208811490.4446451,348568
1639094400000,2021-12-10,SHIBUSDT,3.466e-05,3.618e-05,3.333e-05,3.346e-05,6951538947284.0,242340813.4974336,418165
1639008000000,2021-12-09,SHIBUSDT,3.696e-05,3.729e-05,3.417e-05,3.466e-05,7367061258732.0,265280141.51433572,465431
1638921600000,2021-12-08,SHIBUSDT,3.624e-05,3.763e-05,3.558e-05,3.698e-05,8178198224933.0,300630272.72534007,500601
1638835200000,2021-12-07,SHIBUSDT,3.677e-05,3.878e-05,3.561e-05,3.625e-05,12814215878129.0,479463613.7284469,739370
1638748800000,2021-12-06,SHIBUSDT,3.623e-05,3.759e-05,3.269e-05,3.677e-05,16312440144399.0,568909832.0610434,879902
1638662400000,2021-12-05,SHIBUSDT,3.639e-05,3.83e-05,3.409e-05,3.622e-05,16897500204393.0,611823349.9949806,931952
1638576000000,2021-12-04,SHIBUSDT,4.038e-05,4.05e-05,2.952e-05,3.639e-05,30155152339504.0,1087439013.0218265,1859622
1638489600000,2021-12-03,SHIBUSDT,4.219e-05,4.485e-05,3.9e-05,4.039e-05,17789846643917.0,745010566.5742016,1329307
1638403200000,2021-12-02,SHIBUSDT,4.414e-05,4.423e-05,4.1e-05,4.22e-05,13534745809501.0,576144514.6687124,937393
1638316800000,2021-12-01,SHIBUSDT,4.745e-05,4.878e-05,4.351e-05,4.414e-05,21815023771725.0,1000015362.4370867,1622186
1638230400000,2021-11-30,SHIBUSDT,4.522e-05,5.435e-05,4.331e-05,4.744e-05,57387780567997.0,2812416863.18912,5324373
1638144000000,2021-11-29,SHIBUSDT,3.911e-05,4.586e-05,3.83e-05,4.522e-05,22898513123075.0,952266681.9680272,1685579
1638057600000,2021-11-28,SHIBUSDT,3.92e-05,3.956e-05,3.62e-05,3.911e-05,13321003110788.0,504626054.0146672,723434
1637971200000,2021-11-27,SHIBUSDT,3.866e-05,4.168e-05,3.816e-05,3.92e-05,13650192851497.0,540232710.0043685,869701
1637884800000,2021-11-26,SHIBUSDT,4.27e-05,4.288e-05,3.56e-05,3.867e-05,24840878969548.0,969922511.4160057,1551772
1637798400000,2021-11-25,SHIBUSDT,3.785e-05,4.792e-05,3.765e-05,4.269e-05,38170738924639.0,1615973712.6600678,2958463
1637712000000,2021-11-24,SHIBUSDT,4.19e-05,4.285e-05,3.602e-05,3.785e-05,23189495605733.0,899360667.084571,1502745
1637625600000,2021-11-23,SHIBUSDT,4.324e-05,4.452e-05,4.101e-05,4.19e-05,11307551259265.0,480128042.2002497,851546
1637539200000,2021-11-22,SHIBUSDT,4.412e-05,4.626e-05,4.27e-05,4.325e-05,10770820744731.0,475990194.860688,828732
1637452800000,2021-11-21,SHIBUSDT,4.766e-05,4.774e-05,4.346e-05,4.411e-05,9714699482601.0,442606652.3821846,790897
1637366400000,2021-11-20,SHIBUSDT,4.85e-05,5e-05,4.554e-05,4.766e-05,14565274718156.0,695416185.0733151,1064396
1637280000000,2021-11-19,SHIBUSDT,4.252e-05,5.217e-05,4.177e-05,4.851e-05,24145782947742.0,1144454725.278509,2030169
1637193600000,2021-11-18,SHIBUSDT,4.815e-05,4.9e-05,4.051e-05,4.251e-05,20861636622974.0,924862344.3597116,1475132
1637107200000,2021-11-17,SHIBUSDT,4.831e-05,4.988e-05,4.663e-05,4.814e-05,12075458758914.0,583634522.641054,867562
1637020800000,2021-11-16,SHIBUSDT,5.343e-05,5.354e-05,4.51e-05,4.831e-05,21365363650600.0,1062063717.150355,1799109
1636934400000,2021-11-15,SHIBUSDT,5.314e-05,5.599e-05,5.228e-05,5.343e-05,12771755191144.0,688592672.7664818,1204034
1636848000000,2021-11-14,SHIBUSDT,5.168e-05,5.64e-05,5.153e-05,5.314e-05,12715968872848.0,678529038.1811985,1193569
1636761600000,2021-11-13,SHIBUSDT,5.235e-05,5.28e-05,5.055e-05,5.168e-05,8134280391784.0,420456401.2569224,698085
1636675200000,2021-11-12,SHIBUSDT,5.654e-05,5.698e-05,5.133e-05,5.235e-05,14700043529290.0,780430217.0978262,1234752
1636588800000,2021-11-11,SHIBUSDT,5.026e-05,5.798e-05,4.833e-05,5.654e-05,28850178484019.0,1554609933.5645945,2798822
1636502400000,2021-11-10,SHIBUSDT,5.485e-05,5.525e-05,4.6e-05,5.027e-05,23066467501868.0,1177694499.990893,2039090
1636416000000,2021-11-09,SHIBUSDT,5.516e-05,5.85e-05,5.33e-05,5.484e-05,15798759852983.0,885080652.9307951,1512610
1636329600000,2021-11-08,SHIBUSDT,5.69e-05,5.9e-05,5.272e-05,5.517e-05,24005429554564.0,1332373950.5503652,2162052
1636243200000,2021-11-07,SHIBUSDT,5.861e-05,5.968e-05,5.584e-05,5.69e-05,16270271381514.0,936511606.4205525,1304836
1636156800000,2021-11-06,SHIBUSDT,6.257e-05,6.314e-05,5.49e-05,5.862e-05,34371921859656.0,2019795284.9434836,3181696
1636070400000,2021-11-05,SHIBUSDT,4.938e-05,6.547e-05,4.541e-05,6.256e-05,64343495731005.0,3559828117.5560927,5683924
1635984000000,2021-11-04,SHIBUSDT,5.546e-05,6.097e-05,4.312e-05,4.937e-05,69434105433938.0,3550732772.6107807,5582577
1635897600000,2021-11-03,SHIBUSDT,6.919e-05,6.922e-05,5.286e-05,5.547e-05,28257239394032.0,1756712299.602952,3066892
1635811200000,2021-11-02,SHIBUSDT,7.15e-05,7.296e-05,6.65e-05,6.918e-05,18612476991846.0,1296747965.9395394,2124919
1635724800000,2021-11-01,SHIBUSDT,6.697e-05,7.494e-05,6.57e-05,7.15e-05,29336188952630.0,2096234818.6304603,3534873
1635638400000,2021-10-31,SHIBUSDT,6.531e-05,6.959e-05,5.808e-05,6.697e-05,31386990549782.0,2041457133.2052824,3340648
1635552000000,2021-10-30,SHIBUSDT,7.489e-05,7.8e-05,6.15e-05,6.532e-05,32594253338226.0,2309245348.9773216,3502900
