https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1701734400000,2023-12-05 00:00:00,LTC/USDT,71.444,72.477,69.897,72.464,15149441.01,213707.100844,7516337.1,106028.841783,107868,70.892
1701648000000,2023-12-04 00:00:00,LTC/USDT,71.336,73.019,70.723,71.448,15637916.98,217754.493022,7799268.13,108607.417243,111635,71.82
1701561600000,2023-12-03 00:00:00,LTC/USDT,71.019,71.72,70.275,71.334,15000696.88,211537.864999,7504371.07,105825.606757,106095,70.914
1701475200000,2023-12-02 00:00:00,LTC/USDT,70.985,71.712,70.544,71.004,12918260.25,181641.867557,6511275.19,91554.604962,91862,71.12
1701388800000,2023-12-01 00:00:00,LTC/USDT,69.309,71.655,69.06,70.978,12366176.59,175225.183976,6121723,86738.340709,89190,70.578
1701302400000,2023-11-30 00:00:00,LTC/USDT,69.473,69.646,68.527,69.317,14111422.78,204299.855295,7040841.97,101936.562735,101055,69.072
1701216000000,2023-11-29 00:00:00,LTC/USDT,69.432,69.846,68.701,69.48,16171771.54,233213.499328,8089961.15,116663.996385,115822,69.343
1701129600000,2023-11-28 00:00:00,LTC/USDT,69.219,69.69,68,69.434,15467422,224421.054038,7766163.12,112683.453204,109963,68.923
1701043200000,2023-11-27 00:00:00,LTC/USDT,69.612,69.98,67.953,69.214,15310869.74,221572.386989,7666472.29,110945.867955,109044,69.104
1700956800000,2023-11-26 00:00:00,LTC/USDT,71.091,71.092,68.856,69.599,10708400.07,152748.085418,5346704.61,76268.759129,76888,70.108
1700870400000,2023-11-25 00:00:00,LTC/USDT,70.165,71.417,69.834,71.092,13404503.87,190044.9965,6693123.51,94892.982389,95255,70.534
1700784000000,2023-11-24 00:00:00,LTC/USDT,69.403,70.78,69.197,70.175,13302256.35,190737.751452,6613178.56,94825.238795,93974,69.742
1700697600000,2023-11-23 00:00:00,LTC/USDT,68.452,70.2,68.37,69.391,15650573.48,226190.335944,7873232.24,113792.442495,110712,69.194
1700611200000,2023-11-22 00:00:00,LTC/USDT,66.137,68.695,66.028,68.439,15847977.68,234211.936978,7874815.34,116379.952958,112138,67.667
1700524800000,2023-11-21 00:00:00,LTC/USDT,69.513,71.798,65.255,66.173,16116848.24,232702.986102,8060607.24,116386.47779,114159,69.278
1700438400000,2023-11-20 00:00:00,LTC/USDT,70.48,70.966,68.765,69.479,13321308.36,189838.840842,6707927.54,95592.581116,94569,70.173
1700352000000,2023-11-19 00:00:00,LTC/USDT,69.828,70.566,68.558,70.489,10876477.45,156255.219847,5473052.4,78626.898073,77367,69.609
1700265600000,2023-11-18 00:00:00,LTC/USDT,70.268,70.333,67.59,69.828,16744329.81,241337.711894,8353438.7,120396.219357,117797,69.384
1700179200000,2023-11-17 00:00:00,LTC/USDT,70.961,71.63,68.062,70.261,17781688.22,253406.996691,8891761.96,126709.539533,124814,70.177
1700092800000,2023-11-16 00:00:00,LTC/USDT,73.922,74.167,69.793,70.954,16219363.89,223833.776019,8186556.47,112980.725221,121159,72.479
1700006400000,2023-11-15 00:00:00,LTC/USDT,70.611,74.135,70.523,73.914,7731687.13,107322.815834,3858192.96,53555.901174,111970,72.051
1699920000000,2023-11-14 00:00:00,LTC/USDT,71.136,72.95,68.718,70.586,8737102.87,122580.684653,4337609.85,60860.49952,126499,71.286
1699833600000,2023-11-13 00:00:00,LTC/USDT,75.009,75.945,70.643,71.091,4876210.91,65823.993261,2422078.03,32692.431957,72118,74.087
1699747200000,2023-11-12 00:00:00,LTC/USDT,75.223,76.5,72.461,75,7826470.57,104567.111689,3920250.28,52378.09387,113460,74.852
1699660800000,2023-11-11 00:00:00,LTC/USDT,73.164,75.777,68,75.21,7537968.36,102098.169782,3758981.08,50899.757815,108349,73.849
1699574400000,2023-11-10 00:00:00,LTC/USDT,73.795,75.443,71.241,73.225,7406682.57,101252.086597,3791377.27,51828.501775,104379,73.156
1699488000000,2023-11-09 00:00:00,LTC/USDT,73.069,76.127,69.517,73.85,6362620.58,86668.147787,3200113.2,43595.874255,89252,73.45
1699401600000,2023-11-08 00:00:00,LTC/USDT,73.352,74.311,72.448,73.059,3473668.43,47283.120488,1720073.22,23413.005301,49718,73.466
1699315200000,2023-11-07 00:00:00,LTC/USDT,74.448,74.572,71.19,73.403,2961831.91,40452.950937,1393145.01,19024.773711,43558,73.219
1699228800000,2023-11-06 00:00:00,LTC/USDT,71.61,74.945,70.808,74.46,4661689.81,64095.432517,2215507.17,30454.030915,66408,72.747
1699142400000,2023-11-05 00:00:00,LTC/USDT,70.402,72.318,69.882,71.589,3892869.28,54702.442485,1847874.35,25966.01338,56264,71.168
1699056000000,2023-11-04 00:00:00,LTC/USDT,69.421,70.619,68.748,70.45,4106005.13,59149.998188,1988248.97,28640.727655,58559,69.418
1698969600000,2023-11-03 00:00:00,LTC/USDT,69.452,69.584,67.545,69.401,6008721.02,87254.097051,2781373.9,40387.271825,86987,68.866
1698883200000,2023-11-02 00:00:00,LTC/USDT,69.97,70.755,67.443,69.441,6484847.06,93234.26397,3103948.12,44616.398707,94074,69.559
1698796800000,2023-11-01 00:00:00,LTC/USDT,68.872,70.395,66.55,69.97,5195699.03,75972.46309,2604914.8,38090.056455,73810,68.397
1698710400000,2023-10-31 00:00:00,LTC/USDT,69.217,70.474,67.856,68.906,9083485.96,131554.206715,4553580.13,65945.502105,127010,69.052
1698624000000,2023-10-30 00:00:00,LTC/USDT,68.767,69.795,68.163,69.203,1082514.85,15676.172936,547452.13,7927.783335,14900,69.055
1698537600000,2023-10-29 00:00:00,LTC/USDT,67.728,69.234,67.058,68.783,948857.74,13913.73493,459901.87,6745.713432,14043,68.201
1698451200000,2023-10-28 00:00:00,LTC/USDT,66.94,68.358,66.867,67.745,1263717.11,18617.114679,629852.83,9278.877381,18296,67.88
1698364800000,2023-10-27 00:00:00,LTC/USDT,68.74,68.785,65.688,66.974,1776029.98,26278.628578,850168.7,12581.830172,23942,67.591
1698278400000,2023-10-26 00:00:00,LTC/USDT,68.695,70.639,66.901,68.753,1931351.22,28008.301288,947573.94,13738.862676,26403,68.965
1698192000000,2023-10-25 00:00:00,LTC/USDT,69.107,70.411,67.82,68.709,1949535.13,28226.095077,961109.33,13916.708737,27071,69.072
1698105600000,2023-10-24 00:00:00,LTC/USDT,68.91,72.678,67.164,69.086,2113924.42,30419.684713,1083282.68,15585.856455,28402,69.506
1698019200000,2023-10-23 00:00:00,LTC/USDT,65.217,69.809,64.813,68.947,1695338.21,25449.392644,865387.56,12989.222606,24150,66.626
1697932800000,2023-10-22 00:00:00,LTC/USDT,64.747,66.29,63.02,65.217,1274317.33,19739.757777,595416.1,9221.112793,16565,64.559
1697846400000,2023-10-21 00:00:00,LTC/USDT,63.37,65.328,63.332,64.729,1163097.06,18118.116918,580785.82,9046.569368,16324,64.199
1697760000000,2023-10-20 00:00:00,LTC/USDT,61.76,64.183,61.552,63.371,1536310.92,24315.309868,780627.14,12358.192323,21250,63.188
1697673600000,2023-10-19 00:00:00,LTC/USDT,60.206,61.903,59.9,61.776,1135281.21,18615.508116,564175.6,9249.8111,17663,60.989
1697587200000,2023-10-18 00:00:00,LTC/USDT,62.025,62.759,60.068,60.208,1196438.54,19395.402207,601628.2,9750.979177,18406,61.691
1697500800000,2023-10-17 00:00:00,LTC/USDT,63.194,63.328,61.466,62.03,1660981.29,26496.957525,808041.41,12892.010986,24989,62.689
1697414400000,2023-10-16 00:00:00,LTC/USDT,61.595,66.109,61.529,63.205,1494995.44,23628.313124,764667.77,12089.321508,22440,63.28
1697328000000,2023-10-15 00:00:00,LTC/USDT,61.609,62.084,61.335,61.595,669043.7,10858.301999,335420.27,5443.199018,10787,61.616
1697241600000,2023-10-14 00:00:00,LTC/USDT,61.566,61.964,61.386,61.591,724711.12,11754.886852,367737.29,5964.080109,11432,61.652
1697155200000,2023-10-13 00:00:00,LTC/USDT,61.112,62.131,61.069,61.54,917874.71,14945.235952,457570.21,7450.898763,14546,61.416
1697068800000,2023-10-12 00:00:00,LTC/USDT,61.534,61.54,60.439,61.149,1044791.94,17103.415038,508741.76,8328.029991,16444,61.087
1696982400000,2023-10-11 00:00:00,LTC/USDT,63.601,63.744,61.143,61.548,1188424.24,19097.449532,597546.54,9603.123327,18249,62.237
1696896000000,2023-10-10 00:00:00,LTC/USDT,63.063,63.833,62.584,63.606,1421263.99,22477.733644,702597.8,11112.04407,21665,63.23
1696809600000,2023-10-09 00:00:00,LTC/USDT,65.314,65.34,61.65,63.06,1890906.82,29639.674418,934898.27,14656.600745,28049,63.811
1696723200000,2023-10-08 00:00:00,LTC/USDT,65.436,65.986,64.541,65.318,1946651.45,29781.77347,959140.99,14672.552754,27526,65.364
1696636800000,2023-10-07 00:00:00,LTC/USDT,65.469,66.241,64.992,65.446,2533763.55,38583.97031,1278201.73,19465.134264,36595,65.67
1696550400000,2023-10-06 00:00:00,LTC/USDT,64.793,65.933,64.408,65.473,2986106.71,45722.780815,1480176.99,22665.21455,43210,65.31
1696464000000,2023-10-05 00:00:00,LTC/USDT,64.374,65.266,63.807,64.786,2635748.58,40767.798257,1313333.36,20313.930245,37696,64.653
1696377600000,2023-10-04 00:00:00,LTC/USDT,65.484,65.491,63.239,64.403,2948587.07,45864.563632,1485573.52,23109.128508,42951,64.289
1696291200000,2023-10-03 00:00:00,LTC/USDT,65.983,66.921,65.282,65.5,3633175.39,55068.494691,1830867.95,27750.856741,51440,65.977
1696204800000,2023-10-02 00:00:00,LTC/USDT,68.175,68.381,65.231,65.971,1682383.6,25104.203234,845690.55,12617.746415,25026,67.026
1696118400000,2023-10-01 00:00:00,LTC/USDT,65.932,68.838,65.806,68.138,1008641.31,15114.728779,517342.54,7752.542234,14579,66.739
1696032000000,2023-09-30 00:00:00,LTC/USDT,65.548,66.575,65.332,65.934,917954.79,13946.727778,453454.88,6889.154606,12937,65.82
1695945600000,2023-09-29 00:00:00,LTC/USDT,65.204,66.495,64.912,65.54,1399055.13,21305.40684,702461.25,10698.067724,20422,65.668
1695859200000,2023-09-28 00:00:00,LTC/USDT,63.505,65.476,63.14,65.198,1474080.15,22940.328022,743394.34,11571.365191,21051,64.264
1695772800000,2023-09-27 00:00:00,LTC/USDT,63.759,65.479,63.113,63.509,1161899.8,18183.132898,559071.18,8749.926251,16357,63.904
1695686400000,2023-09-26 00:00:00,LTC/USDT,64.329,65.036,63.089,63.767,933287.13,14540.854857,430320.51,6704.578643,13109,64.185
1695600000000,2023-09-25 00:00:00,LTC/USDT,63.527,64.979,62.716,64.328,1168826.62,18176.525436,552695.39,8594.820503,15173,64.305
1695513600000,2023-09-24 00:00:00,LTC/USDT,65.073,65.08,63.32,63.56,554542.19,8587.405177,314778.89,4875.255514,6656,64.577
1695427200000,2023-09-23 00:00:00,LTC/USDT,64.346,65.251,64.346,65.059,615741.15,9494.902091,306451.44,4725.950012,8443,64.85
1695340800000,2023-09-22 00:00:00,LTC/USDT,64.643,65.842,63.98,64.356,877108.12,13554.430878,426111.43,6586.394688,12331,64.711
1695254400000,2023-09-21 00:00:00,LTC/USDT,64.549,65.029,62.964,64.682,1030668.69,16021.422181,496740.17,7720.172548,14245,64.333
1695168000000,2023-09-20 00:00:00,LTC/USDT,67.257,67.845,63.35,64.566,1047683.01,15971.278231,509133.96,7762.147133,14103,65.613
1695081600000,2023-09-19 00:00:00,LTC/USDT,65.861,68.348,65.636,67.254,1088185.31,16193.712568,552560.46,8220.623965,15119,67.202
1694995200000,2023-09-18 00:00:00,LTC/USDT,63.568,67.751,62.996,65.891,1105835.78,16828.182778,556641.87,8475.930006,14020,65.731
1694908800000,2023-09-17 00:00:00,LTC/USDT,65.379,65.383,62.869,63.548,739825.39,11569.441373,377858.88,5904.143706,10378,63.948
1694822400000,2023-09-16 00:00:00,LTC/USDT,65.893,66.925,64.407,65.372,853058.73,13059.4791,444767.09,6809.529446,13027,65.326
1694736000000,2023-09-15 00:00:00,LTC/USDT,62.805,66.266,62.554,65.897,928069.51,14538.253054,475569.41,7446.803513,13184,63.849
1694649600000,2023-09-14 00:00:00,LTC/USDT,61.943,63.36,61.942,62.815,1083653.18,17305.764912,561976.63,8973.856584,15455,62.619
1694563200000,2023-09-13 00:00:00,LTC/USDT,59.966,62.746,59.635,61.958,1297708.63,21291.351661,632263.62,10374.565833,18811,60.961
1694476800000,2023-09-12 00:00:00,LTC/USDT,58.839,61.436,58.648,59.946,1640779.86,27307.060769,810453.44,13487.127991,25202,60.091
1694390400000,2023-09-11 00:00:00,LTC/USDT,61.117,61.656,57.763,58.845,1458813.02,24363.995357,709079.6,11843.546877,22075,59.895
1694304000000,2023-09-10 00:00:00,LTC/USDT,63.05,63.077,60.22,61.117,1030676.03,16779.101441,526958.47,8577.471939,15966,61.433
1694217600000,2023-09-09 00:00:00,LTC/USDT,62.601,63.259,62.517,63.047,1296036.85,20633.063444,622054.6,9903.076761,19936,62.814
1694131200000,2023-09-08 00:00:00,LTC/USDT,63.706,64.192,61.625,62.602,2040943.48,32443.246365,1022914.4,16260.298903,30430,62.912
1694044800000,2023-09-07 00:00:00,LTC/USDT,62.878,64.401,62.5,63.716,2032084.37,32221.824158,995121.61,15778.379033,29767,63.066
1693958400000,2023-09-06 00:00:00,LTC/USDT,63.139,63.827,61.456,62.878,1942747.3,30881.988968,978810.92,15559.54103,28464,62.909
1693872000000,2023-09-05 00:00:00,LTC/USDT,63.74,63.788,62.594,63.144,2126307.72,33683.063563,1066133.15,16888.056228,30894,63.127
1693785600000,2023-09-04 00:00:00,LTC/USDT,63.921,64.968,63.052,63.756,3995682.72,62460.58957,1982086.43,30983.027082,56683,63.973
1693699200000,2023-09-03 00:00:00,LTC/USDT,64.575,64.867,63.61,63.918,3809157.61,59324.359349,1874820.7,29197.848618,55747,64.21
1693612800000,2023-09-02 00:00:00,LTC/USDT,62.991,64.682,62.958,64.603,5414910.81,84859.68694,2712364.04,42508.674985,77872,63.813
1693526400000,2023-09-01 00:00:00,LTC/USDT,63.879,64.267,61.906,62.993,6953804.62,109386.502781,3441668.4,54140.320814,100733,63.574
1693440000000,2023-08-31 00:00:00,LTC/USDT,67.645,68.291,63.272,63.879,8225151.26,123970.826556,4077236.6,61449.019375,119497,66.385
1693353600000,2023-08-30 00:00:00,LTC/USDT,68.873,69.025,66.566,67.657,9123830.9,135064.423396,4589650.19,67944.248472,129856,67.553
1693267200000,2023-08-29 00:00:00,LTC/USDT,65.531,70.625,64.604,68.854,4984840.22,74928.907257,2512911.8,37788.940532,74816,66.576
1693180800000,2023-08-28 00:00:00,LTC/USDT,65.402,65.745,64.049,65.529,5810710.34,89505.08143,2909113.39,44807.666712,87866,64.922
1693094400000,2023-08-27 00:00:00,LTC/USDT,64.986,65.912,64.842,65.388,7960027.01,122019.488061,3976970.47,60962.996899,114654,65.236
1693008000000,2023-08-26 00:00:00,LTC/USDT,65.122,65.579,64.892,64.986,7892877.06,121036.062848,3953299.67,60624.002267,112548,65.211
1692921600000,2023-08-25 00:00:00,LTC/USDT,64.867,65.426,63.646,65.123,8439474.71,130527.32877,4223445.94,65322.010978,121118,64.658
1692835200000,2023-08-24 00:00:00,LTC/USDT,65.631,65.858,63.925,64.899,8598322.2,131954.923271,4330776.63,66461.788158,123211,65.164
1692748800000,2023-08-23 00:00:00,LTC/USDT,64.844,66.722,64.031,65.641,8518152.05,130677.464522,4228334.2,64863.44984,121673,65.189
1692662400000,2023-08-22 00:00:00,LTC/USDT,66.994,67.289,62,64.835,8768755.13,133404.050925,4395349.73,66867.982794,125080,65.744
1692576000000,2023-08-21 00:00:00,LTC/USDT,65.246,67.151,64.534,66.975,8989499.87,136019.858643,4524257.52,68456.495811,128263,66.093
1692489600000,2023-08-20 00:00:00,LTC/USDT,64.179,65.873,64.006,65.25,13939271.17,215744.388077,7029640.63,108797.409075,197498,64.612
1692403200000,2023-08-19 00:00:00,LTC/USDT,63.986,64.951,63.595,64.184,8439379.83,131721.877437,4245580.03,66265.323847,151582,64.07
1692316800000,2023-08-18 00:00:00,LTC/USDT,64.883,65.896,63.187,63.979,4695964.23,72488.875398,2382784.78,36779.874208,122309,64.785
1692230400000,2023-08-17 00:00:00,LTC/USDT,74.594,75.862,56.404,64.885,4347015.08,59369.105802,2139432.3,29197.484946,113478,73.435
1692144000000,2023-08-16 00:00:00,LTC/USDT,79.261,79.613,72.88,74.606,3199528.57,41146.716049,1628889.08,20949.624128,84813,77.795
1692057600000,2023-08-15 00:00:00,LTC/USDT,82.093,82.249,78.016,79.281,4562299.61,56022.366028,2249470.12,27620.445773,90643,81.445
1691971200000,2023-08-14 00:00:00,LTC/USDT,81.919,83.117,81.531,82.107,7117432.12,86569.914745,3577898.62,43517.710983,97440,82.216
1691884800000,2023-08-13 00:00:00,LTC/USDT,83.447,83.785,81.224,81.968,8554072.86,102961.035213,4288724.31,51622.109155,116096,83.082
1691798400000,2023-08-12 00:00:00,LTC/USDT,83.579,83.979,83.299,83.45,8987955.92,107496.895702,4525986.19,54130.918459,122392,83.611
1691712000000,2023-08-11 00:00:00,LTC/USDT,83.135,83.67,82.73,83.584,10600605.99,127493.521066,5313858.91,63910.534261,148695,83.146
1691625600000,2023-08-10 00:00:00,LTC/USDT,84.053,84.403,82.7,83.126,14164876.71,169357.038271,7133217.07,85284.702427,204052,83.641
1691539200000,2023-08-09 00:00:00,LTC/USDT,83.89,84.608,83.162,84.055,12977034.04,154702.362432,6498216.07,77467.169457,188442,83.884
1691452800000,2023-08-08 00:00:00,LTC/USDT,82.484,85.379,81.754,83.869,13371043.82,160544.499001,6722810.38,80715.428336,189081,83.295
1691366400000,2023-08-07 00:00:00,LTC/USDT,82.566,83.427,79.5,82.488,13474822.86,163504.932503,6785074.54,82333.252058,180548,82.417
1691280000000,2023-08-06 00:00:00,LTC/USDT,83.103,83.575,81.939,82.596,10876819.31,131000.917278,5452642.9,65669.85206,94803,83.029
1691193600000,2023-08-05 00:00:00,LTC/USDT,82.217,83.424,81.359,83.104,9521329.8,115278.559966,4749375.47,57500.591053,93679,82.595
1691107200000,2023-08-04 00:00:00,LTC/USDT,82.53,83.93,81,82.197,7473099.8,90168.734747,3745960.12,45202.827193,94666,82.882
1691020800000,2023-08-03 00:00:00,LTC/USDT,87.538,88.404,82.275,82.542,13864853.13,160744.026671,6989183.67,81034.476079,96175,86.268
1690934400000,2023-08-02 00:00:00,LTC/USDT,93.89,94.489,86.187,87.56,6892981.79,76520.56029,3482402.16,38653.027217,94049,90.131
1690848000000,2023-08-01 00:00:00,LTC/USDT,92.269,94.087,88.546,93.882,3460338.01,37547.572753,1811229.92,19666.628865,48245,92.177
1690761600000,2023-07-31 00:00:00,LTC/USDT,94.01,94.975,91.215,92.269,1430550.08,15458.241863,722494.69,7806.797454,26447,92.547
1690675200000,2023-07-30 00:00:00,LTC/USDT,94.219,95.942,91.455,94.035,266961.01,2833.84762,138169,1466.856767,24296,94.214
1690588800000,2023-07-29 00:00:00,LTC/USDT,91.4,94.807,90.868,94.13,208000.76,2262.218623,119201.07,1293.149992,20737,91.962
1690502400000,2023-07-28 00:00:00,LTC/USDT,90.594,91.999,90.539,91.436,189638.71,2077.508863,93991.3,1029.554992,21610,91.282
1690416000000,2023-07-27 00:00:00,LTC/USDT,90.616,91.899,89.735,90.584,186718.11,2054.853186,90605.61,997.249113,22873,90.869
1690329600000,2023-07-26 00:00:00,LTC/USDT,89.422,91.103,88.59,90.627,206473.71,2303.929052,103975.8,1159.959709,21922,89.619
1690243200000,2023-07-25 00:00:00,LTC/USDT,89.13,90.145,88.595,89.416,235604.16,2639.60492,98157.38,1099.462006,22614,89.258
1690156800000,2023-07-24 00:00:00,LTC/USDT,93.134,93.415,87.571,89.134,350935.48,3907.183327,137006.59,1524.069057,23095,89.843
1690070400000,2023-07-23 00:00:00,LTC/USDT,92.086,93.575,91.548,93.148,210969.84,2278.393623,87892.44,949.291681,22162,92.597
1689984000000,2023-07-22 00:00:00,LTC/USDT,94.037,96.385,91.429,92.088,260539.94,2770.733375,120899.27,1283.606408,22414,94.041
1689897600000,2023-07-21 00:00:00,LTC/USDT,92.355,94.773,91.709,94.046,193598.01,2083.440456,90165.52,969.462303,24035,92.929
1689811200000,2023-07-20 00:00:00,LTC/USDT,91.981,94.99,91.545,92.368,283972.42,3058.302569,137677.3,1479.809647,22692,92.863
1689724800000,2023-07-19 00:00:00,LTC/USDT,91.517,94.226,91.414,91.986,247025.03,2663.446955,118592.62,1277.662821,23587,92.749
1689638400000,2023-07-18 00:00:00,LTC/USDT,92.163,92.944,89.587,91.573,268901.85,2946.585131,105122.76,1150.726112,24810,91.262
1689552000000,2023-07-17 00:00:00,LTC/USDT,92.788,93.6,89.507,92.17,305033.12,3323.672989,129383.67,1410.316073,23138,91.786
1689465600000,2023-07-16 00:00:00,LTC/USDT,94.71,95.31,92.412,92.83,238664.93,2527.157926,120353.2,1272.850819,22166,94.444
1689379200000,2023-07-15 00:00:00,LTC/USDT,95.081,95.819,93.847,94.723,208768.22,2202.890806,101760.53,1072.781045,22733,94.771
1689292800000,2023-07-14 00:00:00,LTC/USDT,101.83,103.475,92.473,95.107,463217.23,4708.298824,190896.38,1929.673051,24888,98.5
1689206400000,2023-07-13 00:00:00,LTC/USDT,96.208,104,95.637,101.792,547629.55,5436.658823,253434.43,2525.733145,24749,100.771
1689120000000,2023-07-12 00:00:00,LTC/USDT,96.778,97.848,94.327,96.21,237696.73,2467.92096,117036.32,1214.945185,22575,96.321
1689033600000,2023-07-11 00:00:00,LTC/USDT,96.772,98.224,95.537,96.766,246582.64,2540.343843,118548.87,1221.51853,23180,97.07
1688947200000,2023-07-10 00:00:00,LTC/USDT,95.082,97.72,92.33,96.723,288484.29,3040.571964,135127.02,1423.602237,19209,94.897
1688860800000,2023-07-09 00:00:00,LTC/USDT,97.774,98.331,94.63,95.104,213006.83,2200.846798,107998.07,1114.687279,22126,96.788
1688774400000,2023-07-08 00:00:00,LTC/USDT,98.186,98.495,96.642,97.816,186610.19,1913.162722,86493.54,886.896808,22807,97.541
1688688000000,2023-07-07 00:00:00,LTC/USDT,95.409,98.562,94.465,98.228,316483.85,3267.256599,135150.32,1393.295149,22585,96.871
1688601600000,2023-07-06 00:00:00,LTC/USDT,102.417,105.944,95.273,95.316,362859.76,3607.456123,169687.58,1683.466608,25037,100.68
1688515200000,2023-07-05 00:00:00,LTC/USDT,104.176,106.57,98.787,102.607,394470.79,3839.724815,198150.4,1927.395199,25046,102.767
1688428800000,2023-07-04 00:00:00,LTC/USDT,107.178,109.46,103.88,104.154,303777.81,2843.248244,130880.59,1222.36107,24743,106.853
1688342400000,2023-07-03 00:00:00,LTC/USDT,113.229,114.85,105.634,107.21,315889.97,2879.331436,145259.59,1322.675454,24076,109.766
1688256000000,2023-07-02 00:00:00,LTC/USDT,107.082,113.907,105.173,113.483,610183.71,5538.002206,332952.2,3022.683376,26845,110.224
1688169600000,2023-07-01 00:00:00,LTC/USDT,108.616,112.357,103.534,107.168,507526.91,4725.098087,251464.3,2338.501586,26035,107.447
1688083200000,2023-06-30 00:00:00,LTC/USDT,84.755,110.998,84.375,108.593,1117988.85,11346.747007,623379.38,6340.442369,29356,98.913
1687996800000,2023-06-29 00:00:00,LTC/USDT,83,85.738,83,84.723,232974.51,2763.779178,109881.99,1302.872347,22983,84.3
1687910400000,2023-06-28 00:00:00,LTC/USDT,88.084,88.084,81.7,83.018,253884.4,2983.327495,114995.52,1348.785944,22956,85.131
1687824000000,2023-06-27 00:00:00,LTC/USDT,87.131,89.348,86.93,88.066,235387.27,2666.401484,109182.79,1236.579423,21007,88.281
1687737600000,2023-06-26 00:00:00,LTC/USDT,88.173,90.199,86.075,87.181,296085.99,3372.085703,138315.7,1572.666882,18202,87.812
1687651200000,2023-06-25 00:00:00,LTC/USDT,89.722,90.397,86.772,88.212,210286.52,2369.194723,103931.91,1169.444427,15330,88.766
1687564800000,2023-06-24 00:00:00,LTC/USDT,91.29,93.664,86.588,89.669,217848.47,2413.637792,103459.95,1142.530326,6912,90.291
1687478400000,2023-06-23 00:00:00,LTC/USDT,86.122,92.846,85.146,91.294,297963.43,3368.161353,159705.96,1799.676981,16320,88.518
1687392000000,2023-06-22 00:00:00,LTC/USDT,85.058,88.799,84.346,85.967,320855.45,3721.463487,136559.08,1577.280804,9418,86.231
1687305600000,2023-06-21 00:00:00,LTC/USDT,80.313,87.271,80.049,85.071,333768.3,3970.159686,181765.96,2162.076157,19905,84.092
1687219200000,2023-06-20 00:00:00,LTC/USDT,77.446,80.931,75.81,80.318,152728.99,1954.944696,82713.38,1056.444382,8423,78.147
1687132800000,2023-06-19 00:00:00,LTC/USDT,77.126,77.7,76.201,77.469,169745.38,2199.828404,91811.55,1189.592874,11355,77.164
1687046400000,2023-06-18 00:00:00,LTC/USDT,76.881,78.989,76.347,77.202,243692.28,3139.969183,143165.52,1842.323615,15773,77.612
1686960000000,2023-06-17 00:00:00,LTC/USDT,76.128,77.78,75.733,76.866,143494.05,1864.558469,69461.71,901.942276,14819,76.962
1686873600000,2023-06-16 00:00:00,LTC/USDT,74.525,77.549,74.2,76.134,182299.57,2410.428764,100760.7,1329.665414,16076,75.636
1686787200000,2023-06-15 00:00:00,LTC/USDT,73.072,75.098,72.14,74.583,177233.68,2412.007974,80516.11,1095.26088,18163,73.485
1686700800000,2023-06-14 00:00:00,LTC/USDT,77.527,78.122,71.339,73.132,243088.69,3200.374582,126732.68,1669.706109,17687,76.007
1686614400000,2023-06-13 00:00:00,LTC/USDT,77.495,79.621,76.387,77.477,166362.72,2137.129686,79375.21,1018.812619,14983,77.849
1686528000000,2023-06-12 00:00:00,LTC/USDT,77.676,77.855,75.123,77.503,184116.86,2395.881134,89079.64,1158.148297,16992,76.851
1686441600000,2023-06-11 00:00:00,LTC/USDT,77.144,78.95,76.147,77.685,200137.11,2575.926642,97602.26,1255.655911,17969,77.7
1686355200000,2023-06-10 00:00:00,LTC/USDT,89.251,89.283,74.237,77.159,522016.15,6620.086383,216449.11,2766.20857,20878,79.003
1686268800000,2023-06-09 00:00:00,LTC/USDT,88.464,89.913,86.816,89.294,160718.72,1812.514528,84419.41,951.794163,15439,88.679
1686182400000,2023-06-08 00:00:00,LTC/USDT,88.812,89.537,87.209,88.47,154680.44,1750.721535,75544.83,854.862352,11895,88.354
1686096000000,2023-06-07 00:00:00,LTC/USDT,90.923,91.211,87.449,88.885,178629.76,2001.205827,74913.24,839.023565,3929,89.27
1686009600000,2023-06-06 00:00:00,LTC/USDT,87.769,91.448,85.87,90.856,202228.7,2293.404597,118743.06,1347.470591,4300,88.194
1685923200000,2023-06-05 00:00:00,LTC/USDT,94.236,94.601,84,87.694,251041.1,2802.621018,100234.24,1120.4431,4873,89.662
1685836800000,2023-06-04 00:00:00,LTC/USDT,95.964,96.471,94,94.26,146628.15,1536.569272,78993.29,828.055988,8871,95.428
1685750400000,2023-06-03 00:00:00,LTC/USDT,95.408,97.454,94.206,96.021,161784.92,1687.451223,82027.09,855.193926,17604,95.883
1685664000000,2023-06-02 00:00:00,LTC/USDT,94.071,95.592,92.67,95.43,154746.63,1639.81408,73006.14,773.033713,15701,94.373
1685577600000,2023-06-01 00:00:00,LTC/USDT,90.401,95.749,89.36,94.151,320876.29,3442.914479,168429.34,1806.321661,16161,93.218
1685491200000,2023-05-31 00:00:00,LTC/USDT,92.202,92.656,87.922,90.44,156103.06,1740.824344,86470.34,963.988203,3791,89.683
1685404800000,2023-05-30 00:00:00,LTC/USDT,90.802,93.225,90.576,92.217,159899.81,1739.044953,79312.08,862.102105,3895,91.95
1685318400000,2023-05-29 00:00:00,LTC/USDT,91.652,92.199,90.152,90.854,149564.06,1640.649103,72080.24,789.969793,3972,91.163
