https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHIB,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1668902400000,2022-11-20 00:00:00,SHIB/USDT,0.000009188,0.00000922,0.000008697,0.000008784,87461.402837231,9704083220,37402.064199467,4146816317,1965,0.000009014185310742
1668816000000,2022-11-19 00:00:00,SHIB/USDT,0.000009099,0.000009216,0.000008968,0.000009149,91165.11156037,10046834243,49243.049369143,5425013715,1894,0.000009074151219072
1668729600000,2022-11-18 00:00:00,SHIB/USDT,0.000009053,0.00000924,0.000008996,0.000009103,125290.406094829,13843216794,60824.305734498,6721555047,2180,0.000009050852312938
1668643200000,2022-11-17 00:00:00,SHIB/USDT,0.000009151,0.000009217,0.000008936,0.000009057,49029.400432021,5392492150,24109.946569993,2651103295,2031,0.000009092620045242
1668556800000,2022-11-16 00:00:00,SHIB/USDT,0.00000925,0.00000965,0.00000899,0.000009157,133873.290067931,14417620311,65863.976946996,7084537731,4676,0.000009287426695796
1668470400000,2022-11-15 00:00:00,SHIB/USDT,0.000009073,0.00000954,0.000008977,0.000009261,149143.94017854,16242809084,72370.519098287,7885396053,6006,0.000009182929073227
1668384000000,2022-11-14 00:00:00,SHIB/USDT,0.000009009,0.000009379,0.000008577,0.000009073,188461.204977064,20869266894,115961.266313552,12839998455,5825,0.000009032561803904
1668297600000,2022-11-13 00:00:00,SHIB/USDT,0.000009571,0.000009749,0.0000089,0.000009017,127773.290190976,13713260614,62401.255138861,6669594973,4521,0.000009323434141082
1668211200000,2022-11-12 00:00:00,SHIB/USDT,0.000009894,0.000009901,0.000009294,0.000009524,105009.967689914,10927109084,50688.06949594,5266952479,3532,0.000009611689913908
1668124800000,2022-11-11 00:00:00,SHIB/USDT,0.000010204,0.000010428,0.000009407,0.000009921,241978.489279418,24500959130,117072.849045223,11852665141,4519,0.000009880911903848
1668038400000,2022-11-10 00:00:00,SHIB/USDT,0.000008725,0.0000105,0.000008648,0.000010217,306676.975144418,31181399479,155830.312522771,15803443319,4549,0.000009849346968942
1667952000000,2022-11-09 00:00:00,SHIB/USDT,0.000010169,0.000010283,0.0000083,0.000008745,318896.327594953,33287143860,155660.636267608,16214977217,5497,0.00000960830245288
1667865600000,2022-11-08 00:00:00,SHIB/USDT,0.00001179,0.000011891,0.00000931,0.000010183,308489.48998555,28748971241,155966.950749585,14463121165,5324,0.000010763516931453
1667779200000,2022-11-07 00:00:00,SHIB/USDT,0.00001182,0.000012102,0.000011527,0.00001179,219401.901804389,18358484637,97797.633730299,8189831225,4589,0.000011951869295499
1667692800000,2022-11-06 00:00:00,SHIB/USDT,0.000012454,0.000012878,0.000011767,0.000011842,237879.484539916,19125354168,125053.661970279,10056922499,5028,0.000012440709136768
1667606400000,2022-11-05 00:00:00,SHIB/USDT,0.000012516,0.000013163,0.000012171,0.000012455,323036.18412789,25540223306,167165.887420403,13207024660,5070,0.000012649918997891
1667520000000,2022-11-04 00:00:00,SHIB/USDT,0.000011732,0.0000136,0.000011591,0.000012527,344528.650109076,27724966178,181411.251709208,14545432621,5989,0.000012440194099544
1667433600000,2022-11-03 00:00:00,SHIB/USDT,0.000011767,0.000012379,0.000011625,0.000011727,278507.226232951,23124942981,137841.327330182,11424314146,5153,0.000012045558083104
1667347200000,2022-11-02 00:00:00,SHIB/USDT,0.000012846,0.00001296,0.00001151,0.000011766,345576.56730739,28370600892,181391.998936251,14913890797,6503,0.00001219141248974
1667260800000,2022-11-01 00:00:00,SHIB/USDT,0.000012442,0.0000135,0.00001228,0.00001285,402461.528093522,31357721871,201486.044689773,15669924920,6993,0.000012840189177991
1667174400000,2022-10-31 00:00:00,SHIB/USDT,0.000011913,0.000013182,0.00001172,0.00001244,395564.9839761,32164987438,189055.355811396,15345440647,7293,0.000012304006805521
1667088000000,2022-10-30 00:00:00,SHIB/USDT,0.000012907,0.000013905,0.000011609,0.000011914,535665.124770699,42725372739,276764.129031908,22030847439,7811,0.000012558411326233
1667001600000,2022-10-29 00:00:00,SHIB/USDT,0.000011712,0.000015164,0.000011543,0.000012906,717775.439500563,55118668770,379230.290169588,29019806801,9197,0.000013099665209475
1666915200000,2022-10-28 00:00:00,SHIB/USDT,0.000010631,0.000012173,0.000010328,0.00001171,343528.23499024,30862241434,169080.613020416,15240124239,7346,0.000011160449966763
1666828800000,2022-10-27 00:00:00,SHIB/USDT,0.000010776,0.000011838,0.000010597,0.000010631,329987.626220647,29845334568,167709.58954815,15174848518,6880,0.000011063781926453
1666742400000,2022-10-26 00:00:00,SHIB/USDT,0.000010216,0.000010857,0.000010189,0.000010785,329514.869011035,31392226345,186836.19206547,17807787777,6157,0.000010498645716722
1666656000000,2022-10-25 00:00:00,SHIB/USDT,0.000009921,0.000010436,0.000009856,0.000010219,294709.042239931,29112323494,152068.23886446,14991219309,5913,0.000010126410258646
1666569600000,2022-10-24 00:00:00,SHIB/USDT,0.000010161,0.000010186,0.000009865,0.00000992,225035.351341099,22533788435,112310.49018652,11247611753,5544,0.000009986977756207
1666483200000,2022-10-23 00:00:00,SHIB/USDT,0.000010008,0.000010175,0.000009862,0.00001016,253935.053557404,25374067076,122013.369875102,12187236464,5654,0.000010008087096261
1666396800000,2022-10-22 00:00:00,SHIB/USDT,0.000010021,0.000010078,0.000009927,0.000010009,251536.903246404,25158837828,125949.78422392,12597406152,5997,0.00000999803702743
1666310400000,2022-10-21 00:00:00,SHIB/USDT,0.000009901,0.000010047,0.00000961,0.000010022,216199.50298311,21877712487,110776.238647684,11207361143,5048,0.000009883141459266
1666224000000,2022-10-20 00:00:00,SHIB/USDT,0.000009859,0.000010116,0.0000098,0.000009911,200385.016813699,20083552182,97087.494398155,9728291895,5102,0.000009977997719616
1666137600000,2022-10-19 00:00:00,SHIB/USDT,0.000010173,0.000010185,0.00000957,0.000009851,258489.731738266,25619833227,122706.524839348,12161113968,5980,0.000010089906490725
1666051200000,2022-10-18 00:00:00,SHIB/USDT,0.000010407,0.000010506,0.00001005,0.000010175,267148.27961356,25973993462,131239.107404498,12753349936,6313,0.000010286504900005
1665964800000,2022-10-17 00:00:00,SHIB/USDT,0.000010283,0.000010467,0.00001021,0.000010409,285538.045287069,27643229214,145325.72935221,14066377244,6687,0.000010329716698658
1665878400000,2022-10-16 00:00:00,SHIB/USDT,0.000010218,0.000010377,0.000010179,0.000010284,223655.984487119,21755873710,108398.770744887,10544710593,5873,0.000010280395135962
1665792000000,2022-10-15 00:00:00,SHIB/USDT,0.000010181,0.000010491,0.000010012,0.00001022,225916.634164169,22150453338,106963.687277007,10488632684,5326,0.000010199446126579
1665705600000,2022-10-14 00:00:00,SHIB/USDT,0.000010388,0.00001074,0.00001,0.000010181,300314.250817501,28956935866,141671.764269197,13649727741,6703,0.000010374438182231
1665619200000,2022-10-13 00:00:00,SHIB/USDT,0.000010162,0.000010785,0.00000926,0.000010397,282926.125932615,28297198733,139722.848561586,13978034773,6690,0.000010011112264488
1665532800000,2022-10-12 00:00:00,SHIB/USDT,0.000010254,0.000010402,0.000010073,0.000010161,213066.058712702,20787269912,98453.392173465,9603480937,4867,0.000010250347309915
1665446400000,2022-10-11 00:00:00,SHIB/USDT,0.000010224,0.0000104,0.000009878,0.000010193,107995.107623731,10543052059,54541.073271976,5323186032,2409,0.000010243937923828
1665360000000,2022-10-10 00:00:00,SHIB/USDT,0.000011041,0.00001112,0.000009951,0.000010224,213808.171424208,19701508086,102074.938717999,9382941663,4852,0.00001085729336082
1665273600000,2022-10-09 00:00:00,SHIB/USDT,0.000011031,0.000011306,0.000010951,0.000011045,214325.281596229,19252618282,64377.042078062,5803889235,2847,0.000011133425448995
1665187200000,2022-10-08 00:00:00,SHIB/USDT,0.0000111,0.000011142,0.00001085,0.000010985,75905.672950663,6868744404,38253.078631588,3461151874,1947,0.000011050949255101
1665100800000,2022-10-07 00:00:00,SHIB/USDT,0.000011201,0.000011231,0.000010962,0.000011089,67865.046367219,6102143123,33458.530081933,3007591321,2148,0.000011122002442254
1665014400000,2022-10-06 00:00:00,SHIB/USDT,0.00001143,0.0000116,0.000011114,0.000011169,76193.224666026,6716802386,37813.816556605,3333748166,2035,0.000011344454091214
1664928000000,2022-10-05 00:00:00,SHIB/USDT,0.000011611,0.000011772,0.000011166,0.000011428,95479.268602536,8354601136,41040.766774943,3588660601,2513,0.000011430027569042
1664841600000,2022-10-04 00:00:00,SHIB/USDT,0.000011172,0.000011695,0.00001111,0.0000116,91017.083737533,8004932853,48929.191662463,4309897382,1485,0.000011372312054993
1664755200000,2022-10-03 00:00:00,SHIB/USDT,0.000010909,0.00001122,0.000010879,0.000011171,224102.597837029,20210524629,111682.182231405,10072330441,4711,0.000011088527244991
1664668800000,2022-10-02 00:00:00,SHIB/USDT,0.000011169,0.000011218,0.000010801,0.000010945,151826.269667903,13681242400,71002.864156007,6397796789,3336,0.000011098283650442
1664582400000,2022-10-01 00:00:00,SHIB/USDT,0.000011308,0.000011459,0.000011088,0.00001117,229119.870056489,20420259873,108887.481274851,9703748861,5054,0.000011220734005034
1664496000000,2022-09-30 00:00:00,SHIB/USDT,0.000011125,0.000011475,0.000011039,0.000011305,143314.19570069,12802613800,72240.079904586,6453507273,3601,0.000011194689249099
1664409600000,2022-09-29 00:00:00,SHIB/USDT,0.00001109,0.000011214,0.000010919,0.000011122,124492.32930619,11209198583,61334.306016429,5520906267,3453,0.000011106568173667
1664323200000,2022-09-28 00:00:00,SHIB/USDT,0.00001114,0.000011521,0.000010722,0.000011091,186234.27323496,16807627181,92993.84344679,8382827189,4323,0.000011082259211951
1664236800000,2022-09-27 00:00:00,SHIB/USDT,0.000011142,0.000011532,0.000010861,0.000011145,185300.672196993,16606747644,89671.859451353,8038620934,3316,0.000011161060582434
1664150400000,2022-09-26 00:00:00,SHIB/USDT,0.000010997,0.000011215,0.000010796,0.000011119,156514.604738883,14236832719,75962.701192908,6912729574,4186,0.000010994285466862
1664064000000,2022-09-25 00:00:00,SHIB/USDT,0.000011246,0.000011539,0.00001088,0.000010992,179719.165017127,15933253098,87453.601999349,7752862693,3610,0.000011281407271853
1663977600000,2022-09-24 00:00:00,SHIB/USDT,0.000011067,0.000012159,0.000010964,0.000011243,369141.934956316,32079961501,198806.319820835,17258360889,7313,0.000011514876615105
1663891200000,2022-09-23 00:00:00,SHIB/USDT,0.000010843,0.000011319,0.000010521,0.000011066,266824.696438378,24631710488,135512.224944858,12509136057,5748,0.000010834634438216
1663804800000,2022-09-22 00:00:00,SHIB/USDT,0.000010386,0.000010929,0.000010331,0.000010848,274103.896731416,25604656230,140473.337254642,13121359501,6475,0.000010707357853734
1663718400000,2022-09-21 00:00:00,SHIB/USDT,0.000010502,0.000011101,0.000010146,0.000010384,168940.329983979,15980220249,87970.49756001,8312501023,4472,0.000010574495915028
1663632000000,2022-09-20 00:00:00,SHIB/USDT,0.000010989,0.000011029,0.000010486,0.000010501,191607.585782467,17794650049,92629.843017894,8602707889,4945,0.000010769407271441
1663545600000,2022-09-19 00:00:00,SHIB/USDT,0.000010649,0.000011104,0.000010562,0.000010977,176636.927193452,16274952548,85289.581182049,7859511198,4350,0.000010855187885998
1663459200000,2022-09-18 00:00:00,SHIB/USDT,0.000011928,0.000011962,0.00001001,0.000010615,168864.438870239,14705254387,78241.344038968,6824427493,3814,0.000011500612154157
1663372800000,2022-09-17 00:00:00,SHIB/USDT,0.000011564,0.000011989,0.00001156,0.000011986,65320.229702545,5539337586,28888.535544451,2448297754,1371,0.000011792748985854
1663286400000,2022-09-16 00:00:00,SHIB/USDT,0.000011686,0.00001178,0.000011298,0.000011565,140329.177768425,12161052394,64536.025038938,5593291707,3224,0.000011540607651578
1663200000000,2022-09-15 00:00:00,SHIB/USDT,0.00001218,0.000012227,0.0000115,0.000011721,255843.178516277,21420274540,126805.928765896,10602748746,4914,0.00001194582907834
1663113600000,2022-09-14 00:00:00,SHIB/USDT,0.000012099,0.00001242,0.00001194,0.000012188,263929.080040678,21658073870,134013.914189619,10997341467,6761,0.000012186768777669
1663027200000,2022-09-13 00:00:00,SHIB/USDT,0.000012864,0.000013028,0.000011927,0.000012098,293906.673954017,23439163008,151823.88541235,12114255795,6797,0.000012547177739561
1662940800000,2022-09-12 00:00:00,SHIB/USDT,0.00001299,0.000013225,0.000012511,0.00001287,299313.273699588,23143036887,151435.027830968,11709931053,6562,0.000012934838192223
1662854400000,2022-09-11 00:00:00,SHIB/USDT,0.000013266,0.000013481,0.00001262,0.000012991,411178.004048764,31616375671,227717.446790532,17503600003,8077,0.000013006448607975
1662768000000,2022-09-10 00:00:00,SHIB/USDT,0.000012929,0.000013542,0.000012725,0.000013259,354907.79435021,27175323300,174750.781350561,13372764355,7131,0.000013061272648021
1662681600000,2022-09-09 00:00:00,SHIB/USDT,0.00001222,0.000013799,0.000012216,0.000012916,331066.626978399,25744871261,172258.245929666,13393565904,6385,0.000012866577913744
1662595200000,2022-09-08 00:00:00,SHIB/USDT,0.000012246,0.000012476,0.000011995,0.000012221,304892.03400237,24998543195,157536.295345058,12916874530,7068,0.000012196938385341
1662508800000,2022-09-07 00:00:00,SHIB/USDT,0.000012001,0.00001239,0.000011773,0.000012244,294234.12772363,24313823589,163766.373451294,13534575375,6485,0.000012102523542796
1662422400000,2022-09-06 00:00:00,SHIB/USDT,0.000012617,0.0000129,0.000011746,0.000012035,357260.439266985,28826823357,180845.048671787,14602443685,7818,0.000012401621710567
1662336000000,2022-09-05 00:00:00,SHIB/USDT,0.000012838,0.000012944,0.000012066,0.00001261,449105.267139199,36205665115,268264.166122313,21669566268,7367,0.00001240696698871
1662249600000,2022-09-04 00:00:00,SHIB/USDT,0.00001232,0.00001336,0.000012262,0.000012837,353576.431200449,27992545429,178251.712399106,14142552359,7881,0.000012636758930497
1662163200000,2022-09-03 00:00:00,SHIB/USDT,0.000012166,0.00001243,0.000012118,0.000012311,212488.483580225,17356089677,108000.986005513,8819478838,5776,0.000012243033917049
1662076800000,2022-09-02 00:00:00,SHIB/USDT,0.00001227,0.000012469,0.00001202,0.000012166,140385.514647493,11473409004,74203.344582759,6067124732,7344,0.000012236400495032
1661990400000,2022-09-01 00:00:00,SHIB/USDT,0.0000121,0.000012431,0.000011875,0.000012269,125182.020074191,10312760663,67724.241734704,5577452935,7709,0.000012139389739499
1661904000000,2022-08-31 00:00:00,SHIB/USDT,0.000012192,0.000012547,0.000012031,0.000012109,129879.068191518,10571605943,69219.845285358,5636249863,7187,0.0000122872095502
1661817600000,2022-08-30 00:00:00,SHIB/USDT,0.00001247,0.000012774,0.000011922,0.000012187,118676.174436165,9570526446,56647.338388594,4568637395,7381,0.00001240404850353
1661731200000,2022-08-29 00:00:00,SHIB/USDT,0.0000118,0.000012538,0.000011729,0.000012482,257219.170762949,21328429405,78423.690696749,6486293331,7868,0.000012062555522272
1661644800000,2022-08-28 00:00:00,SHIB/USDT,0.000012177,0.000012428,0.000011733,0.000011784,157300.578358316,12818747577,81165.726898755,6609956873,6995,0.000012272247499766
1661558400000,2022-08-27 00:00:00,SHIB/USDT,0.00001242,0.00001258,0.000011966,0.000012188,153451.037920036,12496279349,64105.109598025,5215731120,5659,0.000012281474438239
1661472000000,2022-08-26 00:00:00,SHIB/USDT,0.000013875,0.000014013,0.000012318,0.000012435,212182.499145853,15841186520,110821.908756351,8266369899,7335,0.000013404301686432
1661385600000,2022-08-25 00:00:00,SHIB/USDT,0.000013094,0.00001477,0.000013089,0.000013894,208266.879407038,15050157118,102139.865635273,7391293131,5306,0.000013848990301547
1661299200000,2022-08-24 00:00:00,SHIB/USDT,0.000013334,0.00001353,0.000013023,0.00001305,76026.87178383,5764405787,30787.311175608,2335227112,2632,0.000013189441712234
1661212800000,2022-08-23 00:00:00,SHIB/USDT,0.000013157,0.000013391,0.000012842,0.000013323,124507.948629767,9459651662,64386.269104047,4890780387,5670,0.000013162581178067
1661126400000,2022-08-22 00:00:00,SHIB/USDT,0.000013481,0.000013535,0.00001276,0.000013167,132673.223393427,10136560194,64991.881055538,4965681594,6541,0.000013091374240624
1661040000000,2022-08-21 00:00:00,SHIB/USDT,0.00001291,0.000013769,0.000012806,0.000013498,225429.763992021,17120001205,115145.67898548,8732096447,7000,0.000013171638109196
1660953600000,2022-08-20 00:00:00,SHIB/USDT,0.000013163,0.000013791,0.00001255,0.000012877,263549.618346585,19946277304,130193.316552562,9846906542,7279,0.000013220639250076
1660867200000,2022-08-19 00:00:00,SHIB/USDT,0.000013504,0.000014073,0.000012719,0.000013179,278461.81166511,21056165399,131240.872764128,9914634725,7043,0.000013229112344725
1660780800000,2022-08-18 00:00:00,SHIB/USDT,0.000014772,0.000015009,0.0000135,0.0000135,218915.364721572,15100271328,103926.329762409,7160924590,5594,0.000014505522068014
1660694400000,2022-08-17 00:00:00,SHIB/USDT,0.000015809,0.0000164,0.00001461,0.000014778,222266.930257237,14216303843,104256.453997634,6663559696,5995,0.000015647846450496
1660608000000,2022-08-16 00:00:00,SHIB/USDT,0.000015284,0.000016499,0.00001514,0.000015808,188611.081754321,11858151530,95690.055793381,6013626649,5281,0.000015909903829113
1660521600000,2022-08-15 00:00:00,SHIB/USDT,0.000016903,0.000017549,0.000015173,0.000015284,403976.789193058,25297617054,231313.540565128,14516411801,6061,0.000015980350298895
1660435200000,2022-08-14 00:00:00,SHIB/USDT,0.000012633,0.00001787,0.000012598,0.000016891,481812.667800983,31580939301,300261.748491589,19856189823,9001,0.0000153898834967
1660348800000,2022-08-13 00:00:00,SHIB/USDT,0.000012694,0.000012946,0.0000125,0.000012623,161676.912687669,12764596935,89969.02257946,7094844450,3856,0.000012666380478103
1660262400000,2022-08-12 00:00:00,SHIB/USDT,0.000012317,0.000012709,0.0000105,0.000012709,164494.65979803,13424257860,78217.512325684,6304655902,3071,0.00001227007553214
1660176000000,2022-08-11 00:00:00,SHIB/USDT,0.000012364,0.0000128,0.00001222,0.000012303,183139.918960251,14718645912,96044.972481139,7714019538,4186,0.00001244361782227
1660089600000,2022-08-10 00:00:00,SHIB/USDT,0.00001203,0.000012481,0.0000118,0.000012368,134724.663418815,11131450330,63916.174390583,5268721223,3549,0.000012105868464264
1660003200000,2022-08-09 00:00:00,SHIB/USDT,0.00001231,0.00001275,0.00001191,0.00001204,182012.42131251,14925628878,92319.75421841,7562327171,5328,0.000012197769201952
1659916800000,2022-08-08 00:00:00,SHIB/USDT,0.000012,0.00001267,0.00001198,0.00001231,219142.06643886,17660857780,113748.70757135,9161084979,5886,0.000012410149010747
1659830400000,2022-08-07 00:00:00,SHIB/USDT,0.00001197,0.00001215,0.0000118,0.00001204,89894.30909762,7466066766,46009.71074379,3817146713,2788,0.000012040699174921
1659744000000,2022-08-06 00:00:00,SHIB/USDT,0.00001208,0.00001223,0.00001195,0.00001196,21516.04792778,1782839854,8072.24278598,668496404,773,0.000012068707617454
1659657600000,2022-08-05 00:00:00,SHIB/USDT,0.00001184,0.0000122,0.00001179,0.00001211,48010.42531236,3987867901,26272.80786813,2177893640,659,0.000012039709018196
1659571200000,2022-08-04 00:00:00,SHIB/USDT,0.00001189,0.000012,0.00001164,0.00001185,35655.4990893,3020912103,17546.24697768,1485171971,388,0.000011803122224622
1659484800000,2022-08-03 00:00:00,SHIB/USDT,0.00001175,0.00001215,0.00001172,0.00001198,11484.92080503,964607691,5154.50522204,433951581,220,0.000011907333158865
1659398400000,2022-08-02 00:00:00,SHIB/USDT,0.00001199,0.00001205,0.0000105,0.00001176,7931.38918962,670965551,4102.1401118,345441175,240,0.000011826504193717
1659312000000,2022-08-01 00:00:00,SHIB/USDT,0.00000241,0.00001596,0.00000241,0.000012,893.3789452,71972305,308.20135171,21357490,40,0.000012731592239348
1659225600000,2022-07-31 00:00:00,SHIB/USDT,0.00001189,0.00001225,0.0000117,0.00001175,16227.28952314,1359428444.24612642,0,0,0,0.00001193
1659139200000,2022-07-30 00:00:00,SHIB/USDT,0.00001184,0.0000126,0.00001158,0.00001194,85193.43863917,6924668186.77951579,0,0,0,0.0000123
1659052800000,2022-07-29 00:00:00,SHIB/USDT,0.0000119,0.0000123,0.00001145,0.00001173,43233.9166807,3634935207.92014888,0,0,0,0.00001189
1658966400000,2022-07-28 00:00:00,SHIB/USDT,0.00001153,0.00001216,0.00001104,0.00001185,106771.34539645,9253277085.90843662,0,0,0,0.00001153
1658880000000,2022-07-27 00:00:00,SHIB/USDT,0.00001086,0.00001156,0.00001055,0.00001152,86194.61122937,7795447483.19467611,0,0,0,0.00001105
1658793600000,2022-07-26 00:00:00,SHIB/USDT,0.00001069,0.00001086,0.0000103,0.00001086,43268.05874579,4131681405.77135081,0,0,0,0.00001047
1658707200000,2022-07-25 00:00:00,SHIB/USDT,0.0000116,0.00001162,0.0000107,0.0000107,30274.61302958,2708863591.2474826,0,0,0,0.00001117
1658620800000,2022-07-24 00:00:00,SHIB/USDT,0.0000116,0.00001187,0.00001153,0.0000116,25139.58970243,2152395856.12302678,0,0,0,0.00001167
1658534400000,2022-07-23 00:00:00,SHIB/USDT,0.00001169,0.00001207,0.00001131,0.0000116,43723.54746977,3790841426.23841478,0,0,0,0.00001153
1658448000000,2022-07-22 00:00:00,SHIB/USDT,0.00001199,0.00001242,0.0000116,0.00001172,51369.33191023,4282219581.56339536,0,0,0,0.00001199
1658361600000,2022-07-21 00:00:00,SHIB/USDT,0.0000119,0.00001216,0.00001139,0.000012,162670.80569915,13784497871.07324581,0,0,0,0.0000118
1658275200000,2022-07-20 00:00:00,SHIB/USDT,0.00001219,0.00001311,0.00001168,0.0000119,286161.98598775,22891041964.38354281,0,0,0,0.0000125
1658188800000,2022-07-19 00:00:00,SHIB/USDT,0.00001196,0.00001247,0.00001145,0.00001219,91977.30279904,7646707137.95079857,0,0,0,0.00001202
1658102400000,2022-07-18 00:00:00,SHIB/USDT,0.00001071,0.00001259,0.00001071,0.00001199,124144.45641494,10714321740.45451028,0,0,0,0.00001158
1658016000000,2022-07-17 00:00:00,SHIB/USDT,0.00001107,0.00001116,0.00001068,0.00001071,141873.14349499,13043391781.09413729,0,0,0,0.00001087
1657929600000,2022-07-16 00:00:00,SHIB/USDT,0.0000108,0.00001118,0.00001051,0.00001105,29663.98348684,2736740234.6717882,0,0,0,0.00001083
1657843200000,2022-07-15 00:00:00,SHIB/USDT,0.00001061,0.00001115,0.00001049,0.0000108,26766.82439507,2471719558.71033858,0,0,0,0.00001082
1657756800000,2022-07-14 00:00:00,SHIB/USDT,0.00001054,0.00001068,0.00001014,0.00001059,34241.07128191,3288475277.11297115,0,0,0,0.00001041
1657670400000,2022-07-13 00:00:00,SHIB/USDT,0.00000989,0.00001053,0.0000098,0.00001053,44881.43855011,4411833560.88569581,0,0,0,0.00001017
1657584000000,2022-07-12 00:00:00,SHIB/USDT,0.00001031,0.00001053,0.0000099,0.0000099,115090.36081361,11347023694.85162483,0,0,0,0.00001014
1657497600000,2022-07-11 00:00:00,SHIB/USDT,0.0000112,0.0000112,0.00001021,0.00001033,76299.4924196,6998979607.92592662,0,0,0,0.0000109
1657411200000,2022-07-10 00:00:00,SHIB/USDT,0.00001159,0.00001167,0.00001094,0.0000112,125152.4594801,11282597965.56610608,0,0,0,0.00001109
1657324800000,2022-07-09 00:00:00,SHIB/USDT,0.0000112,0.00001187,0.00001102,0.00001163,55061.64841753,4780267059.85452883,0,0,0,0.00001151
1657238400000,2022-07-08 00:00:00,SHIB/USDT,0.00001125,0.00001156,0.00001074,0.00001119,54544.27523608,4857191435.3629553,0,0,0,0.00001122
1657152000000,2022-07-07 00:00:00,SHIB/USDT,0.00001046,0.00001148,0.00001046,0.0000113,125495.3486566,11796762111.6900556,0,0,0,0.00001063
1657065600000,2022-07-06 00:00:00,SHIB/USDT,0.00001037,0.00001054,0.00001016,0.00001048,108585.02691588,10440802220.01226711,0,0,0,0.0000104
1656979200000,2022-07-05 00:00:00,SHIB/USDT,0.00001048,0.00001095,0.00001004,0.00001034,69798.11437196,6701900165.41943304,0,0,0,0.00001041
1656892800000,2022-07-04 00:00:00,SHIB/USDT,0.00001005,0.00001053,0.00000995,0.00001049,35051.52364013,3421761931.02288694,0,0,0,0.00001024
1656806400000,2022-07-03 00:00:00,SHIB/USDT,0.00001005,0.00001014,0.00000981,0.00001006,40163.34664366,4039098894.31345479,0,0,0,0.00000994
1656720000000,2022-07-02 00:00:00,SHIB/USDT,0.00001005,0.00001019,0.0000099,0.00001005,31736.38412358,3174810436.03492496,0,0,0,0.00000999
1656633600000,2022-07-01 00:00:00,SHIB/USDT,0.00001033,0.00001055,0.00000994,0.00001001,137544.18432189,13451493880.94252039,0,0,0,0.00001022
1656547200000,2022-06-30 00:00:00,SHIB/USDT,0.00001019,0.00001047,0.00000961,0.00001036,67515.15668121,6729870138.82547012,0,0,0,0.00001003
1656460800000,2022-06-29 00:00:00,SHIB/USDT,0.00000999,0.00001072,0.00000958,0.0000102,77970.05087675,7744498452.10766298,0,0,0,0.00001006
1656374400000,2022-06-28 00:00:00,SHIB/USDT,0.00001108,0.00001117,0.00000989,0.00000999,125002.08197721,11941064668.4454073,0,0,0,0.00001046
1656288000000,2022-06-27 00:00:00,SHIB/USDT,0.00001099,0.0000117,0.00001078,0.00001104,89058.8429872,7943087211.53357876,0,0,0,0.00001121
1656201600000,2022-06-26 00:00:00,SHIB/USDT,0.00001179,0.00001207,0.00001096,0.00001099,82790.06822157,7086298969.84108231,0,0,0,0.00001168
1656115200000,2022-06-25 00:00:00,SHIB/USDT,0.00001083,0.00001191,0.00001072,0.00001182,173489.89193006,15105900416.66460161,0,0,0,0.00001148
1656028800000,2022-06-24 00:00:00,SHIB/USDT,0.00001028,0.00001119,0.00001006,0.00001084,241863.19135557,22513041302.50910536,0,0,0,0.00001074
1655942400000,2022-06-23 00:00:00,SHIB/USDT,0.00000963,0.00001041,0.00000962,0.0000103,121380.76637376,11968092584.83696613,0,0,0,0.00001014
1655856000000,2022-06-22 00:00:00,SHIB/USDT,0.00001068,0.00001081,0.0000093,0.00000966,210972.23080094,20952962687.7380348,0,0,0,0.00001006
1655769600000,2022-06-21 00:00:00,SHIB/USDT,0.0000081,0.0000119,0.00000802,0.00001063,682919.94725837,66756341724.48125564,0,0,0,0.00001023
1655683200000,2022-06-20 00:00:00,SHIB/USDT,0.00000823,0.00000832,0.00000789,0.00000813,61925.17507655,7637218052.73188896,0,0,0,0.0000081
1655596800000,2022-06-19 00:00:00,SHIB/USDT,0.00000772,0.00000834,0.0000074,0.00000823,126697.60441259,16124846959.42502258,0,0,0,0.00000785
1655510400000,2022-06-18 00:00:00,SHIB/USDT,0.00000819,0.00000827,0.00000711,0.0000077,51689.16017875,6680383137.03280615,0,0,0,0.00000773
1655424000000,2022-06-17 00:00:00,SHIB/USDT,0.00000796,0.0000083,0.00000794,0.00000816,56521.72847732,6919229115.16933055,0,0,0,0.00000816
1655337600000,2022-06-16 00:00:00,SHIB/USDT,0.0000088,0.00000892,0.00000788,0.00000795,61189.94643012,7419509659.00548246,0,0,0,0.00000824
1655251200000,2022-06-15 00:00:00,SHIB/USDT,0.00000815,0.00000887,0.00000761,0.00000882,141851.0939273,17502541288.47573846,0,0,0,0.0000081
1655164800000,2022-06-14 00:00:00,SHIB/USDT,0.00000803,0.00000852,0.00000752,0.00000822,254713.7048611,31450925217.25495413,0,0,0,0.00000809
1655078400000,2022-06-13 00:00:00,SHIB/USDT,0.00000866,0.00000876,0.00000743,0.00000804,482841.47472975,60124413323.51705998,0,0,0,0.00000803
1654992000000,2022-06-12 00:00:00,SHIB/USDT,0.00000935,0.00000947,0.0000084,0.00000863,243125.39276561,27046148520.04101692,0,0,0,0.00000898
1654905600000,2022-06-11 00:00:00,SHIB/USDT,0.00001013,0.00001031,0.00000914,0.00000935,97758.28332388,10266725359.92700473,0,0,0,0.00000952
