https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FIL,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1646092800000,2022-03-01 00:00:00,FIL/USDT,21.77842476,22.24286542,20.55366476,20.92680129,764730.84206309,36083.94487475,0,0,0,21.19310526
1646006400000,2022-02-28 00:00:00,FIL/USDT,20.1526105,21.90849559,19.74169177,21.73377835,335199.21904082,16441.30040348,0,0,0,20.38763423
1645920000000,2022-02-27 00:00:00,FIL/USDT,19.14882875,21.27439669,18.4432383,20.31961655,15397.27132425,764.10731086,0,0,0,20.15066615
1645833600000,2022-02-26 00:00:00,FIL/USDT,19.04334587,19.3806,18.6775,18.99555553,61628.43460354,3234.58940825,0,0,0,19.05293897
1645747200000,2022-02-25 00:00:00,FIL/USDT,18.47588941,19.17779262,18.15686173,18.90995496,9471.8281105,510.02345951,0,0,0,18.57135771
1645660800000,2022-02-24 00:00:00,FIL/USDT,18.35664811,18.781475,16.78060088,18.4121626,146096.25306279,8470.54329725,0,0,0,17.24756582
1645574400000,2022-02-23 00:00:00,FIL/USDT,19.26877467,19.57215003,18.45644209,18.5096,5739.76883353,303.59899286,0,0,0,18.90575716
1645488000000,2022-02-22 00:00:00,FIL/USDT,18.7103,19.20290862,18.08,19.20290862,3334.32106737,178.25510459,0,0,0,18.70533287
1645401600000,2022-02-21 00:00:00,FIL/USDT,19.74157924,20.43691478,18.53605382,18.54506471,13932.78956444,713.07872806,0,0,0,19.53892188
1645315200000,2022-02-20 00:00:00,FIL/USDT,20.67603324,20.71453152,19.40054507,19.84659404,14206.16562106,714.19491094,0,0,0,19.89116052
1645228800000,2022-02-19 00:00:00,FIL/USDT,21.12426815,21.21555705,20.12500969,20.83326727,16615.40707521,807.45101059,0,0,0,20.57760391
1645142400000,2022-02-18 00:00:00,FIL/USDT,20.3897,21.3318,20.2039319,21.17816949,21533.4102742,1042.1952756,0,0,0,20.66158883
1645056000000,2022-02-17 00:00:00,FIL/USDT,23.15154814,23.29446101,20.2,20.47805333,32668.12422643,1522.21399443,0,0,0,21.46092753
1644969600000,2022-02-16 00:00:00,FIL/USDT,22.21782093,23.58674332,21.5687,23.0814734,14208.04457974,634.6882238,0,0,0,22.3858645
1644883200000,2022-02-15 00:00:00,FIL/USDT,20.73897212,22.47030619,20.69175551,22.44582428,16884.74186839,771.0329385,0,0,0,21.89885934
1644796800000,2022-02-14 00:00:00,FIL/USDT,20.50391832,21.01752863,19.96273517,20.69,332821.39871919,15882.34329804,0,0,0,20.95543412
1644710400000,2022-02-13 00:00:00,FIL/USDT,21.0308,21.1733,20.46,20.60334481,14753.09818712,704.89681012,0,0,0,20.92944382
1644624000000,2022-02-12 00:00:00,FIL/USDT,21.00731127,21.35707424,20.34077231,20.89280506,13886.37194017,670.91736149,0,0,0,20.6975892
1644537600000,2022-02-11 00:00:00,FIL/USDT,23.14334166,23.37585139,20.87355081,20.91651766,733735.71434487,32992.17674051,0,0,0,22.23968791
1644451200000,2022-02-10 00:00:00,FIL/USDT,24.0773,24.74055189,22.8886,23.04619991,33556.77041315,1403.7390969,0,0,0,23.9052759
1644364800000,2022-02-09 00:00:00,FIL/USDT,24.70333907,24.81108797,23.5004815,24.24372186,33619.26876356,1405.79893224,0,0,0,23.91470642
1644278400000,2022-02-08 00:00:00,FIL/USDT,24.2862,26.18857194,22.88985229,24.70333907,130093.012705,5309.68538496,0,0,0,24.50107742
1644192000000,2022-02-07 00:00:00,FIL/USDT,22.17757294,24.55418501,22.08358633,24.2862,61435.75031669,2595.90322569,0,0,0,23.6664255
1644105600000,2022-02-06 00:00:00,FIL/USDT,22.1473866,22.58399,21.74074245,22.48551173,6704.71852935,304.11183245,0,0,0,22.04688477
1644019200000,2022-02-05 00:00:00,FIL/USDT,21.61093869,22.95971087,21.37487056,22.11495045,14393.56882623,650.5900703,0,0,0,22.12386798
1643932800000,2022-02-04 00:00:00,FIL/USDT,20.40180123,21.64846979,20.2105,21.64846979,14570.81177197,686.98064676,0,0,0,21.20993049
1643846400000,2022-02-03 00:00:00,FIL/USDT,20.11663544,20.46857394,19.6130529,20.38814878,7956.58939927,394.49116291,0,0,0,20.16924622
1643760000000,2022-02-02 00:00:00,FIL/USDT,20.7447,21.43271073,20,20.20420546,984569.92068077,46908.21326746,0,0,0,20.98928635
1643673600000,2022-02-01 00:00:00,FIL/USDT,21.31718016,21.5472257,20.622171,20.90046381,24378.42162861,1147.54859915,0,0,0,21.24391215
1643587200000,2022-01-31 00:00:00,FIL/USDT,19.81573289,21.58248991,19,21.31718016,18993.62678864,896.97218558,0,0,0,21.17526841
1643500800000,2022-01-30 00:00:00,FIL/USDT,20.2843353,20.93715636,19.51816175,19.98849829,4542.65552056,224.2644881,0,0,0,20.2557951
1643414400000,2022-01-29 00:00:00,FIL/USDT,19.53627924,20.73129062,19.41004769,20.21002551,28579.19394011,1405.40053203,0,0,0,20.3352662
1643328000000,2022-01-28 00:00:00,FIL/USDT,19.28193845,19.7933375,18.52907261,19.6342246,37665.40045767,1975.19047663,0,0,0,19.06924972
1643241600000,2022-01-27 00:00:00,FIL/USDT,19.17006986,19.92982957,18.1616,19.28193845,14630.18716604,772.6793939,0,0,0,18.93435657
1643155200000,2022-01-26 00:00:00,FIL/USDT,18.23192047,21.96194947,18.08645492,19.29489515,144927.01330779,7413.28220189,0,0,0,19.54964202
1643068800000,2022-01-25 00:00:00,FIL/USDT,18.24436795,18.51521896,17.74544053,18.23868043,31921.83433042,1754.76866483,0,0,0,18.19147729
1642982400000,2022-01-24 00:00:00,FIL/USDT,19.31851209,19.31851209,16.855455,18.43115179,38706.23756357,2189.82585056,0,0,0,17.67548663
1642896000000,2022-01-23 00:00:00,FIL/USDT,19.13212007,20.2342,18.5076,19.48173673,22605.98002637,1173.10970079,0,0,0,19.27013305
1642809600000,2022-01-22 00:00:00,FIL/USDT,22.03418606,22.52424746,17,18.76081953,651001.46797242,32764.77976499,0,0,0,19.86894075
1642723200000,2022-01-21 00:00:00,FIL/USDT,26.23635981,26.4882245,21.23483392,21.82604024,147716.21730275,6112.3155796,0,0,0,24.16698146
1642636800000,2022-01-20 00:00:00,FIL/USDT,27.68292456,28.69782267,26.1369,26.1369,9140.9336592,337.88841732,0,0,0,27.05311336
1642550400000,2022-01-19 00:00:00,FIL/USDT,28.58763974,28.60122655,27.17063547,27.60253874,683979.81520815,24503.53575536,0,0,0,27.91351509
1642464000000,2022-01-18 00:00:00,FIL/USDT,29.16571939,29.2364,27.72088193,28.50560554,48367.89609901,1698.72695546,0,0,0,28.4730256
1642377600000,2022-01-17 00:00:00,FIL/USDT,30.20489459,30.28336852,28.6045,28.9340516,434656.64631155,14807.06025704,0,0,0,29.35468882
1642291200000,2022-01-16 00:00:00,FIL/USDT,29.67895097,31.44537796,29.67895097,30.44773571,52718.45515108,1730.39646762,0,0,0,30.46611348
1642204800000,2022-01-15 00:00:00,FIL/USDT,29.79656679,30.53532273,28.96886489,29.68205995,586327.1371446,19849.91655544,0,0,0,29.53801521
1642118400000,2022-01-14 00:00:00,FIL/USDT,28.41455962,29.81475266,28.06658077,29.80222338,508129.43627113,17357.47794688,0,0,0,29.27438178
1642032000000,2022-01-13 00:00:00,FIL/USDT,30.5735,30.5735,28.47090723,28.47090723,146252.61915181,4869.12315096,0,0,0,30.03674678
1641945600000,2022-01-12 00:00:00,FIL/USDT,29.07280675,31.3,28.51470568,30.71559867,760174.55147161,25467.45050543,0,0,0,29.84886733
1641859200000,2022-01-11 00:00:00,FIL/USDT,27.99,29.2187046,27.8725995,28.83836792,68818.30269101,2426.35716039,0,0,0,28.36280816
1641772800000,2022-01-10 00:00:00,FIL/USDT,30.05228224,30.05268731,26.38941575,27.99197314,153727.8112675,5561.9917962,0,0,0,27.63898561
1641686400000,2022-01-09 00:00:00,FIL/USDT,29.76029929,31.0050703,29.4925,30.16840227,4932.86139533,162.17256273,0,0,0,30.41736106
1641600000000,2022-01-08 00:00:00,FIL/USDT,31.6905005,32.15818895,28.40833244,29.59603023,18535.4787893,622.63598746,0,0,0,29.76936631
1641513600000,2022-01-07 00:00:00,FIL/USDT,32.77592942,32.78799,29.8231,31.5464353,67751.45204768,2178.23721627,0,0,0,31.10379876
1641427200000,2022-01-06 00:00:00,FIL/USDT,33.07258378,33.40176486,32.13045483,33.10657738,31014.93645436,942.26434627,0,0,0,32.91532421
1641340800000,2022-01-05 00:00:00,FIL/USDT,36.04082981,38.29399171,31.12536998,33.2555546,143997.35211132,3955.08538214,0,0,0,36.40815259
1641254400000,2022-01-04 00:00:00,FIL/USDT,35.04681833,38.08669426,34.7,36.22200673,82949.63149437,2323.54817589,0,0,0,35.6995531
1641168000000,2022-01-03 00:00:00,FIL/USDT,35.6543,35.6543,34.4945605,35.0969,58231.38405752,1665.9859314,0,0,0,34.95310672
1641081600000,2022-01-02 00:00:00,FIL/USDT,35.92028223,36.50335938,35.3122,35.88025728,16888.45256371,472.3277818,0,0,0,35.75578912
1640995200000,2022-01-01 00:00:00,FIL/USDT,34.43050064,35.87893644,34.3318,35.85448705,50437.3471369,1456.84694432,0,0,0,34.6208964
1640908800000,2021-12-31 00:00:00,FIL/USDT,34.94242743,35.69800606,33.54179439,34.46850791,25490.56989479,726.22444732,0,0,0,35.10012639
1640822400000,2021-12-30 00:00:00,FIL/USDT,34.27479999,35.7241,33.5,34.87150003,57973.06754558,1673.90820195,0,0,0,34.6333613
1640736000000,2021-12-29 00:00:00,FIL/USDT,36.32367431,36.66788822,34.0037,34.1150114,65207.55439705,1859.21919274,0,0,0,35.072548
1640649600000,2021-12-28 00:00:00,FIL/USDT,39.14665201,39.74251189,35.87003327,36.32261338,354780.3564593,9437.32961757,0,0,0,37.59329925
1640563200000,2021-12-27 00:00:00,FIL/USDT,37.16204244,41.22227232,36.5,39.3477,237287.97658537,6217.68497636,0,0,0,38.16339642
1640476800000,2021-12-26 00:00:00,FIL/USDT,36.91376673,37.66302526,35.62293529,37.25854334,21688.98955647,595.11440371,0,0,0,36.4450758
1640390400000,2021-12-25 00:00:00,FIL/USDT,36.38837578,37.20222647,36.29114828,36.92197781,14536.56276079,395.99692037,0,0,0,36.70877729
1640304000000,2021-12-24 00:00:00,FIL/USDT,37.31067766,37.6968,36.09598011,36.4141,168255.95962386,4515.89400996,0,0,0,37.25861573
1640217600000,2021-12-23 00:00:00,FIL/USDT,35.4975,38.03567351,35.30683535,37.31243366,22503.51023648,618.8978223,0,0,0,36.36062274
1640131200000,2021-12-22 00:00:00,FIL/USDT,35.4117968,36.35035765,35.38252466,35.57772113,51291.7809908,1426.75972739,0,0,0,35.94983794
1640044800000,2021-12-21 00:00:00,FIL/USDT,34.57,36.0156,34.53410528,35.36067078,198334.86890069,5641.34641202,0,0,0,35.15736393
1639958400000,2021-12-20 00:00:00,FIL/USDT,35.63059,35.90143521,33.88469469,34.8024,210568.94150044,6098.27441151,0,0,0,34.52926636
1639872000000,2021-12-19 00:00:00,FIL/USDT,36.57690124,36.57690124,35.97163445,35.99907905,4724.38102032,130.77143314,0,0,0,36.12701112
1639785600000,2021-12-18 00:00:00,FIL/USDT,35.53760518,36.6731,35.53760518,36.36456051,1959.9285191,54.49908575,0,0,0,35.96259445
1639699200000,2021-12-17 00:00:00,FIL/USDT,37.38800282,38.8948846,35.59501355,35.71808847,153673.66589152,4107.67675422,0,0,0,37.41133372
1639612800000,2021-12-16 00:00:00,FIL/USDT,38.20354098,38.49190755,37.1005674,37.1005674,122483.58523704,3247.26754326,0,0,0,37.71896944
1639526400000,2021-12-15 00:00:00,FIL/USDT,36.88941624,38.73650715,35.71353556,38.16404646,74229.62907657,1999.64405245,0,0,0,37.12142117
1639440000000,2021-12-14 00:00:00,FIL/USDT,35.68843411,37.26358323,35.29724724,36.65130001,51101.447347,1389.41493748,0,0,0,36.77911181
1639353600000,2021-12-13 00:00:00,FIL/USDT,39.68016772,39.87515769,35.24841234,35.9,68318.19065707,1844.89890887,0,0,0,37.03085861
1639267200000,2021-12-12 00:00:00,FIL/USDT,40.2272657,40.29469305,38.77630389,39.6639,5813.99718285,145.77928563,0,0,0,39.8821901
1639180800000,2021-12-11 00:00:00,FIL/USDT,39.80627144,40.47608832,38.77630389,40.3403874,23655.1482066,600.31284125,0,0,0,39.40470131
1639094400000,2021-12-10 00:00:00,FIL/USDT,37.49998626,41.22227232,37.49998626,39.96968566,117156.90680929,2948.96931444,0,0,0,39.72808609
1639008000000,2021-12-09 00:00:00,FIL/USDT,41.25639388,41.37876201,37,37.51315318,69512.48962802,1780.50352595,0,0,0,39.04091658
1638921600000,2021-12-08 00:00:00,FIL/USDT,39,43.47044824,38.97449751,41.22533361,406887.46068225,9824.17566518,0,0,0,41.41695695
1638835200000,2021-12-07 00:00:00,FIL/USDT,38.7468,39.97635221,38.6531,39.05091701,169781.05961515,4323.67623813,0,0,0,39.26775509
1638748800000,2021-12-06 00:00:00,FIL/USDT,38.22275397,39.04302681,35.54699466,38.80377696,492610.21649123,13449.04014014,0,0,0,36.62790885
1638662400000,2021-12-05 00:00:00,FIL/USDT,41.29369857,41.64732845,36.9914,38.66837321,298427.63436165,7540.82656518,0,0,0,39.57492348
1638576000000,2021-12-04 00:00:00,FIL/USDT,49.52011937,49.52011937,33.35672768,40.94475343,554400.8679633,14384.96333756,0,0,0,38.54030454
1638489600000,2021-12-03 00:00:00,FIL/USDT,53.5,53.5,48.42218161,49.55464214,28983.16395033,573.21810567,0,0,0,50.56219205
1638403200000,2021-12-02 00:00:00,FIL/USDT,54.26972379,54.27612573,52.62905057,53.66546994,11134.86312461,208.10451743,0,0,0,53.50610963
1638316800000,2021-12-01 00:00:00,FIL/USDT,53.598551,55.69420945,53.598551,54.4434686,19801.58505055,362.39618183,0,0,0,54.64071103
1638230400000,2021-11-30 00:00:00,FIL/USDT,54.86766303,55.61026909,53.37112322,53.70232514,47435.18088208,875.73596679,0,0,0,54.16607594
1638144000000,2021-11-29 00:00:00,FIL/USDT,56.7583046,56.97534138,53.90898962,54.69499707,32057.45159864,572.57288477,0,0,0,55.98842077
1638057600000,2021-11-28 00:00:00,FIL/USDT,57.32140119,57.43487129,52.79990001,56.42695208,463635.35461015,8487.82565328,0,0,0,54.62357187
1637971200000,2021-11-27 00:00:00,FIL/USDT,53.00698884,59.39533275,52.84568553,57.90798683,87374.95124202,1535.92022979,0,0,0,56.88768827
1637884800000,2021-11-26 00:00:00,FIL/USDT,54.94010672,59.50583115,51.47523275,52.73307753,567342.8655651,10514.37446651,0,0,0,53.95878445
1637798400000,2021-11-25 00:00:00,FIL/USDT,50.67871233,56.03237535,50.05233638,55.47542818,91095.82596651,1697.52973407,0,0,0,53.66375865
1637712000000,2021-11-24 00:00:00,FIL/USDT,51.86173237,51.86173237,48.6985608,50.54389169,46460.05384956,939.8365987,0,0,0,49.4341824
1637625600000,2021-11-23 00:00:00,FIL/USDT,51.75386326,52.02477715,49.6,51.85171672,88757.30276612,1753.38329266,0,0,0,50.62059341
1637539200000,2021-11-22 00:00:00,FIL/USDT,53,53,51.52677061,52.08290684,57571.98732879,1102.06311174,0,0,0,52.24019088
1637452800000,2021-11-21 00:00:00,FIL/USDT,54.23419738,54.27253944,53.09354979,53.21456384,20325.26492913,377.54226723,0,0,0,53.83573362
1637366400000,2021-11-20 00:00:00,FIL/USDT,53.68255664,54.97006464,52.27360543,54.39440352,40651.61008531,762.72612993,0,0,0,53.2977808
1637280000000,2021-11-19 00:00:00,FIL/USDT,51.8493,54.32979304,51.2,53.58117068,37919.79422577,710.90826288,0,0,0,53.33992612
1637193600000,2021-11-18 00:00:00,FIL/USDT,56.21946941,58.211,49.09006726,51.60757007,562574.99143758,10598.77611123,0,0,0,53.07924099
1637107200000,2021-11-17 00:00:00,FIL/USDT,56.61832482,56.74841111,54.35221748,56.11108097,46136.71125885,831.23469665,0,0,0,55.50383236
1637020800000,2021-11-16 00:00:00,FIL/USDT,60.34235237,60.34235237,52.5,56.27587902,209582.68342058,3681.90083558,0,0,0,56.92241393
1636934400000,2021-11-15 00:00:00,FIL/USDT,62.6753,63.31205737,60.34235237,60.94013334,36047.36378562,585.92843181,0,0,0,61.52178632
1636848000000,2021-11-14 00:00:00,FIL/USDT,63.21644733,63.40246519,61.06357535,62.43432762,65806.14081882,1066.10694557,0,0,0,61.72564684
1636761600000,2021-11-13 00:00:00,FIL/USDT,63.1043409,63.59415881,62.111283,62.7738871,37055.28314936,592.56336017,0,0,0,62.53387509
1636675200000,2021-11-12 00:00:00,FIL/USDT,62.81825264,65.39960533,61.28816184,62.78957356,707323.78748235,11215.94209145,0,0,0,63.06414402
1636588800000,2021-11-11 00:00:00,FIL/USDT,63.52882229,64.42972158,61.92178446,62.81825264,54500.59772908,864.16122812,0,0,0,63.06762668
1636502400000,2021-11-10 00:00:00,FIL/USDT,66.67684874,69.51968509,58.9533273,63.59415881,821030.11853979,12485.18157437,0,0,0,65.76036669
1636416000000,2021-11-09 00:00:00,FIL/USDT,64.24339306,69.13066567,63.58291715,66.57806409,662218.46125615,10053.37762486,0,0,0,65.87024639
1636329600000,2021-11-08 00:00:00,FIL/USDT,62.7470931,64.83704139,62.30431915,64,555827.50501309,8810.25105052,0,0,0,63.08872492
1636243200000,2021-11-07 00:00:00,FIL/USDT,61.4508718,62.52293711,61.19959778,62.18955412,35582.28963084,575.63653801,0,0,0,61.81381354
1636156800000,2021-11-06 00:00:00,FIL/USDT,63.43074512,63.4421,58.44932361,61.82705,386883.28469318,6410.225939,0,0,0,60.3540793
1636070400000,2021-11-05 00:00:00,FIL/USDT,62.43673138,64.29750163,61.57592237,63.37231343,102951.60909404,1629.14275835,0,0,0,63.19373091
1635984000000,2021-11-04 00:00:00,FIL/USDT,64.34912097,64.34912097,61.2297074,62.29921257,102229.7968107,1648.71062557,0,0,0,62.00590644
1635897600000,2021-11-03 00:00:00,FIL/USDT,64.25611882,65.66448402,61.67349229,63.96326816,135845.77564457,2142.50636931,0,0,0,63.40507435
1635811200000,2021-11-02 00:00:00,FIL/USDT,63.89911738,66.25666879,63.8229763,64.74855857,115402.82864552,1770.4099546,0,0,0,65.18424071
1635724800000,2021-11-01 00:00:00,FIL/USDT,64.27334875,64.27334875,60.7133,63.59415881,135982.43650885,2161.07752593,0,0,0,62.92344206
1635638400000,2021-10-31 00:00:00,FIL/USDT,61.39826509,66.62564033,59.3619,64.39178906,273038.29329215,4331.30725837,0,0,0,63.03831083
1635552000000,2021-10-30 00:00:00,FIL/USDT,59.44383984,61.23936914,57.50383065,61.23936914,47652.39554821,809.44595088,0,0,0,58.87038596
1635465600000,2021-10-29 00:00:00,FIL/USDT,57.96517147,62.76462407,57.96517146,59.9986,104703.980259,1743.14989657,0,0,0,60.06596476
1635379200000,2021-10-28 00:00:00,FIL/USDT,55.44813269,59.04893071,54.71764039,57.92183894,98399.15803172,1708.51673906,0,0,0,57.59332395
1635292800000,2021-10-27 00:00:00,FIL/USDT,62.44764347,62.67806388,52.5,55.56648397,354418.08798438,6240.90108316,0,0,0,56.78956984
1635206400000,2021-10-26 00:00:00,FIL/USDT,63.7441227,65.1201417,62.19438455,62.57416807,177092.9765856,2797.07528339,0,0,0,63.31362535
1635120000000,2021-10-25 00:00:00,FIL/USDT,63.16253328,65.32206311,63.11234149,63.93787708,49907.3741783,779.17732538,0,0,0,64.05136873
1635033600000,2021-10-24 00:00:00,FIL/USDT,64.81285151,65.0913375,61.33764307,62.69335466,205757.86924946,3198.49528409,0,0,0,64.32958343
1634947200000,2021-10-23 00:00:00,FIL/USDT,66.02334206,66.06753072,64.15,64.81244059,163032.1687443,2504.15761641,0,0,0,65.10459552
1634860800000,2021-10-22 00:00:00,FIL/USDT,63.8673473,66.83214043,63.7001,66.22006894,176572.38337837,2712.18770086,0,0,0,65.1033051
1634774400000,2021-10-21 00:00:00,FIL/USDT,67.46092028,68.07902743,63.48787214,63.85671921,402522.17276389,6077.94259334,0,0,0,66.22671513
1634688000000,2021-10-20 00:00:00,FIL/USDT,62.75428719,68.02702616,62.61832552,66.80486241,351384.05825695,5297.35105417,0,0,0,66.33203173
1634601600000,2021-10-19 00:00:00,FIL/USDT,63.48633016,64.3,62,62.77,288613.10713552,4551.05136662,0,0,0,63.41679842
1634515200000,2021-10-18 00:00:00,FIL/USDT,63.81489342,64.63174064,61.53173177,63.18031009,358736.13763834,5666.29342001,0,0,0,63.3105473
1634428800000,2021-10-17 00:00:00,FIL/USDT,66.49219652,66.98213908,61.0061,63.79128516,111654.65986365,1759.47632757,0,0,0,63.45902932
1634342400000,2021-10-16 00:00:00,FIL/USDT,68.12903606,69.16258443,65.1904,66.1191456,101865.71411276,1514.39924389,0,0,0,67.2647682
1634256000000,2021-10-15 00:00:00,FIL/USDT,69.69692617,69.8064,65.37527397,67.12220302,148864.0075587,2233.86293521,0,0,0,66.63972315
1634169600000,2021-10-14 00:00:00,FIL/USDT,68.45889446,71.81557404,67.40308401,69.7951968,122303.56371383,1740.96042829,0,0,0,70.25062817
1634083200000,2021-10-13 00:00:00,FIL/USDT,70.07882396,70.59747045,60.91269406,68.2318,290303.69765203,4460.14270626,0,0,0,65.08843253
1633996800000,2021-10-12 00:00:00,FIL/USDT,72.6758008,73.04431566,66.21732133,69.68522362,318780.78536268,4629.13176288,0,0,0,68.86405522
1633910400000,2021-10-11 00:00:00,FIL/USDT,69.55,74.6948,69.14092169,73.30607508,270466.20662515,3810.87209076,0,0,0,70.97226046
1633824000000,2021-10-10 00:00:00,FIL/USDT,75.80520786,75.80520786,69.17419922,69.80050861,395960.79698021,5547.17761242,0,0,0,71.3805875
1633737600000,2021-10-09 00:00:00,FIL/USDT,79.67620927,80.43013888,75.5349912,77.00075185,59107.3073478,762.61934804,0,0,0,77.50564878
1633651200000,2021-10-08 00:00:00,FIL/USDT,71.48980517,81.12486491,70.75426014,79.40037589,261341.94618603,3407.29423346,0,0,0,76.7007274
1633564800000,2021-10-07 00:00:00,FIL/USDT,71.76706668,73.72981082,69.07568281,71.42732336,76787.42410008,1072.23217792,0,0,0,71.61454923
1633478400000,2021-10-06 00:00:00,FIL/USDT,71.3334553,74.64559161,66.71225378,72.35826099,188138.14961382,2660.74474301,0,0,0,70.70883071
1633392000000,2021-10-05 00:00:00,FIL/USDT,69.94529451,72.90504886,68.65539273,70.68177614,99911.49296343,1422.01584558,0,0,0,70.26046388
1633305600000,2021-10-04 00:00:00,FIL/USDT,68.14047728,70.5,65.83233889,69.8117061,150646.10453289,2203.47335662,0,0,0,68.36756345
1633219200000,2021-10-03 00:00:00,FIL/USDT,70.07906214,70.74238006,67.6876555,68.66616386,40361.92992469,583.23013723,0,0,0,69.2041226
1633132800000,2021-10-02 00:00:00,FIL/USDT,71.30609335,73.79726006,68.65539273,70.11446564,165874.2535174,2341.15821713,0,0,0,70.85136421
1633046400000,2021-10-01 00:00:00,FIL/USDT,60.26235144,73.22564716,59.2446827,71.64259271,437572.20337173,6542.5590203,0,0,0,66.88089507
1632960000000,2021-09-30 00:00:00,FIL/USDT,57.27057444,61.13267879,57.27057444,59.52925793,56308.7486042,946.08880115,0,0,0,59.51740316
1632873600000,2021-09-29 00:00:00,FIL/USDT,55.54111972,58.36838016,55.32007157,56.3486451,87352.99082628,1529.17250453,0,0,0,57.12435357
1632787200000,2021-09-28 00:00:00,FIL/USDT,58.8515,59.4204469,55.23659589,55.33517512,116531.63570389,2041.82970215,0,0,0,57.07216208
1632700800000,2021-09-27 00:00:00,FIL/USDT,55.62255316,62.87968108,55.18965515,59.10939866,302905.50059848,4989.19431823,0,0,0,60.71230769
1632614400000,2021-09-26 00:00:00,FIL/USDT,59.69256579,59.69256579,50.13204246,55.06099024,798892.09463125,14842.55825562,0,0,0,53.82442035
1632528000000,2021-09-25 00:00:00,FIL/USDT,63.79956991,63.81314739,58.92644836,59.93921973,168626.64704906,2776.22578584,0,0,0,60.73952915
1632441600000,2021-09-24 00:00:00,FIL/USDT,74.79820809,74.79820809,60.85157735,62.79486,826601.70787119,13015.54193647,0,0,0,63.50881983
1632355200000,2021-09-23 00:00:00,FIL/USDT,74.41113686,75.44890169,71.95342163,74.72696684,12215.36347585,165.50722143,0,0,0,73.80562231
1632268800000,2021-09-22 00:00:00,FIL/USDT,69.89344672,74.64131251,68.82491509,74.46199074,56215.82109955,780.95273016,0,0,0,71.98364117
1632182400000,2021-09-21 00:00:00,FIL/USDT,73.83607709,76.08631057,68.37695488,69.37005076,492414.12490352,6808.50166355,0,0,0,72.32341992
1632096000000,2021-09-20 00:00:00,FIL/USDT,82.48474903,82.80261514,71.43522558,74.5736995,932369.61866704,12342.92116052,0,0,0,75.53881342
1632009600000,2021-09-19 00:00:00,FIL/USDT,83.10276932,84.4603052,81.71211444,83.44006,6801.08060985,82.24257095,0,0,0,82.69537942
1631923200000,2021-09-18 00:00:00,FIL/USDT,85.11631398,86.98977255,82.69645989,84.41438521,16025.60308428,188.67727164,0,0,0,84.9365848
1631836800000,2021-09-17 00:00:00,FIL/USDT,83.24615551,86.59489505,80.80501561,85.70513122,54146.65499918,649.72779361,0,0,0,83.33744613
1631750400000,2021-09-16 00:00:00,FIL/USDT,86.16627206,90.53214428,82.65426055,84.60092025,132538.03918585,1520.37309655,0,0,0,87.17468066
1631664000000,2021-09-15 00:00:00,FIL/USDT,81.57766515,87.17144426,81.57766515,86.33404026,459696.70577093,5389.66374114,0,0,0,85.29227941
1631577600000,2021-09-14 00:00:00,FIL/USDT,77.6373508,81.62617687,77.6373508,80.13869927,28629.06931033,360.71171751,0,0,0,79.36828198
1631491200000,2021-09-13 00:00:00,FIL/USDT,83.49512211,83.49512211,73.13284066,78.04446817,69374.00444625,885.12261586,0,0,0,78.37784641
1631404800000,2021-09-12 00:00:00,FIL/USDT,81.816637,86.70727442,80.78346011,84.65688457,199265.97632607,2379.00454946,0,0,0,83.7602334
1631318400000,2021-09-11 00:00:00,FIL/USDT,82.16762511,84.10542741,80.27851335,81.62617687,223369.68598074,2744.67797108,0,0,0,81.3828392
1631232000000,2021-09-10 00:00:00,FIL/USDT,88.90707516,91.41300522,78.71974593,82.42477259,441816.71992168,5109.17200182,0,0,0,86.47520963
1631145600000,2021-09-09 00:00:00,FIL/USDT,88.4484186,93.90438316,85.21005408,88.34232147,423744.57527863,4743.65145537,0,0,0,89.32877536
1631059200000,2021-09-08 00:00:00,FIL/USDT,83.86383552,93.87885211,76.25366769,88.22537866,391709.87812362,4695.52742437,0,0,0,83.42191253
1630972800000,2021-09-07 00:00:00,FIL/USDT,105.7087787,110.64281302,71.89729349,83.9298202,982956.02624529,11351.1641322,0,0,0,86.59517339
1630886400000,2021-09-06 00:00:00,FIL/USDT,113.28068888,118.32713895,103.92392403,106.23063604,165909.27079258,1482.7483311,0,0,0,111.89307538
1630800000000,2021-09-05 00:00:00,FIL/USDT,95.1768941,120,92.04949341,113.57995584,280851.2765,2802.80962716,0,0,0,100.20347931
1630713600000,2021-09-04 00:00:00,FIL/USDT,77.81226089,96.50083393,77.80791223,94.8989446,82226.36908422,927.29927706,0,0,0,88.67295717
1630627200000,2021-09-03 00:00:00,FIL/USDT,77,78.79631291,75.89484714,77.65409459,10455.42429469,134.15964624,0,0,0,77.9327062
1630540800000,2021-09-02 00:00:00,FIL/USDT,79,79.39417821,77.10488677,77.45143082,14500.7280369,184.8810651,0,0,0,78.43273744
1630454400000,2021-09-01 00:00:00,FIL/USDT,75.71987948,78.76203213,75.4792955,78.76203213,28915.64838857,374.64389383,0,0,0,77.1816887
1630368000000,2021-08-31 00:00:00,FIL/USDT,71.2629724,77.71386451,70.83658845,75.85508409,20026.63756184,272.25843237,0,0,0,73.55745564
