https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1656115200000,2022-06-25 00:00:00,ATOM/USDT,8.36514201,8.69428784,7.99867418,8.65856819,8661.53544094,1035.99845034,0,0,0,8.36056795
1656028800000,2022-06-24 00:00:00,ATOM/USDT,8.1620812,8.56677714,7.97755595,8.29053718,8776.58588657,1060.64857191,0,0,0,8.27473502
1655942400000,2022-06-23 00:00:00,ATOM/USDT,7.18155472,8.16421108,7.16991663,8.14329821,14618.1584758,1908.15911352,0,0,0,7.66086977
1655856000000,2022-06-22 00:00:00,ATOM/USDT,6.90068768,7.58003148,6.57939581,7.11692073,11661.64029569,1629.83949863,0,0,0,7.15508508
1655769600000,2022-06-21 00:00:00,ATOM/USDT,6.75864309,7.18220391,6.69835787,6.95865757,10095.31406622,1447.94454039,0,0,0,6.97216901
1655683200000,2022-06-20 00:00:00,ATOM/USDT,6.79503063,7,6.49048491,6.81947088,9412.84930439,1386.59928628,0,0,0,6.78844234
1655596800000,2022-06-19 00:00:00,ATOM/USDT,6.06967613,6.81947088,5.889,6.75864309,8644.0671146,1323.51002114,0,0,0,6.53116861
1655510400000,2022-06-18 00:00:00,ATOM/USDT,6.3691209,6.49711021,5.591,6.17942194,12422.39630137,2106.32431787,0,0,0,5.89766551
1655424000000,2022-06-17 00:00:00,ATOM/USDT,6.3691109,6.62772274,6.28236577,6.39191915,8438.48128265,1297.80253502,0,0,0,6.50213037
1655337600000,2022-06-16 00:00:00,ATOM/USDT,7.30347984,7.48237554,6.24362406,6.3060603,16446.50033961,2402.56346565,0,0,0,6.84539683
1655251200000,2022-06-15 00:00:00,ATOM/USDT,6.32533571,7.32114024,5.96089114,7.30713112,21301.99408368,3130.34495718,0,0,0,6.80499892
1655164800000,2022-06-14 00:00:00,ATOM/USDT,6.46482503,6.76095018,5.9760603,6.35490985,21019.39219369,3237.8044253,0,0,0,6.49186591
1655078400000,2022-06-13 00:00:00,ATOM/USDT,7.063,7.1923552,5.891,6.49714023,48559.07916342,7659.16783696,0,0,0,6.33999413
1654992000000,2022-06-12 00:00:00,ATOM/USDT,7.54096871,7.72504234,6.97145603,7.126567,15352.13373485,2125.67803066,0,0,0,7.2222291
1654905600000,2022-06-11 00:00:00,ATOM/USDT,8.26789869,8.34746175,7.4245489,7.57756402,9116.20293528,1171.62772853,0,0,0,7.78080162
1654819200000,2022-06-10 00:00:00,ATOM/USDT,8.82376495,8.97151515,8.06697791,8.07960136,16093.78492802,1911.29418731,0,0,0,8.42035989
1654732800000,2022-06-09 00:00:00,ATOM/USDT,8.7153759,9.20309145,8.66848459,8.71696377,10454.40433118,1167.73410704,0,0,0,8.95272671
1654646400000,2022-06-08 00:00:00,ATOM/USDT,9.18068853,9.40611131,8.701,8.74451,10000.81591476,1121.89052091,0,0,0,8.91425297
1654560000000,2022-06-07 00:00:00,ATOM/USDT,9.40602703,9.40703444,8.594,9.23905986,19699.33655919,2213.93652202,0,0,0,8.89787776
1654473600000,2022-06-06 00:00:00,ATOM/USDT,9.17685396,9.74552183,9.17196885,9.47452,10756.07225225,1131.94617116,0,0,0,9.50228246
1654387200000,2022-06-05 00:00:00,ATOM/USDT,9.16637445,9.37878755,9.06185,9.17685946,5009.23973706,541.84479488,0,0,0,9.24478703
1654300800000,2022-06-04 00:00:00,ATOM/USDT,9.15601,9.29615385,8.92,9.17106975,5823.13653351,640.45200673,0,0,0,9.09222935
1654214400000,2022-06-03 00:00:00,ATOM/USDT,9.64337424,9.66025559,8.98148763,9.16599414,25462.8327637,2742.14588714,0,0,0,9.28573234
1654128000000,2022-06-02 00:00:00,ATOM/USDT,9.3326677,9.68430004,9.2,9.64668689,7834.43877831,831.15066061,0,0,0,9.42601522
1654041600000,2022-06-01 00:00:00,ATOM/USDT,10.26864108,10.48,9.1453634,9.34051,21588.54733218,2142.51113945,0,0,0,10.07628242
1653955200000,2022-05-31 00:00:00,ATOM/USDT,10.58092,10.82045083,10.0609,10.29528769,9384.95753218,901.23947431,0,0,0,10.41338933
1653868800000,2022-05-30 00:00:00,ATOM/USDT,9.58668,10.59314,9.51895764,10.52172638,10069.85653238,983.98517058,0,0,0,10.23374826
1653782400000,2022-05-29 00:00:00,ATOM/USDT,9.41339154,9.66225259,9.17931,9.58668,10309.09652123,1101.94464889,0,0,0,9.35536692
1653696000000,2022-05-28 00:00:00,ATOM/USDT,9.30063085,9.66755789,9.22606505,9.43829225,17224.82473571,1813.25481906,0,0,0,9.49939553
1653609600000,2022-05-27 00:00:00,ATOM/USDT,9.61315722,9.89851739,9.1,9.2096,25921.22491579,2755.84659297,0,0,0,9.4059027
1653523200000,2022-05-26 00:00:00,ATOM/USDT,10.83561084,10.88469381,9.22146,9.61280757,23068.24687147,2370.63854078,0,0,0,9.73081575
1653436800000,2022-05-25 00:00:00,ATOM/USDT,11.01418479,11.33960062,10.642,10.72384018,14505.15408476,1324.59576523,0,0,0,10.95062695
1653350400000,2022-05-24 00:00:00,ATOM/USDT,11.15653,11.37539,10.48,11.13525208,20167.9720843,1856.15650946,0,0,0,10.86544802
1653264000000,2022-05-23 00:00:00,ATOM/USDT,11.42624767,12.32453,11,11.18133015,11650.90975078,991.57785219,0,0,0,11.74986888
1653177600000,2022-05-22 00:00:00,ATOM/USDT,11.03920397,11.58564781,10.94506145,11.42826238,7874.81787211,697.45255415,0,0,0,11.29082949
1653091200000,2022-05-21 00:00:00,ATOM/USDT,11.14527286,11.50682129,10.82137745,11.15,4941.30563685,444.22991056,0,0,0,11.12330691
1653004800000,2022-05-20 00:00:00,ATOM/USDT,10.84498634,12.20799559,10.78743177,11.15254108,31366.95300142,2743.76917308,0,0,0,11.43206699
1652918400000,2022-05-19 00:00:00,ATOM/USDT,10.19534,10.97986,9.852,10.83994616,13051.60199509,1259.06068831,0,0,0,10.36614209
1652832000000,2022-05-18 00:00:00,ATOM/USDT,11.56619961,11.72,10.01150957,10.11263593,7599.14862188,722.4998464,0,0,0,10.51785499
1652745600000,2022-05-17 00:00:00,ATOM/USDT,11.07782675,11.90019,10.82174167,11.54132082,8265.10277329,729.44767025,0,0,0,11.33063153
1652659200000,2022-05-16 00:00:00,ATOM/USDT,12.3504486,12.45753,10.9593,10.97846055,49831.54985715,4204.29143497,0,0,0,11.85254415
1652572800000,2022-05-15 00:00:00,ATOM/USDT,10.78835,12.3504486,10.3562334,12.12713021,28375.75685373,2507.06860932,0,0,0,11.31830088
1652486400000,2022-05-14 00:00:00,ATOM/USDT,10.32373118,10.98682407,9.56125,10.7672261,13502.16066187,1327.51197109,0,0,0,10.17102742
1652400000000,2022-05-13 00:00:00,ATOM/USDT,9.65067781,11.58784957,9.04775,10.30319663,55304.91255032,5226.97870191,0,0,0,10.58066537
1652313600000,2022-05-12 00:00:00,ATOM/USDT,10.82009,11.50678,8.57373,9.65819213,98327.89973786,10296.52405101,0,0,0,9.54962075
1652227200000,2022-05-11 00:00:00,ATOM/USDT,13.51895517,13.96651787,9.299778,10.7875,92173.70923889,8141.16906389,0,0,0,11.32192545
1652140800000,2022-05-10 00:00:00,ATOM/USDT,12.46895,15.22,12,13.59179925,50048.41468299,3606.93505315,0,0,0,13.87560739
1652054400000,2022-05-09 00:00:00,ATOM/USDT,15.8,15.8,12.39,12.52421,22658.88846859,1597.69966122,0,0,0,14.1821952
1651968000000,2022-05-08 00:00:00,ATOM/USDT,16.38060541,16.38060541,15.36567102,15.56492682,6164.6626275,387.50759335,0,0,0,15.90849504
1651881600000,2022-05-07 00:00:00,ATOM/USDT,17.34893845,17.35910352,16.09017,16.41818175,9223.70732998,550.89455378,0,0,0,16.74314488
1651795200000,2022-05-06 00:00:00,ATOM/USDT,17.63463439,17.77206487,17.1339489,17.62988835,3346.71345137,191.38862943,0,0,0,17.48648005
1651708800000,2022-05-05 00:00:00,ATOM/USDT,19.79007029,20.16853109,17.21124847,17.88331597,14552.40518013,777.63609061,0,0,0,18.71364428
1651622400000,2022-05-04 00:00:00,ATOM/USDT,17.49971,19.86942684,17.4650175,19.60786793,29388.48373036,1607.46042173,0,0,0,18.28255509
1651536000000,2022-05-03 00:00:00,ATOM/USDT,17.70787582,18.8,17.07355848,17.48996861,18382.86872698,1007.32937811,0,0,0,18.24911406
1651449600000,2022-05-02 00:00:00,ATOM/USDT,18.18052743,18.23579448,17,17.900957,13398.36608579,758.78285109,0,0,0,17.65770808
1651363200000,2022-05-01 00:00:00,ATOM/USDT,17.94279396,18.46745838,17.57374531,17.70651498,6617.99549898,365.27232033,0,0,0,18.117977
1651276800000,2022-04-30 00:00:00,ATOM/USDT,19.37715231,19.4242723,17.2,17.89742212,9837.70334467,541.96664778,0,0,0,18.15186116
1651190400000,2022-04-29 00:00:00,ATOM/USDT,20.54395444,20.54395444,19.137,19.40010576,8155.18689014,410.43770573,0,0,0,19.86948756
1651104000000,2022-04-28 00:00:00,ATOM/USDT,20.91077521,21.0730641,20.25,20.6982409,3617.44162018,174.89067837,0,0,0,20.68401617
1651017600000,2022-04-27 00:00:00,ATOM/USDT,20.14999999,21.09628366,19.73145032,20.91077521,3875.54445807,190.81984837,0,0,0,20.30996508
1650931200000,2022-04-26 00:00:00,ATOM/USDT,21.60001618,21.7010073,19.76223158,20.0381466,8555.55802448,405.56545506,0,0,0,21.09538156
1650844800000,2022-04-25 00:00:00,ATOM/USDT,22.05063912,22.05063912,20.714,21.60001618,17230.75715377,807.41004871,0,0,0,21.3407762
1650758400000,2022-04-24 00:00:00,ATOM/USDT,22.35587873,22.37825699,21.36572201,21.87716994,29022.67249302,1318.64946094,0,0,0,22.00939169
1650672000000,2022-04-23 00:00:00,ATOM/USDT,22.4775,22.8162,22.1161445,22.59146796,1830.12361278,81.32708394,0,0,0,22.5032489
1650585600000,2022-04-22 00:00:00,ATOM/USDT,22.8718,23.14245539,22.41073622,22.5,1541.70118244,67.7441374,0,0,0,22.75770629
1650499200000,2022-04-21 00:00:00,ATOM/USDT,23.21680342,24.01965963,22.67812617,22.8718,4902.3636547,210.96665517,0,0,0,23.23762326
1650412800000,2022-04-20 00:00:00,ATOM/USDT,22.77365722,23.54523582,21.39999971,23.14245539,7865.85628285,346.14729518,0,0,0,22.72401486
1650326400000,2022-04-19 00:00:00,ATOM/USDT,23.32210194,23.66821701,19.739604,22.77365722,46540.24391529,2110.75266791,0,0,0,22.04912239
1650240000000,2022-04-18 00:00:00,ATOM/USDT,23.20779032,23.74075318,22,23.49459607,15126.12277309,658.82188926,0,0,0,22.95935065
1650153600000,2022-04-17 00:00:00,ATOM/USDT,23.89623216,24.07752093,22.59146796,23.10579246,5621.48564578,238.90619283,0,0,0,23.53009597
1650067200000,2022-04-16 00:00:00,ATOM/USDT,24.02530946,24.04247686,23.85,24.04247686,28259.6245969,1178.80668258,0,0,0,23.97307804
1649980800000,2022-04-15 00:00:00,ATOM/USDT,24.04247687,24.04247687,22.5,24.02530946,18837.57654112,795.78790321,0,0,0,23.67160453
1649894400000,2022-04-14 00:00:00,ATOM/USDT,24.66938071,24.87736544,23.623778,23.70688095,54041.35190862,2234.80255636,0,0,0,24.18171205
1649808000000,2022-04-13 00:00:00,ATOM/USDT,24.4,25.12273967,24.09079181,24.52583887,14338.86284032,577.95249604,0,0,0,24.80976021
1649721600000,2022-04-12 00:00:00,ATOM/USDT,23.65357803,25.11918504,23.6412659,24.4,27502.20959334,1135.06291762,0,0,0,24.22967851
1649635200000,2022-04-11 00:00:00,ATOM/USDT,26.31889,26.31889,23.31322671,23.52484005,24764.89886391,988.87784003,0,0,0,25.04343596
1649548800000,2022-04-10 00:00:00,ATOM/USDT,26.94046911,27.05483316,26.1401837,26.37403471,14948.96737227,562.74341623,0,0,0,26.56444649
1649462400000,2022-04-09 00:00:00,ATOM/USDT,26.52833571,27.26337502,26.52833571,26.94046911,7228.83466443,269.10613054,0,0,0,26.8623931
1649376000000,2022-04-08 00:00:00,ATOM/USDT,27.2023151,27.8,26.52839703,26.52839703,30513.37324626,1127.03013391,0,0,0,27.07414143
1649289600000,2022-04-07 00:00:00,ATOM/USDT,26.94771292,27.61548328,26.2,27.47528588,15319.4026175,567.59245927,0,0,0,26.99014471
1649203200000,2022-04-06 00:00:00,ATOM/USDT,29.0438156,29.09,26.66729137,26.7,25055.97945524,902.21100941,0,0,0,27.77175094
1649116800000,2022-04-05 00:00:00,ATOM/USDT,30.40161812,30.84412255,29,29.15843238,21612.55955038,719.62386019,0,0,0,30.03313362
1649030400000,2022-04-04 00:00:00,ATOM/USDT,31.68785653,31.81026039,29.97048853,30.64765582,14249.75526378,468.40924348,0,0,0,30.42159278
1648944000000,2022-04-03 00:00:00,ATOM/USDT,29.8,32.17890638,29.77020001,31.40463058,35745.37492613,1146.33136199,0,0,0,31.18241034
1648857600000,2022-04-02 00:00:00,ATOM/USDT,29.32861689,30.89738159,29.15520549,29.7702,55484.37751718,1839.96896311,0,0,0,30.15506165
1648771200000,2022-04-01 00:00:00,ATOM/USDT,28.8528239,29.55544243,27.69021502,29.13477995,61536.38951563,2157.87812274,0,0,0,28.51708299
1648684800000,2022-03-31 00:00:00,ATOM/USDT,29.5911,29.93853166,28.36341892,28.78830077,28395.44858338,973.06978183,0,0,0,29.18130756
1648598400000,2022-03-30 00:00:00,ATOM/USDT,29.59213635,29.888,28.81752458,29.56342046,16440.53423313,558.98885069,0,0,0,29.41120241
1648512000000,2022-03-29 00:00:00,ATOM/USDT,29.32858351,30.25,29.32858351,29.88652823,13515.71103525,456.03716976,0,0,0,29.63730136
1648425600000,2022-03-28 00:00:00,ATOM/USDT,29.46520264,30.3,29.0111111,29.32858351,23903.68758484,804.88011397,0,0,0,29.69844473
1648339200000,2022-03-27 00:00:00,ATOM/USDT,28.66552895,29.44966373,28.094546,29.44966373,79265.10585017,2772.22058776,0,0,0,28.59264021
1648252800000,2022-03-26 00:00:00,ATOM/USDT,28.20467912,28.90602937,27.98355404,28.66552895,154197.70627644,5401.09326678,0,0,0,28.54935078
1648166400000,2022-03-25 00:00:00,ATOM/USDT,29.12137522,29.8,27.69174054,27.95442809,68695.68252306,2406.12053367,0,0,0,28.5503912
1648080000000,2022-03-24 00:00:00,ATOM/USDT,28.22013555,29.26058318,27.97,29.12137522,58829.38447053,2072.83244795,0,0,0,28.38115764
1647993600000,2022-03-23 00:00:00,ATOM/USDT,27.92937514,28.34474701,27.2,28.2377249,29937.57025273,1080.96999529,0,0,0,27.69509827
1647907200000,2022-03-22 00:00:00,ATOM/USDT,27.75847374,28.7782365,27.71485045,28.00307057,103973.94139045,3679.05231757,0,0,0,28.26106627
1647820800000,2022-03-21 00:00:00,ATOM/USDT,27.72565619,28.33589536,27.5,27.9212708,16204.09710724,582.41849022,0,0,0,27.82208562
1647734400000,2022-03-20 00:00:00,ATOM/USDT,28.76565,28.77625677,27.4824,27.63,51803.52713794,1863.48042681,0,0,0,27.79934062
1647648000000,2022-03-19 00:00:00,ATOM/USDT,28.76333333,29.36097429,28.34474701,28.68606857,21483.49716953,743.92558868,0,0,0,28.87855653
1647561600000,2022-03-18 00:00:00,ATOM/USDT,28.08964429,28.73279364,27.17817852,28.6905575,92767.72415595,3340.23249877,0,0,0,27.77283443
1647475200000,2022-03-17 00:00:00,ATOM/USDT,28.80420807,28.89904584,28.08964429,28.14556035,48489.00856411,1700.22723154,0,0,0,28.51913418
1647388800000,2022-03-16 00:00:00,ATOM/USDT,26.92302636,29.03,26.51504905,28.94786,60606.80907174,2163.77751061,0,0,0,28.00972316
1647302400000,2022-03-15 00:00:00,ATOM/USDT,26.91317886,27.69073,26.18296741,26.91764664,42811.60076512,1606.38802246,0,0,0,26.65084659
1647216000000,2022-03-14 00:00:00,ATOM/USDT,26.06662728,27.2,25.75728477,26.84815905,16319.41075605,613.15061711,0,0,0,26.61566391
1647129600000,2022-03-13 00:00:00,ATOM/USDT,27.13927936,27.48187818,25.98806592,26.29647398,20372.18057461,761.42667768,0,0,0,26.75527555
1647043200000,2022-03-12 00:00:00,ATOM/USDT,27.44387865,28.20849598,27.11032215,27.23862,7496.57686646,273.37694955,0,0,0,27.42212494
1646956800000,2022-03-11 00:00:00,ATOM/USDT,27.86725485,28.4,26.95,27.51859385,40455.01965767,1451.94741493,0,0,0,27.86259284
1646870400000,2022-03-10 00:00:00,ATOM/USDT,29.91264121,30.18185498,26.79296,27.88341075,63156.58559966,2262.00788355,0,0,0,27.92058597
1646784000000,2022-03-09 00:00:00,ATOM/USDT,27.89688913,31.1744,27.86500993,30.16942711,44599.35408196,1488.45377634,0,0,0,29.96354659
1646697600000,2022-03-08 00:00:00,ATOM/USDT,28.32099066,29.25042189,27.3380292,27.66608,27317.61180855,968.57161466,0,0,0,28.20401857
1646611200000,2022-03-07 00:00:00,ATOM/USDT,27.93656903,29.40090424,27.10015233,28.21078587,91720.70394421,3225.76422669,0,0,0,28.43379041
1646524800000,2022-03-06 00:00:00,ATOM/USDT,30.84932984,30.84932984,27.90782506,27.95980897,73510.6252742,2542.48634161,0,0,0,28.91288895
1646438400000,2022-03-05 00:00:00,ATOM/USDT,30.28762206,31.56470677,29.32327146,30.88208911,81493.84313046,2679.45925911,0,0,0,30.41428708
1646352000000,2022-03-04 00:00:00,ATOM/USDT,33.91025762,34.3,30.34006696,30.45349167,57198.74309897,1752.52731175,0,0,0,32.63786117
1646265600000,2022-03-03 00:00:00,ATOM/USDT,32.15597184,34.26012221,31.23920503,34.0458794,76152.96486905,2325.79246034,0,0,0,32.74280322
1646179200000,2022-03-02 00:00:00,ATOM/USDT,31.23028909,32.7335,29.8573,32.17548231,73228.28818266,2341.94696348,0,0,0,31.26812405
1646092800000,2022-03-01 00:00:00,ATOM/USDT,31.31653,32.97666666,30.2,31.1317,336902.67352418,10893.50411756,0,0,0,30.92693314
1646006400000,2022-02-28 00:00:00,ATOM/USDT,26.78356422,31.69,26.40849507,31.4388,82483.24498248,2883.95825025,0,0,0,28.60070702
1645920000000,2022-02-27 00:00:00,ATOM/USDT,29.55467743,29.64582875,26.36706689,26.68886875,55045.71789489,1932.75900659,0,0,0,28.48038359
1645833600000,2022-02-26 00:00:00,ATOM/USDT,27.19589,30.2915116,27.19589,29.77759467,73131.99953029,2581.52142228,0,0,0,28.32903066
1645747200000,2022-02-25 00:00:00,ATOM/USDT,24.75012532,27.39463,24.27357507,27.21373764,20492.25756477,804.86417583,0,0,0,25.46051642
1645660800000,2022-02-24 00:00:00,ATOM/USDT,25.16484908,25.43870383,21.53136631,24.92505,141081.40614594,6097.46092034,0,0,0,23.13773027
1645574400000,2022-02-23 00:00:00,ATOM/USDT,24.97480657,26.8737,24.59181888,25.10505,49175.75174255,1921.18060107,0,0,0,25.59663142
1645488000000,2022-02-22 00:00:00,ATOM/USDT,23.87107736,24.91836,23,24.85443241,72027.87997308,2985.7277459,0,0,0,24.12406156
1645401600000,2022-02-21 00:00:00,ATOM/USDT,26.0608131,27.25084,23.6,23.7217497,70247.99248079,2796.0926169,0,0,0,25.12362861
1645315200000,2022-02-20 00:00:00,ATOM/USDT,26.36706689,26.74928196,25.43059016,26.0250489,54020.03761069,2061.80525961,0,0,0,26.20035881
1645228800000,2022-02-19 00:00:00,ATOM/USDT,26.88164298,27.39326858,26.1,26.4517857,18143.64617109,678.14861484,0,0,0,26.75467555
1645142400000,2022-02-18 00:00:00,ATOM/USDT,27.83683749,29,26.72011314,26.88164298,52478.67917447,1920.20094165,0,0,0,27.32978514
1645056000000,2022-02-17 00:00:00,ATOM/USDT,28.43910243,30.8,27.5,28.08964429,67118.76744108,2309.61890874,0,0,0,29.06053773
1644969600000,2022-02-16 00:00:00,ATOM/USDT,28.85958601,29.2,27.58630595,28.40425731,15417.70388059,545.61609573,0,0,0,28.25742129
1644883200000,2022-02-15 00:00:00,ATOM/USDT,27.4,29.15643,27.2448,28.9661372,52028.11170852,1836.8376558,0,0,0,28.32482856
1644796800000,2022-02-14 00:00:00,ATOM/USDT,26.15242767,27.31881077,25.35252769,27.2,168402.95881751,6425.58888996,0,0,0,26.20817511
1644710400000,2022-02-13 00:00:00,ATOM/USDT,26.81670009,27.47519032,25.89599334,26.33856,32212.64171829,1208.24799895,0,0,0,26.66062078
1644624000000,2022-02-12 00:00:00,ATOM/USDT,26.5,28.19781235,26,26.89549588,57822.04074082,2116.22441022,0,0,0,27.32320847
1644537600000,2022-02-11 00:00:00,ATOM/USDT,28.93760343,29.30228778,26.22225,26.5,111370.4800472,4103.94661726,0,0,0,27.13740953
1644451200000,2022-02-10 00:00:00,ATOM/USDT,30.68686822,31.25106999,28.72,28.95235865,80470.45774158,2671.95557934,0,0,0,30.11668994
1644364800000,2022-02-09 00:00:00,ATOM/USDT,30.2990605,31.5,29.4,30.85548601,50598.79521174,1637.1756135,0,0,0,30.90615007
1644278400000,2022-02-08 00:00:00,ATOM/USDT,31.56520575,32.5812449,29.74186836,30.38408,69831.96418476,2262.26372669,0,0,0,30.86818011
1644192000000,2022-02-07 00:00:00,ATOM/USDT,31.36216,33.12502,30.48134077,31.54977996,169667.24060257,5278.17282267,0,0,0,32.14507108
1644105600000,2022-02-06 00:00:00,ATOM/USDT,30.99683659,31.97143,30.11889738,31.25557,70607.54049822,2293.43090225,0,0,0,30.78686191
1644019200000,2022-02-05 00:00:00,ATOM/USDT,30.96089164,32.21220799,30,30.68686822,42870.4091058,1374.67929196,0,0,0,31.18575318
1643932800000,2022-02-04 00:00:00,ATOM/USDT,29.48487033,31.30993595,28.4,30.96089164,177269.53726999,5953.47565576,0,0,0,29.77580618
1643846400000,2022-02-03 00:00:00,ATOM/USDT,26.27194334,29.67050183,25.57590479,29.44785585,122435.4532171,4312.64451202,0,0,0,28.38987838
1643760000000,2022-02-02 00:00:00,ATOM/USDT,28.84631957,28.88966073,26.14164063,26.35892415,35804.89354808,1303.16736974,0,0,0,27.47528397
1643673600000,2022-02-01 00:00:00,ATOM/USDT,27.95294296,29.79032974,27.76653405,28.99248173,217644.79829289,7602.14657212,0,0,0,28.62938726
1643587200000,2022-01-31 00:00:00,ATOM/USDT,27.02520464,28.90552716,25.57590479,27.95294295,82438.25690713,3021.57089103,0,0,0,27.28324433
1643500800000,2022-01-30 00:00:00,ATOM/USDT,29.05276818,29.19750218,26.4056976,27.14994791,631853.32358553,22570.0326685,0,0,0,27.995233
