https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume DOGE,Volume USDT,tradecount
1623283200000,2021-06-10,DOGEUSDT,0.34323,0.34515,0.3225,0.32606,1348789846.5,450294287.047062,638851
1623196800000,2021-06-09,DOGEUSDT,0.32592,0.3548,0.31227,0.34318,2068160059.0,686262143.62793,1006828
1623110400000,2021-06-08,DOGEUSDT,0.3315,0.34183,0.29526,0.32586,2908803652.9,937981423.706459,1202588
1623024000000,2021-06-07,DOGEUSDT,0.37143,0.37999,0.3275,0.33146,2064211543.4,738436804.027521,931913
1622937600000,2021-06-06,DOGEUSDT,0.3713,0.37703,0.36634,0.37143,1194622756.0,443275634.88520896,526215
1622851200000,2021-06-05,DOGEUSDT,0.37628,0.395,0.35974,0.3713,2396911157.1,906142939.806796,1160376
1622764800000,2021-06-04,DOGEUSDT,0.40078,0.40249,0.35,0.37628,4035854544.9,1511197709.619608,1967784
1622678400000,2021-06-03,DOGEUSDT,0.42344,0.442,0.37722,0.40078,5070741840.7,2081980882.664896,2376407
1622592000000,2021-06-02,DOGEUSDT,0.37007,0.44834,0.3511,0.42338,8351828077.5,3391548375.979291,4089764
1622505600000,2021-06-01,DOGEUSDT,0.32558,0.38476,0.31121,0.37006,4488851727.4,1539365573.587394,2062609
1622419200000,2021-05-31,DOGEUSDT,0.30179,0.32991,0.29386,0.32557,1897905257.4,590220155.7794471,956702
1622332800000,2021-05-30,DOGEUSDT,0.30273,0.31079,0.28653,0.30179,1514854219.6,456904273.28267,762600
1622246400000,2021-05-29,DOGEUSDT,0.31122,0.31794,0.28,0.3028,2016681043.4,604028126.9125551,951711
1622160000000,2021-05-28,DOGEUSDT,0.33404,0.34754,0.30052,0.31123,2620384686.8,835028567.128456,1285560
1622073600000,2021-05-27,DOGEUSDT,0.35291,0.35309,0.327,0.33403,1794158136.6,606077540.3159289,880120
1621987200000,2021-05-26,DOGEUSDT,0.34597,0.36671,0.33632,0.35284,2385684153.7,836823564.893542,1143462
1621900800000,2021-05-25,DOGEUSDT,0.36589,0.38,0.32141,0.34598,3709319825.9,1290339194.015137,1728572
1621814400000,2021-05-24,DOGEUSDT,0.30623,0.375,0.29511,0.36589,4854625486.1,1622543381.1110659,2115478
1621728000000,2021-05-23,DOGEUSDT,0.34199,0.35094,0.24782,0.30633,5634274411.3,1694353083.695992,2225617
1621641600000,2021-05-22,DOGEUSDT,0.35778,0.364,0.31672,0.34199,3793145642.7,1296677856.1095111,1580773
1621555200000,2021-05-21,DOGEUSDT,0.39747,0.41198,0.31357,0.35778,5243254333.5,1919714241.4557552,2152582
1621468800000,2021-05-20,DOGEUSDT,0.32972,0.435,0.29402,0.39758,8529470589.6,3228872934.525454,3500199
1621382400000,2021-05-19,DOGEUSDT,0.47574,0.4794,0.21111,0.32945,11489907654.4,4257937939.407248,4364035
1621296000000,2021-05-18,DOGEUSDT,0.48745,0.51536,0.46783,0.47574,3039758659.2,1484173045.552554,1508863
1621209600000,2021-05-17,DOGEUSDT,0.51371,0.5162,0.45555,0.4875,4268994077.1,2090450149.3003168,2076288
1621123200000,2021-05-16,DOGEUSDT,0.50838,0.5489,0.45,0.5137,5377121653.3,2771252995.852487,2642957
1621036800000,2021-05-15,DOGEUSDT,0.5599,0.56405,0.49009,0.50855,5232752313.5,2726061153.795944,2720094
1620950400000,2021-05-14,DOGEUSDT,0.48927,0.59,0.46412,0.55971,10623296337.0,5673675115.225913,5532162
1620864000000,2021-05-13,DOGEUSDT,0.39142,0.52,0.3516,0.48945,10449387293.9,4439890149.835361,4375843
1620777600000,2021-05-12,DOGEUSDT,0.49353,0.522,0.38203,0.3916,5372061299.6,2528938533.379784,2732855
1620691200000,2021-05-11,DOGEUSDT,0.4505,0.5485,0.4429,0.49326,7553577270.2,3754742638.307908,3915491
1620604800000,2021-05-10,DOGEUSDT,0.57082,0.5726,0.41844,0.45074,9677354634.4,4835708631.584844,4752157
1620518400000,2021-05-09,DOGEUSDT,0.63708,0.70009,0.416,0.57063,26072068896.0,13700746154.471424,11885014
1620432000000,2021-05-08,DOGEUSDT,0.68982,0.73995,0.6,0.63708,11387955620.8,7747900489.935063,6792303
1620345600000,2021-05-07,DOGEUSDT,0.58099,0.733,0.51717,0.68982,12586268621.3,7913188757.076493,6994765
1620259200000,2021-05-06,DOGEUSDT,0.654,0.665,0.54,0.58106,8546432048.7,5141600296.098981,4677603
1620172800000,2021-05-05,DOGEUSDT,0.53854,0.69663,0.51668,0.654,19076895175.699997,12015346384.69828,9882092
1620086400000,2021-05-04,DOGEUSDT,0.44142,0.61186,0.3979,0.53854,21282557921.9,10991175995.06588,9356151
1620000000000,2021-05-03,DOGEUSDT,0.37459,0.4479,0.37386,0.44142,6428014853.9,2634576988.6366687,2767515
1619913600000,2021-05-02,DOGEUSDT,0.39086,0.39999,0.362,0.37397,5092764030.1,1945860025.3982823,2146577
1619827200000,2021-05-01,DOGEUSDT,0.33746,0.3975,0.32756,0.39087,7062340392.2,2565562030.783488,2859785
1619740800000,2021-04-30,DOGEUSDT,0.30479,0.34,0.30213,0.33746,4042637011.8,1300700805.621522,1545398
1619654400000,2021-04-29,DOGEUSDT,0.32321,0.32604,0.2955,0.30479,4149329330.8,1288996523.47688,1590953
1619568000000,2021-04-28,DOGEUSDT,0.27227,0.348,0.25511,0.32311,13418044375.1,4127506947.043767,4369045
1619481600000,2021-04-27,DOGEUSDT,0.27161,0.27994,0.2644,0.27232,3367212939.4,915557060.9827,1161483
1619395200000,2021-04-26,DOGEUSDT,0.25159,0.28077,0.247,0.27161,4881379028.6,1300919365.7131891,1510469
1619308800000,2021-04-25,DOGEUSDT,0.2700802,0.289296,0.224,0.25159,5726007353.4,1494606069.759707,1766875
1619222400000,2021-04-24,DOGEUSDT,0.2499997,0.28999,0.2278,0.27,10626242110.0,2815368838.4189563,2850151
1619136000000,2021-04-23,DOGEUSDT,0.2606616,0.2695,0.1597278,0.2498155,17170003022.0,3793899186.9896293,3543795
1619049600000,2021-04-22,DOGEUSDT,0.3058074,0.3093988,0.253,0.2606615,11199121834.0,3143644626.2063494,3082633
1618963200000,2021-04-21,DOGEUSDT,0.3173205,0.347661,0.2960052,0.3058251,9460395395.0,3001086851.0056615,3222391
1618876800000,2021-04-20,DOGEUSDT,0.4088997,0.4246216,0.27,0.3173205,20969142688.0,7496151720.012265,6620082
1618790400000,2021-04-19,DOGEUSDT,0.3225953,0.435546,0.308,0.408903,20873394140.0,7979055252.120003,7253139
1618704000000,2021-04-18,DOGEUSDT,0.2824945,0.351,0.2397,0.3223299,18379866877.0,5649877858.710049,5357605
1618617600000,2021-04-17,DOGEUSDT,0.3653855,0.38125,0.231,0.2822532,24857057931.000004,7340151088.863383,7061910
1618531200000,2021-04-16,DOGEUSDT,0.1825003,0.45,0.1791,0.3654434,57510545356.0,17598561857.084927,15330777
1618444800000,2021-04-15,DOGEUSDT,0.1214319,0.1918922,0.1197878,0.1823599,24615971220.0,3798354274.6583285,4100775
1618358400000,2021-04-14,DOGEUSDT,0.0944011,0.1453955,0.092118,0.1214329,36680989724.0,4533760110.148282,4752126
1618272000000,2021-04-13,DOGEUSDT,0.0707001,0.0962255,0.0706409,0.094402,13605840277.0,1150528560.8092735,1480741
1618185600000,2021-04-12,DOGEUSDT,0.0743335,0.0754791,0.0685,0.0707343,4300356226.0,308153107.9320194,501854
1618099200000,2021-04-11,DOGEUSDT,0.0637167,0.08,0.0633959,0.07433,14967931146.0,1086957189.926594,1469552
1618012800000,2021-04-10,DOGEUSDT,0.0616103,0.0657518,0.0609445,0.0637167,2780510108.0,176163810.5132709,350422
1617926400000,2021-04-09,DOGEUSDT,0.0617837,0.0642733,0.0604712,0.0615878,2149603024.0,133399414.8241929,257855
1617840000000,2021-04-08,DOGEUSDT,0.058777,0.062324,0.0586319,0.0617838,1745571706.0,106529561.8225929,197168
1617753600000,2021-04-07,DOGEUSDT,0.0644047,0.06744,0.0571267,0.0587769,4840051853.0,300318590.6799273,495207
1617667200000,2021-04-06,DOGEUSDT,0.0599779,0.066,0.0579904,0.0644047,4762148739.0,291318993.84994125,471431
1617580800000,2021-04-05,DOGEUSDT,0.0573806,0.0607069,0.0562315,0.0599992,2638868932.0,153310198.8425072,276465
1617494400000,2021-04-04,DOGEUSDT,0.0555,0.0582181,0.0550864,0.0573943,1563798693.0,88757335.8049424,163617
1617408000000,2021-04-03,DOGEUSDT,0.0575887,0.0595516,0.0555,0.0555113,2066362739.0,120193448.1379378,222342
1617321600000,2021-04-02,DOGEUSDT,0.0621509,0.062905,0.0572,0.0575849,3415466916.0,201997465.3962734,340187
1617235200000,2021-04-01,DOGEUSDT,0.0537835,0.07135,0.0534999,0.062151,15242021778.0,950503156.7964712,1319823
1617148800000,2021-03-31,DOGEUSDT,0.0540014,0.0545,0.0513424,0.0537699,1085164149.0,57976066.9450801,130375
1617062400000,2021-03-30,DOGEUSDT,0.054124,0.0556267,0.053328,0.0540003,1399307591.0,76243721.2844334,149471
1616976000000,2021-03-29,DOGEUSDT,0.0536634,0.0547123,0.053202,0.054124,977387405.0,52812128.3322573,108929
1616889600000,2021-03-28,DOGEUSDT,0.054422,0.0549,0.0529496,0.0536656,675382127.0,36449896.8217207,76244
1616803200000,2021-03-27,DOGEUSDT,0.0539203,0.05545,0.053386,0.054436,1176365221.0,64055028.989443,127735
1616716800000,2021-03-26,DOGEUSDT,0.051266,0.054038,0.051232,0.053931,873797527.0,46115820.1782318,98925
1616630400000,2021-03-25,DOGEUSDT,0.0514996,0.0524498,0.0495798,0.051266,1665397693.0,85124881.9756103,165838
1616544000000,2021-03-24,DOGEUSDT,0.0534234,0.0567995,0.05075,0.0514996,1666398121.0,90593325.8599657,184895
1616457600000,2021-03-23,DOGEUSDT,0.0548901,0.0561052,0.0525963,0.0533532,1437944729.0,78273619.9837251,152031
1616371200000,2021-03-22,DOGEUSDT,0.0574888,0.0579777,0.0544234,0.054888,1270766976.0,72099418.1852098,148484
1616284800000,2021-03-21,DOGEUSDT,0.0588396,0.0595555,0.0567,0.0574781,1204263965.0,69728332.4730059,139742
1616198400000,2021-03-20,DOGEUSDT,0.0582624,0.060625,0.05797,0.0588186,1939829246.0,115208115.0275983,219094
1616112000000,2021-03-19,DOGEUSDT,0.0573629,0.0599,0.0563741,0.0582472,1691688848.0,98776358.3043535,189338
1616025600000,2021-03-18,DOGEUSDT,0.0578925,0.0592896,0.0568896,0.0573485,1338098958.0,77716103.9318458,161709
1615939200000,2021-03-17,DOGEUSDT,0.0586389,0.0589584,0.0565314,0.057892,1162146770.0,67133708.7247826,144497
1615852800000,2021-03-16,DOGEUSDT,0.0570152,0.0591427,0.0552668,0.0586507,2003574159.0,115129471.6074091,231483
1615766400000,2021-03-15,DOGEUSDT,0.058221,0.0597745,0.055,0.0569691,2409422648.0,137448374.3726104,252909
1615680000000,2021-03-14,DOGEUSDT,0.0627887,0.0636789,0.05817,0.058221,5115194076.0,312606153.2823332,486183
1615593600000,2021-03-13,DOGEUSDT,0.0552769,0.063,0.0546635,0.0627892,3660176589.0,213962931.76605728,343175
1615507200000,2021-03-12,DOGEUSDT,0.0559117,0.057,0.054051,0.0552731,1821925239.0,100981130.2117094,174808
1615420800000,2021-03-11,DOGEUSDT,0.0558831,0.05698,0.0542647,0.0559286,1647182774.0,91430790.3438152,173149
1615334400000,2021-03-10,DOGEUSDT,0.0579432,0.0587592,0.0545,0.0558692,2390746818.0,134539050.8313732,243374
1615248000000,2021-03-09,DOGEUSDT,0.0629582,0.0630025,0.056,0.0579117,4412560062.0,258124645.045454,399139
1615161600000,2021-03-08,DOGEUSDT,0.0519481,0.063075,0.0515505,0.0629738,7572972187.0,427497381.64150494,625336
1615075200000,2021-03-07,DOGEUSDT,0.0509242,0.0524716,0.0504286,0.0519871,1494562661.0,76760646.0087566,149443
1614988800000,2021-03-06,DOGEUSDT,0.0495247,0.0525801,0.049084,0.0509588,2749264710.0,140483759.2302573,247431
1614902400000,2021-03-05,DOGEUSDT,0.0499866,0.051079,0.0479661,0.0495285,1714962753.0,84868540.6945717,157317
1614816000000,2021-03-04,DOGEUSDT,0.0504337,0.0511539,0.04765,0.0499865,1943532071.0,96941941.9915692,200317
1614729600000,2021-03-03,DOGEUSDT,0.0504021,0.0521972,0.0499556,0.0504146,1841086026.0,94065344.1068412,211662
1614643200000,2021-03-02,DOGEUSDT,0.0505754,0.05249,0.0491004,0.050364,2378364146.0,121080500.8885478,229304
1614556800000,2021-03-01,DOGEUSDT,0.0481447,0.052505,0.0478589,0.0505933,2752580452.0,137616113.3882762,256074
1614470400000,2021-02-28,DOGEUSDT,0.0500705,0.0502426,0.0446561,0.0481582,2384823456.0,113697423.678798,247197
1614384000000,2021-02-27,DOGEUSDT,0.0504727,0.0521,0.0491,0.0500725,2268877377.0,114596093.3163827,235269
1614297600000,2021-02-26,DOGEUSDT,0.0499157,0.0526032,0.0484,0.0504768,3147923785.0,158841435.8437252,314233
1614211200000,2021-02-25,DOGEUSDT,0.0567907,0.0581,0.0495002,0.0499138,4913047375.0,267223961.0244736,505765
1614124800000,2021-02-24,DOGEUSDT,0.047692,0.060586,0.0459034,0.0567911,11172353520.0,621730728.0181977,831386
1614038400000,2021-02-23,DOGEUSDT,0.0536093,0.0538776,0.0413332,0.0476562,5958874372.0,282213611.3365493,490261
1613952000000,2021-02-22,DOGEUSDT,0.0559921,0.0608037,0.0461003,0.0535557,8420498923.0,466845349.95601857,703059
1613865600000,2021-02-21,DOGEUSDT,0.0541567,0.06,0.05325,0.0560183,5548376495.0,311455781.124786,513479
1613779200000,2021-02-20,DOGEUSDT,0.055033,0.0607,0.051,0.0541708,7359009281.0,413584686.0256424,658599
1613692800000,2021-02-19,DOGEUSDT,0.0587991,0.059719,0.0536581,0.055033,6405564988.0,359792909.7944324,533751
1613606400000,2021-02-18,DOGEUSDT,0.0494987,0.0645617,0.0489,0.0587991,13034098004.0,731591169.6860939,911899
1613520000000,2021-02-17,DOGEUSDT,0.0535231,0.055109,0.0478,0.0495187,6168131231.0,320372512.8496111,489256
1613433600000,2021-02-16,DOGEUSDT,0.0564643,0.0598452,0.0506003,0.053476,6643077510.0,371098231.83136034,588680
1613347200000,2021-02-15,DOGEUSDT,0.0626878,0.0642,0.0474935,0.0565,11321001492.0,643507499.5968802,934597
1613260800000,2021-02-14,DOGEUSDT,0.0662372,0.0664663,0.055558,0.0626783,8229158262.0,505104220.62686145,728150
1613174400000,2021-02-13,DOGEUSDT,0.069778,0.071709,0.0656,0.0662405,3844449349.0,263584986.3452668,417138
1613088000000,2021-02-12,DOGEUSDT,0.0695853,0.07298,0.0608,0.0697675,7517732599.0,507077180.7427374,701278
1613001600000,2021-02-11,DOGEUSDT,0.0725523,0.0755622,0.068,0.069583,6327153991.0,453685536.5096476,634870
1612915200000,2021-02-10,DOGEUSDT,0.0700122,0.0816496,0.066,0.0725527,14156312430.0,1050071778.774112,1275440
1612828800000,2021-02-09,DOGEUSDT,0.0787384,0.0838001,0.063,0.0700121,14602698981.0,1089211456.7688608,1444133
1612742400000,2021-02-08,DOGEUSDT,0.0779851,0.0853555,0.0622214,0.0787,26387019347.000004,1990495067.3870275,2431050
1612656000000,2021-02-07,DOGEUSDT,0.0576579,0.087297,0.0531446,0.0779247,38837846298.0,2612686246.9613566,2995593
1612569600000,2021-02-06,DOGEUSDT,0.0467527,0.0588683,0.0444191,0.0576559,17252485844.0,886595382.8653998,1072831
1612483200000,2021-02-05,DOGEUSDT,0.0528149,0.05434,0.0431516,0.0467193,16560079172.0,779694455.1143,1061483
1612396800000,2021-02-04,DOGEUSDT,0.0372327,0.0598,0.0358367,0.0529081,48795642519.0,2387322857.3977294,2832253
1612310400000,2021-02-03,DOGEUSDT,0.0313489,0.0397836,0.0307918,0.0372597,12960787222.0,451012972.0003796,748334
1612224000000,2021-02-02,DOGEUSDT,0.0348233,0.035294,0.02877,0.0313489,11550248752.0,370671609.45931345,693054
1612137600000,2021-02-01,DOGEUSDT,0.0369623,0.0438268,0.0328615,0.0348173,23868437622.0,922559206.5573555,1467462
1612051200000,2021-01-31,DOGEUSDT,0.0282428,0.0494843,0.0267661,0.037,44577797729.0,1572475064.0149825,2293658
1611964800000,2021-01-30,DOGEUSDT,0.0459059,0.0508804,0.0222001,0.02826,54559388569.0,1751521301.144739,2662492
1611878400000,2021-01-29,DOGEUSDT,0.036442,0.0875,0.0313,0.0459059,109073693231.0,5748142275.432065,6250186
1611792000000,2021-01-28,DOGEUSDT,0.0074104,0.0374849,0.007288,0.0364995,102989795103.0,1938869679.5635488,2652895
1611705600000,2021-01-27,DOGEUSDT,0.0082472,0.0082482,0.007257,0.0074124,1121405247.0,8553151.6891376,41353
1611619200000,2021-01-26,DOGEUSDT,0.0083341,0.0084615,0.0079523,0.0082472,719489035.0,5925180.4140416,27103
1611532800000,2021-01-25,DOGEUSDT,0.0087206,0.0089172,0.0081795,0.0083509,998144121.0,8601352.0169376,37248
1611446400000,2021-01-24,DOGEUSDT,0.0085822,0.0089672,0.0085,0.0087135,901503263.0,7849064.0023121,32121
1611360000000,2021-01-23,DOGEUSDT,0.0085092,0.0088324,0.00835,0.0085779,718712164.0,6183251.8110549,27661
1611273600000,2021-01-22,DOGEUSDT,0.0081581,0.0087708,0.0075639,0.0085075,1152693965.0,9567366.9519378,40557
1611187200000,2021-01-21,DOGEUSDT,0.0090589,0.0091,0.0080301,0.0081581,1237702943.0,10504059.6352161,41955
1611100800000,2021-01-20,DOGEUSDT,0.0090428,0.009144,0.0085,0.0090487,1162054114.0,10341390.2182261,43447
1611014400000,2021-01-19,DOGEUSDT,0.0091782,0.0096757,0.00896,0.0090428,1749440421.0,16244066.2843052,58040
1610928000000,2021-01-18,DOGEUSDT,0.0090987,0.00932,0.008935,0.0091782,1156154741.0,10552816.6173754,49935
1610841600000,2021-01-17,DOGEUSDT,0.0092374,0.0093957,0.008779,0.0090987,1438377582.0,13119003.3142249,50359
1610755200000,2021-01-16,DOGEUSDT,0.0093568,0.0095675,0.0090727,0.0092374,1640096206.0,15250091.0413073,51617
1610668800000,2021-01-15,DOGEUSDT,0.0093931,0.0098443,0.0083123,0.0093525,3236586057.0,30023112.3881896,94536
1610582400000,2021-01-14,DOGEUSDT,0.008679,0.0101,0.0083105,0.0093907,4000190243.0,37038378.339407,101607
1610496000000,2021-01-13,DOGEUSDT,0.0080806,0.0087,0.00777,0.0086738,1818357046.0,14838553.6293008,51263
1610409600000,2021-01-12,DOGEUSDT,0.0088104,0.0091394,0.0078217,0.0080807,2526092815.0,21200652.2527321,69536
1610323200000,2021-01-11,DOGEUSDT,0.0098162,0.0098455,0.0067094,0.0088326,5827520561.0,47919909.959903,144427
1610236800000,2021-01-10,DOGEUSDT,0.010189,0.0109155,0.0089534,0.00982,3113405972.0,31586520.5036338,109466
1610150400000,2021-01-09,DOGEUSDT,0.0097475,0.01079,0.0096486,0.0101789,3706408260.0,37738955.057632,110343
1610064000000,2021-01-08,DOGEUSDT,0.0097517,0.010318,0.0088047,0.00974,2971766597.0,28396997.9331221,88342
1609977600000,2021-01-07,DOGEUSDT,0.0104187,0.0105735,0.0087999,0.0097439,3523998014.0,35331222.2150858,108126
1609891200000,2021-01-06,DOGEUSDT,0.0099771,0.011,0.0095521,0.01042,6108894506.0,62484629.7756072,167592
1609804800000,2021-01-05,DOGEUSDT,0.0097721,0.0102822,0.0088501,0.00997,5427135672.0,51895031.4792406,147886
1609718400000,2021-01-04,DOGEUSDT,0.0098188,0.0115198,0.0076,0.0097613,14328029441.0,136732888.6335106,356510
1609632000000,2021-01-03,DOGEUSDT,0.0105245,0.01405,0.0092693,0.0098209,29648808916.0,341440834.36692446,731105
1609545600000,2021-01-02,DOGEUSDT,0.0056783,0.013988,0.005524,0.0105264,46333347255.0,431242829.9358908,852634
1609459200000,2021-01-01,DOGEUSDT,0.0046716,0.005697,0.004601,0.00568,3019717963.0,15572484.0552546,64119
1609372800000,2020-12-31,DOGEUSDT,0.0046251,0.0047593,0.00452,0.0046709,929996060.0,4313519.6518959,19833
1609286400000,2020-12-30,DOGEUSDT,0.0044901,0.00474,0.0044165,0.0046251,1118987751.0,5119055.3377256,22116
1609200000000,2020-12-29,DOGEUSDT,0.0046015,0.0046295,0.0042412,0.0045012,1071755865.0,4763180.3150028,23645
1609113600000,2020-12-28,DOGEUSDT,0.0045472,0.0047355,0.0045,0.0046015,1074600031.0,4973800.0254177,21180
1609027200000,2020-12-27,DOGEUSDT,0.004513,0.0048231,0.0044,0.004547,1843249775.0,8501548.8874443,35193
1608940800000,2020-12-26,DOGEUSDT,0.0045607,0.0046879,0.0043963,0.0045131,1701026447.0,7677355.8645102,31044
1608854400000,2020-12-25,DOGEUSDT,0.0045753,0.004643,0.0043661,0.0045549,1664864616.0,7504258.8529868,31374
1608768000000,2020-12-24,DOGEUSDT,0.0037561,0.0045999,0.0036599,0.0045731,1978566747.0,8233700.6830007,42872
1608681600000,2020-12-23,DOGEUSDT,0.0045168,0.0048,0.003623,0.0037449,2674249457.0,11341737.6570571,59869
1608595200000,2020-12-22,DOGEUSDT,0.0047747,0.0048479,0.00433,0.0045159,2679851524.0,12270905.8322511,56233
1608508800000,2020-12-21,DOGEUSDT,0.0046405,0.0055,0.004255,0.0047784,10363901378.0,51044439.2345119,167843
1608422400000,2020-12-20,DOGEUSDT,0.0039264,0.0047496,0.0038,0.0046381,10007395897.0,44638544.3293774,134886
1608336000000,2020-12-19,DOGEUSDT,0.0038646,0.0040379,0.0037952,0.0039291,1386297504.0,5456686.0715572,31624
1608249600000,2020-12-18,DOGEUSDT,0.0037182,0.0039976,0.0035975,0.0038675,1409796634.0,5351454.9660891,30266
1608163200000,2020-12-17,DOGEUSDT,0.0034179,0.0041458,0.003404,0.003722,3421588199.0,13046556.4240671,61767
1608076800000,2020-12-16,DOGEUSDT,0.0032073,0.0034448,0.00318,0.0034183,547786094.0,1820044.2953071,14800
1607990400000,2020-12-15,DOGEUSDT,0.003225,0.0032516,0.0031611,0.0032078,273863826.0,878035.503007,6308
1607904000000,2020-12-14,DOGEUSDT,0.0032604,0.0032888,0.003191,0.003226,297347285.0,962123.5860644,6963
1607817600000,2020-12-13,DOGEUSDT,0.0031631,0.0032776,0.0031479,0.00326,374401350.0,1207816.4046646,8436
1607731200000,2020-12-12,DOGEUSDT,0.0030732,0.00319,0.0030732,0.0031609,334526072.0,1054074.1138627,8454
1607644800000,2020-12-11,DOGEUSDT,0.0031091,0.0031171,0.0029969,0.0030732,328458778.0,1006490.9199472,7686
1607558400000,2020-12-10,DOGEUSDT,0.0031563,0.003171,0.003059,0.0031043,268351654.0,836396.8087449,6062
1607472000000,2020-12-09,DOGEUSDT,0.0031725,0.0031851,0.0030037,0.0031562,441109948.0,1371090.639347,9896
1607385600000,2020-12-08,DOGEUSDT,0.003336,0.0033624,0.0031105,0.0031723,521543481.0,1702244.3932971,10283
1607299200000,2020-12-07,DOGEUSDT,0.0033881,0.0033985,0.0033,0.003336,312605787.0,1050370.5842075,5219
1607212800000,2020-12-06,DOGEUSDT,0.003392,0.0034424,0.0033461,0.0033857,285729554.0,970035.6821282,6171
1607126400000,2020-12-05,DOGEUSDT,0.0032821,0.0034153,0.00325,0.0033917,369424898.0,1243315.4757197,8991
1607040000000,2020-12-04,DOGEUSDT,0.003423,0.0034484,0.0032705,0.003283,572169239.0,1921422.6848918,11419
1606953600000,2020-12-03,DOGEUSDT,0.003365,0.0035481,0.003345,0.003429,662685216.0,2274893.6327512,14034
1606867200000,2020-12-02,DOGEUSDT,0.003324,0.0034423,0.0032642,0.0033624,591501037.0,1993771.4788427,13106
1606780800000,2020-12-01,DOGEUSDT,0.0035597,0.00358,0.0032276,0.0033211,1033683299.0,3545536.2363682,20048
1606694400000,2020-11-30,DOGEUSDT,0.0034427,0.0035955,0.0034001,0.003561,847539304.0,2978863.9840838,18732
1606608000000,2020-11-29,DOGEUSDT,0.0033946,0.0035384,0.00335,0.0034365,577062454.0,1979919.1431838,12154
1606521600000,2020-11-28,DOGEUSDT,0.0032752,0.0034841,0.003236,0.0033945,715333106.0,2417430.2704767,15261
1606435200000,2020-11-27,DOGEUSDT,0.003256,0.0033656,0.0030763,0.0032752,1019204144.0,3282279.3653502,18204
1606348800000,2020-11-26,DOGEUSDT,0.0037139,0.0037979,0.0029395,0.0032492,3248357755.0,10590441.9014754,46115
1606262400000,2020-11-25,DOGEUSDT,0.0042589,0.0042978,0.003581,0.0037081,2828578294.0,11278180.0588712,58223
1606176000000,2020-11-24,DOGEUSDT,0.0036894,0.0042925,0.0035,0.0042592,5893223305.0,23011987.5302894,115442
1606089600000,2020-11-23,DOGEUSDT,0.0033416,0.0037,0.0032201,0.0036845,1981374929.0,6753129.0998743,34157
1606003200000,2020-11-22,DOGEUSDT,0.0035091,0.00369,0.0031507,0.0033415,2121938713.0,7138244.4298618,38353
1605916800000,2020-11-21,DOGEUSDT,0.0029872,0.0036062,0.0029796,0.0035132,3288496045.0,11006146.2801592,60568
1605830400000,2020-11-20,DOGEUSDT,0.0029096,0.0030245,0.0029005,0.002987,880383945.0,2617077.0284611,18511
1605744000000,2020-11-19,DOGEUSDT,0.002909,0.0029689,0.0028549,0.0029068,567308685.0,1653221.39565,12913
1605657600000,2020-11-18,DOGEUSDT,0.0029385,0.003021,0.00281,0.0029085,1015668627.0,2954140.2190957,18163
1605571200000,2020-11-17,DOGEUSDT,0.0028936,0.0030094,0.0028832,0.0029398,920887323.0,2698140.6671777,19852
1605484800000,2020-11-16,DOGEUSDT,0.0027715,0.0030452,0.0027522,0.00289,1345726687.0,3903185.7132453,23554
1605398400000,2020-11-15,DOGEUSDT,0.0027731,0.0028285,0.0027221,0.0027718,323892550.0,900636.2102863,6298
1605312000000,2020-11-14,DOGEUSDT,0.0028156,0.0028239,0.002708,0.0027689,308002702.0,851733.6880383,4813
1605225600000,2020-11-13,DOGEUSDT,0.0027791,0.0028483,0.0027666,0.0028114,373289403.0,1049225.8315283,5922
1605139200000,2020-11-12,DOGEUSDT,0.00276,0.002802,0.0027253,0.0027788,209777176.0,580208.5179924,3772
1605052800000,2020-11-11,DOGEUSDT,0.0027601,0.00295,0.0027419,0.002758,560505263.0,1574204.4922901,8478
1604966400000,2020-11-10,DOGEUSDT,0.0026671,0.0029198,0.0026536,0.002761,807091404.0,2248327.0777726,11410
1604880000000,2020-11-09,DOGEUSDT,0.002707,0.0028095,0.002657,0.002672,438097273.0,1189760.976234,6048
1604793600000,2020-11-08,DOGEUSDT,0.0026724,0.002739,0.0026513,0.002707,244213598.0,662169.1675075,3867
1604707200000,2020-11-07,DOGEUSDT,0.0027578,0.0028424,0.002592,0.00267,748360033.0,2045744.3230889,9852
1604620800000,2020-11-06,DOGEUSDT,0.002635,0.0028201,0.0026298,0.002757,922020782.0,2531149.7647877,14796
1604534400000,2020-11-05,DOGEUSDT,0.0025467,0.0026769,0.0025467,0.0026347,341107854.0,889799.9919871,5755
1604448000000,2020-11-04,DOGEUSDT,0.0025189,0.002565,0.002486,0.002546,279402291.0,705809.1219687,3942
1604361600000,2020-11-03,DOGEUSDT,0.0025164,0.002531,0.0024519,0.0025141,332644991.0,830857.8961369,7479
1604275200000,2020-11-02,DOGEUSDT,0.0025765,0.0025887,0.0025065,0.0025162,291742975.0,741026.4434721,4825
1604188800000,2020-11-01,DOGEUSDT,0.0025676,0.002586,0.0025521,0.0025745,132635410.0,340878.567419,2266
1604102400000,2020-10-31,DOGEUSDT,0.0025833,0.0026004,0.00255,0.0025666,260150933.0,668851.5578158,3460
1604016000000,2020-10-30,DOGEUSDT,0.0025726,0.0026002,0.002501,0.0025833,440794399.0,1129277.3757226,7284
